date,FRA_systemic_stress_f1__FRA_systemic_stress_f2
2011-12-20,0.8596827340301554
2011-12-21,0.8598312429713967
2011-12-22,0.8599488293482485
2011-12-23,0.8600416198173912
2011-12-26,0.860114653441062
2011-12-27,0.8601720214163784
2011-12-28,0.8602170138084253
2011-12-29,0.8602522576059897
2011-12-30,0.8602798390753346
2012-01-02,0.8603014082706847
2012-01-03,0.853595788007669
2012-01-04,0.8543601361958901
2012-01-05,0.8552170041763899
2012-01-06,0.8560558679320327
2012-01-09,0.8568201295906548
2012-01-10,0.8574863244261552
2012-01-11,0.8580501887429782
2012-01-12,0.8585177105776916
2012-01-13,0.8588996273849983
2012-01-16,0.8592082090105366
2012-01-17,0.8594554974496121
2012-01-18,0.8596524396550356
2012-01-19,0.8598085446154439
2012-01-20,0.85993183178887
2012-01-23,0.8600289287300564
2012-01-24,0.8601052343058626
2012-01-25,0.8601651005381052
2012-01-26,0.8602120083794582
2012-01-27,0.8602487258338192
2012-01-30,0.8602774442524286
2012-01-31,0.8602998926157818
2012-02-01,0.8470919226674354
2012-02-02,0.8501571135645319
2012-02-03,0.8524898806351634
2012-02-06,0.8542750216043195
2012-02-07,0.8556469260567314
2012-02-08,0.8567047400523272
2012-02-09,0.8575224649884936
2012-02-10,0.858155851715682
2012-02-13,0.8586472141087905
2012-02-14,0.8590288567235216
2012-02-15,0.85932555702474
2012-02-16,0.8595563886583478
2012-02-17,0.859736076601574
2012-02-20,0.8598760141999499
2012-02-21,0.8599850325012576
2012-02-22,0.8600699859359241
2012-02-23,0.8601362004688776
2012-02-24,0.8601878179165985
2012-02-27,0.8602280613438901
2012-02-28,0.8602594401530732
2012-02-29,0.8602839088893426
2012-03-01,0.8169915093053206
2012-03-02,0.8274506741435341
2012-03-05,0.8350685455870687
2012-03-06,0.8407100761407987
2012-03-07,0.8449399597175274
2012-03-08,0.8481408832982359
2012-03-09,0.8505801294370999
2012-03-12,0.8524488511562878
2012-03-13,0.8538863273784774
2012-03-14,0.8549955404764581
2012-03-15,0.8558535198477171
2012-03-16,0.8565184080705209
2012-03-19,0.8570344059221162
2012-03-20,0.8574353040030099
2012-03-21,0.8577470480913872
2012-03-22,0.8579896289337996
2012-03-23,0.8581784904792108
2012-03-26,0.8583255891229603
2012-03-27,0.8584401964800805
2012-03-28,0.8585295114763907
2012-03-29,0.8585991293058753
2012-03-30,0.858653402103342
2012-04-02,0.858695717177136
2012-04-03,0.5596925324967313
2012-04-04,0.5598419178579813
2012-04-05,0.566988140916655
2012-04-06,0.579909847998684
2012-04-09,0.5974448058427222
2012-04-10,0.6184360247580459
2012-04-11,0.641724253624457
2012-04-12,0.6661770919677732
2012-04-13,0.6907421498656919
2012-04-16,0.7145077877312809
2012-04-17,0.7367540402232904
2012-04-18,0.7569804152223255
2012-04-19,0.7749052933341588
2012-04-20,0.790440252417229
2012-04-23,0.8036484107180041
2012-04-24,0.8146973828740076
2012-04-25,0.8238154683051562
2012-04-26,0.8312561466629362
2012-04-27,0.8372725601083978
2012-04-30,0.8421013153001908
2012-05-01,0.8579423211191558
2012-05-02,0.8582263148924425
2012-05-03,0.858525666302014
2012-05-04,0.8588135214188275
2012-05-07,0.8590749335797804
2012-05-08,0.8593032936871683
2012-05-09,0.859497339395874
2012-05-10,0.8596589144059911
2012-05-11,0.8597914262021407
2012-05-14,0.859898861463539
2012-05-15,0.8599852054225167
2012-05-16,0.860054133210836
2012-05-17,0.8601088730842794
2012-05-18,0.8601521714450331
2012-05-21,0.8601863134964971
2012-05-22,0.8602131706829935
2012-05-23,0.860234257825958
2012-05-24,0.8602507904658309
2012-05-25,0.8602637376180348
2012-05-28,0.8602738679319515
2012-05-29,0.8602817888025233
2012-05-30,0.8602879787967517
2012-05-31,0.8602928141279578
2012-06-01,0.8788173238025223
2012-06-04,0.8743638394007279
2012-06-05,0.870827404767349
2012-06-06,0.8680974371731274
2012-06-07,0.8660384467250947
2012-06-08,0.8645131038592049
2012-06-11,0.8633972537092268
2012-06-12,0.8625871332882317
2012-06-13,0.8620008034153839
2012-06-14,0.8615761745825863
2012-06-15,0.8612675618876454
2012-06-18,0.8610420128317622
2012-06-19,0.8608760449362507
2012-06-20,0.860753020261183
2012-06-21,0.8606611581467387
2012-06-22,0.8605920897407526
2012-06-25,0.8605398332484164
2012-06-26,0.8605000786428004
2012-06-27,0.8604696922993073
2012-06-28,0.8604463746012344
2012-06-29,0.8604284226469954
2012-07-02,0.8604145647826936
2012-07-03,0.8538127396666828
2012-07-04,0.8553096142338317
2012-07-05,0.8564536016478216
2012-07-06,0.8573319435083084
2012-07-09,0.8580087246116038
2012-07-10,0.8585316286514085
2012-07-11,0.8589364980531953
2012-07-12,0.8592504909745438
2012-07-13,0.8594943153057242
2012-07-16,0.8596838388511454
2012-07-17,0.859831267800361
2012-07-18,0.8599460202061849
2012-07-19,0.8600353801272672
2012-07-20,0.8601049916325322
2012-07-23,0.8601592343943955
2012-07-24,0.8602015107982873
2012-07-25,0.8602344663583774
2012-07-26,0.860260159509139
2012-07-27,0.8602801927522015
2012-07-30,0.8602958141689921
2012-07-31,0.8603079961264342
2012-08-01,0.8575556781499128
2012-08-02,0.8581839766673716
2012-08-03,0.8586681170289866
2012-08-06,0.8590421951681131
2012-08-07,0.8593318425962276
2012-08-08,0.8595564822090087
2012-08-09,0.8597309249979865
2012-08-10,0.85986652095759
2012-08-13,0.8599720015077462
2012-08-14,0.8600541039724156
2012-08-15,0.86011803930674
2012-08-16,0.8601678453628324
2012-08-17,0.8602066555064591
2012-08-20,0.8602369039699065
2012-08-21,0.8602604835140953
2012-08-22,0.8602788668867666
2012-08-23,0.8602932006412127
2012-08-24,0.8603043777583517
2012-08-27,0.8603130939544777
2012-08-28,0.8603198913965102
2012-08-29,0.8603251926755424
2012-08-30,0.8603293272306656
2012-08-31,0.8603325519136472
2012-09-03,0.8508404988175674
2012-09-04,0.853084073945031
2012-09-05,0.8547669860936986
2012-09-06,0.856040922630457
2012-09-07,0.8570119524609235
2012-09-10,0.8577559997795946
2012-09-11,0.8583284223246522
2012-09-12,0.8587701728680863
2012-09-13,0.8591118959763606
2012-09-14,0.859376729796906
2012-09-17,0.8595822685942528
2012-09-18,0.859741965408039
2012-09-19,0.8598661515661434
2012-09-20,0.859962788095329
2012-09-21,0.8600380258848627
2012-09-24,0.860096627167388
2012-09-25,0.8601422850316736
2012-09-26,0.8601778670923318
2012-09-27,0.8602056022096378
2012-09-28,0.8602272241134565
2012-10-01,0.86024408221002
2012-10-02,0.8447445582237566
2012-10-03,0.8485313974008608
2012-10-04,0.8513115958445246
2012-10-05,0.8533827453644577
2012-10-08,0.854942506768969
2012-10-09,0.8561267663235211
2012-10-10,0.8570315019231822
2012-10-11,0.8577259610380018
2012-10-12,0.8582609494081594
2012-10-15,0.8586742375125054
2012-10-16,0.8589941981489524
2012-10-17,0.8592423193694277
2012-10-18,0.8594349797240967
2012-10-19,0.8595847261268753
2012-10-22,0.8597012081661255
2012-10-23,0.8597918700687137
2012-10-24,0.8598624685905663
2012-10-25,0.8599174639374478
2012-10-26,0.8599603168723133
2012-10-29,0.8599937157626822
2012-10-30,0.8600197508465377
2012-10-31,0.8600400484496523
2012-11-01,0.848622300125903
2012-11-02,0.851195450464148
2012-11-05,0.8531723729751504
2012-11-06,0.8546960484123672
2012-11-07,0.8558733903885769
2012-11-08,0.856784965709869
2012-11-09,0.8574918968328668
2012-11-12,0.8580408154447456
2012-11-13,0.8584674611892928
2012-11-14,0.8587993270573523
2012-11-15,0.8590576246776609
2012-11-16,0.8592587577768949
2012-11-19,0.8594154354476837
2012-11-20,0.8595375186613903
2012-11-21,0.8596326673081047
2012-11-22,0.8597068368558253
2012-11-23,0.8597646608695294
2012-11-26,0.8598097464157509
2012-11-27,0.8598449026798645
2012-11-28,0.8598723181948204
2012-11-29,0.8598936984153547
2012-11-30,0.8599103726220628
2012-12-03,0.8195350499895458
2012-12-04,0.8275832358715091
2012-12-05,0.8336041426420415
2012-12-06,0.8381527228621549
2012-12-07,0.8416145396609032
2012-12-10,0.8442641000701647
2012-12-11,0.8463007177645323
2012-12-12,0.8478713623067592
2012-12-13,0.8490857302623814
2012-12-14,0.8500264834868674
2012-12-17,0.850756380589286
2012-12-18,0.8513233502710189
2012-12-19,0.8517641647394308
2012-12-20,0.8521071386368526
2012-12-21,0.8523741359218702
2012-12-24,0.8525820767925547
2012-12-25,0.8527440781589961
2012-12-26,0.8528703222566146
2012-12-27,0.8529687215536311
2012-12-28,0.8530454297714334
2012-12-31,0.8531052358826932
2013-01-01,0.3227320441667415
2013-01-02,0.3275333470510031
2013-01-03,0.33769584023298127
2013-01-04,0.35271454228717725
2013-01-07,0.3721901897856959
2013-01-08,0.39574418322924443
2013-01-09,0.42295611739392747
2013-01-10,0.4533175754013184
2013-01-11,0.4862028233678339
2013-01-14,0.5208606329382716
2013-01-15,0.5564318349118861
2013-01-16,0.5919940199092897
2013-01-17,0.626628552720788
2013-01-18,0.6594979340376043
2013-01-21,0.6899169623294565
2013-01-22,0.7174019762327198
2013-01-23,0.7416889139506426
2013-01-24,0.7627201656774303
2013-01-25,0.7806081065665649
2013-01-28,0.7955869569993255
2013-01-29,0.807963955978041
2013-01-30,0.8180774237955297
2013-01-31,0.8262652491973367
2013-02-01,0.8452337219816086
2013-02-04,0.8429770643659852
2013-02-05,0.8419169526376572
2013-02-06,0.8419087853472285
2013-02-07,0.8427316820591836
2013-02-08,0.8441337107847867
2013-02-11,0.8458726069831742
2013-02-12,0.847743849168793
2013-02-13,0.8495938538543732
2013-02-14,0.8513206984420113
2013-02-15,0.8528669339302993
2013-02-18,0.8542089952694113
2013-02-19,0.8553464720179976
2013-02-20,0.8562930242297636
2013-02-21,0.857069561621504
2013-02-22,0.8576995975551182
2013-02-25,0.8582063705679273
2013-02-26,0.8586112551490477
2013-02-27,0.8589330367872337
2013-02-28,0.8591877228215978
2013-03-01,0.8215820961535503
2013-03-04,0.8291581488752039
2013-03-05,0.835367849019374
2013-03-06,0.8403960167113499
2013-03-07,0.8444314235300946
2013-03-08,0.8476486800133641
2013-03-11,0.8502008386894234
2013-03-12,0.8522176694003247
2013-03-13,0.8538067899424808
2013-03-14,0.8550560757117383
2013-03-15,0.856036484154127
2013-03-18,0.8568048420240985
2013-03-19,0.8574063800054291
2013-03-20,0.8578769317912752
2013-03-21,0.858244785865388
2013-03-22,0.8585322136335037
2013-03-25,0.8587567126587592
2013-03-26,0.8589320077604038
2013-03-27,0.8590688510411907
2013-03-28,0.8591756576114769
2013-03-29,0.8592590085928967
2013-04-01,0.8593240478135677
2013-04-02,0.8728758451271091
2013-04-03,0.8698130683843917
2013-04-04,0.867447841082494
2013-04-05,0.8656484800299129
2013-04-08,0.8642933430776876
2013-04-09,0.8632785820034935
2013-04-10,0.8625202955075653
2013-04-11,0.861953274530409
2013-04-12,0.8615281618290712
2013-04-15,0.8612082256606958
2013-04-16,0.8609663881841658
2013-04-17,0.8607827635083125
2013-04-18,0.8606427414377812
2013-04-19,0.8605355523232353
2013-04-22,0.860453216960143
2013-04-23,0.8603897879643446
2013-04-24,0.8603408045686481
2013-04-25,0.8603029007239135
2013-04-26,0.8602735222835779
2013-04-29,0.8602507216052109
2013-04-30,0.8602330072220468
2013-05-01,0.8695752231948862
2013-05-02,0.8674703844988515
2013-05-03,0.8658381908585764
2013-05-06,0.8645777819545749
2013-05-07,0.863606381048253
2013-05-08,0.8628580359331164
2013-05-09,0.8622812060792199
2013-05-10,0.8618360881245406
2013-05-13,0.8614921418647757
2013-05-14,0.8612259996701691
2013-05-15,0.8610197884329656
2013-05-16,0.8608598225678861
2013-05-17,0.8607356032246379
2013-05-20,0.8606390585911579
2013-05-21,0.8605639690982516
2013-05-22,0.8605055324844523
2013-05-23,0.8604600340134538
2013-05-24,0.8604245956563935
2013-05-27,0.8603969846772825
2013-05-28,0.8603754670562846
2013-05-29,0.8603586948950886
2013-05-30,0.860345619685677
2013-05-31,0.8603354253424299
2013-06-03,0.8616416326669303
2013-06-04,0.861349227136423
2013-06-05,0.8611204181952601
2013-06-06,0.860941501219524
2013-06-07,0.8608016744475063
2013-06-10,0.8606924442948141
2013-06-11,0.8606071442018759
2013-06-12,0.8605405489366341
2013-06-13,0.8604885674038449
2013-06-14,0.8604479991659909
2013-06-17,0.860416342170942
2013-06-18,0.8603916413427807
2013-06-19,0.860372369607752
2013-06-20,0.8603573345618746
2013-06-21,0.8603456053474766
2013-06-24,0.8603364554195885
2013-06-25,0.8603293177836594
2013-06-26,0.8603237500079263
2013-06-27,0.8603194068886078
2013-06-28,0.8603160191017173
2013-07-01,0.8603133765350319
2013-07-02,0.8014641786673017
2013-07-03,0.8139862920494522
2013-07-04,0.8234028716942009
2013-07-05,0.8305446281307229
2013-07-08,0.8359961394138746
2013-07-09,0.8401779483520512
2013-07-10,0.8433978927713056
2013-07-11,0.845884414836111
2013-07-12,0.8478088739484029
2013-07-15,0.84930090358145
2013-07-16,0.8504592258331515
2013-07-17,0.8513594154983326
2013-07-18,0.8520595643669855
2013-07-19,0.8526044687623436
2013-07-22,0.8530287590682897
2013-07-23,0.8533592592135777
2013-07-24,0.8536167782284213
2013-07-25,0.8538174783056124
2013-07-26,0.8539739241998558
2013-07-29,0.8540958910776949
2013-07-30,0.8541909881794967
2013-07-31,0.8542651413627194
2013-08-01,0.778809567654185
2013-08-02,0.7780993860878697
2013-08-05,0.7807634702784281
2013-08-06,0.7859518501406619
2013-08-07,0.7928097837893332
2013-08-08,0.8005565995898949
2013-08-09,0.8085422896818903
2013-08-12,0.816276101658
2013-08-13,0.8234282580798505
2013-08-14,0.8298114557103413
2013-08-15,0.835351195063723
2013-08-16,0.8400532925598415
2013-08-19,0.8439744030123588
2013-08-20,0.8471984979719701
2013-08-21,0.849819962600371
2013-08-22,0.8519326022006591
2013-08-23,0.8536232720283328
2013-08-26,0.8549687847052929
2013-08-27,0.8560349488830779
2013-08-28,0.8568768733534696
2013-08-29,0.8575399370622317
2013-08-30,0.8580610392627888
2013-09-02,0.8584698992498292
2013-09-03,0.8610548447418932
2013-09-04,0.8608164434369381
2013-09-05,0.8606339913981137
2013-09-06,0.8604938962821498
2013-09-09,0.8603860140204382
2013-09-10,0.8603027335471782
2013-09-11,0.8602383127729275
2013-09-12,0.8601883967526662
2013-09-13,0.860149666698743
2013-09-16,0.8601195827635043
2013-09-17,0.8600961941920987
2013-09-18,0.8600779981505495
2013-09-19,0.8600638339848071
2013-09-20,0.860052803485609
2013-09-23,0.860044210403389
2013-09-24,0.8600375143282692
2013-09-25,0.8600322953694677
2013-09-26,0.8600282270068945
2013-09-27,0.8600250551618446
2013-09-30,0.860022582023068
2013-10-01,0.8612401036742001
2013-10-02,0.8609790403757901
2013-10-03,0.860774375601861
2013-10-04,0.8606141029645198
2013-10-07,0.8604887024798136
2013-10-08,0.8603906531864527
2013-10-09,0.8603140301477574
2013-10-10,0.8602541760004367
2013-10-11,0.860207436023928
2013-10-14,0.8601709461045092
2013-10-15,0.8601424640329143
2013-10-16,0.8601202358831908
2013-10-17,0.860102890543154
2013-10-18,0.8600893566868331
2013-10-21,0.860078797547996
2013-10-22,0.8600705597597427
2013-10-23,0.8600641332763509
2013-10-24,0.8600591200068506
2013-10-25,0.8600552092849592
2013-10-28,0.8600521586965022
2013-10-29,0.8600497791009776
2013-10-30,0.8600479229338714
2013-10-31,0.8600464750736432
2013-11-01,0.8544759476139677
2013-11-04,0.8530288134562414
2013-11-05,0.852602536273965
2013-11-06,0.852844142469859
2013-11-07,0.853475076960415
2013-11-08,0.8542926592612715
2013-11-11,0.8551608714052837
2013-11-12,0.8559963989052654
2013-11-13,0.8567541950688784
2013-11-14,0.8574149533636933
2013-11-15,0.8579753821706034
2013-11-18,0.858441257455553
2013-11-19,0.8588227956739883
2013-11-20,0.8591317722058815
2013-11-21,0.8593798576189223
2013-11-22,0.8595777528478598
2013-11-25,0.859734819312485
2013-11-26,0.8598589971916957
2013-11-27,0.8599568783705154
2013-11-28,0.8600338519536785
2013-11-29,0.8600942743763617
2013-12-02,0.8601416378541805
2013-12-03,0.8647060637536395
2013-12-04,0.8637397238293255
2013-12-05,0.8629871693583478
2013-12-06,0.8624013208879102
2013-12-09,0.8619452706992596
2013-12-10,0.8615902150992013
2013-12-11,0.8613137297226892
2013-12-12,0.861098376552117
2013-12-13,0.8609306000061425
2013-12-16,0.8607998617060809
2013-12-17,0.8606979664377618
2013-12-18,0.8606185386649141
2013-12-19,0.8605566164722719
2013-12-20,0.8605083366596603
2013-12-23,0.8604706904396849
2013-12-24,0.8604413337942173
2013-12-25,0.8604184401592645
2013-12-26,0.8604005859133852
2013-12-27,0.8603866613105434
2013-12-30,0.8603758011667794
2013-12-31,0.8603673308953473
2014-01-01,0.8638639876355573
2014-01-02,0.8630806422909574
2014-01-03,0.8624732909586671
2014-01-06,0.8620020768944202
2014-01-07,0.8616362111703135
2014-01-08,0.8613519323722475
2014-01-09,0.8611308982200638
2014-01-10,0.8609589371681393
2014-01-13,0.8608250872373939
2014-01-14,0.8607208586137046
2014-01-15,0.8606396683529967
2014-01-16,0.8605764066659566
2014-01-17,0.8605271036087456
2014-01-20,0.8604886724317362
2014-01-21,0.8604587115614422
2014-01-22,0.8604353515364491
2014-01-23,0.8604171364968491
2014-01-24,0.8604029322972649
2014-01-27,0.8603918551781797
2014-01-28,0.8603832163420941
2014-01-29,0.8603764788540078
2014-01-30,0.8603712241044005
2014-01-31,0.8603671256998083
2014-02-03,0.860114613811695
2014-02-04,0.8601605426949273
2014-02-05,0.860198708932751
2014-02-06,0.8602299023051527
2014-02-07,0.8602550988240335
2014-02-10,0.8602752785614551
2014-02-11,0.8602913389403373
2014-02-12,0.8603040607826322
2014-02-13,0.8603141022775641
2014-02-14,0.8603220067003333
2014-02-17,0.8603282159825695
2014-02-18,0.8603330858866521
2014-02-19,0.8603369006320123
2014-02-20,0.8603398860004161
2014-02-21,0.8603422205899974
2014-02-24,0.8603440452210274
2014-02-25,0.8603454706541663
2014-02-26,0.8603465838429167
2014-02-27,0.8603474529517932
2014-02-28,0.860348131356429
2014-03-03,0.8673060449636169
2014-03-04,0.8658115262659885
2014-03-05,0.8646322253511096
2014-03-06,0.86370462101616
2014-03-07,0.862976661575439
2014-03-10,0.8624063139799784
2014-03-11,0.8619599790633619
2014-03-12,0.8616109887822057
2014-03-13,0.8613382807181594
2014-03-14,0.8611252772821179
2014-03-17,0.8609589625981724
2014-03-18,0.8608291350115234
2014-03-19,0.8607278085845252
2014-03-20,0.8606487375145516
2014-03-21,0.860587040194236
2014-03-24,0.8605389031150874
2014-03-25,0.860501348254678
2014-03-26,0.8604720506716801
2014-03-27,0.860449195661955
2014-03-28,0.860431367004545
2014-03-31,0.8604174595940224
2014-04-01,0.8629611137519495
2014-04-02,0.8623998526801839
2014-04-03,0.8619588423544459
2014-04-04,0.8616128782649086
2014-04-07,0.8613418179272123
2014-04-08,0.8611296528383603
2014-04-09,0.8609637137187758
2014-04-10,0.8608340065948265
2014-04-11,0.8607326676833938
2014-04-14,0.8606535213886495
2014-04-15,0.860591725203111
2014-04-16,0.8605434863913319
2014-04-17,0.8605058371226981
2014-04-18,0.8604764567029385
2014-04-21,0.8604535314662711
2014-04-22,0.8604356446075704
2014-04-23,0.8604216897126498
2014-04-24,0.8604108029835246
2014-04-25,0.8604023101740959
2014-04-28,0.8603956850781742
2014-04-29,0.8603905170759764
2014-04-30,0.8603864857752556
2014-05-01,0.8609017217861364
2014-05-02,0.8607835217148302
2014-05-05,0.8606920876017505
2014-05-06,0.8606212361750941
2014-05-07,0.8605662580270673
2014-05-08,0.8605235498833278
2014-05-09,0.8604903442859692
2014-05-12,0.8604645090623266
2014-05-13,0.8604443973141365
2014-05-14,0.860428734366092
2014-05-15,0.8604165320224691
2014-05-16,0.8604070231838282
2014-05-19,0.8603996117652296
2014-05-20,0.8603938341936544
2014-05-21,0.8603893297189622
2014-05-22,0.8603858174658222
2014-05-23,0.8603830786619632
2014-05-26,0.8603809428540898
2014-05-27,0.8603792772037635
2014-05-28,0.8603779781671038
2014-05-29,0.8603769650225687
2014-05-30,0.8603761748333484
2014-06-02,0.8603755585245602
2014-06-03,0.8607139900200724
2014-06-04,0.8606371943038548
2014-06-05,0.8605780955463957
2014-06-06,0.8605324887389948
2014-06-09,0.860497214809138
2014-06-10,0.8604698838269318
2014-06-11,0.8604486770645624
2014-06-12,0.8604322036929682
2014-06-13,0.860419395836038
2014-06-16,0.8604094309087372
2014-06-17,0.8604016736127269
2014-06-18,0.8603956322668148
2014-06-19,0.8603909257066028
2014-06-20,0.8603872580535072
2014-06-23,0.8603843993928951
2014-06-24,0.8603821709214913
2014-06-25,0.8603804334954952
2014-06-26,0.8603790787792183
2014-06-27,0.860378022390423
2014-06-30,0.8603771985837639
2014-07-01,0.859788481908743
2014-07-02,0.8598951456513687
2014-07-03,0.8599868971917364
2014-07-04,0.8600636680697871
2014-07-07,0.8601267162254836
2014-07-08,0.860177820735491
2014-07-09,0.8602188547350083
2014-07-10,0.8602515746577084
2014-07-11,0.8602775302632253
2014-07-14,0.8602980397350416
2014-07-15,0.8603141978064995
2014-07-16,0.8603268988633754
2014-07-17,0.8603368651652653
2014-07-18,0.8603446750659118
2014-07-21,0.8603507888024015
2014-07-22,0.8603555709091762
2014-07-23,0.8603593090994919
2014-07-24,0.8603622298438922
2014-07-25,0.8603645110391642
2014-07-28,0.8603662922051372
2014-07-29,0.8603676826298431
2014-07-30,0.8603687678393543
2014-07-31,0.8603696147151989
2014-08-01,0.8509397958278536
2014-08-04,0.8530710660486333
2014-08-05,0.8547097251295906
2014-08-06,0.8559734893342281
2014-08-07,0.856950503791498
2014-08-08,0.8577072877490806
2014-08-11,0.8582943724415562
2014-08-12,0.8587503525684883
2014-08-13,0.8591048356686993
2014-08-14,0.8593806149326326
2014-08-15,0.8595952867674986
2014-08-18,0.8597624658012175
2014-08-19,0.8598927043354406
2014-08-20,0.8599941924156022
2014-08-21,0.860073293522545
2014-08-22,0.8601349561283127
2014-08-25,0.8601830308970574
2014-08-26,0.8602205157871871
2014-08-27,0.8602497458252767
2014-08-28,0.8602725402755991
2014-08-29,0.860290316913255
2014-09-01,0.860304180841641
2014-09-02,0.8626421117210732
2014-09-03,0.8621463704086926
2014-09-04,0.8617571738567448
2014-09-05,0.8614520594315477
2014-09-08,0.8612131282943024
2014-09-09,0.8610261869668918
2014-09-10,0.8608800219483382
2014-09-11,0.860765799389955
2014-09-12,0.8606765754986065
2014-09-15,0.8606069015069862
2014-09-16,0.8605525074786239
2014-09-17,0.8605100507296559
2014-09-18,0.8604769165719504
2014-09-19,0.8604510610439938
2014-09-22,0.8604308871125051
2014-09-23,0.8604151474213958
2014-09-24,0.8604028680163848
2014-09-25,0.8603932885945502
2014-09-26,0.8603858157432673
2014-09-29,0.8603799863717672
2014-09-30,0.860375439130031
2014-10-01,0.848783003135819
2014-10-02,0.8514207889341732
2014-10-03,0.8534381552949262
2014-10-06,0.8549876907175552
2014-10-07,0.8561819134857999
2014-10-08,0.8571047309024403
2014-10-09,0.8578192948271246
2014-10-10,0.8583734920457874
2014-10-13,0.8588038519582852
2014-10-14,0.8591383731073596
2014-10-15,0.8593985963944222
2014-10-16,0.8596011437907666
2014-10-17,0.8597588716051798
2014-10-20,0.8598817418516699
2014-10-21,0.8599774849476006
2014-10-22,0.8600521063787244
2014-10-23,0.860110275708276
2014-10-24,0.8601556262573437
2014-10-27,0.860190986585089
2014-10-28,0.8602185596662455
2014-10-29,0.8602400618137691
2014-10-30,0.8602568305309637
2014-10-31,0.8602699083277823
2014-11-03,0.8593563130872988
2014-11-04,0.8595639440437417
2014-11-05,0.859726728388177
2014-11-06,0.8598542000503501
2014-11-07,0.859953929048868
2014-11-10,0.8600318994285482
2014-11-11,0.8600928262277555
2014-11-12,0.8601404156701492
2014-11-13,0.8601775757596892
2014-11-14,0.8602065850853264
2014-11-17,0.8602292271992033
2014-11-18,0.8602468970563467
2014-11-19,0.8602606850145934
2014-11-20,0.8602714429434886
2014-11-21,0.8602798361449815
2014-11-24,0.8602863840667934
2014-11-25,0.8602914921891993
2014-11-26,0.8602954769757593
2014-11-27,0.8602985853828368
2014-11-28,0.8603010101061319
2014-12-01,0.8603029014906577
2014-12-02,0.8568756497038161
2014-12-03,0.8576332803653227
2014-12-04,0.8582213041387137
2014-12-05,0.8586781663022883
2014-12-08,0.8590334194839527
2014-12-09,0.8593098453011339
2014-12-10,0.8595250475015291
2014-12-11,0.8596926552077716
2014-12-12,0.8598232368226846
2014-12-15,0.8599249976205942
2014-12-16,0.8600043144709878
2014-12-17,0.8600661471546935
2014-12-18,0.8601143556585847
2014-12-19,0.8601519455065171
2014-12-22,0.8601812577993587
2014-12-23,0.8602041166421663
2014-12-24,0.8602219436472028
2014-12-25,0.8602358469476049
2014-12-26,0.8602466904460957
2014-12-29,0.8602551477181699
2014-12-30,0.8602617439891113
2014-12-31,0.8602668888349829
2015-01-01,0.8343102245122624
2015-01-02,0.8403657397297801
2015-01-05,0.8448936522231125
2015-01-06,0.848313091094282
2015-01-07,0.8509148129961447
2015-01-08,0.8529056499372069
2015-01-09,0.8544356717843243
2015-01-12,0.8556154726629046
2015-01-13,0.8565275602334897
2015-01-14,0.8572340848223525
2015-01-15,0.8577822181591436
2015-01-16,0.8582079767271031
2015-01-19,0.858538988187557
2015-01-20,0.8587965227388713
2015-01-21,0.8589970028704607
2015-01-22,0.8591531365529141
2015-01-23,0.8592747745839223
2015-01-26,0.8593695633950267
2015-01-27,0.859443444659012
2015-01-28,0.8595010392037759
2015-01-29,0.8595459429720678
2015-01-30,0.8595809557559275
2015-02-02,0.8596082583284906
2015-02-03,0.8196511722886011
2015-02-04,0.8276237658000518
2015-02-05,0.833684911753523
2015-02-06,0.8383200903385286
2015-02-09,0.841880741189695
2015-02-10,0.8446254030778861
2015-02-11,0.8467466955143627
2015-02-12,0.8483895608765036
2015-02-13,0.8496639204937533
2015-02-16,0.8506536485638005
2015-02-17,0.851423052185067
2015-02-18,0.8520216217806547
2015-02-19,0.8524875570573044
2015-02-20,0.852850410709208
2015-02-23,0.8531330868893532
2015-02-24,0.8533533618750059
2015-02-25,0.8535250472450112
2015-02-26,0.8536588833243632
2015-02-27,0.8537632277129251
2015-03-02,0.8538445872803048
2015-03-03,0.7007411338718349
2015-03-04,0.6810001268644458
2015-03-05,0.667069469026153
2015-03-06,0.6590348746164296
2015-03-09,0.6567254636478465
2015-03-10,0.6597302097761817
2015-03-11,0.667421963526265
2015-03-12,0.6789931408338112
2015-03-13,0.693506972943365
2015-03-16,0.7099646398336452
2015-03-17,0.7273827051882477
2015-03-18,0.7448696390046935
2015-03-19,0.7616879354800147
2015-03-20,0.7772910773290636
2015-03-23,0.791331334251012
2015-03-24,0.8036419602905307
2015-03-25,0.8142025588626515
2015-03-26,0.82309777177098
2015-03-27,0.8304776500262233
2015-03-30,0.8365247838427939
2015-03-31,0.841430085965508
2015-04-01,0.8387861670165431
2015-04-02,0.8435799760471389
2015-04-03,0.8472898191714395
2015-04-06,0.8501659110822213
2015-04-07,0.8523986832262455
2015-04-08,0.8541338645478728
2015-04-09,0.8554834497399973
2015-04-10,0.8565337921321611
2015-04-13,0.8573516447627785
2015-04-14,0.8579887118526521
2015-04-15,0.85848510336791
2015-04-16,0.8588719724002835
2015-04-17,0.8591735379917111
2015-04-20,0.8594086422632905
2015-04-21,0.8595919524978165
2015-04-22,0.8597348912195957
2015-04-23,0.8598463570887372
2015-04-24,0.8599332844299479
2015-04-27,0.860001077985368
2015-04-28,0.8600539510021733
2015-04-29,0.8600951883216235
2015-04-30,0.8601273512122285
2015-05-01,0.8593702015545136
2015-05-04,0.8591925468256918
