date,ESP_real_estate_f1__ESP_real_estate_f2
2002-08-20,0.8750757288942891
2002-08-21,0.8750757289260184
2002-08-22,0.8750757289507675
2002-08-23,0.8750757289700714
2002-08-26,0.8750757289851289
2002-08-27,0.8750757289968734
2002-08-28,0.8750757290060339
2002-08-29,0.8750757290131794
2002-08-30,0.8750757290187529
2002-09-02,0.8750757290231
2002-09-03,0.875074556946086
2002-09-04,0.8750748014222961
2002-09-05,0.8750749959151645
2002-09-06,0.8750751513926548
2002-09-09,0.8750752749607598
2002-09-10,0.8750753727405223
2002-09-11,0.8750754498584258
2002-09-12,0.875075510527321
2002-09-13,0.8750755581635443
2002-09-16,0.8750755955111202
2002-09-17,0.875075624758621
2002-09-18,0.8750756476424773
2002-09-19,0.8750756655349586
2002-09-20,0.8750756795172957
2002-09-23,0.8750756904394567
2002-09-24,0.8750756989684367
2002-09-25,0.8750757056269374
2002-09-26,0.8750757108241536
2002-09-27,0.8750757148801628
2002-09-30,0.8750757180451758
2002-10-01,0.8749183387944796
2002-10-02,0.8749473167674745
2002-10-03,0.8749720993613428
2002-10-04,0.8749927850895871
2002-10-07,0.8750097444739665
2002-10-08,0.875023474405955
2002-10-09,0.8750344889227646
2002-10-10,0.8750432659055057
2002-10-11,0.875050224904027
2002-10-14,0.8750557216407071
2002-10-15,0.8750600509017538
2002-10-16,0.875063453159319
2002-10-17,0.8750661223934217
2002-10-18,0.8750682138093007
2002-10-21,0.8750698508402507
2002-10-22,0.8750711312080689
2002-10-23,0.8750721320141537
2002-10-24,0.8750729139319927
2002-10-25,0.8750735246120217
2002-10-28,0.8750740014193663
2002-10-29,0.8750743736191516
2002-10-30,0.8750746641113742
2002-10-31,0.8750748908025612
2002-11-01,0.8749873433841414
2002-11-04,0.8750041059532335
2002-11-05,0.8750182037539935
2002-11-06,0.8750298415393477
2002-11-07,0.8750393092351482
2002-11-08,0.8750469314172048
2002-11-11,0.87505302112497
2002-11-12,0.8750578589455192
2002-11-13,0.8750616858883777
2002-11-14,0.8750647034161001
2002-11-15,0.8750670768668329
2002-11-18,0.8750689401911558
2002-11-19,0.8750704009042831
2002-11-20,0.8750715447137077
2002-11-21,0.8750724395940899
2002-11-22,0.8750731392487495
2002-11-25,0.875073685981843
2002-11-26,0.8750741130434295
2002-11-27,0.8750744465223586
2002-11-28,0.8750747068615011
2002-11-29,0.8750749100632168
