date,DEU_external_fx_f1__DEU_external_fx_f2
2001-10-01,-0.7058131854754449
2001-10-02,-0.7051014587146313
2001-10-03,-0.7051984807914552
2001-10-04,-0.7052862068837934
2001-10-05,-0.7053655291349424
2001-10-08,-0.7054372538032437
2001-10-09,-0.7055021095778508
2001-10-10,-0.705560755080771
2001-10-11,-0.7056137856363268
2001-10-12,-0.7056617393808197
2001-10-15,-0.7057051027777314
2001-10-16,-0.7057443155971502
2001-10-17,-0.7057797754121675
2001-10-18,-0.705811841659664
2001-10-19,-0.7058408393081709
2001-10-22,-0.7058670621711975
2001-10-23,-0.7058907759006209
2001-10-24,-0.7059122206912865
2001-10-25,-0.7059316137248943
2001-10-26,-0.7059491513784786
2001-10-29,-0.7059650112202976
2001-10-30,-0.7059793538137188
2001-10-31,-0.7059923243476616
2001-11-01,-0.7059709219449082
2001-11-02,-0.7059843627307316
2001-11-05,-0.7059965694985492
2001-11-06,-0.7060076508954154
2001-11-07,-0.706017706885942
2001-11-08,-0.7060268292711416
2001-11-09,-0.7060351022144797
2001-11-12,-0.706042602764089
2001-11-13,-0.7060494013630186
2001-11-14,-0.7060555623417362
2001-11-15,-0.7060611443889094
2001-11-16,-0.7060662009979155
2001-11-19,-0.7060707808876125
2001-11-20,-0.7060749283967414
2001-11-21,-0.7060786838519478
2001-11-22,-0.7060820839098837
2001-11-23,-0.7060851618741711
2001-11-26,-0.7060879479882542
2001-11-27,-0.7060904697053132
2001-11-28,-0.7060927519365114
2001-11-29,-0.7060948172788882
2001-11-30,-0.7060966862242333
2001-12-03,-0.7055617180555686
2001-12-04,-0.7056142862531113
2001-12-05,-0.7056618460104122
2001-12-06,-0.7057048728342926
2001-12-07,-0.7057437973956499
2001-12-10,-0.7057790096994514
2001-12-11,-0.7058108628777758
2001-12-12,-0.7058396766378763
2001-12-13,-0.7058657403949475
2001-12-14,-0.7058893161170713
2001-12-17,-0.7059106409076691
2001-12-18,-0.705929929348805
2001-12-19,-0.7059473756267538
2001-12-20,-0.7059631554594852
2001-12-21,-0.7059774278440503
2001-12-24,-0.7059903366403142
2001-12-25,-0.7060020120060484
2001-12-26,-0.7060125716970778
2001-12-27,-0.7060221222449704
2001-12-28,-0.7060307600236305
2001-12-31,-0.7060385722151418
2002-01-01,-0.7058622456399194
2002-01-02,-0.7058859017504882
2002-01-03,-0.7059073533968568
2002-01-04,-0.7059268008418884
2002-01-07,-0.7059444271238174
2002-01-08,-0.7059603993514627
2002-01-09,-0.7059748699399692
2002-01-10,-0.7059879777809488
2002-01-11,-0.7059998493436713
2002-01-14,-0.7060105997060373
2002-01-15,-0.7060203335156294
2002-01-16,-0.7060291458822925
2002-01-17,-0.7060371232044986
2002-01-18,-0.70604434393234
2002-01-21,-0.7060508792703436
2002-01-22,-0.7060567938235344
2002-01-23,-0.706062146190259
2002-01-24,-0.7060669895053042
2002-01-25,-0.7060713719367884
2002-01-28,-0.7060753371402028
2002-01-29,-0.7060789246728512
2002-01-30,-0.7060821703717765
2002-01-31,-0.7060851066980973
2002-02-01,-0.707598380299141
2002-02-04,-0.7074550062430267
2002-02-05,-0.7073256267926376
2002-02-06,-0.7072088532069162
2002-02-07,-0.7071034384318805
2002-02-08,-0.707008262009782
2002-02-11,-0.7069223166928437
2002-02-12,-0.706844696555843
2002-02-13,-0.7067745864279897
2002-02-14,-0.7067112524874128
2002-02-15,-0.7066540338814257
2002-02-18,-0.7066023352529937
2002-02-19,-0.706555620068785
2002-02-20,-0.7065134046571707
2002-02-21,-0.7064752528758266
2002-02-22,-0.7064407713383694
2002-02-25,-0.7064096051379741
2002-02-26,-0.706381434013343
2002-02-27,-0.706355968908825
2002-02-28,-0.7063329488861412
2002-03-01,-0.7054858999251423
2002-03-04,-0.7055460592327704
2002-03-05,-0.7056004432294299
2002-03-06,-0.7056496082392946
2002-03-07,-0.705694056651837
2002-03-08,-0.7057342422135394
2002-03-11,-0.7057705747890322
2002-03-12,-0.7058034246468882
2002-03-13,-0.7058331263192144
2002-03-14,-0.7058599820788011
2002-03-15,-0.7058842650728467
2002-03-18,-0.7059062221481046
2002-03-19,-0.7059260763985837
2002-03-20,-0.7059440294636735
2002-03-21,-0.7059602636016414
2002-03-22,-0.7059749435608754
2002-03-25,-0.7059882182689323
2002-03-26,-0.7060002223574146
2002-03-27,-0.706011077538853
2002-03-28,-0.7060208938501462
2002-03-29,-0.7060297707756387
2002-04-01,-0.706037798261616
2002-04-02,-0.7057962647273891
2002-04-03,-0.7058265950684347
2002-04-04,-0.7058540216284377
2002-04-05,-0.7058788226770814
2002-04-08,-0.705901249768995
2002-04-09,-0.705921530317316
2002-04-10,-0.7059398699177397
2002-04-11,-0.7059564544475272
2002-04-12,-0.7059714519615
2002-04-15,-0.7059850144048518
2002-04-16,-0.7059972791606334
2002-04-17,-0.706008370448001
2002-04-18,-0.7060184005857242
2002-04-19,-0.7060274711340278
2002-04-22,-0.7060356739265512
2002-04-23,-0.706043092003059
2002-04-24,-0.7060498004525005
2002-04-25,-0.7060558671750635
2002-04-26,-0.7060613535710506
2002-04-29,-0.7060663151636212
2002-04-30,-0.7060708021617762
2002-05-01,-0.7041047423781053
2002-05-02,-0.7042967418944429
2002-05-03,-0.7044703275847224
2002-05-06,-0.7046272697719322
2002-05-07,-0.704769167810333
2002-05-08,-0.7048974667307806
2002-05-09,-0.7050134722427356
2002-05-10,-0.7051183642588258
2002-05-13,-0.7052132090906188
2002-05-14,-0.7052989704488144
2002-05-15,-0.7053765193672994
2002-05-16,-0.7054466431582112
2002-05-17,-0.7055100534941847
2002-05-20,-0.7055673937041522
2002-05-21,-0.7056192453603044
2002-05-22,-0.7056661342259739
2002-05-23,-0.705708535627191
2002-05-24,-0.7057468793043672
2002-05-27,-0.7057815537949267
2002-05-28,-0.7058129103926534
2002-05-29,-0.70584126672498
2002-05-30,-0.7058669099853647
2002-05-31,-0.7058900998542523
2002-06-03,-0.7026129031917746
2002-06-04,-0.7029487151642603
2002-06-05,-0.70325199547085
2002-06-06,-0.7035259316396498
2002-06-07,-0.7037733923000884
2002-06-10,-0.7039969602818819
2002-06-11,-0.7041989620642696
2002-06-12,-0.7043814940154497
2002-06-13,-0.7045464458029151
2002-06-14,-0.704695521305001
2002-06-17,-0.7048302573110902
2002-06-18,-0.7049520402613001
2002-06-19,-0.7050621212451156
2002-06-20,-0.7051616294514437
2002-06-21,-0.7052515842393249
2002-06-24,-0.7053329059784074
2002-06-25,-0.7054064257908287
2002-06-26,-0.7054728943109806
2002-06-27,-0.7055329895663559
2002-06-28,-0.7055873240711181
2002-07-01,-0.7056364512138457
2002-07-02,-0.7001515475275832
2002-07-03,-0.7007178511044693
2002-07-04,-0.7012302192627075
2002-07-05,-0.7016937655478168
2002-07-08,-0.7021131236372777
2002-07-09,-0.7024924912791649
2002-07-10,-0.702835670462812
2002-07-11,-0.70314610408076
2002-07-12,-0.703426909341296
2002-07-15,-0.7036809081843705
2002-07-16,-0.7039106549431923
2002-07-17,-0.7041184614809454
2002-07-18,-0.7043064200179159
2002-07-19,-0.7044764238496576
2002-07-22,-0.7046301861421704
2002-07-23,-0.7047692569757332
2002-07-24,-0.7048950387953017
2002-07-25,-0.7050088004123389
2002-07-26,-0.7051116896906933
2002-07-29,-0.7052047450377029
2002-07-30,-0.7052889058110923
2002-07-31,-0.7053650217424133
2002-08-01,-0.7075040169734818
2002-08-02,-0.7073699420982912
2002-08-05,-0.7072485364940838
2002-08-06,-0.7071386161919284
2002-08-07,-0.7070391054715666
2002-08-08,-0.7069490274010667
2002-08-09,-0.7068674951226256
2002-08-12,-0.7067937038410799
2002-08-13,-0.7067269234709743
2002-08-14,-0.7066664918982506
2002-08-15,-0.706611808813493
2002-08-16,-0.7065623300750343
2002-08-19,-0.7065175625619287
2002-08-20,-0.7064770594787372
2002-08-21,-0.7064404160761548
2002-08-22,-0.7064072657536614
2002-08-23,-0.7063772765125483
2002-08-26,-0.70635014772984
2002-08-27,-0.7063256072257132
2002-08-28,-0.7063034085990584
2002-08-29,-0.7062833288077605
2002-08-30,-0.7062651659721197
2002-09-02,-0.7062487373815668
2002-09-03,-0.7062438743974803
2002-09-04,-0.7062294450781718
2002-09-05,-0.7062164009728998
2002-09-06,-0.7062046086519268
2002-09-09,-0.7061939476192627
2002-09-10,-0.7061843090443387
2002-09-11,-0.7061755946206724
2002-09-12,-0.7061677155383417
2002-09-13,-0.7061605915585416
2002-09-16,-0.7061541501797712
2002-09-17,-0.7061483258863219
2002-09-18,-0.706143059470733
2002-09-19,-0.7061382974227596
2002-09-20,-0.7061339913781843
2002-09-23,-0.7061300976214878
2002-09-24,-0.7061265766370264
2002-09-25,-0.7061233927039036
2002-09-26,-0.706120513530215
2002-09-27,-0.7061179099227898
2002-09-30,-0.7061155554889392
2002-10-01,-0.7044152923779603
2002-10-02,-0.7045754031289332
2002-10-03,-0.7047201457282092
2002-10-04,-0.7048510000449739
2002-10-07,-0.7049693025852789
2002-10-08,-0.7050762605345975
2002-10-09,-0.7051729643975884
2002-10-10,-0.7052603993799039
2002-10-11,-0.7053394556411821
2002-10-14,-0.7054109375344482
2002-10-15,-0.7054755719348108
2002-10-16,-0.7055340157494476
2002-10-17,-0.7055868626911838
2002-10-18,-0.7056346493893805
2002-10-21,-0.7056778609042086
2002-10-22,-0.7057169357035687
2002-10-23,-0.7057522701558664
2002-10-24,-0.7057842225864157
2002-10-25,-0.7058131169404309
2002-10-28,-0.7058392460912122
2002-10-29,-0.7058628748282828
2002-10-30,-0.7058842425567459
2002-10-31,-0.7059035657360268
2002-11-01,-0.7053500111629304
2002-11-04,-0.7054202933739155
2002-11-05,-0.7054838321743983
2002-11-06,-0.7055412764681229
2002-11-07,-0.7055932123718369
2002-11-08,-0.705640169353151
2002-11-11,-0.7056826257570263
2002-11-12,-0.7057210137838065
2002-11-13,-0.7057557239749112
2002-11-14,-0.7057871092562555
2002-11-15,-0.7058154885841266
2002-11-18,-0.7058411502335237
2002-11-19,-0.7058643547647782
2002-11-20,-0.7058853377005437
2002-11-21,-0.7059043119419386
