date,USA_public_finance_f1__USA_public_finance_f2
2014-12-22,-0.9112693203317093
2014-12-23,-0.9112894498922572
2014-12-24,-0.9113051583093911
2014-12-25,-0.911317415343495
2014-12-26,-0.9113269785435498
2014-12-29,-0.9113344394871148
2014-12-30,-0.9113402600232261
2014-12-31,-0.9113448006483214
2015-01-01,-0.8703301033929818
2015-01-02,-0.8796370602743623
2015-01-05,-0.8867469885444607
2015-01-06,-0.892203558289568
2015-01-07,-0.8964063129776246
2015-01-08,-0.8996524208006251
2015-01-09,-0.9021650974199036
2015-01-12,-0.9041133490413232
2015-01-13,-0.9056259525993086
2015-01-14,-0.9068015267801236
2015-01-15,-0.9077158953375423
2015-01-16,-0.9084275384317863
2015-01-19,-0.9089816705279523
2015-01-20,-0.9094133168990249
2015-01-21,-0.9097496506750522
2015-01-22,-0.9100117780256718
2015-01-23,-0.9102161078386585
2015-01-26,-0.9103754063062783
2015-01-27,-0.9104996111703304
2015-01-28,-0.9105964617833204
2015-01-29,-0.9106719874929502
2015-01-30,-0.9107308867226632
2015-02-02,-0.9107768215252555
2015-02-03,-0.9088091589825537
2015-02-04,-0.9091778286332085
2015-02-05,-0.9095129459569494
2015-02-06,-0.9098037623358889
2015-02-09,-0.9100487436034829
2015-02-10,-0.9102509864584067
2015-02-11,-0.910415581505258
2015-02-12,-0.9105481582280284
2015-02-13,-0.9106541321588008
2015-02-16,-0.9107383581924637
2015-02-17,-0.9108050105202927
2015-02-18,-0.9108575824269963
2015-02-19,-0.910898943952364
2015-02-20,-0.9109314225136178
2015-02-23,-0.910956887704293
2015-02-24,-0.9109768308783254
2015-02-25,-0.9109924354552854
2015-02-26,-0.9110046367903306
2015-02-27,-0.9110141719460687
2015-03-02,-0.9110216203900736
2015-03-03,-0.9104173613132653
2015-03-04,-0.9105517639726571
2015-03-05,-0.9106579846614329
2015-03-06,-0.9107416719270885
2015-03-09,-0.9108074520919434
2015-03-10,-0.9108590654268541
2015-03-11,-0.9108995083777773
2015-03-12,-0.9109311657334977
2015-03-13,-0.9109559263187287
2015-03-16,-0.9109752807550073
2015-03-17,-0.9109904022206416
2015-03-18,-0.9110022121528246
2015-03-19,-0.911011433128394
2015-03-20,-0.9110186310972136
2015-03-23,-0.9110242489209186
2015-03-24,-0.9110286328945659
2015-03-25,-0.9110320536526441
2015-03-26,-0.9110347226087133
2015-03-27,-0.9110368048590378
2015-03-30,-0.9110384292964402
2015-03-31,-0.9110396965288949
2015-04-01,-0.8928891440302775
2015-04-02,-0.8947070706188883
2015-04-03,-0.8968352120638526
2015-04-06,-0.8990004249040153
2015-04-07,-0.9010382814046276
2015-04-08,-0.9028629866528604
2015-04-09,-0.9044415459790364
2015-04-10,-0.905773670859716
2015-04-13,-0.9068773459521868
2015-04-14,-0.9077791696948264
2015-04-15,-0.9085083286499922
2015-04-16,-0.9090931337381527
2015-04-17,-0.9095592502517792
2015-04-20,-0.9099289816261092
2015-04-21,-0.9102211663268367
2015-04-22,-0.9104514010083966
2015-04-23,-0.9106324126421982
2015-04-24,-0.9107744759416322
2015-04-27,-0.9108858196064242
2015-04-28,-0.910972993869103
2015-04-29,-0.9110411887929111
2015-04-30,-0.911094502153863
2015-05-01,-0.9063999581698622
2015-05-04,-0.9069852345153587
2015-05-05,-0.9076218082666687
2015-05-06,-0.9082357945843422
2015-05-07,-0.9087902469971632
2015-05-08,-0.9092707500099803
2015-05-11,-0.9096757991469042
2015-05-12,-0.9100106578161425
2015-05-13,-0.910283609803441
2015-05-14,-0.9105037907294463
2015-05-15,-0.9106800191874311
2015-05-18,-0.9108202359914312
2015-05-19,-0.9109312971209031
2015-05-20,-0.9110189607760494
2015-05-21,-0.9110879718366589
2015-05-22,-0.9111421873149187
2015-05-25,-0.9111847114510594
2015-05-26,-0.9112180242290875
2015-05-27,-0.9112440959308771
2015-05-28,-0.9112644853074768
2015-05-29,-0.911280421571836
2015-06-01,-0.911292871675715
2015-06-02,-0.9106796701658764
2015-06-03,-0.9107823963119517
2015-06-04,-0.9108794754827302
2015-06-05,-0.9109655895205329
2015-06-08,-0.9110391191703081
2015-06-09,-0.9111003605364035
2015-06-10,-0.9111505032570152
2015-06-11,-0.9111910634407957
2015-06-12,-0.9112235838991892
2015-06-15,-0.911249488352973
2015-06-16,-0.9112700219062899
2015-06-17,-0.9112862378978128
2015-06-18,-0.911299008043208
2015-06-19,-0.9113090428290247
2015-06-22,-0.9113169150491409
2015-06-23,-0.9113230828214055
2015-06-24,-0.911327910382605
2015-06-25,-0.9113316860413845
2015-06-26,-0.9113346372375838
2015-06-29,-0.9113369429318833
2015-06-30,-0.9113387436615544
2015-07-01,-0.9076415833204002
2015-07-02,-0.9079569323939061
2015-07-03,-0.9083811145333256
2015-07-06,-0.9088300160465067
2015-07-07,-0.9092569901979607
2015-07-08,-0.909639340438324
2015-07-09,-0.909968866990047
2015-07-10,-0.9102455798175452
2015-07-13,-0.9104737072412228
2015-07-14,-0.9106592795303906
2015-07-15,-0.9108087449255566
2015-07-16,-0.9109282352791421
2015-07-17,-0.911023224043972
2015-07-20,-0.9110984104277842
2015-07-21,-0.9111577260938242
2015-07-22,-0.9112044020209897
2015-07-23,-0.911241059415048
2015-07-24,-0.9112698048142295
2015-07-27,-0.9112923192879525
2015-07-28,-0.9113099372903325
2015-07-29,-0.9113237138793406
2015-07-30,-0.9113344806565176
2015-07-31,-0.911342891550306
2015-08-03,-0.907180558842381
2015-08-04,-0.9081098251548878
2015-08-05,-0.9088304551244485
2015-08-06,-0.9093898868263867
2015-08-07,-0.9098245797585333
2015-08-10,-0.9101626078807347
2015-08-11,-0.910425632710987
2015-08-12,-0.9106304003625179
2015-08-13,-0.9107898789183455
2015-08-14,-0.910914125160976
2015-08-17,-0.9110109473551593
2015-08-18,-0.9110864137818472
2015-08-19,-0.9111452441004437
2015-08-20,-0.9111911113179793
2015-08-21,-0.911226875288539
2015-08-24,-0.911254763588752
2015-08-25,-0.911276511830741
2015-08-26,-0.9112934726345623
2015-08-27,-0.9113067003382308
2015-08-28,-0.9113170168953107
2015-08-31,-0.9113250631674771
2015-09-01,-0.9099798517850319
2015-09-02,-0.9102514410489975
2015-09-03,-0.9104754475313568
2015-09-04,-0.9106575086696019
2015-09-07,-0.9108039488178923
2015-09-08,-0.9109208544375799
2015-09-09,-0.9110136659719082
2015-09-10,-0.9110870445233362
2015-09-11,-0.911144877896925
2015-09-14,-0.9111903510977505
2015-09-15,-0.911226040803989
2015-09-16,-0.9112540128285009
2015-09-17,-0.9112759124851907
2015-09-18,-0.9112930437482428
2015-09-21,-0.9113064362474828
2015-09-22,-0.9113169007074063
2015-09-23,-0.9113250741202048
2015-09-24,-0.9113314561525707
2015-09-25,-0.9113364382546728
2015-09-28,-0.9113403267975164
2015-09-29,-0.9113433613828429
2015-09-30,-0.9113457292845739
2015-10-01,-0.9086717903055928
2015-10-02,-0.9091511586014653
2015-10-05,-0.9095686490972568
2015-10-06,-0.9099208783941332
2015-10-07,-0.9102118306772754
2015-10-08,-0.9104486574511127
2015-10-09,-0.9106394057327725
2015-10-12,-0.910791858978278
2015-10-13,-0.9109130075073626
2015-10-14,-0.9110088643025492
2015-10-15,-0.9110844611584633
2015-10-16,-0.9111439310617749
2015-10-19,-0.9111906245571744
2015-10-20,-0.911227232298405
2015-10-21,-0.9112559000172107
2015-10-22,-0.9112783300094378
2015-10-23,-0.9112958674893455
2015-10-26,-0.9113095723282153
2015-10-27,-0.9113202776788925
2015-10-28,-0.9113286373274712
2015-10-29,-0.9113351636165045
2015-10-30,-0.9113402576269847
2015-11-02,-0.9113442330865884
2015-11-03,-0.907574158388793
2015-11-04,-0.9084431233185347
2015-11-05,-0.9091037808356361
2015-11-06,-0.9096090192333672
2015-11-09,-0.9099971355303639
2015-11-10,-0.9102963076815924
2015-11-11,-0.9105275308871561
2015-11-12,-0.9107066042352762
2015-11-13,-0.9108455096070893
2015-11-16,-0.9109533896558948
2015-11-17,-0.9110372541054885
