"Date","Price","Open","High","Low","Change %"
"08/18/1997","4.290","4.290","4.290","4.290","-0.46%"
"08/14/1997","4.310","4.310","4.310","4.310","-0.25%"
"08/13/1997","4.321","4.321","4.321","4.321","0.84%"
"08/12/1997","4.285","4.285","4.285","4.285","0.35%"
"08/11/1997","4.270","4.270","4.270","4.270","-0.58%"
"08/08/1997","4.295","4.295","4.295","4.295","-0.19%"
"08/07/1997","4.303","4.303","4.303","4.303","-1.08%"
"08/06/1997","4.350","4.350","4.350","4.350","-0.46%"
"08/05/1997","4.370","4.370","4.370","4.370","1.86%"
"08/04/1997","4.290","4.290","4.290","4.290","0.59%"
"08/01/1997","4.265","4.265","4.265","4.265","2.03%"
"07/31/1997","4.180","4.180","4.180","4.180","0.36%"
"07/30/1997","4.165","4.165","4.165","4.165","-1.23%"
"07/29/1997","4.217","4.217","4.217","4.217","0.17%"
"07/28/1997","4.210","4.210","4.210","4.210","3.95%"
"07/25/1997","4.050","4.050","4.050","4.050","0.25%"
"07/24/1997","4.040","4.040","4.040","4.040","3.72%"
"07/23/1997","3.895","3.895","3.895","3.895","-0.51%"
"07/22/1997","3.915","3.915","3.915","3.915","-0.89%"
"07/21/1997","3.950","3.950","3.950","3.950","-0.38%"
"07/18/1997","3.965","3.965","3.965","3.965","0.89%"
"07/17/1997","3.930","3.930","3.930","3.930","-0.51%"
"07/16/1997","3.950","3.950","3.950","3.950","0.64%"
"07/15/1997","3.925","3.925","3.925","3.925","1.00%"
"07/11/1997","3.886","3.886","3.886","3.886","0.03%"
"07/10/1997","3.885","3.885","3.885","3.885","0.78%"
"07/09/1997","3.855","3.855","3.855","3.855","0.00%"
"07/08/1997","3.855","3.855","3.855","3.855","0.39%"
"07/07/1997","3.840","3.840","3.840","3.840","-1.16%"
"07/04/1997","3.885","3.885","3.885","3.885","0.39%"
"07/03/1997","3.870","3.870","3.870","3.870","-0.64%"
"07/02/1997","3.895","3.895","3.895","3.895","0.10%"
"07/01/1997","3.891","3.891","3.891","3.891","-0.87%"
"06/30/1997","3.925","3.925","3.925","3.925","0.77%"
"06/27/1997","3.895","3.895","3.895","3.895","0.00%"
"06/26/1997","3.895","3.895","3.895","3.895","-0.51%"
"06/25/1997","3.915","3.915","3.915","3.915","0.38%"
"06/24/1997","3.900","3.900","3.900","3.900","-1.39%"
"06/23/1997","3.955","3.955","3.955","3.955","0.00%"
"06/20/1997","3.955","3.955","3.955","3.955","-0.88%"
"06/19/1997","3.990","3.990","3.990","3.990","1.66%"
"06/18/1997","3.925","3.925","3.925","3.925","-0.13%"
"06/17/1997","3.930","3.930","3.930","3.930","1.03%"
