"Date","Price","Open","High","Low","Change %"
"11/03/2011","0.927","0.927","0.927","0.927","-8.04%"
"11/02/2011","1.008","1.008","1.008","1.008","6.33%"
"11/01/2011","0.948","0.948","0.948","0.948","-5.86%"
"10/31/2011","1.007","1.007","1.007","1.007","0.60%"
"10/28/2011","1.001","1.001","1.001","1.001","-2.15%"
"10/27/2011","1.023","1.023","1.023","1.023","9.06%"
"10/26/2011","0.938","0.938","0.938","0.938","-6.67%"
"10/25/2011","1.005","1.005","1.005","1.005","-16.87%"
"10/24/2011","1.209","1.209","1.209","1.209","-0.74%"
"10/21/2011","1.218","1.218","1.218","1.218","2.35%"
"10/20/2011","1.190","1.190","1.190","1.190","-1.73%"
"10/19/2011","1.211","1.211","1.211","1.211","7.93%"
"10/18/2011","1.122","1.122","1.122","1.122","1.45%"
"10/17/2011","1.106","1.106","1.106","1.106","-1.25%"
"10/14/2011","1.120","1.120","1.120","1.120","7.07%"
"10/13/2011","1.046","1.046","1.046","1.046","-1.13%"
"10/12/2011","1.058","1.058","1.058","1.058","4.65%"
"10/11/2011","1.011","1.011","1.011","1.011","-3.35%"
"10/10/2011","1.046","1.046","1.046","1.046","5.23%"
"10/07/2011","0.994","0.994","0.994","0.994","-5.42%"
"10/06/2011","1.051","1.051","1.051","1.051","10.75%"
"10/05/2011","0.949","0.949","0.949","0.949","5.21%"
"10/04/2011","0.902","0.902","0.902","0.902","-1.42%"
"10/03/2011","0.915","0.915","0.915","0.915","-0.76%"
"09/30/2011","0.922","0.922","0.922","0.922","-6.59%"
"09/29/2011","0.987","0.987","0.987","0.987","-2.76%"
"09/28/2011","1.015","1.015","1.015","1.015","6.73%"
"09/27/2011","0.951","0.951","0.951","0.951","6.61%"
"09/26/2011","0.892","0.892","0.892","0.892","-3.46%"
"09/23/2011","0.924","0.924","0.924","0.924","-3.35%"
"09/22/2011","0.956","0.956","0.956","0.956","0.53%"
"09/21/2011","0.951","0.951","0.951","0.951","-3.74%"
"09/20/2011","0.988","0.988","0.988","0.988","-0.30%"
"09/19/2011","0.991","0.991","0.991","0.991","7.60%"
"09/16/2011","0.921","0.921","0.921","0.921","-12.03%"
"09/15/2011","1.047","1.047","1.047","1.047","5.76%"
"09/14/2011","0.990","0.990","0.990","0.990","5.88%"
"09/13/2011","0.935","0.935","0.935","0.935","9.23%"
"09/12/2011","0.856","0.856","0.856","0.856","14.44%"
"09/09/2011","0.748","0.748","0.748","0.748","-4.59%"
"09/08/2011","0.784","0.784","0.784","0.784","-7.11%"
"09/07/2011","0.844","0.844","0.844","0.844","-6.84%"
"09/06/2011","0.906","0.906","0.906","0.906","3.90%"
"09/05/2011","0.872","0.872","0.872","0.872","-6.24%"
"09/02/2011","0.930","0.930","0.930","0.930","-5.58%"
"09/01/2011","0.985","0.985","0.985","0.985","-6.01%"
"08/31/2011","1.048","1.048","1.048","1.048","10.78%"
"08/30/2011","0.946","0.946","0.946","0.946","-11.42%"
"08/29/2011","1.068","1.068","1.068","1.068","10.56%"
"08/26/2011","0.966","0.966","0.966","0.966","1.58%"
"08/25/2011","0.951","0.951","0.951","0.951","-4.52%"
"08/24/2011","0.996","0.996","0.996","0.996","8.38%"
"08/23/2011","0.919","0.919","0.919","0.919","1.66%"
"08/22/2011","0.904","0.904","0.904","0.904","0.89%"
"08/19/2011","0.896","0.896","0.896","0.896","5.79%"
"08/18/2011","0.847","0.847","0.847","0.847","-8.03%"
"08/17/2011","0.921","0.921","0.921","0.921","-3.86%"
"08/16/2011","0.958","0.958","0.958","0.958","7.04%"
"08/15/2011","0.895","0.895","0.895","0.895","-4.79%"
"08/12/2011","0.940","0.940","0.940","0.940","-1.26%"
"08/11/2011","0.952","0.952","0.952","0.952","7.81%"
"08/10/2011","0.883","0.883","0.883","0.883","-19.65%"
"08/09/2011","1.099","1.099","1.099","1.099","6.60%"
"08/08/2011","1.031","1.031","1.031","1.031","-4.00%"
"08/05/2011","1.074","1.074","1.074","1.074","-6.36%"
"08/04/2011","1.147","1.147","1.147","1.147","-17.18%"
"08/03/2011","1.385","1.385","1.385","1.385","6.37%"
"08/02/2011","1.302","1.302","1.302","1.302","-3.91%"
"08/01/2011","1.355","1.355","1.355","1.355","0.22%"
"07/29/2011","1.352","1.352","1.352","1.352","-3.43%"
"07/28/2011","1.400","1.400","1.400","1.400","-1.96%"
"07/27/2011","1.428","1.428","1.428","1.428","-1.31%"
"07/26/2011","1.447","1.447","1.447","1.447","-0.21%"
"07/25/2011","1.450","1.450","1.450","1.450","-2.36%"
"07/22/2011","1.485","1.485","1.485","1.485","0.47%"
"07/21/2011","1.478","1.478","1.478","1.478","2.28%"
"07/20/2011","1.445","1.445","1.445","1.445","3.44%"
"07/19/2011","1.397","1.397","1.397","1.397","3.56%"
"07/18/2011","1.349","1.349","1.349","1.349","-0.52%"
"07/15/2011","1.356","1.356","1.356","1.356","-2.52%"
"07/14/2011","1.391","1.391","1.391","1.391","-2.52%"
"07/13/2011","1.427","1.427","1.427","1.427","-0.83%"
"07/12/2011","1.439","1.439","1.439","1.439","1.05%"
"07/11/2011","1.424","1.424","1.424","1.424","-7.53%"
"07/08/2011","1.540","1.540","1.540","1.540","-4.23%"
"07/07/2011","1.608","1.608","1.608","1.608","0.63%"
"07/06/2011","1.598","1.598","1.598","1.598","-2.20%"
"07/05/2011","1.634","1.634","1.634","1.634","-0.37%"
"07/04/2011","1.640","1.640","1.640","1.640","-1.26%"
"07/01/2011","1.661","1.661","1.661","1.661","3.04%"
"06/30/2011","1.612","1.612","1.612","1.612","2.41%"
"06/29/2011","1.574","1.574","1.574","1.574","2.41%"
"06/28/2011","1.537","1.537","1.537","1.537","4.20%"
"06/27/2011","1.475","1.475","1.475","1.475","-0.07%"
"06/24/2011","1.476","1.476","1.476","1.476","2.36%"
"06/23/2011","1.442","1.442","1.442","1.442","-9.14%"
"06/22/2011","1.587","1.587","1.587","1.587","-2.64%"
"06/21/2011","1.630","1.630","1.630","1.630","1.24%"
"06/20/2011","1.610","1.610","1.610","1.610","3.87%"
"06/17/2011","1.550","1.550","1.550","1.550","-0.26%"
"06/16/2011","1.554","1.554","1.554","1.554","-0.83%"
"06/15/2011","1.567","1.567","1.567","1.567","-1.38%"
"06/14/2011","1.589","1.589","1.589","1.589","2.06%"
"06/13/2011","1.557","1.557","1.557","1.557","-0.38%"
"06/10/2011","1.563","1.563","1.563","1.563","-2.86%"
"06/09/2011","1.609","1.609","1.609","1.609","-3.59%"
"06/08/2011","1.669","1.669","1.669","1.669","-1.59%"
"06/07/2011","1.696","1.696","1.696","1.696","2.60%"
"06/06/2011","1.653","1.653","1.653","1.653","0.61%"
"06/03/2011","1.643","1.643","1.643","1.643","2.62%"
"06/02/2011","1.601","1.601","1.601","1.601","0.57%"
"06/01/2011","1.592","1.592","1.592","1.592","0.13%"
"05/31/2011","1.590","1.590","1.590","1.590","1.92%"
"05/30/2011","1.560","1.560","1.560","1.560","0.52%"
"05/27/2011","1.552","1.552","1.552","1.552","-3.12%"
"05/26/2011","1.602","1.602","1.602","1.602","-1.23%"
"05/25/2011","1.622","1.622","1.622","1.622","-4.02%"
"05/24/2011","1.690","1.690","1.690","1.690","-0.41%"
"05/23/2011","1.697","1.697","1.697","1.697","-2.42%"
"05/20/2011","1.739","1.739","1.739","1.739","-3.01%"
"05/19/2011","1.793","1.793","1.793","1.793","-1.38%"
"05/18/2011","1.818","1.818","1.818","1.818","4.66%"
"05/17/2011","1.737","1.737","1.737","1.737","-2.25%"
"05/16/2011","1.777","1.777","1.777","1.777","2.19%"
"05/13/2011","1.739","1.739","1.739","1.739","1.28%"
"05/12/2011","1.717","1.717","1.717","1.717","-1.83%"
"05/11/2011","1.749","1.749","1.749","1.749","0.40%"
"05/10/2011","1.742","1.742","1.742","1.742","0.58%"
"05/09/2011","1.732","1.732","1.732","1.732","-3.72%"
"05/06/2011","1.799","1.799","1.799","1.799","1.75%"
"05/05/2011","1.768","1.768","1.768","1.768","-7.87%"
"05/04/2011","1.919","1.919","1.919","1.919","1.64%"
"05/03/2011","1.888","1.888","1.888","1.888","3.85%"
"05/02/2011","1.818","1.818","1.818","1.818","1.73%"
"04/29/2011","1.787","1.787","1.787","1.787","0.68%"
"04/28/2011","1.775","1.775","1.775","1.775","-3.38%"
"04/27/2011","1.837","1.837","1.837","1.837","2.28%"
"04/26/2011","1.796","1.796","1.796","1.796","-1.05%"
"04/21/2011","1.815","1.815","1.815","1.815","-1.89%"
"04/20/2011","1.850","1.850","1.850","1.850","1.65%"
"04/19/2011","1.820","1.820","1.820","1.820","1.56%"
"04/18/2011","1.792","1.792","1.792","1.792","-4.38%"
"04/15/2011","1.874","1.874","1.874","1.874","-1.16%"
"04/14/2011","1.896","1.896","1.896","1.896","0.90%"
"04/13/2011","1.879","1.879","1.879","1.879","1.57%"
"04/12/2011","1.850","1.850","1.850","1.850","-2.68%"
"04/11/2011","1.901","1.901","1.901","1.901","-0.83%"
"04/08/2011","1.917","1.917","1.917","1.917","5.10%"
"04/07/2011","1.824","1.824","1.824","1.824","-0.82%"
"04/06/2011","1.839","1.839","1.839","1.839","-1.34%"
"04/05/2011","1.864","1.864","1.864","1.864","1.64%"
"04/04/2011","1.834","1.834","1.834","1.834","-0.97%"
"04/01/2011","1.852","1.852","1.852","1.852","1.93%"
"03/31/2011","1.817","1.817","1.817","1.817","1.57%"
"03/30/2011","1.789","1.789","1.789","1.789","-0.94%"
"03/29/2011","1.806","1.806","1.806","1.806","0.56%"
"03/28/2011","1.796","1.796","1.796","1.796","2.45%"
"03/25/2011","1.753","1.753","1.753","1.753","0.34%"
"03/24/2011","1.747","1.747","1.747","1.747","0.58%"
"03/23/2011","1.737","1.737","1.737","1.737","0.17%"
"03/22/2011","1.734","1.734","1.734","1.734","-1.92%"
"03/21/2011","1.768","1.768","1.768","1.768","2.20%"
"03/18/2011","1.730","1.730","1.730","1.730","5.49%"
"03/17/2011","1.640","1.640","1.640","1.640","7.82%"
"03/16/2011","1.521","1.521","1.521","1.521","-3.49%"
"03/15/2011","1.576","1.576","1.576","1.576","-8.53%"
