"Date","Price","Open","High","Low","Change %"
"12/05/1996","5.747","5.747","5.747","5.747","2.17%"
"12/04/1996","5.625","5.625","5.625","5.625","0.59%"
"12/03/1996","5.592","5.592","5.592","5.592","-0.32%"
"12/02/1996","5.610","5.610","5.610","5.610","0.29%"
"11/29/1996","5.594","5.594","5.594","5.594","-2.34%"
"11/28/1996","5.728","5.728","5.728","5.728","-0.85%"
"11/27/1996","5.777","5.777","5.777","5.777","-0.53%"
"11/26/1996","5.808","5.808","5.808","5.808","0.00%"
"11/25/1996","5.808","5.808","5.808","5.808","-0.33%"
"11/22/1996","5.827","5.827","5.827","5.827","-0.60%"
"11/21/1996","5.862","5.862","5.862","5.862","0.91%"
"11/20/1996","5.809","5.809","5.809","5.809","0.03%"
"11/19/1996","5.807","5.807","5.807","5.807","-0.19%"
"11/18/1996","5.818","5.818","5.818","5.818","-0.51%"
"11/15/1996","5.848","5.848","5.848","5.848","0.67%"
"11/14/1996","5.809","5.809","5.809","5.809","-0.90%"
"11/13/1996","5.862","5.862","5.862","5.862","0.31%"
"11/12/1996","5.844","5.844","5.844","5.844","-1.03%"
"11/08/1996","5.905","5.905","5.905","5.905","0.99%"
"11/07/1996","5.847","5.847","5.847","5.847","-0.61%"
"11/06/1996","5.883","5.883","5.883","5.883","0.36%"
"11/05/1996","5.862","5.862","5.862","5.862","-2.06%"
"11/04/1996","5.985","5.985","5.985","5.985","0.45%"
"10/31/1996","5.958","5.958","5.958","5.958","-0.15%"
"10/30/1996","5.967","5.967","5.967","5.967","0.03%"
"10/29/1996","5.965","5.965","5.965","5.965","-0.58%"
"10/28/1996","6.000","6.000","6.000","6.000","0.64%"
"10/25/1996","5.962","5.962","5.962","5.962","-0.73%"
"10/24/1996","6.006","6.006","6.006","6.006","0.82%"
"10/23/1996","5.957","5.957","5.957","5.957","0.47%"
"10/22/1996","5.929","5.929","5.929","5.929","-0.75%"
"10/21/1996","5.974","5.974","5.974","5.974","0.32%"
"10/18/1996","5.955","5.955","5.955","5.955","-0.28%"
"10/17/1996","5.972","5.972","5.972","5.972","-1.11%"
"10/16/1996","6.039","6.039","6.039","6.039","1.75%"
"10/15/1996","5.935","5.935","5.935","5.935","-0.92%"
"10/14/1996","5.990","5.990","5.990","5.990","0.66%"
"10/11/1996","5.951","5.951","5.951","5.951","0.32%"
"10/10/1996","5.932","5.932","5.932","5.932","-0.08%"
"10/09/1996","5.937","5.937","5.937","5.937","-0.13%"
"10/08/1996","5.945","5.945","5.945","5.945","-1.21%"
"10/07/1996","6.018","6.018","6.018","6.018","0.53%"
"10/04/1996","5.986","5.986","5.986","5.986","-1.09%"
"10/03/1996","6.052","6.052","6.052","6.052","-0.07%"
"10/02/1996","6.056","6.056","6.056","6.056","-0.51%"
"10/01/1996","6.087","6.087","6.087","6.087","-0.08%"
"09/30/1996","6.092","6.092","6.092","6.092","-0.44%"
"09/27/1996","6.119","6.119","6.119","6.119","0.44%"
"09/26/1996","6.092","6.092","6.092","6.092","-0.49%"
