date,DEU_public_finance_f1__DEU_public_finance_f2
2015-02-24,0.8205955506212963
2015-02-25,0.830780700939299
2015-02-26,0.8387879581204886
2015-02-27,0.8450724498180944
2015-03-02,0.8499982677053151
2015-03-03,0.3460915871224616
2015-03-04,0.13474056437273305
2015-03-05,-0.04349208792390699
2015-03-06,-0.19349454675863056
2015-03-09,-0.31904744781270866
2015-03-10,-0.42336182342112333
2015-03-11,-0.5093257863943172
2015-03-12,-0.5795924304544602
2015-03-13,-0.6365909077389623
2015-03-16,-0.6825105095142381
2015-03-17,-0.7192846619687591
2015-03-18,-0.7485860910309216
2015-03-19,-0.7718350457863711
2015-03-20,-0.7902179485191385
2015-03-23,-0.8047124582118262
2015-03-24,-0.8161152190723565
2015-03-25,-0.8250695005665001
2015-03-26,-0.8320909489237589
2015-03-27,-0.8375905095786048
2015-03-30,-0.8418941789643865
2015-03-31,-0.8452596240621965
2015-04-01,-0.7950869542428942
2015-04-02,-0.8066240973893782
2015-04-03,-0.8163761988489598
2015-04-06,-0.8244691971476829
2015-04-07,-0.8310927985705109
2015-04-08,-0.8364563941682641
2015-04-09,-0.8407640318268055
2015-04-10,-0.8442014983496094
2015-04-13,-0.8469308966159173
2015-04-14,-0.8490896373132136
2015-04-15,-0.85079183583084
2015-04-16,-0.8521308519596505
2015-04-17,-0.8531822173108464
2015-04-20,-0.8540065275433281
2015-04-21,-0.854652085390109
2015-04-22,-0.855157206022739
2015-04-23,-0.8555521676526796
2015-04-24,-0.8558608277268586
2015-04-27,-0.8561019421602305
2015-04-28,-0.8562902304569365
2015-04-29,-0.8564372287048383
2015-04-30,-0.8565519685254718
2015-05-01,-0.7521300088643877
2015-05-04,-0.7668568574011725
2015-05-05,-0.780935611532822
2015-05-06,-0.7937841075670422
2015-05-07,-0.8051181787123757
2015-05-08,-0.8148597152964181
2015-05-11,-0.8230637848762938
2015-05-12,-0.8298627115913323
2015-05-13,-0.8354256332084542
2015-05-14,-0.8399313219711638
2015-05-15,-0.8435514870295614
2015-05-18,-0.8464417285756508
2015-05-19,-0.8487376680293209
2015-05-20,-0.8505543131176257
2015-05-21,-0.8519872600902244
2015-05-22,-0.8531147968322104
2015-05-25,-0.8540003215645837
2015-05-26,-0.854694738332497
2015-05-27,-0.8552386529045274
2015-05-28,-0.8556642936144881
2015-05-29,-0.8559971405348354
2015-06-01,-0.8562572780010276
2015-06-02,-0.8182474976465307
2015-06-03,-0.8252376785801121
2015-06-04,-0.8312176015562507
2015-06-05,-0.8362160473421422
2015-06-08,-0.8403251578656552
2015-06-09,-0.8436619008894104
2015-06-10,-0.8463465228138474
2015-06-11,-0.8484913338934097
2015-06-12,-0.8501956623997009
2015-06-15,-0.8515443559561059
2015-06-16,-0.8526082006266914
2015-06-17,-0.853445271014485
2015-06-18,-0.8541026357230693
2015-06-19,-0.8546180997924474
2015-06-22,-0.8550218222328243
2015-06-23,-0.8553377387315505
2015-06-24,-0.8555847711999139
2015-06-25,-0.8557778328673133
2015-06-26,-0.8559286502006023
2015-06-29,-0.8560464272991878
2015-06-30,-0.8561383783993407
2015-07-01,-0.5080895790445344
2015-07-02,-0.22870728346629143
2015-07-03,-0.0032900421733429975
2015-07-06,0.1776783119738951
