date,FRA_real_estate_f1__FRA_real_estate_f2
2007-05-17,-0.9212390610040664
2007-05-18,-0.9212388780284839
2007-05-21,-0.9212387536080244
2007-05-22,-0.9212386690035083
2007-05-23,-0.9212386114731093
2007-05-24,-0.9212385723527662
2007-05-25,-0.921238545751097
2007-05-28,-0.921238527662046
2007-05-29,-0.9212385153615358
2007-05-30,-0.9212385069972132
2007-05-31,-0.921238501309488
2007-06-01,-0.921551455724799
2007-06-04,-0.9214520052110384
2007-06-05,-0.9213842625976412
2007-06-06,-0.9213392957096362
2007-06-07,-0.9213092377775537
2007-06-08,-0.9212890400392888
2007-06-11,-0.9212754177538394
2007-06-12,-0.9212662066095564
2007-06-13,-0.921259967126211
2007-06-14,-0.9212557354342823
2007-06-15,-0.9212528630481691
2007-06-18,-0.9212509122158401
2007-06-19,-0.9212495867561161
2007-06-20,-0.9212486859555779
2007-06-21,-0.9212480736483138
2007-06-22,-0.9212476573892124
2007-06-25,-0.9212473743839454
2007-06-26,-0.9212471819639989
2007-06-27,-0.9212470511294237
2007-06-28,-0.9212469621670347
2007-06-29,-0.9212469016750057
2007-07-02,-0.9212468605415529
2007-07-03,-0.921473381358158
2007-07-04,-0.921381246776525
2007-07-05,-0.9213289336049638
2007-07-06,-0.9213008044505095
2007-07-09,-0.9212851767963792
2007-07-10,-0.9212761820446889
2007-07-11,-0.9212708245560719
2007-07-12,-0.92126753375466
2007-07-13,-0.9212654593376389
2007-07-16,-0.9212641243923472
2007-07-17,-0.9212632516567849
2007-07-18,-0.9212626744068069
2007-07-19,-0.9212622893767883
2007-07-20,-0.9212620310257922
2007-07-23,-0.9212618569518641
2007-07-24,-0.9212617393238112
2007-07-25,-0.9212616596800131
2007-07-26,-0.9212616056809991
2007-07-27,-0.9212615690351046
2007-07-30,-0.9212615441498653
2007-07-31,-0.9212615272436175
2007-08-01,-0.9218202695688696
2007-08-02,-0.9215435218274498
2007-08-03,-0.9214032174524135
2007-08-06,-0.9213390737786762
2007-08-07,-0.9213105738272994
2007-08-08,-0.9212983870250054
2007-08-09,-0.9212934916243256
2007-08-10,-0.9212917520420658
2007-08-13,-0.9212913107060414
2007-08-14,-0.9212913556271325
2007-08-15,-0.9212915463866008
2007-08-16,-0.9212917503974537
2007-08-17,-0.9212919235452892
2007-08-20,-0.9212920572227998
2007-08-21,-0.9212921554993341
2007-08-22,-0.9212922257400036
2007-08-23,-0.9212922750822867
2007-08-24,-0.9212923093651847
2007-08-27,-0.921292333015228
2007-08-28,-0.9212923492534094
2007-08-29,-0.9212923603675787
2007-08-30,-0.9212923679586003
2007-08-31,-0.9212923731359309
2007-09-03,-0.9218509302763988
2007-09-04,-0.9215596374199047
2007-09-05,-0.9214152844920653
2007-09-06,-0.921351951263565
2007-09-07,-0.9213257742855184
2007-09-10,-0.9213160268507478
2007-09-11,-0.9213132009970099
2007-09-12,-0.9213130629259092
2007-09-13,-0.9213138017941206
2007-09-14,-0.9213146918501489
2007-09-17,-0.9213154771359096
2007-09-18,-0.9213160946397045
2007-09-19,-0.9213165532374666
2007-09-20,-0.9213168830018243
2007-09-21,-0.9213171155346896
2007-09-24,-0.921317277494202
2007-09-25,-0.9213173894017107
2007-09-26,-0.9213174663198065
2007-09-27,-0.9213175190037908
2007-09-28,-0.9213175550044711
2007-10-01,-0.9213175795661144
2007-10-02,-0.9215642686105259
2007-10-03,-0.9213934258048543
2007-10-04,-0.9213213883652644
2007-10-05,-0.9213001741782924
2007-10-08,-0.921299033932983
2007-10-09,-0.9213045342676143
2007-10-10,-0.9213112189494087
2007-10-11,-0.9213171396437312
2007-10-12,-0.9213218058861689
2007-10-15,-0.9213252763126097
2007-10-16,-0.9213277741429673
2007-10-17,-0.9213295365867453
2007-10-18,-0.9213307646470861
2007-10-19,-0.9213316134276123
2007-10-22,-0.9213321969369929
2007-10-23,-0.9213325966554998
2007-10-24,-0.9213328698201935
2007-10-25,-0.9213330561992957
2007-10-26,-0.921333183227044
2007-10-29,-0.9213332697399631
2007-10-30,-0.9213333286307097
2007-10-31,-0.9213333687050517
2007-11-01,-0.9218087248195345
2007-11-02,-0.9215527940922942
2007-11-05,-0.921427344089982
2007-11-06,-0.9213733420737059
2007-11-07,-0.9213517253361578
2007-11-08,-0.921344202703862
2007-11-09,-0.9213424679381925
2007-11-12,-0.9213428713934068
2007-11-13,-0.9213438841022958
2007-11-14,-0.9213449161707906
2007-11-15,-0.9213457774128487
2007-11-16,-0.9213464369806603
2007-11-19,-0.9213469197318375
2007-11-20,-0.9213472638572877
2007-11-21,-0.9213475051999264
2007-11-22,-0.9213476727075905
2007-11-23,-0.921347788183061
2007-11-26,-0.9213478674326252
2007-11-27,-0.9213479216581798
2007-11-28,-0.9213479586868565
2007-11-29,-0.9213479839381613
2007-11-30,-0.9213480011422449
2007-12-03,-0.9220268931333215
2007-12-04,-0.9217916483564643
2007-12-05,-0.9216389137227607
2007-12-06,-0.9215418580963259
2007-12-07,-0.9214791009520702
2007-12-10,-0.9214379485251273
2007-12-11,-0.9214106764526175
2007-12-12,-0.9213924628966421
2007-12-13,-0.9213802317115264
2007-12-14,-0.9213719859753164
2007-12-17,-0.9213664120008134
2007-12-18,-0.9213626370413202
2007-12-19,-0.9213600771722396
2007-12-20,-0.9213583397490209
2007-12-21,-0.9213571598227699
2007-12-24,-0.921356358177076
2007-12-25,-0.9213558133839269
2007-12-26,-0.9213554430754832
2007-12-27,-0.9213551913356386
2007-12-28,-0.9213550201849443
2007-12-31,-0.9213549038175075
2008-01-01,-0.9199539229732376
2008-01-02,-0.9203906448774893
2008-01-03,-0.9206951625518388
2008-01-04,-0.9209032024761414
2008-01-07,-0.9210450755767838
2008-01-08,-0.9211417295703923
2008-01-09,-0.9212075353803459
2008-01-10,-0.921252320113757
2008-01-11,-0.9212827905102634
2008-01-14,-0.9213035180607796
2008-01-15,-0.9213176163191461
2008-01-16,-0.921327204753323
2008-01-17,-0.9213337256318958
2008-01-18,-0.9213381601703673
2008-01-21,-0.9213411758126473
2008-01-22,-0.9213432265205895
2008-01-23,-0.921344621034254
2008-01-24,-0.9213455693180268
2008-01-25,-0.9213462141573924
2008-01-28,-0.9213466526509205
2008-01-29,-0.9213469508276598
2008-01-30,-0.9213471535882777
2008-01-31,-0.9213472914656354
2008-02-01,-0.920050394987878
2008-02-04,-0.9204163939114539
2008-02-05,-0.9206923517459019
2008-02-06,-0.9208906157771548
2008-02-07,-0.9210302508924276
2008-02-08,-0.9211274053831403
2008-02-11,-0.9211944814581516
2008-02-12,-0.9212405583467784
2008-02-13,-0.9212721049809671
2008-02-14,-0.9212936555707888
2008-02-15,-0.921308355615391
2008-02-18,-0.9213183727243447
2008-02-19,-0.9213251940950437
2008-02-20,-0.9213298371249976
2008-02-21,-0.9213329964630486
2008-02-22,-0.9213351457724444
2008-02-25,-0.9213366077457809
2008-02-26,-0.9213376020919937
2008-02-27,-0.9213382783415923
2008-02-28,-0.921338738234654
2008-02-29,-0.9213390509818308
2008-03-03,-0.9217371979900275
2008-03-04,-0.9216082718236014
2008-03-05,-0.9215207307911333
2008-03-06,-0.9214627046249161
2008-03-07,-0.9214239583178658
2008-03-10,-0.9213979423613012
2008-03-11,-0.9213804056009822
2008-03-12,-0.9213685521073961
2008-03-13,-0.9213605248763977
2008-03-14,-0.9213550817123759
2008-03-17,-0.9213513874694824
2008-03-18,-0.9213488786749138
2008-03-19,-0.9213471742177154
2008-03-20,-0.9213460158918718
2008-03-21,-0.9213452285567463
2008-03-24,-0.9213446933200773
2008-03-25,-0.9213443294292377
2008-03-26,-0.9213440820159939
2008-03-27,-0.9213439137901057
2008-03-28,-0.9213437994035442
2008-03-31,-0.9213437216239746
2008-04-01,-0.9146223690018215
2008-04-02,-0.9168133092983304
2008-04-03,-0.9182836599621165
2008-04-04,-0.9192643801292887
2008-04-07,-0.9199223322499022
2008-04-08,-0.9203656098443068
2008-04-09,-0.9206651316580959
2008-04-10,-0.920867925840443
2008-04-11,-0.9210054190563678
2008-04-14,-0.9210987264376854
2008-04-15,-0.9211620885457678
2008-04-16,-0.9212051345887098
2008-04-17,-0.9212343873059076
2008-04-18,-0.9212542705493525
2008-04-21,-0.9212677871706977
