date,ITA_public_finance_f1__ITA_public_finance_f2
2015-08-27,0.9020647992894415
2015-08-28,0.9020724295049898
2015-08-31,0.9020776197921504
2015-09-01,0.9015450719805733
2015-09-02,0.9015331715029603
2015-09-03,0.9016313663308478
2015-09-04,0.9017493306169122
2015-09-07,0.9018538967182517
2015-09-08,0.901936483117568
2015-09-09,0.9019980224621101
2015-09-10,0.9020423800968584
2015-09-11,0.9020737115969654
2015-09-14,0.9020955595439324
2015-09-15,0.9021106677357824
2015-09-16,0.9021210578660765
2015-09-17,0.9021281771211955
2015-09-18,0.9021330431893492
2015-09-21,0.902136363669602
2015-09-22,0.902138626939893
2015-09-23,0.9021401684346101
2015-09-24,0.9021412177932999
2015-09-25,0.9021419318851351
2015-09-28,0.9021424177114895
2015-09-29,0.9021427481860452
2015-09-30,0.902142972960722
2015-10-01,0.8950558333021669
2015-10-02,0.8961438572618722
2015-10-05,0.8974887821585652
2015-10-06,0.8987108175483355
2015-10-07,0.8996938823826678
2015-10-08,0.9004360926430401
2015-10-09,0.9009760254568249
2015-10-12,0.9013598437287131
2015-10-13,0.9016286665049283
2015-10-14,0.9018151236483503
2015-10-15,0.9019436181251522
2015-10-16,0.9020317860099957
2015-10-19,0.9020921074407646
2015-10-20,0.9021332962118702
2015-10-21,0.9021613833863185
2015-10-22,0.9021805191366747
2015-10-23,0.9021935483175748
2015-10-26,0.9022024159612679
2015-10-27,0.9022084495643936
2015-10-28,0.9022125540801188
2015-10-29,0.9022153459197961
2015-10-30,0.9022172447255027
2015-11-02,0.902218536076816
2015-11-03,0.879216023698777
2015-11-04,0.8854290418110734
2015-11-05,0.8902702562759229
2015-11-06,0.8938317340673575
2015-11-09,0.896374002412754
2015-11-10,0.8981572922047983
2015-11-11,0.8993948170669555
2015-11-12,0.9002477423913385
2015-11-13,0.9008329765649082
2015-11-16,0.9012333516898074
2015-11-17,0.9015067209143413
2015-11-18,0.9016931261960124
2015-11-19,0.9018201192231412
