date,FRA_public_finance_f1__FRA_public_finance_f2
2001-08-14,0.6525530620280584
2001-08-15,0.6697930316549128
2001-08-16,0.6824390754994153
2001-08-17,0.6916379063034972
2001-08-20,0.6982876409688888
2001-08-21,0.7030727178512838
2001-08-22,0.7065045623996988
2001-08-23,0.708959955322839
2001-08-24,0.7107136833933185
2001-08-27,0.711964703025983
2001-08-28,0.7128563236786192
2001-08-29,0.7134913921146857
2001-08-30,0.7139435231932127
2001-08-31,0.7142653098982976
2001-09-03,0.5984153878879275
2001-09-04,0.6229016756149768
2001-09-05,0.6440295588544057
2001-09-06,0.6613603705993074
2001-09-07,0.6750561606903237
2001-09-10,0.6855809858742947
2001-09-11,0.6935016072599178
2001-09-12,0.6993705782827538
2001-09-13,0.703669960040552
2001-09-14,0.7067933922820164
2001-09-17,0.7090488550859428
2001-09-18,0.7106704708507536
2001-09-19,0.7118327260497308
2001-09-20,0.7126638803177032
2001-09-21,0.7132573053827768
2001-09-24,0.7136805128999416
2001-09-25,0.7139820818573812
2001-09-26,0.7141968488337961
2001-09-27,0.714349735156871
2001-09-28,0.7144585383962077
2001-10-01,0.7145359531907041
2001-10-02,0.3844666586346842
2001-10-03,0.11360957029596255
2001-10-04,-0.08978372929455053
2001-10-05,-0.2408825536749174
2001-10-08,-0.3520382259383639
2001-10-09,-0.43313965804563115
2001-10-10,-0.491925518714273
2001-10-11,-0.5343207795994903
2001-10-12,-0.5647790348293261
2001-10-15,-0.5865995869106708
2001-10-16,-0.6021997218899899
2001-10-17,-0.6133359749214163
2001-10-18,-0.6212770525319508
2001-10-19,-0.6269352982112246
2001-10-22,-0.6309647134568279
2001-10-23,-0.6338330437115659
2001-10-24,-0.6358742773988106
2001-10-25,-0.6373266170747321
2001-10-26,-0.6383598087730775
2001-10-29,-0.6390947437499902
2001-10-30,-0.6396174829982633
2001-10-31,-0.6399892738161267
2001-11-01,-0.6872290207035673
2001-11-02,-0.6614103810986249
2001-11-05,-0.6446001637780091
2001-11-06,-0.6355663544065484
2001-11-07,-0.6325869404923339
2001-11-08,-0.6337770242585572
2001-11-09,-0.6373942596722906
2001-11-12,-0.642052177191607
2001-11-13,-0.6468031533722489
2001-11-14,-0.6511054568449315
2001-11-15,-0.6547247725051513
2001-11-16,-0.6576226900208267
2001-11-19,-0.6598646229433991
2001-11-20,-0.6615574861328865
2001-11-21,-0.6628138976411629
2001-11-22,-0.6637349967958881
2001-11-23,-0.6644043839268824
2001-11-26,-0.6648878180846636
2001-11-27,-0.6652354068439433
2001-11-28,-0.665484532480836
2001-11-29,-0.6656626848871463
2001-11-30,-0.6657898792488199
2001-12-03,-0.4667797457103231
2001-12-04,-0.09226175598252266
2001-12-05,0.1565721931100893
2001-12-06,0.3254621717013922
2001-12-07,0.4417397888154528
2001-12-10,0.5225781735037316
2001-12-11,0.5791580275949028
2001-12-12,0.6189452202933674
2001-12-13,0.6470159271543388
2001-12-14,0.6668663292480448
2001-12-17,0.6809266627150361
2001-12-18,0.6908973385825513
2001-12-19,0.6979736964504492
2001-12-20,0.7029988306613926
2001-12-21,0.7065688035815414
2001-12-24,0.7091057399964562
2001-12-25,0.7109089435914071
2001-12-26,0.7121908144654214
2001-12-27,0.7131021735448544
2001-12-28,0.7137501620161257
2001-12-31,0.7142109149906339
2002-01-01,0.4522732477326797
2002-01-02,0.4985901601679035
2002-01-03,0.5396193460035327
2002-01-04,0.5745967815149147
2002-01-07,0.6033623424808185
2002-01-08,0.6262796939849952
2002-01-09,0.6440563676633834
2002-01-10,0.6575508205719169
2002-01-11,0.6676228117288121
2002-01-14,0.6750438823347011
2002-01-15,0.6804590908295074
2002-01-16,0.6843824616762955
2002-01-17,0.6872101681022722
2002-01-18,0.689240482495873
2002-01-21,0.6906942836432147
2002-01-22,0.6917332315904342
2002-01-23,0.6924746640540573
2002-01-24,0.6930032464085081
2002-01-25,0.6933798131738933
2002-01-28,0.6936479454172106
2002-01-29,0.6938387978636658
2002-01-30,0.6939746084584331
2002-01-31,0.6940712334122431
2002-02-01,0.6652633594954958
2002-02-04,0.6730778119944298
2002-02-05,0.680981907106516
2002-02-06,0.688066323469626
2002-02-07,0.693975457404747
2002-02-08,0.6986763260456582
2002-02-11,0.7022959337542725
2002-02-12,0.7050197633164121
2002-02-13,0.7070364078993897
2002-02-14,0.7085122734765539
2002-02-15,0.7095834927056828
2002-02-18,0.7103564479059037
2002-02-19,0.7109118524984352
2002-02-20,0.7113097468575644
2002-02-21,0.7115941947968454
2002-02-22,0.711797234338327
2002-02-25,0.7119420084162368
2002-02-26,0.7120451581875348
2002-02-27,0.7121186111029304
2002-02-28,0.7121708966242027
2002-03-01,0.6809990655205018
2002-03-04,0.6852863233942694
2002-03-05,0.6906557319120316
2002-03-06,0.6959300665178001
2002-03-07,0.7005524297495189
2002-03-08,0.7043408923240044
2002-03-11,0.7073142056678825
2002-03-12,0.7095802626165342
2002-03-13,0.7112725218994869
2002-03-14,0.7125183799586046
2002-03-15,0.7134264090473664
2002-03-18,0.7140835175489089
2002-03-19,0.7145566472396507
2002-03-20,0.7148960892003455
2002-03-21,0.7151389985365015
2002-03-22,0.7153125133033882
2002-03-25,0.7154362987682715
2002-03-26,0.7155245265658607
2002-03-27,0.7155873698187467
2002-03-28,0.7156321113618193
2002-03-29,0.7156639548322399
2002-04-01,0.7156866131798552
2002-04-02,-0.05727960854765686
2002-04-03,-0.1858160821300293
2002-04-04,-0.29444584655515427
2002-04-05,-0.3834606658247909
2002-04-08,-0.45435826187614603
2002-04-09,-0.5094366737499583
2002-04-10,-0.551341627554601
2002-04-11,-0.5826916877071584
2002-04-12,-0.605838791300171
2002-04-15,-0.6227586158669148
2002-04-16,-0.6350339028651146
2002-04-17,-0.6438903256914674
2002-04-18,-0.650254248557401
2002-04-19,-0.6548137274759954
2002-04-22,-0.6580734841094409
2002-04-23,-0.6604004718374341
2002-04-24,-0.6620597895420653
2002-04-25,-0.6632420865429365
2002-04-26,-0.6640840283894032
2002-04-29,-0.6646833575303415
2002-04-30,-0.665109864373846
2002-05-01,-0.5731964678227618
2002-05-02,-0.5915994451769457
2002-05-03,-0.6042572331733431
2002-05-06,-0.6130514337323589
2002-05-07,-0.6192038768903358
2002-05-08,-0.6235289739040033
2002-05-09,-0.6265797694762918
2002-05-10,-0.6287368384725954
2002-05-13,-0.6302645613495764
2002-05-14,-0.6313478426622512
2002-05-15,-0.6321166253334118
2002-05-16,-0.6326625406374186
2002-05-17,-0.6330503613859693
2002-05-20,-0.6333259539835472
2002-05-21,-0.6335218370709562
2002-05-22,-0.6336610861534373
2002-05-23,-0.6337600860324066
2002-05-24,-0.6338304759311186
2002-05-27,-0.6338805265822169
2002-05-28,-0.6339161164180169
2002-05-29,-0.6339414242082839
2002-05-30,-0.633959420830273
2002-05-31,-0.6339722185862529
2002-06-03,-0.6796426419693377
2002-06-04,-0.6730958646873533
2002-06-05,-0.6685447698323091
2002-06-06,-0.6653881324775667
2002-06-07,-0.6631959181425329
2002-06-10,-0.661668761696455
2002-06-11,-0.6606009532231105
2002-06-12,-0.6598516385689804
2002-06-13,-0.6593241721681338
2002-06-14,-0.6589519216988331
2002-06-17,-0.658688686406192
2002-06-18,-0.6585022574947511
2002-06-19,-0.6583700747946133
2002-06-20,-0.6582762758712661
2002-06-21,-0.6582096742846861
2002-06-24,-0.6581623633167879
2002-06-25,-0.6581287449812618
2002-06-26,-0.658104850978128
2002-06-27,-0.6580878657268785
2002-06-28,-0.6580757902225769
2002-07-01,-0.6580672045481385
2002-07-02,-0.44861644279706664
2002-07-03,-0.11409114642861959
2002-07-04,0.11928469911872075
2002-07-05,0.2830573312211921
2002-07-08,0.3984474032665468
2002-07-09,0.4799734770008146
2002-07-10,0.5376846927508302
2002-07-11,0.5785927667245369
2002-07-12,0.6076175774503001
2002-07-15,0.628224833188023
2002-07-16,0.6428626497678538
2002-07-17,0.6532637173650517
2002-07-18,0.6606560704733203
2002-07-19,0.6659109251332027
2002-07-22,0.6696467861468756
2002-07-23,0.6723029670667019
2002-07-24,0.6741916142951184
2002-07-25,0.6755345731197862
2002-07-26,0.6764895389081067
2002-07-29,0.6771686211277671
2002-07-30,0.6776515282502477
2002-07-31,0.6779949356349065
2002-08-01,0.45508813336379283
2002-08-02,0.4609984698280648
2002-08-05,0.4767227873722951
2002-08-06,0.49946323697453177
2002-08-07,0.5265975727219536
2002-08-08,0.5556158579022975
2002-08-09,0.5842665248520797
2002-08-12,0.6107722476560946
2002-08-13,0.6339829844931266
2002-08-14,0.6533901340953915
2002-08-15,0.6690101374410351
2002-08-16,0.6812029102270014
2002-08-19,0.6904949395804788
2002-08-20,0.6974475014126137
2002-08-21,0.7025782936637271
2002-08-22,0.706326139993088
2002-08-23,0.709043351410833
2002-08-26,0.7110026409117701
2002-08-27,0.7124098677160622
2002-08-28,0.7134177269237507
2002-08-29,0.714138094217856
