date,USA_financial_markets_f1__USA_financial_markets_f2
2021-11-17,-0.5523273071890339
2021-11-18,-0.5523196139481311
2021-11-19,-0.5523131590880017
2021-11-22,-0.5523077505768592
2021-11-23,-0.5523032254369658
2021-11-24,-0.5522994454432585
2021-11-25,-0.552296293442995
2021-11-26,-0.5522936702098209
2021-11-29,-0.5522914917571021
2021-11-30,-0.5522896870454237
2021-12-01,-0.531763511830587
2021-12-02,-0.533306038156649
2021-12-03,-0.5347307800313887
2021-12-06,-0.5360463372272013
2021-12-07,-0.5372607394448661
2021-12-08,-0.5383814755997238
2021-12-09,-0.5394155228995706
2021-12-10,-0.5403693754788268
2021-12-13,-0.5412490723960743
2021-12-14,-0.5420602248404258
2021-12-15,-0.5428080424263013
2021-12-16,-0.5434973584861522
2021-12-17,-0.5441326542966796
2021-12-20,-0.5447180821963993
2021-12-21,-0.5452574875713038
2021-12-22,-0.5457544297012124
2021-12-23,-0.5462122014724672
2021-12-24,-0.5466338479732799
2021-12-27,-0.5470221839965373
2021-12-28,-0.547379810481534
2021-12-29,-0.5477091299311588
2021-12-30,-0.5480123608447764
2021-12-31,-0.548291551209598
2022-01-03,-0.5375214209822496
2022-01-04,-0.5384531664603915
2022-01-05,-0.5393439344039086
2022-01-06,-0.5401927903186193
2022-01-07,-0.5409993450281005
2022-01-10,-0.5417636699760897
2022-01-11,-0.5424862205667512
2022-01-12,-0.5431677674032809
2022-01-13,-0.5438093351532207
2022-01-14,-0.5444121486671836
2022-01-17,-0.5449775859040182
2022-01-18,-0.5455071371666584
2022-01-19,-0.5460023701255188
2022-01-20,-0.5464649000967443
2022-01-21,-0.5468963650474283
2022-01-24,-0.5472984048158824
2022-01-25,-0.547672644059299
2022-01-26,-0.548020678471183
2022-01-27,-0.5483440638446639
2022-01-28,-0.5486443075934897
2022-01-31,-0.5489228623787752
2022-02-01,-0.5362232494875618
2022-02-02,-0.5374576869153005
2022-02-03,-0.5385951940200744
2022-02-04,-0.5396432488662739
2022-02-07,-0.5406087728678877
2022-02-08,-0.5414981691177085
2022-02-09,-0.5423173585625939
2022-02-10,-0.5430718140656497
2022-02-11,-0.5437665924112782
2022-02-14,-0.5444063643204491
2022-02-15,-0.5449954425519488
2022-02-16,-0.5455378081712001
2022-02-17,-0.5460371350719982
2022-02-18,-0.5464968128385194
2022-02-21,-0.5469199680355844
2022-02-22,-0.547309484014653
2022-02-23,-0.5476680193216359
2022-02-24,-0.5479980247905264
2022-02-25,-0.5483017594042425
2022-02-28,-0.548581305001083
2022-03-01,-0.5219354867968193
2022-03-02,-0.521322071793245
2022-03-03,-0.5207583995384488
