date,ESP_financial_markets_f1,ESP_financial_markets_f2
2020-11-03,1.770227374454073,1.03713087708727
2020-11-04,1.770227374454073,1.0371308769708785
2020-11-05,1.770227374454073,1.0371308769708785
2020-11-06,1.770227374454073,1.0371308769708785
2020-11-09,1.770227374454073,1.0371308769708785
2020-11-10,1.770227374454073,1.0371308769708785
2020-11-11,1.770227374454073,1.0371308769708785
2020-11-12,1.770227374454073,1.0371308769708785
2020-11-13,1.770227374454073,1.0371308769708785
2020-11-16,1.770227374454073,1.0371308769708785
2020-11-17,1.770227374454073,1.0371308769708785
2020-11-18,1.770227374454073,1.0371308769708785
2020-11-19,1.770227374454073,1.0371308769708785
2020-11-20,1.770227374454073,1.0371308769708785
2020-11-23,1.770227374454073,1.0371308769708785
2020-11-24,1.770227374454073,1.0371308769708785
2020-11-25,1.770227374454073,1.0371308769708785
2020-11-26,1.770227374454073,1.0371308769708785
2020-11-27,1.770227374454073,1.0371308769708785
2020-11-30,1.770227374454073,1.0371308769708785
2020-12-01,0.6052525689557716,0.635274844016372
2020-12-02,0.6052525689557716,0.6352748434490388
2020-12-03,0.6052525689557716,0.6352748434490388
2020-12-04,0.6052525689557716,0.6352748434490388
2020-12-07,0.6052525689557716,0.6352748434490388
2020-12-08,0.6052525689557716,0.6352748434490388
2020-12-09,0.6052525689557716,0.6352748434490388
2020-12-10,0.6052525689557716,0.6352748434490388
2020-12-11,0.6052525689557716,0.6352748434490388
2020-12-14,0.6052525689557716,0.6352748434490388
2020-12-15,0.6052525689557716,0.6352748434490388
2020-12-16,0.6052525689557716,0.6352748434490388
2020-12-17,0.6052525689557716,0.6352748434490388
2020-12-18,0.6052525689557716,0.6352748434490388
2020-12-21,0.6052525689557716,0.6352748434490388
2020-12-22,0.6052525689557716,0.6352748434490388
2020-12-23,0.6052525689557716,0.6352748434490388
2020-12-24,0.6052525689557716,0.6352748434490388
2020-12-25,0.6052525689557716,0.6352748434490388
2020-12-28,0.6052525689557716,0.6352748434490388
2020-12-29,0.6052525689557716,0.6352748434490388
2020-12-30,0.6052525689557716,0.6352748434490388
2020-12-31,0.6052525689557716,0.6352748434490388
2021-01-01,0.16119700469475587,0.7898949764051316
2021-01-04,0.16119700469475587,0.7898949765547383
2021-01-05,0.16119700469475587,0.7898949765547383
2021-01-06,0.16119700469475587,0.7898949765547383
2021-01-07,0.16119700469475587,0.7898949765547383
2021-01-08,0.16119700469475587,0.7898949765547383
2021-01-11,0.16119700469475587,0.7898949765547383
2021-01-12,0.16119700469475587,0.7898949765547383
2021-01-13,0.16119700469475587,0.7898949765547383
2021-01-14,0.16119700469475587,0.7898949765547383
2021-01-15,0.16119700469475587,0.7898949765547383
2021-01-18,0.16119700469475587,0.7898949765547383
2021-01-19,0.16119700469475587,0.7898949765547383
2021-01-20,0.16119700469475587,0.7898949765547383
2021-01-21,0.16119700469475587,0.7898949765547383
2021-01-22,0.16119700469475587,0.7898949765547383
2021-01-25,0.16119700469475587,0.7898949765547383
2021-01-26,0.16119700469475587,0.7898949765547383
2021-01-27,0.16119700469475587,0.7898949765547383
2021-01-28,0.16119700469475587,0.7898949765547383
2021-01-29,0.16119700469475587,0.7898949765547383
2021-02-01,0.16119700469475587,0.7898949765547383
2021-02-02,0.8400415403672377,0.7545574809173017
2021-02-03,0.8400415403672377,0.7545574808785129
2021-02-04,0.8400415403672377,0.7545574808785129
2021-02-05,0.8400415403672377,0.7545574808785129
2021-02-08,0.8400415403672377,0.7545574808785129
