date,ESP_financial_markets_f1__ESP_financial_markets_f2
2007-02-01,-0.8974971907180812
2007-02-02,-0.8965767921332451
2007-02-05,-0.895936723675458
2007-02-06,-0.8954947336385304
2007-02-07,-0.8951910046088132
2007-02-08,-0.8949829819775905
2007-02-09,-0.8948408332278941
2007-02-12,-0.8947438496461347
2007-02-13,-0.8946777511581142
2007-02-14,-0.894632734821339
2007-02-15,-0.8946020915933071
2007-02-16,-0.8945812393374545
2007-02-19,-0.8945670529325074
2007-02-20,-0.8945574030025836
2007-02-21,-0.8945508395847385
2007-02-22,-0.8945463757848127
2007-02-23,-0.8945433400897049
2007-02-26,-0.8945412756740753
2007-02-27,-0.8945398718059784
2007-02-28,-0.8945389171458331
2007-03-01,-0.8868468993164617
2007-03-02,-0.8891151033997187
2007-03-05,-0.8907675242179305
2007-03-06,-0.8919373734302711
2007-03-07,-0.8927528900250137
2007-03-08,-0.8933162996976656
2007-03-09,-0.8937033939556752
2007-03-12,-0.8939684194834586
2007-03-13,-0.894149458380457
2007-03-14,-0.8942729411246632
2007-03-15,-0.8943570822504328
2007-03-16,-0.8944143777760567
2007-03-19,-0.8944533753964751
2007-03-20,-0.8944799106854021
2007-03-21,-0.8944979624808336
2007-03-22,-0.8945102412990292
2007-03-23,-0.8945185925539376
2007-03-26,-0.8945242721712624
2007-03-27,-0.8945281346624457
2007-03-28,-0.8945307613177096
2007-03-29,-0.8945325475170303
2007-03-30,-0.8945337621661098
2007-04-02,-0.894534588142616
2007-04-03,-0.8973530129267044
2007-04-04,-0.8964798433561569
2007-04-05,-0.8958719483175484
2007-04-06,-0.8954518445063023
2007-04-09,-0.8951629955941406
2007-04-10,-0.8949650881469141
2007-04-11,-0.8948298154962828
2007-04-12,-0.8947375064040881
2007-04-13,-0.8946745859133028
2007-04-16,-0.8946317302873357
2007-04-17,-0.8946025561832898
2007-04-18,-0.8945827028552784
2007-04-19,-0.8945691956848606
2007-04-20,-0.8945600076171418
2007-04-23,-0.8945537582573925
2007-04-24,-0.8945495080130582
2007-04-25,-0.8945466175338697
2007-04-26,-0.8945446518641473
2007-04-27,-0.8945433151428117
2007-04-30,-0.8945424061422321
2007-05-01,-0.8926573430135074
2007-05-02,-0.8932195301504134
2007-05-03,-0.8936233983181077
2007-05-04,-0.8939076903622868
2007-05-07,-0.8941053799683472
2007-05-08,-0.8942418003408653
2007-05-09,-0.8943354778091971
2007-05-10,-0.8943995971306066
2007-05-11,-0.8944433909369183
2007-05-14,-0.8944732595216747
2007-05-15,-0.8944936111218732
2007-05-16,-0.8945074691172612
2007-05-17,-0.8945169012838897
2007-05-18,-0.8945233191881934
2007-05-21,-0.8945276852242051
2007-05-22,-0.8945306549876355
2007-05-23,-0.8945326748229371
2007-05-24,-0.8945340484934775
2007-05-25,-0.8945349826734151
2007-05-28,-0.8945356179543081
2007-05-29,-0.8945360499629368
2007-05-30,-0.8945363437368178
2007-05-31,-0.8945365435066714
2007-06-01,-0.9012227560653382
2007-06-04,-0.8991314680690733
2007-06-05,-0.8976803030475431
2007-06-06,-0.8966826908712067
2007-06-07,-0.8960004008270801
2007-06-08,-0.8955350451337454
2007-06-11,-0.8952181028870997
2007-06-12,-0.8950024008091856
2007-06-13,-0.8948556562136502
2007-06-14,-0.8947558442940977
2007-06-15,-0.8946879621355033
2007-06-18,-0.8946417982003275
2007-06-19,-0.894610405036275
2007-06-20,-0.8945890569703758
2007-06-21,-0.8945745399797381
2007-06-22,-0.8945646682948295
2007-06-25,-0.8945579554932269
2007-06-26,-0.8945533907649454
2007-06-27,-0.894550286740581
2007-06-28,-0.8945481760008075
2007-06-29,-0.8945467406969502
2007-07-02,-0.8945457646904027
2007-07-03,-0.8810621622805206
2007-07-04,-0.885010795697807
2007-07-05,-0.8879080283917796
2007-07-06,-0.8899649970347985
2007-07-09,-0.8914007556690524
2007-07-10,-0.8923932773131679
2007-07-11,-0.8930754133566399
2007-07-12,-0.8935425222841308
2007-07-13,-0.8938616366476749
2007-07-16,-0.8940793109664001
2007-07-17,-0.8942276398354837
2007-07-18,-0.8943286461572286
2007-07-19,-0.8943973961667838
2007-07-20,-0.8944441764619744
2007-07-23,-0.8944760010302599
2007-07-24,-0.894497648178063
2007-07-25,-0.894512371208033
2007-07-26,-0.8945223842361999
2007-07-27,-0.8945291937244856
2007-07-30,-0.8945338244652481
2007-07-31,-0.8945369735010161
2007-08-01,-0.8662845698090327
2007-08-02,-0.8740776172123229
2007-08-03,-0.8800808390206054
2007-08-06,-0.8844654743922901
2007-08-07,-0.8875808141053505
2007-08-08,-0.8897594220245368
2007-08-09,-0.8912682134761761
2007-08-10,-0.8923066877952974
2007-08-13,-0.8930185845464442
2007-08-14,-0.893505312250047
2007-08-15,-0.8938375025813925
2007-08-16,-0.8940639526655924
2007-08-17,-0.8942181975013379
2007-08-20,-0.8943232034758252
2007-08-21,-0.8943946627170641
2007-08-22,-0.8944432804811903
2007-08-23,-0.8944763523238288
2007-08-24,-0.894498846604572
2007-08-27,-0.8945141452179086
2007-08-28,-0.8945245494272375
2007-08-29,-0.8945316248191223
2007-08-30,-0.894536436328259
2007-08-31,-0.8945397082651804
2007-09-03,-0.8269603031777146
2007-09-04,-0.8482132124108629
2007-09-05,-0.8629148128092785
2007-09-06,-0.8729906372588725
2007-09-07,-0.8798698865558882
2007-09-10,-0.884558298587105
2007-09-11,-0.8877506495831994
2007-09-12,-0.8899232203190047
2007-09-13,-0.8914013326597703
2007-09-14,-0.8924067854845368
2007-09-17,-0.8930906436061317
2007-09-18,-0.8935557348079926
2007-09-19,-0.893872027490697
2007-09-20,-0.8940871204452461
2007-09-21,-0.8942333899817195
2007-09-24,-0.8943328561321439
2007-09-25,-0.8944004944040213
2007-09-26,-0.894446489002784
2007-09-27,-0.8944777655805966
2007-09-28,-0.8944990337595758
2007-10-01,-0.8945134961636915
2007-10-02,-0.787315040986126
2007-10-03,-0.7878272268693405
2007-10-04,-0.7983532885000368
2007-10-05,-0.8137742258195478
2007-10-08,-0.8302987782633348
2007-10-09,-0.8455396706034415
2007-10-10,-0.8583427451826441
2007-10-11,-0.868433667871123
2007-10-12,-0.876038962739559
2007-10-15,-0.8815930456995161
2007-10-16,-0.8855604867192337
2007-10-17,-0.8883512524676812
2007-10-18,-0.8902935185441783
2007-10-19,-0.8916353772518791
2007-10-22,-0.8925577741748236
2007-10-23,-0.8931896508877895
2007-10-24,-0.8936214927739126
2007-10-25,-0.8939161520209624
2007-10-26,-0.8941169874755105
2007-10-29,-0.8942537720862223
2007-10-30,-0.8943468858615357
2007-10-31,-0.894410249605035
2007-11-01,-0.9005463480905785
2007-11-02,-0.8979177284008504
2007-11-05,-0.8964025511357816
2007-11-06,-0.8955627343061228
2007-11-07,-0.8951075292283678
2007-11-08,-0.8948624764787398
2007-11-09,-0.894729668376081
2007-11-12,-0.8946564061429686
2007-11-13,-0.8946149468660168
2007-11-14,-0.8945907775245514
