date,DEU_banking_system_f1,DEU_banking_system_f2
2004-09-30,-0.9442058041062047,-0.8546138947471036
2004-10-01,-0.9998876546008997,-0.9979632890973874
2004-10-04,-0.9998876546015313,-0.9979632890973874
2004-10-05,-0.9998876546015313,-0.9979632890973874
2004-10-06,-0.9998876546015313,-0.9979632890973874
2004-10-07,-0.9998876546015313,-0.9979632890973874
2004-10-08,-0.9998876546015313,-0.9979632890973874
2004-10-11,-0.9998876546015313,-0.9979632890973874
2004-10-12,-0.9998876546015313,-0.9979632890973874
2004-10-13,-0.9998876546015313,-0.9979632890973874
2004-10-14,-0.9998876546015313,-0.9979632890973874
2004-10-15,-0.9998876546015313,-0.9979632890973874
2004-10-18,-0.9998876546015313,-0.9979632890973874
2004-10-19,-0.9998876546015313,-0.9979632890973874
2004-10-20,-0.9998876546015313,-0.9979632890973874
2004-10-21,-0.9998876546015313,-0.9979632890973874
2004-10-22,-0.9998876546015313,-0.9979632890973874
2004-10-25,-0.9998876546015313,-0.9979632890973874
2004-10-26,-0.9998876546015313,-0.9979632890973874
2004-10-27,-0.9998876546015313,-0.9979632890973874
2004-10-28,-0.9998876546015313,-0.9979632890973874
2004-10-29,-0.9998876546015313,-0.9979632890973874
2004-11-01,-0.9495904498661791,-0.9024655895440379
2004-11-02,-0.9998754404390854,-0.9975111318905302
2004-11-03,-0.9998754404396508,-0.9975111318905302
2004-11-04,-0.9998754404396508,-0.9975111318905302
2004-11-05,-0.9998754404396508,-0.9975111318905302
2004-11-08,-0.9998754404396508,-0.9975111318905302
2004-11-09,-0.9998754404396508,-0.9975111318905302
2004-11-10,-0.9998754404396508,-0.9975111318905302
2004-11-11,-0.9998754404396508,-0.9975111318905302
2004-11-12,-0.9998754404396508,-0.9975111318905302
2004-11-15,-0.9998754404396508,-0.9975111318905302
2004-11-16,-0.9998754404396508,-0.9975111318905302
2004-11-17,-0.9998754404396508,-0.9975111318905302
2004-11-18,-0.9998754404396508,-0.9975111318905302
2004-11-19,-0.9998754404396508,-0.9975111318905302
2004-11-22,-0.9998754404396508,-0.9975111318905302
2004-11-23,-0.9998754404396508,-0.9975111318905302
2004-11-24,-0.9998754404396508,-0.9975111318905302
2004-11-25,-0.9998754404396508,-0.9975111318905302
2004-11-26,-0.9998754404396508,-0.9975111318905302
2004-11-29,-0.9998754404396508,-0.9975111318905302
2004-11-30,-0.9181160131871824,-0.7288231000279302
2004-12-01,-0.9998522734170304,-0.9953529077502132
2004-12-02,-0.9998522734179977,-0.9953529077502132
2004-12-03,-0.9998522734179977,-0.9953529077502132
2004-12-06,-0.9998522734179977,-0.9953529077502132
2004-12-07,-0.9998522734179977,-0.9953529077502132
2004-12-08,-0.9998522734179977,-0.9953529077502132
2004-12-09,-0.9998522734179977,-0.9953529077502132
2004-12-10,-0.9998522734179977,-0.9953529077502132
2004-12-13,-0.9998522734179977,-0.9953529077502132
2004-12-14,-0.9998522734179977,-0.9953529077502132
2004-12-15,-0.9998522734179977,-0.9953529077502132
2004-12-16,-0.9998522734179977,-0.9953529077502132
2004-12-17,-0.9998522734179977,-0.9953529077502132
2004-12-20,-0.9998522734179977,-0.9953529077502132
2004-12-21,-0.9998522734179977,-0.9953529077502132
2004-12-22,-0.9998522734179977,-0.9953529077502132
2004-12-23,-0.9998522734179977,-0.9953529077502132
2004-12-24,-0.9998522734179977,-0.9953529077502132
2004-12-27,-0.9998522734179977,-0.9953529077502132
2004-12-28,-0.9998522734179977,-0.9953529077502132
2004-12-29,-0.9998522734179977,-0.9953529077502132
2004-12-30,-0.9998522734179977,-0.9953529077502132
2004-12-31,-0.9496650858854121,-0.8077827912021857
2005-01-03,-0.9998362508913429,-0.9929695517181302
2005-01-04,-0.9998362508919068,-0.9929695517181302
2005-01-05,-0.9998362508919068,-0.9929695517181302
2005-01-06,-0.9998362508919068,-0.9929695517181302
2005-01-07,-0.9998362508919068,-0.9929695517181302
2005-01-10,-0.9998362508919068,-0.9929695517181302
2005-01-11,-0.9998362508919068,-0.9929695517181302
2005-01-12,-0.9998362508919068,-0.9929695517181302
2005-01-13,-0.9998362508919068,-0.9929695517181302
2005-01-14,-0.9998362508919068,-0.9929695517181302
2005-01-17,-0.9998362508919068,-0.9929695517181302
2005-01-18,-0.9998362508919068,-0.9929695517181302
2005-01-19,-0.9998362508919068,-0.9929695517181302
2005-01-20,-0.9998362508919068,-0.9929695517181302
2005-01-21,-0.9998362508919068,-0.9929695517181302
2005-01-24,-0.9998362508919068,-0.9929695517181302
2005-01-25,-0.9998362508919068,-0.9929695517181302
2005-01-26,-0.9998362508919068,-0.9929695517181302
2005-01-27,-0.9998362508919068,-0.9929695517181302
2005-01-28,-0.9998362508919068,-0.9929695517181302
2005-01-31,-0.9845162045897213,-1.0838654888096315
2005-02-01,-0.9998311163455265,-0.994089297527759
2005-02-02,-0.9998311163456894,-0.994089297527759
2005-02-03,-0.9998311163456894,-0.994089297527759
2005-02-04,-0.9998311163456894,-0.994089297527759
2005-02-07,-0.9998311163456894,-0.994089297527759
2005-02-08,-0.9998311163456894,-0.994089297527759
2005-02-09,-0.9998311163456894,-0.994089297527759
2005-02-10,-0.9998311163456894,-0.994089297527759
2005-02-11,-0.9998311163456894,-0.994089297527759
2005-02-14,-0.9998311163456894,-0.994089297527759
2005-02-15,-0.9998311163456894,-0.994089297527759
2005-02-16,-0.9998311163456894,-0.994089297527759
2005-02-17,-0.9998311163456894,-0.994089297527759
2005-02-18,-0.9998311163456894,-0.994089297527759
2005-02-21,-0.9998311163456894,-0.994089297527759
2005-02-22,-0.9998311163456894,-0.994089297527759
2005-02-23,-0.9998311163456894,-0.994089297527759
2005-02-24,-0.9998311163456894,-0.994089297527759
2005-02-25,-0.9998311163456894,-0.994089297527759
2005-02-28,-0.9394625814528149,-0.7782928762939411
2005-03-01,-0.999808720974838,-0.9904107297174632
2005-03-02,-0.9998087209755274,-0.9904107297174632
2005-03-03,-0.9998087209755274,-0.9904107297174632
2005-03-04,-0.9998087209755274,-0.9904107297174632
2005-03-07,-0.9998087209755274,-0.9904107297174632
2005-03-08,-0.9998087209755274,-0.9904107297174632
2005-03-09,-0.9998087209755274,-0.9904107297174632
2005-03-10,-0.9998087209755274,-0.9904107297174632
2005-03-11,-0.9998087209755274,-0.9904107297174632
2005-03-14,-0.9998087209755274,-0.9904107297174632
2005-03-15,-0.9998087209755274,-0.9904107297174632
2005-03-16,-0.9998087209755274,-0.9904107297174632
2005-03-17,-0.9998087209755274,-0.9904107297174632
2005-03-18,-0.9998087209755274,-0.9904107297174632
2005-03-21,-0.9998087209755274,-0.9904107297174632
2005-03-22,-0.9998087209755274,-0.9904107297174632
2005-03-23,-0.9998087209755274,-0.9904107297174632
2005-03-24,-0.9998087209755274,-0.9904107297174632
2005-03-25,-0.9998087209755274,-0.9904107297174632
2005-03-28,-0.9998087209755274,-0.9904107297174632
2005-03-29,-0.9998087209755274,-0.9904107297174632
2005-03-30,-0.9998087209755274,-0.9904107297174632
2005-03-31,-1.0199437762063306,-1.0857097265493427
2005-04-01,-0.9998161965767352,-0.9920010040426303
2005-04-04,-0.9998161965765318,-0.9920010040426303
2005-04-05,-0.9998161965765318,-0.9920010040426303
2005-04-06,-0.9998161965765318,-0.9920010040426303
2005-04-07,-0.9998161965765318,-0.9920010040426303
2005-04-08,-0.9998161965765318,-0.9920010040426303
2005-04-11,-0.9998161965765318,-0.9920010040426303
2005-04-12,-0.9998161965765318,-0.9920010040426303
2005-04-13,-0.9998161965765318,-0.9920010040426303
2005-04-14,-0.9998161965765318,-0.9920010040426303
2005-04-15,-0.9998161965765318,-0.9920010040426303
2005-04-18,-0.9998161965765318,-0.9920010040426303
2005-04-19,-0.9998161965765318,-0.9920010040426303
2005-04-20,-0.9998161965765318,-0.9920010040426303
2005-04-21,-0.9998161965765318,-0.9920010040426303
2005-04-22,-0.9998161965765318,-0.9920010040426303
2005-04-25,-0.9998161965765318,-0.9920010040426303
2005-04-26,-0.9998161965765318,-0.9920010040426303
2005-04-27,-0.9998161965765318,-0.9920010040426303
2005-04-28,-0.9998161965765318,-0.9920010040426303
2005-04-29,-0.9998161965765318,-0.9920010040426303
2005-05-02,-1.040920410381919,-1.2658688433701555
2005-05-03,-0.9998304225298905,-0.9950649288991444
2005-05-04,-0.9998304225294881,-0.9950649288991444
2005-05-05,-0.9998304225294881,-0.9950649288991444
2005-05-06,-0.9998304225294881,-0.9950649288991444
2005-05-09,-0.9998304225294881,-0.9950649288991444
2005-05-10,-0.9998304225294881,-0.9950649288991444
2005-05-11,-0.9998304225294881,-0.9950649288991444
2005-05-12,-0.9998304225294881,-0.9950649288991444
2005-05-13,-0.9998304225294881,-0.9950649288991444
2005-05-16,-0.9998304225294881,-0.9950649288991444
2005-05-17,-0.9998304225294881,-0.9950649288991444
2005-05-18,-0.9998304225294881,-0.9950649288991444
2005-05-19,-0.9998304225294881,-0.9950649288991444
2005-05-20,-0.9998304225294881,-0.9950649288991444
2005-05-23,-0.9998304225294881,-0.9950649288991444
2005-05-24,-0.9998304225294881,-0.9950649288991444
2005-05-25,-0.9998304225294881,-0.9950649288991444
2005-05-26,-0.9998304225294881,-0.9950649288991444
2005-05-27,-0.9998304225294881,-0.9950649288991444
2005-05-30,-0.9998304225294881,-0.9950649288991444
2005-05-31,-0.9658786518058463,-0.8993491392545062
2005-06-01,-0.9998182946095653,-0.9939685630475332
2005-06-02,-0.9998182946099371,-0.9939685630475332
2005-06-03,-0.9998182946099371,-0.9939685630475332
2005-06-06,-0.9998182946099371,-0.9939685630475332
2005-06-07,-0.9998182946099371,-0.9939685630475332
2005-06-08,-0.9998182946099371,-0.9939685630475332
2005-06-09,-0.9998182946099371,-0.9939685630475332
2005-06-10,-0.9998182946099371,-0.9939685630475332
2005-06-13,-0.9998182946099371,-0.9939685630475332
2005-06-14,-0.9998182946099371,-0.9939685630475332
2005-06-15,-0.9998182946099371,-0.9939685630475332
2005-06-16,-0.9998182946099371,-0.9939685630475332
2005-06-17,-0.9998182946099371,-0.9939685630475332
2005-06-20,-0.9998182946099371,-0.9939685630475332
2005-06-21,-0.9998182946099371,-0.9939685630475332
2005-06-22,-0.9998182946099371,-0.9939685630475332
2005-06-23,-0.9998182946099371,-0.9939685630475332
2005-06-24,-0.9998182946099371,-0.9939685630475332
2005-06-27,-0.9998182946099371,-0.9939685630475332
2005-06-28,-0.9998182946099371,-0.9939685630475332
2005-06-29,-0.9998182946099371,-0.9939685630475332
2005-06-30,-0.9555865322639387,-0.8608072386398153
2005-07-01,-0.9998010890379301,-0.9919823027812321
2005-07-04,-0.9998010890384225,-0.9919823027812321
2005-07-05,-0.9998010890384225,-0.9919823027812321
2005-07-06,-0.9998010890384225,-0.9919823027812321
2005-07-07,-0.9998010890384225,-0.9919823027812321
2005-07-08,-0.9998010890384225,-0.9919823027812321
2005-07-11,-0.9998010890384225,-0.9919823027812321
2005-07-12,-0.9998010890384225,-0.9919823027812321
2005-07-13,-0.9998010890384225,-0.9919823027812321
2005-07-14,-0.9998010890384225,-0.9919823027812321
2005-07-15,-0.9998010890384225,-0.9919823027812321
2005-07-18,-0.9998010890384225,-0.9919823027812321
2005-07-19,-0.9998010890384225,-0.9919823027812321
2005-07-20,-0.9998010890384225,-0.9919823027812321
2005-07-21,-0.9998010890384225,-0.9919823027812321
2005-07-22,-0.9998010890384225,-0.9919823027812321
2005-07-25,-0.9998010890384225,-0.9919823027812321
2005-07-26,-0.9998010890384225,-0.9919823027812321
2005-07-27,-0.9998010890384225,-0.9919823027812321
2005-07-28,-0.9998010890384225,-0.9919823027812321
2005-07-29,-0.9998010890384225,-0.9919823027812321
2005-08-01,-0.9053821564155219,-0.45104523724536505
2005-08-02,-0.9997574542693324,-0.9629173360646515
2005-08-03,-0.9997574542704729,-0.9629173360646516
2005-08-04,-0.9997574542704729,-0.9629173360646516
2005-08-05,-0.9997574542704729,-0.9629173360646516
2005-08-08,-0.9997574542704729,-0.9629173360646516
2005-08-09,-0.9997574542704729,-0.9629173360646516
2005-08-10,-0.9997574542704729,-0.9629173360646516
2005-08-11,-0.9997574542704729,-0.9629173360646516
2005-08-12,-0.9997574542704729,-0.9629173360646516
2005-08-15,-0.9997574542704729,-0.9629173360646516
2005-08-16,-0.9997574542704729,-0.9629173360646516
2005-08-17,-0.9997574542704729,-0.9629173360646516
2005-08-18,-0.9997574542704729,-0.9629173360646516
2005-08-19,-0.9997574542704729,-0.9629173360646516
2005-08-22,-0.9997574542704729,-0.9629173360646516
2005-08-23,-0.9997574542704729,-0.9629173360646516
2005-08-24,-0.9997574542704729,-0.9629173360646516
2005-08-25,-0.9997574542704729,-0.9629173360646516
2005-08-26,-0.9997574542704729,-0.9629173360646516
2005-08-29,-0.9997574542704729,-0.9629173360646516
2005-08-30,-0.9997574542704729,-0.9629173360646516
2005-08-31,-0.9479737781792381,-0.48230261520982887
2005-09-01,-0.999730243104901,-0.8727318438237204
2005-09-02,-0.9997302431054843,-0.8727318438237204
2005-09-05,-0.9997302431054843,-0.8727318438237204
2005-09-06,-0.9997302431054843,-0.8727318438237204
2005-09-07,-0.9997302431054843,-0.8727318438237204
2005-09-08,-0.9997302431054843,-0.8727318438237204
2005-09-09,-0.9997302431054843,-0.8727318438237204
2005-09-12,-0.9997302431054843,-0.8727318438237204
2005-09-13,-0.9997302431054843,-0.8727318438237204
2005-09-14,-0.9997302431054843,-0.8727318438237204
2005-09-15,-0.9997302431054843,-0.8727318438237204
2005-09-16,-0.9997302431054843,-0.8727318438237204
2005-09-19,-0.9997302431054843,-0.8727318438237204
2005-09-20,-0.9997302431054843,-0.8727318438237204
2005-09-21,-0.9997302431054843,-0.8727318438237204
2005-09-22,-0.9997302431054843,-0.8727318438237204
2005-09-23,-0.9997302431054843,-0.8727318438237204
2005-09-26,-0.9997302431054843,-0.8727318438237204
2005-09-27,-0.9997302431054843,-0.8727318438237204
2005-09-28,-0.9997302431054843,-0.8727318438237204
2005-09-29,-0.9997302431054843,-0.8727318438237204
2005-09-30,-0.8845342849766047,0.7600758913615737
2005-10-03,-0.9996554437530539,0.8413900624525006
2005-10-04,-0.9996554437544954,0.8413900624525006
2005-10-05,-0.9996554437544954,0.8413900624525006
2005-10-06,-0.9996554437544954,0.8413900624525006
2005-10-07,-0.9996554437544954,0.8413900624525006
2005-10-10,-0.9996554437544954,0.8413900624525006
2005-10-11,-0.9996554437544954,0.8413900624525006
2005-10-12,-0.9996554437544954,0.8413900624525006
2005-10-13,-0.9996554437544954,0.8413900624525006
2005-10-14,-0.9996554437544954,0.8413900624525006
2005-10-17,-0.9996554437544954,0.8413900624525006
2005-10-18,-0.9996554437544954,0.8413900624525006
2005-10-19,-0.9996554437544954,0.8413900624525006
2005-10-20,-0.9996554437544954,0.8413900624525006
2005-10-21,-0.9996554437544954,0.8413900624525006
2005-10-24,-0.9996554437544954,0.8413900624525006
2005-10-25,-0.9996554437544954,0.8413900624525006
2005-10-26,-0.9996554437544954,0.8413900624525006
2005-10-27,-0.9996554437544954,0.8413900624525006
2005-10-28,-0.9996554437544954,0.8413900624525006
2005-10-31,-1.0780102710263113,0.39650827773290537
2005-11-01,-0.9997036899101565,0.591552035407837
2005-11-02,-0.9997036899094286,0.591552035407837
2005-11-03,-0.9997036899094286,0.591552035407837
2005-11-04,-0.9997036899094286,0.591552035407837
2005-11-07,-0.9997036899094286,0.591552035407837
2005-11-08,-0.9997036899094286,0.591552035407837
2005-11-09,-0.9997036899094286,0.591552035407837
2005-11-10,-0.9997036899094286,0.591552035407837
2005-11-11,-0.9997036899094286,0.591552035407837
2005-11-14,-0.9997036899094286,0.591552035407837
2005-11-15,-0.9997036899094286,0.591552035407837
2005-11-16,-0.9997036899094286,0.591552035407837
2005-11-17,-0.9997036899094286,0.591552035407837
2005-11-18,-0.9997036899094286,0.591552035407837
2005-11-21,-0.9997036899094286,0.591552035407837
2005-11-22,-0.9997036899094286,0.591552035407837
2005-11-23,-0.9997036899094286,0.591552035407837
2005-11-24,-0.9997036899094286,0.591552035407837
2005-11-25,-0.9997036899094286,0.591552035407837
2005-11-28,-0.9997036899094286,0.591552035407837
2005-11-29,-0.9997036899094286,0.591552035407837
2005-11-30,-0.9170273979792485,4.9864896090608815
2005-12-01,-0.9996478821506976,0.9871789806318743
2005-12-02,-0.9996478821516767,0.9871789806318743
2005-12-05,-0.9996478821516767,0.9871789806318743
2005-12-06,-0.9996478821516767,0.9871789806318743
2005-12-07,-0.9996478821516767,0.9871789806318743
2005-12-08,-0.9996478821516767,0.9871789806318743
2005-12-09,-0.9996478821516767,0.9871789806318743
2005-12-12,-0.9996478821516767,0.9871789806318743
2005-12-13,-0.9996478821516767,0.9871789806318743
2005-12-14,-0.9996478821516767,0.9871789806318743
2005-12-15,-0.9996478821516767,0.9871789806318743
2005-12-16,-0.9996478821516767,0.9871789806318743
2005-12-19,-0.9996478821516767,0.9871789806318743
2005-12-20,-0.9996478821516767,0.9871789806318743
2005-12-21,-0.9996478821516767,0.9871789806318743
2005-12-22,-0.9996478821516767,0.9871789806318743
2005-12-23,-0.9996478821516767,0.9871789806318743
2005-12-26,-0.9996478821516767,0.9871789806318743
2005-12-27,-0.9996478821516767,0.9871789806318743
2005-12-28,-0.9996478821516767,0.9871789806318743
2005-12-29,-0.9996478821516767,0.9871789806318743
2005-12-30,-0.9996478821516767,0.9871789806318743
2006-01-02,-0.990627327514833,1.3761428016213433
2006-01-03,-0.9996414437184359,0.9933404133611036
2006-01-04,-0.9996414437185309,0.9933404133611036
2006-01-05,-0.9996414437185309,0.9933404133611036
2006-01-06,-0.9996414437185309,0.9933404133611036
2006-01-09,-0.9996414437185309,0.9933404133611036
2006-01-10,-0.9996414437185309,0.9933404133611036
2006-01-11,-0.9996414437185309,0.9933404133611036
2006-01-12,-0.9996414437185309,0.9933404133611036
2006-01-13,-0.9996414437185309,0.9933404133611036
2006-01-16,-0.9996414437185309,0.9933404133611036
2006-01-17,-0.9996414437185309,0.9933404133611036
2006-01-18,-0.9996414437185309,0.9933404133611036
2006-01-19,-0.9996414437185309,0.9933404133611036
2006-01-20,-0.9996414437185309,0.9933404133611036
2006-01-23,-0.9996414437185309,0.9933404133611036
2006-01-24,-0.9996414437185309,0.9933404133611036
2006-01-25,-0.9996414437185309,0.9933404133611036
2006-01-26,-0.9996414437185309,0.9933404133611036
2006-01-27,-0.9996414437185309,0.9933404133611036
2006-01-30,-0.9996414437185309,0.9933404133611036
2006-01-31,-0.8242309583611904,1.7068857145939127
2006-02-01,-0.9994727239690461,0.9977295661936749
2006-02-02,-0.9994727239714917,0.9977295661936749
2006-02-03,-0.9994727239714917,0.9977295661936749
2006-02-06,-0.9994727239714917,0.9977295661936749
2006-02-07,-0.9994727239714917,0.9977295661936749
2006-02-08,-0.9994727239714917,0.9977295661936749
2006-02-09,-0.9994727239714917,0.9977295661936749
2006-02-10,-0.9994727239714917,0.9977295661936749
2006-02-13,-0.9994727239714917,0.9977295661936749
2006-02-14,-0.9994727239714917,0.9977295661936749
2006-02-15,-0.9994727239714917,0.9977295661936749
2006-02-16,-0.9994727239714917,0.9977295661936749
2006-02-17,-0.9994727239714917,0.9977295661936749
2006-02-20,-0.9994727239714917,0.9977295661936749
2006-02-21,-0.9994727239714917,0.9977295661936749
2006-02-22,-0.9994727239714917,0.9977295661936749
2006-02-23,-0.9994727239714917,0.9977295661936749
2006-02-24,-0.9994727239714917,0.9977295661936749
2006-02-27,-0.9994727239714917,0.9977295661936749
2006-02-28,-0.9051396677542151,1.2426669529521306
2006-03-01,-0.999357203625713,0.9985346187818254
2006-03-02,-0.9993572036268515,0.9985346187818254
2006-03-03,-0.9993572036268515,0.9985346187818254
2006-03-06,-0.9993572036268515,0.9985346187818254
2006-03-07,-0.9993572036268515,0.9985346187818254
2006-03-08,-0.9993572036268515,0.9985346187818254
2006-03-09,-0.9993572036268515,0.9985346187818254
2006-03-10,-0.9993572036268515,0.9985346187818254
2006-03-13,-0.9993572036268515,0.9985346187818254
2006-03-14,-0.9993572036268515,0.9985346187818254
2006-03-15,-0.9993572036268515,0.9985346187818254
2006-03-16,-0.9993572036268515,0.9985346187818254
2006-03-17,-0.9993572036268515,0.9985346187818254
2006-03-20,-0.9993572036268515,0.9985346187818254
2006-03-21,-0.9993572036268515,0.9985346187818254
2006-03-22,-0.9993572036268515,0.9985346187818254
2006-03-23,-0.9993572036268515,0.9985346187818254
2006-03-24,-0.9993572036268515,0.9985346187818254
2006-03-27,-0.9993572036268515,0.9985346187818254
2006-03-28,-0.9993572036268515,0.9985346187818254
2006-03-29,-0.9993572036268515,0.9985346187818254
2006-03-30,-0.9993572036268515,0.9985346187818254
2006-03-31,-0.8878847138786263,1.2384897777626314
2006-04-03,-0.9991858769509966,0.9990467076935033
2006-04-04,-0.9991858769523811,0.9990467076935033
2006-04-05,-0.9991858769523811,0.9990467076935033
2006-04-06,-0.9991858769523811,0.9990467076935033
2006-04-07,-0.9991858769523811,0.9990467076935033
2006-04-10,-0.9991858769523811,0.9990467076935033
2006-04-11,-0.9991858769523811,0.9990467076935033
2006-04-12,-0.9991858769523811,0.9990467076935033
2006-04-13,-0.9991858769523811,0.9990467076935033
2006-04-14,-0.9991858769523811,0.9990467076935033
2006-04-17,-0.9991858769523811,0.9990467076935033
2006-04-18,-0.9991858769523811,0.9990467076935033
2006-04-19,-0.9991858769523811,0.9990467076935033
2006-04-20,-0.9991858769523811,0.9990467076935033
2006-04-21,-0.9991858769523811,0.9990467076935033
2006-04-24,-0.9991858769523811,0.9990467076935033
2006-04-25,-0.9991858769523811,0.9990467076935033
2006-04-26,-0.9991858769523811,0.9990467076935033
2006-04-27,-0.9991858769523811,0.9990467076935033
2006-04-28,-0.9991858769523811,0.9990467076935033
2006-05-01,-0.7214234464595827,1.140863557866202
2006-05-02,-0.9984400324277143,0.9992687345782308
2006-05-03,-0.9984400324324683,0.9992687345782308
2006-05-04,-0.9984400324324683,0.9992687345782308
2006-05-05,-0.9984400324324683,0.9992687345782308
2006-05-08,-0.9984400324324683,0.9992687345782308
2006-05-09,-0.9984400324324683,0.9992687345782308
2006-05-10,-0.9984400324324683,0.9992687345782308
2006-05-11,-0.9984400324324683,0.9992687345782308
2006-05-12,-0.9984400324324683,0.9992687345782308
2006-05-15,-0.9984400324324683,0.9992687345782308
2006-05-16,-0.9984400324324683,0.9992687345782308
2006-05-17,-0.9984400324324683,0.9992687345782308
2006-05-18,-0.9984400324324683,0.9992687345782308
2006-05-19,-0.9984400324324683,0.9992687345782308
2006-05-22,-0.9984400324324683,0.9992687345782308
2006-05-23,-0.9984400324324683,0.9992687345782308
2006-05-24,-0.9984400324324683,0.9992687345782308
2006-05-25,-0.9984400324324683,0.9992687345782308
2006-05-26,-0.9984400324324683,0.9992687345782308
2006-05-29,-0.9984400324324683,0.9992687345782308
2006-05-30,-0.9984400324324683,0.9992687345782308
2006-05-31,-1.6087916845882426,0.8005873243045395
2006-06-01,-0.9993982931544947,0.9988614382283554
2006-06-02,-0.9993982931513026,0.9988614382283554
2006-06-05,-0.9993982931513026,0.9988614382283554
2006-06-06,-0.9993982931513026,0.9988614382283554
2006-06-07,-0.9993982931513026,0.9988614382283554
2006-06-08,-0.9993982931513026,0.9988614382283554
2006-06-09,-0.9993982931513026,0.9988614382283554
2006-06-12,-0.9993982931513026,0.9988614382283554
2006-06-13,-0.9993982931513026,0.9988614382283554
2006-06-14,-0.9993982931513026,0.9988614382283554
2006-06-15,-0.9993982931513026,0.9988614382283554
2006-06-16,-0.9993982931513026,0.9988614382283554
2006-06-19,-0.9993982931513026,0.9988614382283554
2006-06-20,-0.9993982931513026,0.9988614382283554
2006-06-21,-0.9993982931513026,0.9988614382283554
2006-06-22,-0.9993982931513026,0.9988614382283554
2006-06-23,-0.9993982931513026,0.9988614382283554
2006-06-26,-0.9993982931513026,0.9988614382283554
2006-06-27,-0.9993982931513026,0.9988614382283554
2006-06-28,-0.9993982931513026,0.9988614382283554
2006-06-29,-0.9993982931513026,0.9988614382283554
2006-06-30,-1.110832198664724,0.9908707743767693
2006-07-03,-0.9995128755454628,0.9988430327974623
2006-07-04,-0.9995128755444729,0.9988430327974623
2006-07-05,-0.9995128755444729,0.9988430327974623
2006-07-06,-0.9995128755444729,0.9988430327974623
2006-07-07,-0.9995128755444729,0.9988430327974623
2006-07-10,-0.9995128755444729,0.9988430327974623
2006-07-11,-0.9995128755444729,0.9988430327974623
2006-07-12,-0.9995128755444729,0.9988430327974623
2006-07-13,-0.9995128755444729,0.9988430327974623
2006-07-14,-0.9995128755444729,0.9988430327974623
2006-07-17,-0.9995128755444729,0.9988430327974623
2006-07-18,-0.9995128755444729,0.9988430327974623
2006-07-19,-0.9995128755444729,0.9988430327974623
2006-07-20,-0.9995128755444729,0.9988430327974623
2006-07-21,-0.9995128755444729,0.9988430327974623
2006-07-24,-0.9995128755444729,0.9988430327974623
2006-07-25,-0.9995128755444729,0.9988430327974623
2006-07-26,-0.9995128755444729,0.9988430327974623
2006-07-27,-0.9995128755444729,0.9988430327974623
2006-07-28,-0.9995128755444729,0.9988430327974623
2006-07-31,-1.0207550297584378,1.0806352429592667
2006-08-01,-0.9995329248840346,0.999011294311855
2006-08-02,-0.9995329248838207,0.999011294311855
2006-08-03,-0.9995329248838207,0.999011294311855
2006-08-04,-0.9995329248838207,0.999011294311855
2006-08-07,-0.9995329248838207,0.999011294311855
2006-08-08,-0.9995329248838207,0.999011294311855
2006-08-09,-0.9995329248838207,0.999011294311855
2006-08-10,-0.9995329248838207,0.999011294311855
2006-08-11,-0.9995329248838207,0.999011294311855
2006-08-14,-0.9995329248838207,0.999011294311855
2006-08-15,-0.9995329248838207,0.999011294311855
2006-08-16,-0.9995329248838207,0.999011294311855
2006-08-17,-0.9995329248838207,0.999011294311855
2006-08-18,-0.9995329248838207,0.999011294311855
2006-08-21,-0.9995329248838207,0.999011294311855
2006-08-22,-0.9995329248838207,0.999011294311855
2006-08-23,-0.9995329248838207,0.999011294311855
2006-08-24,-0.9995329248838207,0.999011294311855
2006-08-25,-0.9995329248838207,0.999011294311855
2006-08-28,-0.9995329248838207,0.999011294311855
2006-08-29,-0.9995329248838207,0.999011294311855
2006-08-30,-0.9995329248838207,0.999011294311855
2006-08-31,-1.021290265853338,1.087873303752507
2006-09-01,-0.999552600619333,0.9991660267959287
2006-09-04,-0.9995526006191141,0.9991660267959287
2006-09-05,-0.9995526006191141,0.9991660267959287
2006-09-06,-0.9995526006191141,0.9991660267959287
2006-09-07,-0.9995526006191141,0.9991660267959287
2006-09-08,-0.9995526006191141,0.9991660267959287
2006-09-11,-0.9995526006191141,0.9991660267959287
2006-09-12,-0.9995526006191141,0.9991660267959287
2006-09-13,-0.9995526006191141,0.9991660267959287
2006-09-14,-0.9995526006191141,0.9991660267959287
2006-09-15,-0.9995526006191141,0.9991660267959287
2006-09-18,-0.9995526006191141,0.9991660267959287
2006-09-19,-0.9995526006191141,0.9991660267959287
2006-09-20,-0.9995526006191141,0.9991660267959287
2006-09-21,-0.9995526006191141,0.9991660267959287
2006-09-22,-0.9995526006191141,0.9991660267959287
2006-09-25,-0.9995526006191141,0.9991660267959287
2006-09-26,-0.9995526006191141,0.9991660267959287
2006-09-27,-0.9995526006191141,0.9991660267959287
2006-09-28,-0.9995526006191141,0.9991660267959287
2006-09-29,-0.9995526006191141,0.9991660267959287
2006-10-02,-0.9753805030566873,1.108556371084558
2006-10-03,-0.99953016656103,0.9993223370111025
2006-10-04,-0.9995301665612907,0.9993223370111025
2006-10-05,-0.9995301665612907,0.9993223370111025
2006-10-06,-0.9995301665612907,0.9993223370111025
2006-10-09,-0.9995301665612907,0.9993223370111025
2006-10-10,-0.9995301665612907,0.9993223370111025
2006-10-11,-0.9995301665612907,0.9993223370111025
