date,USA_real_estate_f1__USA_real_estate_f2
2007-07-26,0.9220798439995352
2007-07-27,0.9220814984523333
2007-07-30,0.9220826239239471
2007-07-31,0.9220833894494198
2007-08-01,0.9209891718909433
2007-08-02,0.9213406592394672
2007-08-03,0.9215773386526641
2007-08-06,0.9217371466739974
2007-08-07,0.9218452960985702
2007-08-08,0.9219185985772553
2007-08-09,0.9219683340910961
2007-08-10,0.9220021034133159
2007-08-13,0.922025043079739
2007-08-14,0.9220406312039825
2007-08-15,0.92205122611038
2007-08-16,0.9220584283237947
2007-08-17,0.9220633247525644
2007-08-20,0.9220666538247572
2007-08-21,0.9220689173617599
2007-08-22,0.9220704564587868
2007-08-23,0.9220715029942034
2007-08-24,0.9220722146145245
2007-08-27,0.9220726985050947
2007-08-28,0.9220730275453034
2007-08-29,0.9220732512900379
2007-08-30,0.9220734034351695
2007-08-31,0.9220735068932077
2007-09-03,0.9155346730158567
2007-09-04,0.9175262347983435
2007-09-05,0.918922498671267
2007-09-06,0.919887991777751
2007-09-07,0.9205510456974636
2007-09-10,0.9210046753550724
2007-09-11,0.9213143383504553
2007-09-12,0.9215254378686651
2007-09-13,0.921669222647171
2007-09-14,0.92176710362878
2007-09-17,0.9218337115898966
2007-09-18,0.921879027368617
2007-09-19,0.9219098523546951
2007-09-20,0.9219308180550821
2007-09-21,0.9219450768947525
2007-09-24,0.9219547738987408
2007-09-25,0.921961368316399
2007-09-26,0.921965852728145
2007-09-27,0.9219689022224798
2007-09-28,0.9219709759211141
2007-10-01,0.9219723860550642
2007-10-02,0.9183959043625125
2007-10-03,0.9194875507986584
2007-10-04,0.9202438724476868
2007-10-05,0.9207637035814321
2007-10-08,0.921119510347221
2007-10-09,0.9213624618493934
2007-10-10,0.9215281111474533
2007-10-11,0.9216409505585881
2007-10-12,0.9217177707916294
2007-10-15,0.9217700492451206
2007-10-16,0.9218056171948226
2007-10-17,0.9218298119272305
2007-10-18,0.9218462682597918
2007-10-19,0.9218574603639138
2007-10-22,0.9218650718200944
2007-10-23,0.9218702479885611
2007-10-24,0.9218737679559403
2007-10-25,0.9218761616123213
2007-10-26,0.9218777893340904
2007-10-29,0.9218788962006736
2007-10-30,0.9218796488768392
2007-10-31,0.9218801606995404
2007-11-01,0.9181742970259116
2007-11-02,0.9193052663305632
2007-11-05,0.9200818479022826
2007-11-06,0.9206125987528757
2007-11-07,0.9209745569797523
2007-11-08,0.9212211167536579
2007-11-09,0.9213889583391541
2007-11-12,0.9215031690305158
2007-11-13,0.9215808669141489
2007-11-14,0.9216337169540044
2007-11-15,0.9216696619639833
2007-11-16,0.9216941077379336
2007-11-19,0.9217107323045473
