date,USA_financial_markets_f1__USA_financial_markets_f2
2007-09-27,-0.8760171823120428
2007-09-28,-0.8760450693178137
2007-10-01,-0.8760668374155368
2007-10-02,-0.5198841736126745
2007-10-03,-0.2640198913972726
2007-10-04,-0.0505378486455886
2007-10-05,0.1256640312354539
2007-10-08,0.2696938024657188
2007-10-09,0.3864345185394024
2007-10-10,0.48037562665407946
2007-10-11,0.555513066097885
2007-10-12,0.6153101144421698
2007-10-15,0.6627041492594283
2007-10-16,0.7001434218340223
2007-10-17,0.7296401916465658
2007-10-18,0.7528300618821497
2007-10-19,0.7710307973280547
2007-10-22,0.7852967062962379
2007-10-23,0.7964666867078721
2007-10-24,0.8052053571846929
2007-10-25,0.8120374787358517
2007-10-26,0.8173762842145036
2007-10-29,0.8215465041147717
2007-10-30,0.8248029054466347
2007-10-31,0.827345110782483
2007-11-01,0.7763700037154553
2007-11-02,0.7576941677604142
2007-11-05,0.7444491549893795
2007-11-06,0.7353241973099003
2007-11-07,0.7292362895075823
2007-11-08,0.7253183169845636
2007-11-09,0.7229007182194344
2007-11-12,0.7214857631496876
2007-11-13,0.7207172097782014
2007-11-14,0.7203492954228787
2007-11-15,0.7202184102815511
2007-11-16,0.7202194084542549
2007-11-19,0.720287145800391
2007-11-20,0.7203828889283862
2007-11-21,0.7204847675517694
2007-11-22,0.7205813250715386
2007-11-23,0.7206673070102857
2007-11-26,0.720740993841107
2007-11-27,0.7208025613868807
2007-11-28,0.7208531042873623
2007-11-29,0.720894075845931
2007-11-30,0.7209269826197958
2007-12-03,-0.11905269227793153
2007-12-04,-0.1539275063959599
2007-12-05,-0.18974242579689926
2007-12-06,-0.2269213067685116
2007-12-07,-0.26572703176943796
2007-12-10,-0.30626593536498353
2007-12-11,-0.34847862799430696
2007-12-12,-0.39212740013761926
2007-12-13,-0.4367897810247871
2007-12-14,-0.48186757331271557
2007-12-17,-0.5266187917577082
2007-12-18,-0.5702151440250878
2007-12-19,-0.6118202365519352
2007-12-20,-0.6506758216187489
2007-12-21,-0.6861787094449059
2007-12-24,-0.7179322766426022
2007-12-25,-0.7457637251090719
2007-12-26,-0.7697081139709828
2007-12-27,-0.7899683087808046
2007-12-28,-0.8068635401708666
2007-12-31,-0.820778169988355
2008-01-01,-0.8348191753867108
2008-01-02,-0.8432693645022046
2008-01-03,-0.8501154532534757
2008-01-04,-0.8556191152292504
2008-01-07,-0.8600159435875404
2008-01-08,-0.8635109135573175
2008-01-09,-0.8662778888345192
2008-01-10,-0.868461543340249
2008-01-11,-0.8701805141292351
2008-01-14,-0.8715310006520265
2008-01-15,-0.872590335326056
2008-01-16,-0.8734202683505359
2008-01-17,-0.8740698517233457
2008-01-18,-0.8745778934192167
2008-01-21,-0.874975000487414
2008-01-22,-0.8752852531646672
2008-01-23,-0.8755275606802079
2008-01-24,-0.8757167496949626
2008-01-25,-0.8758644323274131
2008-01-28,-0.8759796949131327
2008-01-29,-0.8760696424093006
2008-01-30,-0.8761398274195284
2008-01-31,-0.8761945875159376
2008-02-01,-0.6711374814249861
2008-02-04,-0.6680145815952536
2008-02-05,-0.6668536981800782
2008-02-06,-0.6674896015396062
2008-02-07,-0.6696170162338331
2008-02-08,-0.6728473113738624
2008-02-11,-0.6767703443649822
2008-02-12,-0.6810078760055591
2008-02-13,-0.685249616180754
2008-02-14,-0.6892693074275749
2008-02-15,-0.6929237357149056
2008-02-18,-0.6961405369982755
2008-02-19,-0.6989009922364416
2008-02-20,-0.7012225903518012
2008-02-21,-0.7031441561341665
2008-02-22,-0.7047146153985884
2008-02-25,-0.7059853377343392
2008-02-26,-0.7070054385980108
2008-02-27,-0.7078192659592679
2008-02-28,-0.7084653599120727
2008-02-29,-0.7089763235467953
2008-03-03,-0.2644415860388568
2008-03-04,-0.025781034055819895
2008-03-05,0.15304207987651186
2008-03-06,0.288637585159856
2008-03-07,0.39227517381233057
2008-03-10,0.47192039666955926
2008-03-11,0.5333632283273854
