date,DEU_macro_f1__DEU_macro_f2
2020-03-20,-0.847881898116205
2020-03-23,-0.8478824351552818
2020-03-24,-0.8478827675481233
2020-03-25,-0.847882973276894
2020-03-26,-0.8478831006087036
2020-03-27,-0.8478831794180763
2020-03-30,-0.8478832281954327
2020-03-31,-0.8478832583850981
2020-04-01,-0.8459688583283957
2020-04-02,-0.8466926777444729
2020-04-03,-0.8471440687818794
2020-04-06,-0.8474247194699189
2020-04-07,-0.8475989023393314
2020-04-08,-0.8477068912995604
2020-04-09,-0.8477737981058873
2020-04-10,-0.8478152350783101
2020-04-13,-0.8478408916868662
2020-04-14,-0.8478567751372891
2020-04-15,-0.8478666073200438
2020-04-16,-0.8478726932927296
2020-04-17,-0.8478764602836779
2020-04-20,-0.8478787918596988
2020-04-21,-0.8478802349671204
2020-04-22,-0.8478811281575783
2020-04-23,-0.8478816809820013
2020-04-24,-0.847882023141786
2020-04-27,-0.8478822349144195
2020-04-28,-0.8478823659864942
2020-04-29,-0.8478824471106476
2020-04-30,-0.8478824973206193
2020-05-01,-0.8389371825875004
2020-05-04,-0.8419547516963009
2020-05-05,-0.8440702541087372
2020-05-06,-0.8454720496910172
2020-05-07,-0.8463745487442701
2020-05-08,-0.8469463790609311
2020-05-11,-0.847305349442185
2020-05-12,-0.8475294540468314
2020-05-13,-0.8476688956489397
2020-05-14,-0.8477554818980761
2020-05-15,-0.8478091804447161
2020-05-18,-0.8478424572714265
2020-05-19,-0.8478630690328033
2020-05-20,-0.8478758322736613
2020-05-21,-0.84788373411144
2020-05-22,-0.8478886256623079
2020-05-25,-0.8478916535162668
2020-05-26,-0.8478935276675357
2020-05-27,-0.8478946876804597
2020-05-28,-0.8478954056629928
2020-05-29,-0.8478958500491416
2020-06-01,-0.8478961250945605
2020-06-02,-0.8470487235075477
2020-06-03,-0.8473701985188588
2020-06-04,-0.8475694220815554
2020-06-05,-0.8476928226410094
2020-06-08,-0.8477692348753496
2020-06-09,-0.847816542287926
2020-06-10,-0.8478458273961145
2020-06-11,-0.8478639547559285
2020-06-12,-0.8478751750396701
2020-06-15,-0.8478821198716264
2020-06-16,-0.8478864183288574
2020-06-17,-0.8478890788035329
2020-06-18,-0.8478907254598276
2020-06-19,-0.8478917446262897
2020-06-22,-0.8478923754184087
2020-06-23,-0.8478927658336438
2020-06-24,-0.8478930074725495
2020-06-25,-0.8478931570295409
2020-06-26,-0.8478932495944607
2020-06-29,-0.8478933068854129
2020-06-30,-0.8478933423443409
2020-07-01,-0.8336495641986901
2020-07-02,-0.8385311319485511
2020-07-03,-0.8418994501177276
2020-07-06,-0.8441114823822982
2020-07-07,-0.8455281520438636
2020-07-08,-0.8464229368268372
2020-07-09,-0.8469835687226368
2020-07-10,-0.8473331601849704
2020-07-13,-0.8475505251329792
2020-07-14,-0.8476854379670153
2020-07-15,-0.8477690844832603
2020-07-16,-0.8478209111997201
2020-07-17,-0.8478530094551194
2020-07-20,-0.8478728840902571
2020-07-21,-0.8478851881635656
2020-07-22,-0.8478928046839465
2020-07-23,-0.8478975192127798
2020-07-24,-0.8479004373377708
2020-07-27,-0.8479022435115149
2020-07-28,-0.8479033614270632
2020-07-29,-0.8479040533451034
2020-07-30,-0.8479044815956747
2020-07-31,-0.847904746652985
2020-08-03,-0.8486414485048843
2020-08-04,-0.8477939037191129
2020-08-05,-0.8476052015608915
2020-08-06,-0.8476259924013415
2020-08-07,-0.8476938981676432
2020-08-10,-0.8477575987927078
2020-08-11,-0.8478054717687378
2020-08-12,-0.8478383726582965
2020-08-13,-0.8478599974177644
2020-08-14,-0.8478738668431242
2020-08-17,-0.8478826373849722
2020-08-18,-0.8478881372221891
2020-08-19,-0.8478915686415854
2020-08-20,-0.8478937029506892
2020-08-21,-0.8478950279602544
2020-08-24,-0.847895849587862
2020-08-25,-0.8478963587067105
2020-08-26,-0.847896674040666
2020-08-27,-0.8478968692961626
2020-08-28,-0.8478969901783153
2020-08-31,-0.8478970650082848
2020-09-01,-0.8475071841488326
2020-09-02,-0.8476557349658327
2020-09-03,-0.8477475701364919
2020-09-04,-0.8478043684954601
2020-09-07,-0.8478395068773085
2020-09-08,-0.8478612489770185
2020-09-09,-0.8478747034547687
2020-09-10,-0.8478830299156777
2020-09-11,-0.8478881830507642
2020-09-14,-0.8478913723364503
2020-09-15,-0.8478933462222121
2020-09-16,-0.8478945678945723
2020-09-17,-0.8478953240133899
2020-09-18,-0.8478957919930002
2020-09-21,-0.8478960816371753
2020-09-22,-0.8478962609053824
2020-09-23,-0.8478963718591683
2020-09-24,-0.8478964405314082
2020-09-25,-0.8478964830344915
2020-09-28,-0.8478965093407911
2020-09-29,-0.8478965256224678
2020-09-30,-0.8478965356996369
2020-10-01,-0.8456709044655184
2020-10-02,-0.8457121611103542
2020-10-05,-0.8462157774755393
2020-10-06,-0.8467222257720005
2020-10-07,-0.8471133587802946
2020-10-08,-0.8473859802097011
2020-10-09,-0.8475666051903791
2020-10-12,-0.8476830016334446
2020-10-13,-0.8477568171035198
2020-10-14,-0.8478031860046442
2020-10-15,-0.8478321470721368
2020-10-16,-0.8478501724180494
2020-10-19,-0.8478613673497948
2020-10-20,-0.8478683109748895
2020-10-21,-0.8478726142357649
2020-10-22,-0.8478752798103267
2020-10-23,-0.847876930437907
2020-10-26,-0.8478779523744704
2020-10-27,-0.8478785850006682
2020-10-28,-0.8478789765968766
2020-10-29,-0.8478792189842684
2020-10-30,-0.8478793690112408
2020-11-02,-0.8478794618696197
2020-11-03,-0.8476804857547648
2020-11-04,-0.847739160808825
2020-11-05,-0.8477849342573576
2020-11-06,-0.8478168878574359
2020-11-09,-0.8478380528346225
2020-11-10,-0.8478516841576409
2020-11-11,-0.8478603246576524
2020-11-12,-0.8478657505327902
2020-11-13,-0.8478691386475586
2020-11-16,-0.8478712470950476
2020-11-17,-0.847872556457042
2020-11-18,-0.8478733685370649
2020-11-19,-0.8478738717990968
2020-11-20,-0.8478741835281792
2020-11-23,-0.847874376560205
2020-11-24,-0.8478744960691338
2020-11-25,-0.8478745700503043
2020-11-26,-0.8478746158445618
2020-11-27,-0.8478746441899009
2020-11-30,-0.8478746617343773
2020-12-01,-0.8479425341025162
2020-12-02,-0.8479164657775615
2020-12-03,-0.8479004042881799
2020-12-04,-0.8478904913430243
2020-12-07,-0.8478843666624288
2020-12-08,-0.847880580035394
2020-12-09,-0.8478782379616554
2020-12-10,-0.847876788991174
2020-12-11,-0.8478758924148897
2020-12-14,-0.8478753375879688
2020-12-15,-0.8478749942244412
2020-12-16,-0.8478747817204382
2020-12-17,-0.8478746502009318
2020-12-18,-0.8478745688018554
2020-12-21,-0.8478745184224944
2020-12-22,-0.8478744872416245
2020-12-23,-0.8478744679430479
2020-12-24,-0.8478744559986777
2020-12-25,-0.8478744486059996
2020-12-28,-0.8478744440304771
2020-12-29,-0.8478744411985649
2020-12-30,-0.8478744394458185
2020-12-31,-0.8478744383609969
2021-01-01,-0.8478012476575241
2021-01-04,-0.847761244722621
2021-01-05,-0.8477761645125518
2021-01-06,-0.8478007033773067
2021-01-07,-0.8478217800403819
2021-01-08,-0.8478370872131032
2021-01-11,-0.8478474293843276
2021-01-12,-0.8478541633661854
2021-01-13,-0.8478584588347402
2021-01-14,-0.8478611663268801
2021-01-15,-0.8478628608081704
2021-01-18,-0.8478639167488563
2021-01-19,-0.8478645730499846
2021-01-20,-0.8478649803063519
2021-01-21,-0.8478652327720471
2021-01-22,-0.8478653891845495
2021-01-25,-0.8478654860517224
2021-01-26,-0.8478655460281308
2021-01-27,-0.8478655831578463
2021-01-28,-0.8478656061417619
2021-01-29,-0.8478656203684047
2021-02-01,-0.8478656291741474
2021-02-02,-0.8458212426954588
2021-02-03,-0.8465988524530303
2021-02-04,-0.8470788980815981
2021-02-05,-0.8473755337298686
2021-02-08,-0.8475589458574158
2021-02-09,-0.8476723940401806
2021-02-10,-0.8477425831250276
2021-02-11,-0.847786014671133
2021-02-12,-0.8478128916523937
2021-02-15,-0.8478295250189283
2021-02-16,-0.8478398192754032
2021-02-17,-0.8478461904454448
2021-02-18,-0.8478501336492013
2021-02-19,-0.8478525741718286
2021-02-22,-0.8478540846647166
2021-02-23,-0.8478550195448031
2021-02-24,-0.8478555981655301
2021-02-25,-0.847855956288842
2021-02-26,-0.8478561779407758
2021-03-01,-0.8478563151270491
2021-03-02,-0.8470248080853165
2021-03-03,-0.8473306787879611
2021-03-04,-0.8475252037612682
2021-03-05,-0.8476475842877698
2021-03-08,-0.8477240857100233
2021-03-09,-0.8477717236861824
2021-03-10,-0.8478013187203837
2021-03-11,-0.8478196782151575
2021-03-12,-0.8478310576078658
2021-03-15,-0.8478381068271019
2021-03-16,-0.8478424721560822
2021-03-17,-0.8478451748865122
2021-03-18,-0.8478468480281396
2021-03-19,-0.8478478837143026
2021-03-22,-0.8478485247796417
2021-03-23,-0.8478489215719174
2021-03-24,-0.8478491671648962
2021-03-25,-0.8478493191719098
2021-03-26,-0.8478494132542634
2021-03-29,-0.847849471484799
2021-03-30,-0.8478495075254141
2021-03-31,-0.8478495298319877
2021-04-01,-0.8463919863381758
2021-04-02,-0.8469396532820557
2021-04-05,-0.8472836149513382
2021-04-06,-0.8474983893365133
2021-04-07,-0.8476320357525149
2021-04-08,-0.847715026242091
2021-04-09,-0.8477664955777211
2021-04-12,-0.8477983912061661
2021-04-13,-0.8478181475250959
2021-04-14,-0.8478303810832286
2021-04-15,-0.8478379549985381
2021-04-16,-0.8478426435556032
2021-04-19,-0.8478455457582446
2021-04-20,-0.8478473421355375
2021-04-21,-0.8478484540101352
2021-04-22,-0.8478491421978238
2021-04-23,-0.8478495681428573
2021-04-26,-0.8478498317744634
2021-04-27,-0.8478499949442306
2021-04-28,-0.8478500959348101
2021-04-29,-0.8478501584407635
2021-04-30,-0.8478501971274468
2021-05-03,-0.8475991636216782
2021-05-04,-0.8476245296973679
2021-05-05,-0.847680831587481
2021-05-06,-0.8477313170572274
2021-05-07,-0.8477685760989355
2021-05-10,-0.847793945118183
2021-05-11,-0.84781053224858
2021-05-12,-0.8478211380116121
2021-05-13,-0.8478278323464397
2021-05-14,-0.8478320255221709
2021-05-17,-0.8478346399002792
2021-05-18,-0.8478362653303997
2021-05-19,-0.8478372741576844
2021-05-20,-0.8478378996226006
2021-05-21,-0.8478382871513482
2021-05-24,-0.847838527161045
2021-05-25,-0.8478386757699384
2021-05-26,-0.84783876777114
2021-05-27,-0.8478388247220356
2021-05-28,-0.8478388599738809
2021-05-31,-0.847838881793502
2021-06-01,-0.8477287796638718
2021-06-02,-0.8477646470364288
2021-06-03,-0.8477897160088264
2021-06-04,-0.8478063307183938
2021-06-07,-0.8478170348463667
2021-06-08,-0.8478238211072813
2021-06-09,-0.8478280830482736
2021-06-10,-0.8478307445285918
2021-06-11,-0.8478324008499885
2021-06-14,-0.8478334294623627
2021-06-15,-0.8478340674277225
2021-06-16,-0.8478344627909669
2021-06-17,-0.8478347076870417
2021-06-18,-0.8478348593345713
2021-06-21,-0.8478349532219542
2021-06-22,-0.8478350113423607
2021-06-23,-0.8478350473188527
2021-06-24,-0.8478350695872858
2021-06-25,-0.8478350833704378
2021-06-28,-0.8478350919014396
2021-06-29,-0.8478350971815976
2021-06-30,-0.847835100449665
2021-07-01,-0.847629567972295
2021-07-02,-0.8476823017077431
2021-07-05,-0.8477288167034764
2021-07-06,-0.847762926399741
2021-07-07,-0.8477860770885457
2021-07-08,-0.847801187172637
2021-07-09,-0.8478108386573466
2021-07-12,-0.8478169269494642
2021-07-13,-0.8478207391112238
2021-07-14,-0.8478231153994598
2021-07-15,-0.847824592599004
2021-07-16,-0.8478255093488084
2021-07-19,-0.8478260776966609
2021-07-20,-0.8478264298251383
2021-07-21,-0.8478266479058872
2021-07-22,-0.8478267829351736
2021-07-23,-0.8478268665288357
2021-07-26,-0.8478269182750224
2021-07-27,-0.8478269503051289
2021-07-28,-0.8478269701305737
2021-07-29,-0.8478269824015169
2021-07-30,-0.8478269899965035
2021-08-02,-0.8478269946973105
2021-08-03,-0.8469720249331676
2021-08-04,-0.847259662762657
2021-08-05,-0.8474582670847393
2021-08-06,-0.8475890425598857
2021-08-09,-0.8476729851502075
2021-08-10,-0.8477260880220933
2021-08-11,-0.8477593944489838
2021-08-12,-0.8477801770232347
2021-08-13,-0.8477931043821945
2021-08-16,-0.8478011301631843
2021-08-17,-0.847806106992643
2021-08-18,-0.8478091909092751
2021-08-19,-0.8478111010162179
2021-08-20,-0.8478122837645761
2021-08-23,-0.8478130160031278
2021-08-24,-0.8478134692833662
2021-08-25,-0.8478137498606432
2021-08-26,-0.8478139235289537
2021-08-27,-0.8478140310213528
2021-08-30,-0.8478140975529854
2021-08-31,-0.847814138731856
2021-09-01,-0.8479315811769836
2021-09-02,-0.8478852512883573
2021-09-03,-0.8478572220827305
2021-09-06,-0.8478401216709344
2021-09-07,-0.8478296326928791
2021-09-08,-0.8478231771625988
2021-09-09,-0.8478191956012637
2021-09-10,-0.8478167366466097
2021-09-13,-0.84781521677941
2021-09-14,-0.8478142768764401
2021-09-15,-0.8478136954453904
2021-09-16,-0.8478133356970341
2021-09-17,-0.8478131130831177
2021-09-20,-0.8478129753182262
2021-09-21,-0.847812890058276
2021-09-22,-0.8478128372910639
2021-09-23,-0.8478128046329585
2021-09-24,-0.8478127844203368
2021-09-27,-0.8478127719103379
2021-09-28,-0.8478127641676145
2021-09-29,-0.8478127593754542
2021-09-30,-0.8478127564094643
2021-10-01,-0.847222647466978
2021-10-04,-0.8474079221592109
2021-10-05,-0.8475440196975847
2021-10-06,-0.8476364526490159
2021-10-07,-0.8476968006670633
2021-10-08,-0.8477353536683773
2021-10-11,-0.8477596755224088
2021-10-12,-0.8477749053066077
2021-10-13,-0.8477843989748146
2021-10-14,-0.8477903007355214
2021-10-15,-0.8477939634056801
2021-10-18,-0.8477962341278014
2021-10-19,-0.8477976409934531
2021-10-20,-0.8477985122977598
2021-10-21,-0.8477990517849712
2021-10-22,-0.8477993857699491
2021-10-25,-0.8477995925136016
2021-10-26,-0.8477997204848369
2021-10-27,-0.8477997996942912
2021-10-28,-0.8477998487209252
2021-10-29,-0.8477998790655097
2021-11-01,-0.8477998978468518
2021-11-02,-0.846663776950515
2021-11-03,-0.8470800012352464
2021-11-04,-0.8473450292233489
2021-11-05,-0.8475118772151788
2021-11-08,-0.8476162163033318
2021-11-09,-0.8476812039672783
2021-11-10,-0.8477215830802267
2021-11-11,-0.847746634673796
2021-11-12,-0.8477621626979555
2021-11-15,-0.8477717821859084
2021-11-16,-0.8477777393071391
2021-11-17,-0.8477814276174505
2021-11-18,-0.8477837109053621
2021-11-19,-0.8477851242828105
2021-11-22,-0.847785999132664
2021-11-23,-0.8477865406286051
2021-11-24,-0.8477868757857019
2021-11-25,-0.8477870832275596
2021-11-26,-0.8477872116204936
2021-11-29,-0.8477872910869503
2021-11-30,-0.8477873402711178
2021-12-01,-0.8472696380472835
2021-12-02,-0.8474614916063945
2021-12-03,-0.8475820963930518
2021-12-06,-0.8476574518369135
2021-12-07,-0.8477043625451403
2021-12-08,-0.8477335005581118
2021-12-09,-0.8477515745477797
2021-12-10,-0.8477627762212602
2021-12-13,-0.8477697150573916
2021-12-14,-0.84777401191869
2021-12-15,-0.847776672215696
2021-12-16,-0.8477783190723224
2021-12-17,-0.8477793384816343
2021-12-20,-0.8477799694695897
2021-12-21,-0.847780360023474
2021-12-22,-0.8477806017548744
2021-12-23,-0.8477807513716724
2021-12-24,-0.8477808439745883
2021-12-27,-0.8477809012894331
2021-12-28,-0.8477809367632927
2021-12-29,-0.8477809587190817
2021-12-30,-0.8477809723081358
2021-12-31,-0.8477809807187773
2022-01-03,-0.8468032790706781
2022-01-04,-0.8471122239783031
2022-01-05,-0.8473380356574322
2022-01-06,-0.8474910234595971
2022-01-07,-0.8475907731909341
2022-01-10,-0.8476544487419719
2022-01-11,-0.8476946013029066
2022-01-12,-0.8477197370055153
2022-01-13,-0.8477354030259596
2022-01-14,-0.8477451408455549
2022-01-17,-0.847751183817218
2022-01-18,-0.8477549300939643
2022-01-19,-0.8477572511096108
2022-01-20,-0.8477586885467434
2022-01-21,-0.8477595785593726
2022-01-24,-0.8477601295440027
2022-01-25,-0.8477604706137591
2022-01-26,-0.847760681730389
2022-01-27,-0.8477608124035871
2022-01-28,-0.8477608932836006
2022-01-31,-0.8477609433435156
2022-02-01,-0.846960341779286
2022-02-02,-0.8472323611691644
2022-02-03,-0.8474173212415707
2022-02-04,-0.8475381324511864
2022-02-07,-0.8476153267148553
2022-02-08,-0.8476640304297972
2022-02-09,-0.8476945289351094
2022-02-10,-0.847713540996865
2022-02-11,-0.847725360046672
2022-02-14,-0.8477326950807305
2022-02-15,-0.8477372425555876
2022-02-16,-0.8477400600310423
2022-02-17,-0.847741804961425
2022-02-18,-0.8477428853745329
2022-02-21,-0.8477435542355708
2022-02-22,-0.8477439682746358
2022-02-23,-0.8477442245586987
2022-02-24,-0.847744383189064
2022-02-25,-0.8477444813732223
2022-02-28,-0.8477445421434078
2022-03-01,-0.8463861023338095
2022-03-02,-0.8468781372238965
2022-03-03,-0.8471939970654567
2022-03-04,-0.8473937861212234
2022-03-07,-0.847519076005131
2022-03-08,-0.8475972452466322
2022-03-09,-0.8476458647565247
2022-03-10,-0.8476760478974884
2022-03-11,-0.8476947639687946
2022-03-14,-0.847706361216738
2022-03-15,-0.8477135441852253
2022-03-16,-0.8477179918788678
2022-03-17,-0.8477207454275475
2022-03-18,-0.8477224499608833
2022-03-21,-0.8477235050528276
2022-03-22,-0.8477241581199676
2022-03-23,-0.8477245623370493
2022-03-24,-0.8477248125241263
2022-03-25,-0.8477249673740477
2022-03-28,-0.8477250632157611
2022-03-29,-0.847725122535138
2022-03-30,-0.8477251592496383
2022-03-31,-0.8477251819732864
2022-04-01,-0.8426620069951256
