date,USA_macro_f1,USA_macro_f2
2005-10-27,-0.9999044299382526,-0.9987003877701524
2005-10-28,-0.9999044299382526,-0.9987003877701524
2005-10-31,-0.9862819378539196,-1.0509623020430137
2005-11-01,-0.9999014285568956,-0.9988262056122464
2005-11-02,-0.9999017759035601,-0.9988262056122461
2005-11-03,-0.999901775912238,-0.9988262056122461
2005-11-04,-0.9999017759122384,-0.9988262056122461
2005-11-07,-0.9999017759122384,-0.9988262056122461
2005-11-08,-0.9999017759122384,-0.9988262056122461
2005-11-09,-0.9999017759122384,-0.9988262056122461
2005-11-10,-0.9999017759122384,-0.9988262056122461
2005-11-11,-0.9999017759122384,-0.9988262056122461
2005-11-14,-0.9999017759122384,-0.9988262056122461
2005-11-15,-0.9999017759122384,-0.9988262056122461
2005-11-16,-0.9999017759122384,-0.9988262056122461
2005-11-17,-0.9999017759122384,-0.9988262056122461
2005-11-18,-0.9999017759122384,-0.9988262056122461
2005-11-21,-0.9999017759122384,-0.9988262056122461
2005-11-22,-0.9999017759122384,-0.9988262056122461
2005-11-23,-0.9999017759122384,-0.9988262056122461
2005-11-24,-0.9999017759122384,-0.9988262056122461
2005-11-25,-0.9999017759122384,-0.9988262056122461
2005-11-28,-0.9999017759122384,-0.9988262056122461
2005-11-29,-0.9999017759122384,-0.9988262056122461
2005-11-30,-1.0146473204206568,-1.0060104537652774
2005-12-01,-0.9999049660416716,-0.9988428816640134
2005-12-02,-0.9999046057109225,-0.9988428816640134
2005-12-05,-0.9999046057019203,-0.9988428816640134
2005-12-06,-0.99990460570192,-0.9988428816640134
2005-12-07,-0.99990460570192,-0.9988428816640134
2005-12-08,-0.99990460570192,-0.9988428816640134
2005-12-09,-0.99990460570192,-0.9988428816640134
2005-12-12,-0.99990460570192,-0.9988428816640134
2005-12-13,-0.99990460570192,-0.9988428816640134
2005-12-14,-0.99990460570192,-0.9988428816640134
2005-12-15,-0.99990460570192,-0.9988428816640134
2005-12-16,-0.99990460570192,-0.9988428816640134
2005-12-19,-0.99990460570192,-0.9988428816640134
2005-12-20,-0.99990460570192,-0.9988428816640134
2005-12-21,-0.99990460570192,-0.9988428816640134
2005-12-22,-0.99990460570192,-0.9988428816640134
2005-12-23,-0.99990460570192,-0.9988428816640134
2005-12-26,-0.99990460570192,-0.9988428816640134
2005-12-27,-0.99990460570192,-0.9988428816640134
2005-12-28,-0.99990460570192,-0.9988428816640134
2005-12-29,-0.99990460570192,-0.9988428816640134
2005-12-30,-0.99990460570192,-0.9988428816640134
2006-01-02,-0.9937627877165724,-1.1165822627261455
2006-01-03,-0.9999032699546202,-0.9990737222358732
2006-01-04,-0.9999034247917786,-0.9990737222358724
2006-01-05,-0.9999034247956471,-0.9990737222358724
2006-01-06,-0.9999034247956473,-0.9990737222358724
2006-01-09,-0.9999034247956473,-0.9990737222358724
2006-01-10,-0.9999034247956473,-0.9990737222358724
2006-01-11,-0.9999034247956473,-0.9990737222358724
2006-01-12,-0.9999034247956473,-0.9990737222358724
2006-01-13,-0.9999034247956473,-0.9990737222358724
2006-01-16,-0.9999034247956473,-0.9990737222358724
2006-01-17,-0.9999034247956473,-0.9990737222358724
2006-01-18,-0.9999034247956473,-0.9990737222358724
2006-01-19,-0.9999034247956473,-0.9990737222358724
2006-01-20,-0.9999034247956473,-0.9990737222358724
2006-01-23,-0.9999034247956473,-0.9990737222358724
2006-01-24,-0.9999034247956473,-0.9990737222358724
2006-01-25,-0.9999034247956473,-0.9990737222358724
2006-01-26,-0.9999034247956473,-0.9990737222358724
2006-01-27,-0.9999034247956473,-0.9990737222358724
2006-01-30,-0.9999034247956473,-0.9990737222358724
2006-01-31,-0.9639334715106465,-1.3374659218967337
2006-02-01,-0.9998951449947162,-0.99948282495382
2006-02-02,-0.9998960943572822,-0.9994828249538182
2006-02-03,-0.9998960943810009,-0.9994828249538182
2006-02-06,-0.9998960943810015,-0.9994828249538182
2006-02-07,-0.9998960943810015,-0.9994828249538182
2006-02-08,-0.9998960943810015,-0.9994828249538182
2006-02-09,-0.9998960943810015,-0.9994828249538182
2006-02-10,-0.9998960943810015,-0.9994828249538182
2006-02-13,-0.9998960943810015,-0.9994828249538182
2006-02-14,-0.9998960943810015,-0.9994828249538182
2006-02-15,-0.9998960943810015,-0.9994828249538182
2006-02-16,-0.9998960943810015,-0.9994828249538182
2006-02-17,-0.9998960943810015,-0.9994828249538182
2006-02-20,-0.9998960943810015,-0.9994828249538182
2006-02-21,-0.9998960943810015,-0.9994828249538182
2006-02-22,-0.9998960943810015,-0.9994828249538182
2006-02-23,-0.9998960943810015,-0.9994828249538182
2006-02-24,-0.9998960943810015,-0.9994828249538182
2006-02-27,-0.9998960943810015,-0.9994828249538182
2006-02-28,-1.0143615106012922,-0.962502272761664
2006-03-01,-0.9998993860520706,-0.9994423543356449
2006-03-02,-0.9998990324245665,-0.9994423543356452
2006-03-03,-0.9998990324157314,-0.9994423543356452
2006-03-06,-0.9998990324157313,-0.9994423543356452
2006-03-07,-0.9998990324157313,-0.9994423543356452
2006-03-08,-0.9998990324157313,-0.9994423543356452
2006-03-09,-0.9998990324157313,-0.9994423543356452
2006-03-10,-0.9998990324157313,-0.9994423543356452
2006-03-13,-0.9998990324157313,-0.9994423543356452
2006-03-14,-0.9998990324157313,-0.9994423543356452
2006-03-15,-0.9998990324157313,-0.9994423543356452
2006-03-16,-0.9998990324157313,-0.9994423543356452
2006-03-17,-0.9998990324157313,-0.9994423543356452
2006-03-20,-0.9998990324157313,-0.9994423543356452
2006-03-21,-0.9998990324157313,-0.9994423543356452
2006-03-22,-0.9998990324157313,-0.9994423543356452
2006-03-23,-0.9998990324157313,-0.9994423543356452
2006-03-24,-0.9998990324157313,-0.9994423543356452
2006-03-27,-0.9998990324157313,-0.9994423543356452
2006-03-28,-0.9998990324157313,-0.9994423543356452
2006-03-29,-0.9998990324157313,-0.9994423543356452
2006-03-30,-0.9998990324157313,-0.9994423543356452
2006-03-31,-1.05187961013111,-1.2463957634221439
2006-04-03,-0.9999099540137146,-0.9996413328854566
2006-04-04,-0.9999087502579972,-0.9996413328854553
2006-04-05,-0.9999087502279229,-0.9996413328854553
2006-04-06,-0.9999087502279221,-0.9996413328854553
2006-04-07,-0.9999087502279221,-0.9996413328854553
2006-04-10,-0.9999087502279221,-0.9996413328854553
2006-04-11,-0.9999087502279221,-0.9996413328854553
2006-04-12,-0.9999087502279221,-0.9996413328854553
2006-04-13,-0.9999087502279221,-0.9996413328854553
2006-04-14,-0.9999087502279221,-0.9996413328854553
2006-04-17,-0.9999087502279221,-0.9996413328854553
2006-04-18,-0.9999087502279221,-0.9996413328854553
2006-04-19,-0.9999087502279221,-0.9996413328854553
2006-04-20,-0.9999087502279221,-0.9996413328854553
2006-04-21,-0.9999087502279221,-0.9996413328854553
2006-04-24,-0.9999087502279221,-0.9996413328854553
2006-04-25,-0.9999087502279221,-0.9996413328854553
2006-04-26,-0.9999087502279221,-0.9996413328854553
2006-04-27,-0.9999087502279221,-0.9996413328854553
2006-04-28,-0.9999087502279221,-0.9996413328854553
2006-05-01,-0.9523922191644134,-0.9544239632255201
2006-05-02,-0.9998981561836103,-0.9996065635003677
2006-05-03,-0.9998994333423902,-0.9996065635003681
2006-05-04,-0.9998994333742985,-0.9996065635003681
2006-05-05,-0.9998994333742994,-0.9996065635003681
2006-05-08,-0.9998994333742994,-0.9996065635003681
2006-05-09,-0.9998994333742994,-0.9996065635003681
2006-05-10,-0.9998994333742994,-0.9996065635003681
2006-05-11,-0.9998994333742994,-0.9996065635003681
2006-05-12,-0.9998994333742994,-0.9996065635003681
2006-05-15,-0.9998994333742994,-0.9996065635003681
2006-05-16,-0.9998994333742994,-0.9996065635003681
2006-05-17,-0.9998994333742994,-0.9996065635003681
2006-05-18,-0.9998994333742994,-0.9996065635003681
2006-05-19,-0.9998994333742994,-0.9996065635003681
2006-05-22,-0.9998994333742994,-0.9996065635003681
2006-05-23,-0.9998994333742994,-0.9996065635003681
2006-05-24,-0.9998994333742994,-0.9996065635003681
2006-05-25,-0.9998994333742994,-0.9996065635003681
2006-05-26,-0.9998994333742994,-0.9996065635003681
2006-05-29,-0.9998994333742994,-0.9996065635003681
2006-05-30,-0.9998994333742994,-0.9996065635003681
2006-05-31,-1.0052565296078952,-1.1109475742715753
2006-06-01,-0.9999006334952641,-0.9996814376173151
2006-06-02,-0.9999005007524003,-0.9996814376173143
2006-06-05,-0.9999005007490838,-0.9996814376173143
2006-06-06,-0.9999005007490838,-0.9996814376173143
2006-06-07,-0.9999005007490838,-0.9996814376173143
2006-06-08,-0.9999005007490838,-0.9996814376173143
2006-06-09,-0.9999005007490838,-0.9996814376173143
2006-06-12,-0.9999005007490838,-0.9996814376173143
2006-06-13,-0.9999005007490838,-0.9996814376173143
2006-06-14,-0.9999005007490838,-0.9996814376173143
2006-06-15,-0.9999005007490838,-0.9996814376173143
2006-06-16,-0.9999005007490838,-0.9996814376173143
2006-06-19,-0.9999005007490838,-0.9996814376173143
2006-06-20,-0.9999005007490838,-0.9996814376173143
2006-06-21,-0.9999005007490838,-0.9996814376173143
2006-06-22,-0.9999005007490838,-0.9996814376173143
2006-06-23,-0.9999005007490838,-0.9996814376173143
2006-06-26,-0.9999005007490838,-0.9996814376173143
2006-06-27,-0.9999005007490838,-0.9996814376173143
2006-06-28,-0.9999005007490838,-0.9996814376173143
2006-06-29,-0.9999005007490838,-0.9996814376173143
2006-06-30,-0.9882494998794292,-0.999102306208162
2006-07-03,-0.9998978482580466,-0.9996810683764034
2006-07-04,-0.9998981444431478,-0.9996810683764034
2006-07-05,-0.9998981444505477,-0.9996810683764034
2006-07-06,-0.9998981444505479,-0.9996810683764034
2006-07-07,-0.9998981444505479,-0.9996810683764034
2006-07-10,-0.9998981444505479,-0.9996810683764034
2006-07-11,-0.9998981444505479,-0.9996810683764034
2006-07-12,-0.9998981444505479,-0.9996810683764034
2006-07-13,-0.9998981444505479,-0.9996810683764034
2006-07-14,-0.9998981444505479,-0.9996810683764034
2006-07-17,-0.9998981444505479,-0.9996810683764034
2006-07-18,-0.9998981444505479,-0.9996810683764034
2006-07-19,-0.9998981444505479,-0.9996810683764034
2006-07-20,-0.9998981444505479,-0.9996810683764034
2006-07-21,-0.9998981444505479,-0.9996810683764034
2006-07-24,-0.9998981444505479,-0.9996810683764034
2006-07-25,-0.9998981444505479,-0.9996810683764034
2006-07-26,-0.9998981444505479,-0.9996810683764034
2006-07-27,-0.9998981444505479,-0.9996810683764034
2006-07-28,-0.9998981444505479,-0.9996810683764034
2006-07-31,-1.0224027013847685,-1.03222868459846
2006-08-01,-0.9999031161426782,-0.9997008551301727
2006-08-02,-0.9999025724385836,-0.9997008551301725
2006-08-03,-0.9999025724249998,-0.9997008551301725
2006-08-04,-0.9999025724249995,-0.9997008551301725
2006-08-07,-0.9999025724249995,-0.9997008551301725
2006-08-08,-0.9999025724249995,-0.9997008551301725
2006-08-09,-0.9999025724249995,-0.9997008551301725
2006-08-10,-0.9999025724249995,-0.9997008551301725
2006-08-11,-0.9999025724249995,-0.9997008551301725
2006-08-14,-0.9999025724249995,-0.9997008551301725
2006-08-15,-0.9999025724249995,-0.9997008551301725
2006-08-16,-0.9999025724249995,-0.9997008551301725
2006-08-17,-0.9999025724249995,-0.9997008551301725
2006-08-18,-0.9999025724249995,-0.9997008551301725
2006-08-21,-0.9999025724249995,-0.9997008551301725
2006-08-22,-0.9999025724249995,-0.9997008551301725
2006-08-23,-0.9999025724249995,-0.9997008551301725
2006-08-24,-0.9999025724249995,-0.9997008551301725
2006-08-25,-0.9999025724249995,-0.9997008551301725
2006-08-28,-0.9999025724249995,-0.9997008551301725
2006-08-29,-0.9999025724249995,-0.9997008551301725
2006-08-30,-0.9999025724249995,-0.9997008551301725
2006-08-31,-0.9817684982254821,-0.9992018895625434
2006-09-01,-0.9998984801501655,-0.9997005564252837
2006-09-04,-0.9998989457295465,-0.9997005564252837
2006-09-05,-0.9998989457411784,-0.9997005564252837
2006-09-06,-0.9998989457411788,-0.9997005564252837
2006-09-07,-0.9998989457411788,-0.9997005564252837
2006-09-08,-0.9998989457411788,-0.9997005564252837
2006-09-11,-0.9998989457411788,-0.9997005564252837
2006-09-12,-0.9998989457411788,-0.9997005564252837
2006-09-13,-0.9998989457411788,-0.9997005564252837
2006-09-14,-0.9998989457411788,-0.9997005564252837
2006-09-15,-0.9998989457411788,-0.9997005564252837
2006-09-18,-0.9998989457411788,-0.9997005564252837
2006-09-19,-0.9998989457411788,-0.9997005564252837
2006-09-20,-0.9998989457411788,-0.9997005564252837
2006-09-21,-0.9998989457411788,-0.9997005564252837
2006-09-22,-0.9998989457411788,-0.9997005564252837
2006-09-25,-0.9998989457411788,-0.9997005564252837
2006-09-26,-0.9998989457411788,-0.9997005564252837
2006-09-27,-0.9998989457411788,-0.9997005564252837
2006-09-28,-0.9998989457411788,-0.9997005564252837
2006-09-29,-0.9998989457411788,-0.9997005564252837
2006-10-02,-0.9938616383579628,-1.0940064465958912
2006-10-03,-0.9998975639733911,-0.9997499382532437
2006-10-04,-0.9998977161500366,-0.999749938253243
2006-10-05,-0.9998977161538386,-0.999749938253243
2006-10-06,-0.9998977161538387,-0.999749938253243
2006-10-09,-0.9998977161538387,-0.999749938253243
2006-10-10,-0.9998977161538387,-0.999749938253243
2006-10-11,-0.9998977161538387,-0.999749938253243
2006-10-12,-0.9998977161538387,-0.999749938253243
2006-10-13,-0.9998977161538387,-0.999749938253243
2006-10-16,-0.9998977161538387,-0.999749938253243
2006-10-17,-0.9998977161538387,-0.999749938253243
2006-10-18,-0.9998977161538387,-0.999749938253243
2006-10-19,-0.9998977161538387,-0.999749938253243
2006-10-20,-0.9998977161538387,-0.999749938253243
2006-10-23,-0.9998977161538387,-0.999749938253243
2006-10-24,-0.9998977161538387,-0.999749938253243
2006-10-25,-0.9998977161538387,-0.999749938253243
2006-10-26,-0.9998977161538387,-0.999749938253243
2006-10-27,-0.9998977161538387,-0.999749938253243
2006-10-30,-0.9998977161538387,-0.999749938253243
2006-10-31,-0.9614693056707724,-1.0306029636034295
2006-11-01,-0.9998883709580377,-0.9997646810745836
2006-11-02,-0.9998893891099837,-0.9997646810745835
2006-11-03,-0.9998893891354211,-0.9997646810745835
2006-11-06,-0.9998893891354217,-0.9997646810745835
2006-11-07,-0.9998893891354217,-0.9997646810745835
2006-11-08,-0.9998893891354217,-0.9997646810745835
2006-11-09,-0.9998893891354217,-0.9997646810745835
2006-11-10,-0.9998893891354217,-0.9997646810745835
2006-11-13,-0.9998893891354217,-0.9997646810745835
2006-11-14,-0.9998893891354217,-0.9997646810745835
2006-11-15,-0.9998893891354217,-0.9997646810745835
2006-11-16,-0.9998893891354217,-0.9997646810745835
2006-11-17,-0.9998893891354217,-0.9997646810745835
2006-11-20,-0.9998893891354217,-0.9997646810745835
2006-11-21,-0.9998893891354217,-0.9997646810745835
2006-11-22,-0.9998893891354217,-0.9997646810745835
2006-11-23,-0.9998893891354217,-0.9997646810745835
2006-11-24,-0.9998893891354217,-0.9997646810745835
2006-11-27,-0.9998893891354217,-0.9997646810745835
2006-11-28,-0.9998893891354217,-0.9997646810745835
2006-11-29,-0.9998893891354217,-0.9997646810745835
2006-11-30,-1.0053304971947428,-0.9621154837934992
2006-12-01,-0.9998907163284771,-0.9997459110322006
2006-12-04,-0.9998905815234469,-0.999745911032201
2006-12-05,-0.9998905815200789,-0.999745911032201
2006-12-06,-0.9998905815200789,-0.999745911032201
2006-12-07,-0.9998905815200789,-0.999745911032201
2006-12-08,-0.9998905815200789,-0.999745911032201
2006-12-11,-0.9998905815200789,-0.999745911032201
2006-12-12,-0.9998905815200789,-0.999745911032201
2006-12-13,-0.9998905815200789,-0.999745911032201
2006-12-14,-0.9998905815200789,-0.999745911032201
2006-12-15,-0.9998905815200789,-0.999745911032201
2006-12-18,-0.9998905815200789,-0.999745911032201
2006-12-19,-0.9998905815200789,-0.999745911032201
2006-12-20,-0.9998905815200789,-0.999745911032201
2006-12-21,-0.9998905815200789,-0.999745911032201
2006-12-22,-0.9998905815200789,-0.999745911032201
2006-12-25,-0.9998905815200789,-0.999745911032201
2006-12-26,-0.9998905815200789,-0.999745911032201
2006-12-27,-0.9998905815200789,-0.999745911032201
2006-12-28,-0.9998905815200789,-0.999745911032201
2006-12-29,-0.9998905815200789,-0.999745911032201
2007-01-01,-0.9425729875851276,-1.0010939475001701
2007-01-02,-0.999875324440581,-0.9997465946055959
2007-01-03,-0.9998768892677032,-0.9997465946055959
2007-01-04,-0.9998768893067986,-0.9997465946055959
2007-01-05,-0.9998768893067994,-0.9997465946055959
2007-01-08,-0.9998768893067994,-0.9997465946055959
2007-01-09,-0.9998768893067994,-0.9997465946055959
2007-01-10,-0.9998768893067994,-0.9997465946055959
2007-01-11,-0.9998768893067994,-0.9997465946055959
2007-01-12,-0.9998768893067994,-0.9997465946055959
2007-01-15,-0.9998768893067994,-0.9997465946055959
2007-01-16,-0.9998768893067994,-0.9997465946055959
2007-01-17,-0.9998768893067994,-0.9997465946055959
2007-01-18,-0.9998768893067994,-0.9997465946055959
2007-01-19,-0.9998768893067994,-0.9997465946055959
2007-01-22,-0.9998768893067994,-0.9997465946055959
2007-01-23,-0.9998768893067994,-0.9997465946055959
2007-01-24,-0.9998768893067994,-0.9997465946055959
2007-01-25,-0.9998768893067994,-0.9997465946055959
2007-01-26,-0.9998768893067994,-0.9997465946055959
2007-01-29,-0.9998768893067994,-0.9997465946055959
2007-01-30,-0.9998768893067994,-0.9997465946055959
2007-01-31,-1.0282984621564275,-0.9635895494644798
2007-02-01,-0.9998842727428794,-0.9997272285261152
2007-02-02,-0.9998835920033925,-0.9997272285261155
2007-02-05,-0.9998835919863851,-0.9997272285261155
2007-02-06,-0.9998835919863848,-0.9997272285261155
2007-02-07,-0.9998835919863848,-0.9997272285261155
2007-02-08,-0.9998835919863848,-0.9997272285261155
2007-02-09,-0.9998835919863848,-0.9997272285261155
2007-02-12,-0.9998835919863848,-0.9997272285261155
2007-02-13,-0.9998835919863848,-0.9997272285261155
2007-02-14,-0.9998835919863848,-0.9997272285261155
2007-02-15,-0.9998835919863848,-0.9997272285261155
2007-02-16,-0.9998835919863848,-0.9997272285261155
2007-02-19,-0.9998835919863848,-0.9997272285261155
2007-02-20,-0.9998835919863848,-0.9997272285261155
2007-02-21,-0.9998835919863848,-0.9997272285261155
2007-02-22,-0.9998835919863848,-0.9997272285261155
2007-02-23,-0.9998835919863848,-0.9997272285261155
2007-02-26,-0.9998835919863848,-0.9997272285261155
2007-02-27,-0.9998835919863848,-0.9997272285261155
2007-02-28,-0.9854160738839394,-1.0616480293813804
2007-03-01,-0.9998797841099049,-0.9997581082916225
2007-03-02,-0.9998801534626763,-0.999758108291622
2007-03-05,-0.9998801534719041,-0.999758108291622
2007-03-06,-0.9998801534719044,-0.999758108291622
2007-03-07,-0.9998801534719044,-0.999758108291622
2007-03-08,-0.9998801534719044,-0.999758108291622
2007-03-09,-0.9998801534719044,-0.999758108291622
2007-03-12,-0.9998801534719044,-0.999758108291622
2007-03-13,-0.9998801534719044,-0.999758108291622
2007-03-14,-0.9998801534719044,-0.999758108291622
2007-03-15,-0.9998801534719044,-0.999758108291622
2007-03-16,-0.9998801534719044,-0.999758108291622
2007-03-19,-0.9998801534719044,-0.999758108291622
2007-03-20,-0.9998801534719044,-0.999758108291622
2007-03-21,-0.9998801534719044,-0.999758108291622
2007-03-22,-0.9998801534719044,-0.999758108291622
2007-03-23,-0.9998801534719044,-0.999758108291622
2007-03-26,-0.9998801534719044,-0.999758108291622
2007-03-27,-0.9998801534719044,-0.999758108291622
2007-03-28,-0.9998801534719044,-0.999758108291622
2007-03-29,-0.9998801534719044,-0.999758108291622
2007-03-30,-0.9998801534719044,-0.999758108291622
2007-04-02,-0.9457618629674789,-1.0090490723770753
2007-04-03,-0.9998645944976967,-0.9997625407113548
2007-04-04,-0.9998660643878398,-0.9997625407113546
2007-04-05,-0.9998660644245633,-0.9997625407113546
2007-04-06,-0.9998660644245643,-0.9997625407113546
2007-04-09,-0.9998660644245643,-0.9997625407113546
2007-04-10,-0.9998660644245643,-0.9997625407113546
2007-04-11,-0.9998660644245643,-0.9997625407113546
2007-04-12,-0.9998660644245643,-0.9997625407113546
2007-04-13,-0.9998660644245643,-0.9997625407113546
2007-04-16,-0.9998660644245643,-0.9997625407113546
2007-04-17,-0.9998660644245643,-0.9997625407113546
2007-04-18,-0.9998660644245643,-0.9997625407113546
2007-04-19,-0.9998660644245643,-0.9997625407113546
2007-04-20,-0.9998660644245643,-0.9997625407113546
2007-04-23,-0.9998660644245643,-0.9997625407113546
2007-04-24,-0.9998660644245643,-0.9997625407113546
2007-04-25,-0.9998660644245643,-0.9997625407113546
2007-04-26,-0.9998660644245643,-0.9997625407113546
2007-04-27,-0.9998660644245643,-0.9997625407113546
2007-04-30,-0.9636460695214366,-0.9587538933554433
2007-05-01,-0.9998548633882522,-0.9997418006768893
2007-05-02,-0.9998558196467715,-0.9997418006768897
2007-05-03,-0.9998558196706625,-0.9997418006768897
2007-05-04,-0.9998558196706632,-0.9997418006768897
2007-05-07,-0.9998558196706632,-0.9997418006768897
2007-05-08,-0.9998558196706632,-0.9997418006768897
2007-05-09,-0.9998558196706632,-0.9997418006768897
2007-05-10,-0.9998558196706632,-0.9997418006768897
2007-05-11,-0.9998558196706632,-0.9997418006768897
2007-05-14,-0.9998558196706632,-0.9997418006768897
2007-05-15,-0.9998558196706632,-0.9997418006768897
2007-05-16,-0.9998558196706632,-0.9997418006768897
2007-05-17,-0.9998558196706632,-0.9997418006768897
2007-05-18,-0.9998558196706632,-0.9997418006768897
2007-05-21,-0.9998558196706632,-0.9997418006768897
2007-05-22,-0.9998558196706632,-0.9997418006768897
2007-05-23,-0.9998558196706632,-0.9997418006768897
2007-05-24,-0.9998558196706632,-0.9997418006768897
2007-05-25,-0.9998558196706632,-0.9997418006768897
2007-05-28,-0.9998558196706632,-0.9997418006768897
2007-05-29,-0.9998558196706632,-0.9997418006768897
2007-05-30,-0.9998558196706632,-0.9997418006768897
2007-05-31,-0.9654672167456136,-1.0361717465630857
2007-06-01,-0.9998444728506843,-0.9997596307449109
2007-06-04,-0.9998453781418722,-0.9997596307449107
2007-06-05,-0.9998453781644898,-0.9997596307449107
2007-06-06,-0.9998453781644905,-0.9997596307449107
2007-06-07,-0.9998453781644905,-0.9997596307449107
2007-06-08,-0.9998453781644905,-0.9997596307449107
2007-06-11,-0.9998453781644905,-0.9997596307449107
2007-06-12,-0.9998453781644905,-0.9997596307449107
2007-06-13,-0.9998453781644905,-0.9997596307449107
2007-06-14,-0.9998453781644905,-0.9997596307449107
2007-06-15,-0.9998453781644905,-0.9997596307449107
2007-06-18,-0.9998453781644905,-0.9997596307449107
2007-06-19,-0.9998453781644905,-0.9997596307449107
2007-06-20,-0.9998453781644905,-0.9997596307449107
2007-06-21,-0.9998453781644905,-0.9997596307449107
2007-06-22,-0.9998453781644905,-0.9997596307449107
2007-06-25,-0.9998453781644905,-0.9997596307449107
2007-06-26,-0.9998453781644905,-0.9997596307449107
2007-06-27,-0.9998453781644905,-0.9997596307449107
2007-06-28,-0.9998453781644905,-0.9997596307449107
2007-06-29,-0.9998453781644905,-0.9997596307449107
2007-07-02,-1.0210909131424009,-0.9307247562294967
2007-07-03,-0.9998522526671877,-0.9997226657477971
2007-07-04,-0.9998517384867339,-0.9997226657477976
2007-07-05,-0.9998517384738879,-0.9997226657477976
2007-07-06,-0.9998517384738874,-0.9997226657477976
2007-07-09,-0.9998517384738874,-0.9997226657477976
2007-07-10,-0.9998517384738874,-0.9997226657477976
2007-07-11,-0.9998517384738874,-0.9997226657477976
2007-07-12,-0.9998517384738874,-0.9997226657477976
2007-07-13,-0.9998517384738874,-0.9997226657477976
2007-07-16,-0.9998517384738874,-0.9997226657477976
2007-07-17,-0.9998517384738874,-0.9997226657477976
2007-07-18,-0.9998517384738874,-0.9997226657477976
2007-07-19,-0.9998517384738874,-0.9997226657477976
2007-07-20,-0.9998517384738874,-0.9997226657477976
2007-07-23,-0.9998517384738874,-0.9997226657477976
2007-07-24,-0.9998517384738874,-0.9997226657477976
2007-07-25,-0.9998517384738874,-0.9997226657477976
2007-07-26,-0.9998517384738874,-0.9997226657477976
2007-07-27,-0.9998517384738874,-0.9997226657477976
2007-07-30,-0.9998517384738874,-0.9997226657477976
2007-07-31,-0.9721703416955374,-0.9496696112708732
2007-08-01,-0.9998424639335531,-0.9996926749408914
2007-08-02,-0.9998431850861624,-0.999692674940892
2007-08-03,-0.9998431851041795,-0.999692674940892
2007-08-06,-0.9998431851041799,-0.999692674940892
2007-08-07,-0.9998431851041799,-0.999692674940892
2007-08-08,-0.9998431851041799,-0.999692674940892
2007-08-09,-0.9998431851041799,-0.999692674940892
2007-08-10,-0.9998431851041799,-0.999692674940892
2007-08-13,-0.9998431851041799,-0.999692674940892
2007-08-14,-0.9998431851041799,-0.999692674940892
2007-08-15,-0.9998431851041799,-0.999692674940892
2007-08-16,-0.9998431851041799,-0.999692674940892
2007-08-17,-0.9998431851041799,-0.999692674940892
2007-08-20,-0.9998431851041799,-0.999692674940892
2007-08-21,-0.9998431851041799,-0.999692674940892
2007-08-22,-0.9998431851041799,-0.999692674940892
2007-08-23,-0.9998431851041799,-0.999692674940892
2007-08-24,-0.9998431851041799,-0.999692674940892
2007-08-27,-0.9998431851041799,-0.999692674940892
2007-08-28,-0.9998431851041799,-0.999692674940892
2007-08-29,-0.9998431851041799,-0.999692674940892
2007-08-30,-0.9998431851041799,-0.999692674940892
2007-08-31,-0.9114821226294304,-0.9497105646401045
2007-09-03,-0.9998088065490414,-0.9996594923747689
2007-09-04,-0.9998113444150853,-0.9996594923747693
2007-09-05,-0.9998113444784908,-0.9996594923747693
2007-09-06,-0.9998113444784925,-0.9996594923747693
2007-09-07,-0.9998113444784925,-0.9996594923747693
2007-09-10,-0.9998113444784925,-0.9996594923747693
2007-09-11,-0.9998113444784925,-0.9996594923747693
2007-09-12,-0.9998113444784925,-0.9996594923747693
2007-09-13,-0.9998113444784925,-0.9996594923747693
2007-09-14,-0.9998113444784925,-0.9996594923747693
2007-09-17,-0.9998113444784925,-0.9996594923747693
2007-09-18,-0.9998113444784925,-0.9996594923747693
2007-09-19,-0.9998113444784925,-0.9996594923747693
2007-09-20,-0.9998113444784925,-0.9996594923747693
2007-09-21,-0.9998113444784925,-0.9996594923747693
2007-09-24,-0.9998113444784925,-0.9996594923747693
2007-09-25,-0.9998113444784925,-0.9996594923747693
2007-09-26,-0.9998113444784925,-0.9996594923747693
2007-09-27,-0.9998113444784925,-0.9996594923747693
2007-09-28,-0.9998113444784925,-0.9996594923747693
2007-10-01,-0.9167826169739436,-0.8368311060063756
2007-10-02,-0.999773300401513,-0.9995141963946267
2007-10-03,-0.9997756638646838,-0.9995141963946285
2007-10-04,-0.9997756639237323,-0.9995141963946285
2007-10-05,-0.9997756639237337,-0.9995141963946285
2007-10-08,-0.9997756639237337,-0.9995141963946285
2007-10-09,-0.9997756639237337,-0.9995141963946285
2007-10-10,-0.9997756639237337,-0.9995141963946285
2007-10-11,-0.9997756639237337,-0.9995141963946285
2007-10-12,-0.9997756639237337,-0.9995141963946285
2007-10-15,-0.9997756639237337,-0.9995141963946285
2007-10-16,-0.9997756639237337,-0.9995141963946285
2007-10-17,-0.9997756639237337,-0.9995141963946285
2007-10-18,-0.9997756639237337,-0.9995141963946285
2007-10-19,-0.9997756639237337,-0.9995141963946285
2007-10-22,-0.9997756639237337,-0.9995141963946285
2007-10-23,-0.9997756639237337,-0.9995141963946285
2007-10-24,-0.9997756639237337,-0.9995141963946285
2007-10-25,-0.9997756639237337,-0.9995141963946285
