date,ITA_real_estate_f1,ITA_real_estate_f2
2013-04-10,0.8992436676262551,0.9161427583445668
2013-04-11,0.8992436676262551,0.9161427583445668
2013-04-12,0.8992436676262551,0.9161427583445668
2013-04-15,0.8992436676262551,0.9161427583445668
2013-04-16,0.8992436676262551,0.9161427583445668
2013-04-17,0.8992436676262551,0.9161427583445668
2013-04-18,0.8992436676262551,0.9161427583445668
2013-04-19,0.8992436676262551,0.9161427583445668
2013-04-22,0.8992436676262551,0.9161427583445668
2013-04-23,0.8992436676262551,0.9161427583445668
2013-04-24,0.8992436676262551,0.9161427583445668
2013-04-25,0.8992436676262551,0.9161427583445668
2013-04-26,0.8992436676262551,0.9161427583445668
2013-04-29,0.8992436676262551,0.9161427583445668
2013-04-30,0.8992436676262551,0.9161427583445668
2013-05-01,0.9026009230074601,0.9383086223131446
2013-05-02,0.9026009230074601,0.9383086223131446
2013-05-03,0.9026009230074601,0.9383086223131446
2013-05-06,0.9026009230074601,0.9383086223131446
2013-05-07,0.9026009230074601,0.9383086223131446
2013-05-08,0.9026009230074601,0.9383086223131446
2013-05-09,0.9026009230074601,0.9383086223131446
2013-05-10,0.9026009230074601,0.9383086223131446
2013-05-13,0.9026009230074601,0.9383086223131446
2013-05-14,0.9026009230074601,0.9383086223131446
2013-05-15,0.9026009230074601,0.9383086223131446
2013-05-16,0.9026009230074601,0.9383086223131446
2013-05-17,0.9026009230074601,0.9383086223131446
2013-05-20,0.9026009230074601,0.9383086223131446
2013-05-21,0.9026009230074601,0.9383086223131446
2013-05-22,0.9026009230074601,0.9383086223131446
2013-05-23,0.9026009230074601,0.9383086223131446
2013-05-24,0.9026009230074601,0.9383086223131446
2013-05-27,0.9026009230074601,0.9383086223131446
2013-05-28,0.9026009230074601,0.9383086223131446
2013-05-29,0.9026009230074601,0.9383086223131446
2013-05-30,0.9026009230074601,0.9383086223131446
2013-05-31,0.9026009230074601,0.9383086223131446
2013-06-03,0.9061987507268584,0.9329106548449274
2013-06-04,0.9061987507268584,0.9329106548449274
2013-06-05,0.9061987507268584,0.9329106548449274
2013-06-06,0.9061987507268584,0.9329106548449274
2013-06-07,0.9061987507268584,0.9329106548449274
2013-06-10,0.9061987507268584,0.9329106548449274
2013-06-11,0.9061987507268584,0.9329106548449274
2013-06-12,0.9061987507268584,0.9329106548449274
2013-06-13,0.9061987507268584,0.9329106548449274
2013-06-14,0.9061987507268584,0.9329106548449274
2013-06-17,0.9061987507268584,0.9329106548449274
2013-06-18,0.9061987507268584,0.9329106548449274
2013-06-19,0.9061987507268584,0.9329106548449274
2013-06-20,0.9061987507268584,0.9329106548449274
2013-06-21,0.9061987507268584,0.9329106548449274
2013-06-24,0.9061987507268584,0.9329106548449274
2013-06-25,0.9061987507268584,0.9329106548449274
2013-06-26,0.9061987507268584,0.9329106548449274
2013-06-27,0.9061987507268584,0.9329106548449274
2013-06-28,0.9061987507268584,0.9329106548449274
2013-07-01,0.9061987507268584,0.9329106548449274
2013-07-02,0.8761444788269335,0.8943898983967737
2013-07-03,0.8761444788269335,0.8943898983967737
2013-07-04,0.8761444788269335,0.8943898983967737
2013-07-05,0.8761444788269335,0.8943898983967737
2013-07-08,0.8761444788269335,0.8943898983967737
2013-07-09,0.8761444788269335,0.8943898983967737
2013-07-10,0.8761444788269335,0.8943898983967737
2013-07-11,0.8761444788269335,0.8943898983967737
2013-07-12,0.8761444788269335,0.8943898983967737
2013-07-15,0.8761444788269335,0.8943898983967737
2013-07-16,0.8761444788269335,0.8943898983967737
2013-07-17,0.8761444788269335,0.8943898983967737
2013-07-18,0.8761444788269335,0.8943898983967737
2013-07-19,0.8761444788269335,0.8943898983967737
2013-07-22,0.8761444788269335,0.8943898983967737
2013-07-23,0.8761444788269335,0.8943898983967737
2013-07-24,0.8761444788269335,0.8943898983967737
2013-07-25,0.8761444788269335,0.8943898983967737
2013-07-26,0.8761444788269335,0.8943898983967737
2013-07-29,0.8761444788269335,0.8943898983967737
2013-07-30,0.8761444788269335,0.8943898983967737
2013-07-31,0.8761444788269335,0.8943898983967737
2013-08-01,0.8568094872898635,0.9138987724836878
2013-08-02,0.8568094872898635,0.9138987724836878
2013-08-05,0.8568094872898635,0.9138987724836878
2013-08-06,0.8568094872898635,0.9138987724836878
2013-08-07,0.8568094872898635,0.9138987724836878
2013-08-08,0.8568094872898635,0.9138987724836878
2013-08-09,0.8568094872898635,0.9138987724836878
2013-08-12,0.8568094872898635,0.9138987724836878
2013-08-13,0.8568094872898635,0.9138987724836878
2013-08-14,0.8568094872898635,0.9138987724836878
2013-08-15,0.8568094872898635,0.9138987724836878
2013-08-16,0.8568094872898635,0.9138987724836878
2013-08-19,0.8568094872898635,0.9138987724836878
2013-08-20,0.8568094872898635,0.9138987724836878
2013-08-21,0.8568094872898635,0.9138987724836878
2013-08-22,0.8568094872898635,0.9138987724836878
2013-08-23,0.8568094872898635,0.9138987724836878
2013-08-26,0.8568094872898635,0.9138987724836878
2013-08-27,0.8568094872898635,0.9138987724836878
2013-08-28,0.8568094872898635,0.9138987724836878
2013-08-29,0.8568094872898635,0.9138987724836878
2013-08-30,0.8568094872898635,0.9138987724836878
2013-09-02,0.8568094872898635,0.9138987724836878
2013-09-03,0.8747963474466037,0.8869049481760666
2013-09-04,0.8747963474466037,0.8869049481760666
2013-09-05,0.8747963474466037,0.8869049481760666
2013-09-06,0.8747963474466037,0.8869049481760666
2013-09-09,0.8747963474466037,0.8869049481760666
2013-09-10,0.8747963474466037,0.8869049481760666
2013-09-11,0.8747963474466037,0.8869049481760666
2013-09-12,0.8747963474466037,0.8869049481760666
2013-09-13,0.8747963474466037,0.8869049481760666
2013-09-16,0.8747963474466037,0.8869049481760666
2013-09-17,0.8747963474466037,0.8869049481760666
2013-09-18,0.8747963474466037,0.8869049481760666
2013-09-19,0.8747963474466037,0.8869049481760666
2013-09-20,0.8747963474466037,0.8869049481760666
2013-09-23,0.8747963474466037,0.8869049481760666
2013-09-24,0.8747963474466037,0.8869049481760666
2013-09-25,0.8747963474466037,0.8869049481760666
2013-09-26,0.8747963474466037,0.8869049481760666
2013-09-27,0.8747963474466037,0.8869049481760666
2013-09-30,0.8747963474466037,0.8869049481760666
2013-10-01,0.893493337968403,0.9217607232482795
2013-10-02,0.893493337968403,0.9217607232482795
2013-10-03,0.893493337968403,0.9217607232482795
2013-10-04,0.893493337968403,0.9217607232482795
2013-10-07,0.893493337968403,0.9217607232482795
2013-10-08,0.893493337968403,0.9217607232482795
2013-10-09,0.893493337968403,0.9217607232482795
2013-10-10,0.893493337968403,0.9217607232482795
2013-10-11,0.893493337968403,0.9217607232482795
2013-10-14,0.893493337968403,0.9217607232482795
2013-10-15,0.893493337968403,0.9217607232482795
2013-10-16,0.893493337968403,0.9217607232482795
2013-10-17,0.893493337968403,0.9217607232482795
2013-10-18,0.893493337968403,0.9217607232482795
2013-10-21,0.893493337968403,0.9217607232482795
2013-10-22,0.893493337968403,0.9217607232482795
2013-10-23,0.893493337968403,0.9217607232482795
2013-10-24,0.893493337968403,0.9217607232482795
2013-10-25,0.893493337968403,0.9217607232482795
2013-10-28,0.893493337968403,0.9217607232482795
2013-10-29,0.893493337968403,0.9217607232482795
2013-10-30,0.893493337968403,0.9217607232482795
2013-10-31,0.893493337968403,0.9217607232482795
2013-11-01,0.9258246107654078,0.8800669943925811
2013-11-04,0.9258246107654078,0.8800669943925811
2013-11-05,0.9258246107654078,0.8800669943925811
2013-11-06,0.9258246107654078,0.8800669943925811
2013-11-07,0.9258246107654078,0.8800669943925811
2013-11-08,0.9258246107654078,0.8800669943925811
2013-11-11,0.9258246107654078,0.8800669943925811
2013-11-12,0.9258246107654078,0.8800669943925811
2013-11-13,0.9258246107654078,0.8800669943925811
2013-11-14,0.9258246107654078,0.8800669943925811
2013-11-15,0.9258246107654078,0.8800669943925811
2013-11-18,0.9258246107654078,0.8800669943925811
2013-11-19,0.9258246107654078,0.8800669943925811
2013-11-20,0.9258246107654078,0.8800669943925811
2013-11-21,0.9258246107654078,0.8800669943925811
2013-11-22,0.9258246107654078,0.8800669943925811
2013-11-25,0.9258246107654078,0.8800669943925811
2013-11-26,0.9258246107654078,0.8800669943925811
2013-11-27,0.9258246107654078,0.8800669943925811
2013-11-28,0.9258246107654078,0.8800669943925811
2013-11-29,0.9258246107654078,0.8800669943925811
2013-12-02,0.9258246107654078,0.8800669943925811
2013-12-03,0.9474154825703024,0.847674223462169
2013-12-04,0.9474154825703024,0.847674223462169
2013-12-05,0.9474154825703024,0.847674223462169
2013-12-06,0.9474154825703024,0.847674223462169
2013-12-09,0.9474154825703024,0.847674223462169
2013-12-10,0.9474154825703024,0.847674223462169
2013-12-11,0.9474154825703024,0.847674223462169
2013-12-12,0.9474154825703024,0.847674223462169
2013-12-13,0.9474154825703024,0.847674223462169
2013-12-16,0.9474154825703024,0.847674223462169
2013-12-17,0.9474154825703024,0.847674223462169
2013-12-18,0.9474154825703024,0.847674223462169
2013-12-19,0.9474154825703024,0.847674223462169
2013-12-20,0.9474154825703024,0.847674223462169
2013-12-23,0.9474154825703024,0.847674223462169
2013-12-24,0.9474154825703024,0.847674223462169
2013-12-25,0.9474154825703024,0.847674223462169
2013-12-26,0.9474154825703024,0.847674223462169
2013-12-27,0.9474154825703024,0.847674223462169
2013-12-30,0.9474154825703024,0.847674223462169
2013-12-31,0.9474154825703024,0.847674223462169
2014-01-01,0.9338335085500621,0.8463172334409783
2014-01-02,0.9338335085500621,0.8463172334409783
2014-01-03,0.9338335085500621,0.8463172334409783
2014-01-06,0.9338335085500621,0.8463172334409783
2014-01-07,0.9338335085500621,0.8463172334409783
2014-01-08,0.9338335085500621,0.8463172334409783
2014-01-09,0.9338335085500621,0.8463172334409783
2014-01-10,0.9338335085500621,0.8463172334409783
2014-01-13,0.9338335085500621,0.8463172334409783
2014-01-14,0.9338335085500621,0.8463172334409783
2014-01-15,0.9338335085500621,0.8463172334409783
2014-01-16,0.9338335085500621,0.8463172334409783
2014-01-17,0.9338335085500621,0.8463172334409783
2014-01-20,0.9338335085500621,0.8463172334409783
2014-01-21,0.9338335085500621,0.8463172334409783
2014-01-22,0.9338335085500621,0.8463172334409783
2014-01-23,0.9338335085500621,0.8463172334409783
2014-01-24,0.9338335085500621,0.8463172334409783
2014-01-27,0.9338335085500621,0.8463172334409783
2014-01-28,0.9338335085500621,0.8463172334409783
2014-01-29,0.9338335085500621,0.8463172334409783
2014-01-30,0.9338335085500621,0.8463172334409783
2014-01-31,0.9338335085500621,0.8463172334409783
2014-02-03,0.9425403821619098,0.8430732574261809
2014-02-04,0.9425403821619098,0.8430732574261809
2014-02-05,0.9425403821619098,0.8430732574261809
2014-02-06,0.9425403821619098,0.8430732574261809
2014-02-07,0.9425403821619098,0.8430732574261809
2014-02-10,0.9425403821619098,0.8430732574261809
2014-02-11,0.9425403821619098,0.8430732574261809
2014-02-12,0.9425403821619098,0.8430732574261809
2014-02-13,0.9425403821619098,0.8430732574261809
2014-02-14,0.9425403821619098,0.8430732574261809
2014-02-17,0.9425403821619098,0.8430732574261809
2014-02-18,0.9425403821619098,0.8430732574261809
2014-02-19,0.9425403821619098,0.8430732574261809
2014-02-20,0.9425403821619098,0.8430732574261809
2014-02-21,0.9425403821619098,0.8430732574261809
2014-02-24,0.9425403821619098,0.8430732574261809
2014-02-25,0.9425403821619098,0.8430732574261809
2014-02-26,0.9425403821619098,0.8430732574261809
2014-02-27,0.9425403821619098,0.8430732574261809
2014-02-28,0.9425403821619098,0.8430732574261809
2014-03-03,0.9641326503313322,0.8106805074591292
2014-03-04,0.9641326503313322,0.8106805074591292
2014-03-05,0.9641326503313322,0.8106805074591292
2014-03-06,0.9641326503313322,0.8106805074591292
2014-03-07,0.9641326503313322,0.8106805074591292
2014-03-10,0.9641326503313322,0.8106805074591292
2014-03-11,0.9641326503313322,0.8106805074591292
2014-03-12,0.9641326503313322,0.8106805074591292
2014-03-13,0.9641326503313322,0.8106805074591292
2014-03-14,0.9641326503313322,0.8106805074591292
2014-03-17,0.9641326503313322,0.8106805074591292
2014-03-18,0.9641326503313322,0.8106805074591292
2014-03-19,0.9641326503313322,0.8106805074591292
2014-03-20,0.9641326503313322,0.8106805074591292
2014-03-21,0.9641326503313322,0.8106805074591292
2014-03-24,0.9641326503313322,0.8106805074591292
2014-03-25,0.9641326503313322,0.8106805074591292
2014-03-26,0.9641326503313322,0.8106805074591292
2014-03-27,0.9641326503313322,0.8106805074591292
2014-03-28,0.9641326503313322,0.8106805074591292
2014-03-31,0.9641326503313322,0.8106805074591292
2014-04-01,1.248702586451201,0.4860278543326414
2014-04-02,1.248702586451201,0.4860278543326414
2014-04-03,1.248702586451201,0.4860278543326414
2014-04-04,1.248702586451201,0.4860278543326414
2014-04-07,1.248702586451201,0.4860278543326414
2014-04-08,1.248702586451201,0.4860278543326414
2014-04-09,1.248702586451201,0.4860278543326414
2014-04-10,1.248702586451201,0.4860278543326414
2014-04-11,1.248702586451201,0.4860278543326414
2014-04-14,1.248702586451201,0.4860278543326414
2014-04-15,1.248702586451201,0.4860278543326414
2014-04-16,1.248702586451201,0.4860278543326414
2014-04-17,1.248702586451201,0.4860278543326414
2014-04-18,1.248702586451201,0.4860278543326414
2014-04-21,1.248702586451201,0.4860278543326414
2014-04-22,1.248702586451201,0.4860278543326414
2014-04-23,1.248702586451201,0.4860278543326414
2014-04-24,1.248702586451201,0.4860278543326414
2014-04-25,1.248702586451201,0.4860278543326414
2014-04-28,1.248702586451201,0.4860278543326414
2014-04-29,1.248702586451201,0.4860278543326414
2014-04-30,1.248702586451201,0.4860278543326414
2014-05-01,1.2784122844411026,0.42938328628300304
2014-05-02,1.2784122844411026,0.42938328628300304
2014-05-05,1.2784122844411026,0.42938328628300304
2014-05-06,1.2784122844411026,0.42938328628300304
2014-05-07,1.2784122844411026,0.42938328628300304
2014-05-08,1.2784122844411026,0.42938328628300304
2014-05-09,1.2784122844411026,0.42938328628300304
2014-05-12,1.2784122844411026,0.42938328628300304
2014-05-13,1.2784122844411026,0.42938328628300304
2014-05-14,1.2784122844411026,0.42938328628300304
2014-05-15,1.2784122844411026,0.42938328628300304
2014-05-16,1.2784122844411026,0.42938328628300304
2014-05-19,1.2784122844411026,0.42938328628300304
2014-05-20,1.2784122844411026,0.42938328628300304
2014-05-21,1.2784122844411026,0.42938328628300304
2014-05-22,1.2784122844411026,0.42938328628300304
2014-05-23,1.2784122844411026,0.42938328628300304
2014-05-26,1.2784122844411026,0.42938328628300304
2014-05-27,1.2784122844411026,0.42938328628300304
2014-05-28,1.2784122844411026,0.42938328628300304
2014-05-29,1.2784122844411026,0.42938328628300304
2014-05-30,1.2784122844411026,0.42938328628300304
2014-06-02,1.2784122844411026,0.42938328628300304
2014-06-03,1.2820187018565365,0.42398444273604113
2014-06-04,1.2820187018565365,0.42398444273604113
2014-06-05,1.2820187018565365,0.42398444273604113
2014-06-06,1.2820187018565365,0.42398444273604113
2014-06-09,1.2820187018565365,0.42398444273604113
2014-06-10,1.2820187018565365,0.42398444273604113
2014-06-11,1.2820187018565365,0.42398444273604113
2014-06-12,1.2820187018565365,0.42398444273604113
2014-06-13,1.2820187018565365,0.42398444273604113
2014-06-16,1.2820187018565365,0.42398444273604113
2014-06-17,1.2820187018565365,0.42398444273604113
2014-06-18,1.2820187018565365,0.42398444273604113
2014-06-19,1.2820187018565365,0.42398444273604113
2014-06-20,1.2820187018565365,0.42398444273604113
2014-06-23,1.2820187018565365,0.42398444273604113
2014-06-24,1.2820187018565365,0.42398444273604113
2014-06-25,1.2820187018565365,0.42398444273604113
2014-06-26,1.2820187018565365,0.42398444273604113
2014-06-27,1.2820187018565365,0.42398444273604113
2014-06-30,1.2820187018565365,0.42398444273604113
2014-07-01,1.281209503949264,0.41318576793881867
2014-07-02,1.281209503949264,0.41318576793881867
2014-07-03,1.281209503949264,0.41318576793881867
2014-07-04,1.281209503949264,0.41318576793881867
2014-07-07,1.281209503949264,0.41318576793881867
2014-07-08,1.281209503949264,0.41318576793881867
2014-07-09,1.281209503949264,0.41318576793881867
2014-07-10,1.281209503949264,0.41318576793881867
2014-07-11,1.281209503949264,0.41318576793881867
2014-07-14,1.281209503949264,0.41318576793881867
2014-07-15,1.281209503949264,0.41318576793881867
2014-07-16,1.281209503949264,0.41318576793881867
2014-07-17,1.281209503949264,0.41318576793881867
2014-07-18,1.281209503949264,0.41318576793881867
2014-07-21,1.281209503949264,0.41318576793881867
2014-07-22,1.281209503949264,0.41318576793881867
2014-07-23,1.281209503949264,0.41318576793881867
2014-07-24,1.281209503949264,0.41318576793881867
2014-07-25,1.281209503949264,0.41318576793881867
2014-07-28,1.281209503949264,0.41318576793881867
2014-07-29,1.281209503949264,0.41318576793881867
2014-07-30,1.281209503949264,0.41318576793881867
2014-07-31,1.281209503949264,0.41318576793881867
2014-08-01,1.3107208931766972,0.3910384911018241
2014-08-04,1.3107208931766972,0.3910384911018241
2014-08-05,1.3107208931766972,0.3910384911018241
2014-08-06,1.3107208931766972,0.3910384911018241
2014-08-07,1.3107208931766972,0.3910384911018241
2014-08-08,1.3107208931766972,0.3910384911018241
2014-08-11,1.3107208931766972,0.3910384911018241
2014-08-12,1.3107208931766972,0.3910384911018241
2014-08-13,1.3107208931766972,0.3910384911018241
2014-08-14,1.3107208931766972,0.3910384911018241
2014-08-15,1.3107208931766972,0.3910384911018241
2014-08-18,1.3107208931766972,0.3910384911018241
2014-08-19,1.3107208931766972,0.3910384911018241
2014-08-20,1.3107208931766972,0.3910384911018241
2014-08-21,1.3107208931766972,0.3910384911018241
2014-08-22,1.3107208931766972,0.3910384911018241
2014-08-25,1.3107208931766972,0.3910384911018241
2014-08-26,1.3107208931766972,0.3910384911018241
2014-08-27,1.3107208931766972,0.3910384911018241
2014-08-28,1.3107208931766972,0.3910384911018241
2014-08-29,1.3107208931766972,0.3910384911018241
2014-09-01,1.3107208931766972,0.3910384911018241
2014-09-02,1.3431309228105497,0.34245140530327994
2014-09-03,1.3431309228105497,0.34245140530327994
2014-09-04,1.3431309228105497,0.34245140530327994
2014-09-05,1.3431309228105497,0.34245140530327994
2014-09-08,1.3431309228105497,0.34245140530327994
2014-09-09,1.3431309228105497,0.34245140530327994
2014-09-10,1.3431309228105497,0.34245140530327994
2014-09-11,1.3431309228105497,0.34245140530327994
2014-09-12,1.3431309228105497,0.34245140530327994
2014-09-15,1.3431309228105497,0.34245140530327994
2014-09-16,1.3431309228105497,0.34245140530327994
2014-09-17,1.3431309228105497,0.34245140530327994
2014-09-18,1.3431309228105497,0.34245140530327994
2014-09-19,1.3431309228105497,0.34245140530327994
2014-09-22,1.3431309228105497,0.34245140530327994
2014-09-23,1.3431309228105497,0.34245140530327994
2014-09-24,1.3431309228105497,0.34245140530327994
2014-09-25,1.3431309228105497,0.34245140530327994
2014-09-26,1.3431309228105497,0.34245140530327994
2014-09-29,1.3431309228105497,0.34245140530327994
2014-09-30,1.3431309228105497,0.34245140530327994
2014-10-01,1.4168078998261968,0.27372027381834785
2014-10-02,1.4168078998261968,0.27372027381834785
2014-10-03,1.4168078998261968,0.27372027381834785
2014-10-06,1.4168078998261968,0.27372027381834785
2014-10-07,1.4168078998261968,0.27372027381834785
2014-10-08,1.4168078998261968,0.27372027381834785
2014-10-09,1.4168078998261968,0.27372027381834785
2014-10-10,1.4168078998261968,0.27372027381834785
2014-10-13,1.4168078998261968,0.27372027381834785
2014-10-14,1.4168078998261968,0.27372027381834785
2014-10-15,1.4168078998261968,0.27372027381834785
2014-10-16,1.4168078998261968,0.27372027381834785
2014-10-17,1.4168078998261968,0.27372027381834785
2014-10-20,1.4168078998261968,0.27372027381834785
2014-10-21,1.4168078998261968,0.27372027381834785
2014-10-22,1.4168078998261968,0.27372027381834785
2014-10-23,1.4168078998261968,0.27372027381834785
2014-10-24,1.4168078998261968,0.27372027381834785
2014-10-27,1.4168078998261968,0.27372027381834785
2014-10-28,1.4168078998261968,0.27372027381834785
2014-10-29,1.4168078998261968,0.27372027381834785
2014-10-30,1.4168078998261968,0.27372027381834785
2014-10-31,1.4168078998261968,0.27372027381834785
2014-11-03,1.4523797633573385,0.21262981193424246
2014-11-04,1.4523797633573385,0.21262981193424246
2014-11-05,1.4523797633573385,0.21262981193424246
2014-11-06,1.4523797633573385,0.21262981193424246
2014-11-07,1.4523797633573385,0.21262981193424246
2014-11-10,1.4523797633573385,0.21262981193424246
2014-11-11,1.4523797633573385,0.21262981193424246
2014-11-12,1.4523797633573385,0.21262981193424246
2014-11-13,1.4523797633573385,0.21262981193424246
2014-11-14,1.4523797633573385,0.21262981193424246
2014-11-17,1.4523797633573385,0.21262981193424246
2014-11-18,1.4523797633573385,0.21262981193424246
2014-11-19,1.4523797633573385,0.21262981193424246
2014-11-20,1.4523797633573385,0.21262981193424246
2014-11-21,1.4523797633573385,0.21262981193424246
2014-11-24,1.4523797633573385,0.21262981193424246
2014-11-25,1.4523797633573385,0.21262981193424246
2014-11-26,1.4523797633573385,0.21262981193424246
2014-11-27,1.4523797633573385,0.21262981193424246
2014-11-28,1.4523797633573385,0.21262981193424246
2014-12-01,1.4523797633573385,0.21262981193424246
2014-12-02,1.4451753498831617,0.223426612799799
2014-12-03,1.4451753498831617,0.223426612799799
2014-12-04,1.4451753498831617,0.223426612799799
2014-12-05,1.4451753498831617,0.223426612799799
2014-12-08,1.4451753498831617,0.223426612799799
2014-12-09,1.4451753498831617,0.223426612799799
2014-12-10,1.4451753498831617,0.223426612799799
2014-12-11,1.4451753498831617,0.223426612799799
2014-12-12,1.4451753498831617,0.223426612799799
2014-12-15,1.4451753498831617,0.223426612799799
2014-12-16,1.4451753498831617,0.223426612799799
2014-12-17,1.4451753498831617,0.223426612799799
2014-12-18,1.4451753498831617,0.223426612799799
2014-12-19,1.4451753498831617,0.223426612799799
2014-12-22,1.4451753498831617,0.223426612799799
2014-12-23,1.4451753498831617,0.223426612799799
2014-12-24,1.4451753498831617,0.223426612799799
2014-12-25,1.4451753498831617,0.223426612799799
2014-12-26,1.4451753498831617,0.223426612799799
2014-12-29,1.4451753498831617,0.223426612799799
2014-12-30,1.4451753498831617,0.223426612799799
2014-12-31,1.4451753498831617,0.223426612799799
2015-01-01,1.4503713151844662,0.2208018935203938
2015-01-02,1.4503713151844662,0.2208018935203938
2015-01-05,1.4503713151844662,0.2208018935203938
2015-01-06,1.4503713151844662,0.2208018935203938
2015-01-07,1.4503713151844662,0.2208018935203938
2015-01-08,1.4503713151844662,0.2208018935203938
2015-01-09,1.4503713151844662,0.2208018935203938
2015-01-12,1.4503713151844662,0.2208018935203938
2015-01-13,1.4503713151844662,0.2208018935203938
2015-01-14,1.4503713151844662,0.2208018935203938
2015-01-15,1.4503713151844662,0.2208018935203938
2015-01-16,1.4503713151844662,0.2208018935203938
2015-01-19,1.4503713151844662,0.2208018935203938
2015-01-20,1.4503713151844662,0.2208018935203938
2015-01-21,1.4503713151844662,0.2208018935203938
2015-01-22,1.4503713151844662,0.2208018935203938
2015-01-23,1.4503713151844662,0.2208018935203938
2015-01-26,1.4503713151844662,0.2208018935203938
2015-01-27,1.4503713151844662,0.2208018935203938
2015-01-28,1.4503713151844662,0.2208018935203938
2015-01-29,1.4503713151844662,0.2208018935203938
2015-01-30,1.4503713151844662,0.2208018935203938
2015-02-02,1.4503713151844662,0.2208018935203938
2015-02-03,1.4676181279576506,0.22114985592170597
2015-02-04,1.4676181279576506,0.22114985592170597
2015-02-05,1.4676181279576506,0.22114985592170597
2015-02-06,1.4676181279576506,0.22114985592170597
2015-02-09,1.4676181279576506,0.22114985592170597
2015-02-10,1.4676181279576506,0.22114985592170597
2015-02-11,1.4676181279576506,0.22114985592170597
2015-02-12,1.4676181279576506,0.22114985592170597
2015-02-13,1.4676181279576506,0.22114985592170597
2015-02-16,1.4676181279576506,0.22114985592170597
2015-02-17,1.4676181279576506,0.22114985592170597
2015-02-18,1.4676181279576506,0.22114985592170597
2015-02-19,1.4676181279576506,0.22114985592170597
2015-02-20,1.4676181279576506,0.22114985592170597
2015-02-23,1.4676181279576506,0.22114985592170597
2015-02-24,1.4676181279576506,0.22114985592170597
2015-02-25,1.4676181279576506,0.22114985592170597
2015-02-26,1.4676181279576506,0.22114985592170597
2015-02-27,1.4676181279576506,0.22114985592170597
2015-03-02,1.4676181279576506,0.22114985592170597
2015-03-03,1.4928293998343947,0.18336377265749992
2015-03-04,1.4928293998343947,0.18336377265749992
2015-03-05,1.4928293998343947,0.18336377265749992
2015-03-06,1.4928293998343947,0.18336377265749992
2015-03-09,1.4928293998343947,0.18336377265749992
2015-03-10,1.4928293998343947,0.18336377265749992
2015-03-11,1.4928293998343947,0.18336377265749992
2015-03-12,1.4928293998343947,0.18336377265749992
2015-03-13,1.4928293998343947,0.18336377265749992
2015-03-16,1.4928293998343947,0.18336377265749992
2015-03-17,1.4928293998343947,0.18336377265749992
2015-03-18,1.4928293998343947,0.18336377265749992
2015-03-19,1.4928293998343947,0.18336377265749992
2015-03-20,1.4928293998343947,0.18336377265749992
2015-03-23,1.4928293998343947,0.18336377265749992
2015-03-24,1.4928293998343947,0.18336377265749992
2015-03-25,1.4928293998343947,0.18336377265749992
2015-03-26,1.4928293998343947,0.18336377265749992
2015-03-27,1.4928293998343947,0.18336377265749992
2015-03-30,1.4928293998343947,0.18336377265749992
2015-03-31,1.4928293998343947,0.18336377265749992
2015-04-01,1.7481402041912766,0.023444112740543546
2015-04-02,1.7481402041912768,0.023444112740543546
2015-04-03,1.7481402041912768,0.023444112740543546
2015-04-06,1.7481402041912768,0.023444112740543546
2015-04-07,1.7481402041912768,0.023444112740543546
2015-04-08,1.7481402041912768,0.023444112740543546
2015-04-09,1.7481402041912768,0.023444112740543546
2015-04-10,1.7481402041912768,0.023444112740543546
2015-04-13,1.7481402041912768,0.023444112740543546
2015-04-14,1.7481402041912768,0.023444112740543546
2015-04-15,1.7481402041912768,0.023444112740543546
2015-04-16,1.7481402041912768,0.023444112740543546
2015-04-17,1.7481402041912768,0.023444112740543546
2015-04-20,1.7481402041912768,0.023444112740543546
2015-04-21,1.7481402041912768,0.023444112740543546
2015-04-22,1.7481402041912768,0.023444112740543546
2015-04-23,1.7481402041912768,0.023444112740543546
2015-04-24,1.7481402041912768,0.023444112740543546
2015-04-27,1.7481402041912768,0.023444112740543546
2015-04-28,1.7481402041912768,0.023444112740543546
2015-04-29,1.7481402041912768,0.023444112740543546
2015-04-30,1.7481402041912768,0.023444112740543546
2015-05-01,1.7721376012629264,0.04780238721864544
2015-05-04,1.7721376012629264,0.04780238721864544
2015-05-05,1.7721376012629264,0.04780238721864544
2015-05-06,1.7721376012629264,0.04780238721864544
2015-05-07,1.7721376012629264,0.04780238721864544
2015-05-08,1.7721376012629264,0.04780238721864544
2015-05-11,1.7721376012629264,0.04780238721864544
2015-05-12,1.7721376012629264,0.04780238721864544
2015-05-13,1.7721376012629264,0.04780238721864544
2015-05-14,1.7721376012629264,0.04780238721864544
2015-05-15,1.7721376012629264,0.04780238721864544
2015-05-18,1.7721376012629264,0.04780238721864544
2015-05-19,1.7721376012629264,0.04780238721864544
2015-05-20,1.7721376012629264,0.04780238721864544
2015-05-21,1.7721376012629264,0.04780238721864544
2015-05-22,1.7721376012629264,0.04780238721864544
2015-05-25,1.7721376012629264,0.04780238721864544
2015-05-26,1.7721376012629264,0.04780238721864544
2015-05-27,1.7721376012629264,0.04780238721864544
2015-05-28,1.7721376012629264,0.04780238721864544
2015-05-29,1.7721376012629264,0.04780238721864544
2015-06-01,1.7721376012629264,0.04780238721864544
2015-06-02,1.7649313498008696,0.03703701217270794
2015-06-03,1.7649313498008696,0.03703701217270794
2015-06-04,1.7649313498008696,0.03703701217270794
2015-06-05,1.7649313498008696,0.03703701217270794
