date,ITA_financial_markets_f1__ITA_financial_markets_f2
2002-01-01,0.4790886937985343
2002-01-02,0.4798624569975265
2002-01-03,0.4805752023894848
2002-01-04,0.48123090134143426
2002-01-07,0.48183412155650585
2002-01-08,0.4823890648601222
2002-01-09,0.4828995963853334
2002-01-10,0.48336927159313453
2002-01-11,0.48380136111791394
2002-01-14,0.4841988736140751
2002-01-15,0.4845645767654988
2002-01-16,0.4849010166062926
2002-01-17,0.4852105352891781
2002-01-18,0.4854952874267463
2002-01-21,0.4857572551206407
2002-01-22,0.48599826178437516
2002-01-23,0.48621998485692586
2002-01-24,0.4864239674963634
2002-01-25,0.4866116293355679
2002-01-28,0.4867842763754393
2002-01-29,0.4869431100849191
2002-01-30,0.48708923577154806
2002-01-31,0.4872236702811439
2002-02-01,0.4707645488976591
2002-02-04,0.4722061201603901
2002-02-05,0.4735415925946445
2002-02-06,0.47476663447946105
2002-02-07,0.47589064491666194
2002-02-08,0.47692218323048885
2002-02-11,0.4778690481142597
2002-02-12,0.4787383507396016
2002-02-13,0.4795365799959106
2002-02-14,0.4802696608317204
2002-02-15,0.4809430065323046
2002-02-18,0.48156156565195335
2002-02-19,0.48212986422166626
2002-02-20,0.48265204377032567
2002-02-21,0.48313189562721714
2002-02-22,0.483572891913943
2002-02-25,0.4839782135826474
2002-02-26,0.4843507758136096
2002-02-27,0.48469325104754185
2002-02-28,0.4850080898953657
2002-03-01,0.4932315535914926
2002-03-04,0.4925228575442341
2002-03-05,0.49190875714984406
2002-03-06,0.49137975497710673
2002-03-07,0.49092550237836574
2002-03-08,0.4905366990667949
2002-03-11,0.4902050217921732
2002-03-12,0.489923051455345
2002-03-13,0.4896842003861409
2002-03-14,0.48948264091501925
2002-03-15,0.48931323617031763
2002-03-18,0.489171473838661
2002-03-19,0.48905340344272735
2002-03-20,0.4889555775232883
2002-03-21,0.48887499696442116
2002-03-22,0.4888090605736429
2002-03-25,0.4887555189227313
2002-03-26,0.4887124323694862
2002-03-27,0.4886781331141786
2002-03-28,0.4886511910950692
2002-03-29,0.4886303834929884
2002-04-01,0.4886146675933032
2002-04-02,0.4236459010642913
2002-04-03,0.3503407760032893
2002-04-04,0.2826843406422521
2002-04-05,0.2202595702308774
2002-04-08,0.16267469548698227
2002-04-09,0.10956539442391301
2002-04-10,0.06059314925947383
2002-04-11,0.01544365892804961
2002-04-12,-0.026174686999143312
2002-04-15,-0.06453226940671287
2002-04-16,-0.09987963343184443
2002-04-17,-0.13244881373665046
2002-04-18,-0.1624545909350807
2002-04-19,-0.19009567960531348
2002-04-22,-0.21555584893216306
2002-04-23,-0.23900497751584737
2002-04-24,-0.26060004426906447
2002-04-25,-0.2804860576181862
2002-04-26,-0.2987969254397097
2002-04-29,-0.31565626831185617
2002-04-30,-0.331178178754029
2002-05-01,-0.3115422499016418
2002-05-02,-0.28040496536363624
2002-05-03,-0.23794715309164488
2002-05-06,-0.19801013569100723
2002-05-07,-0.16049639147291345
2002-05-08,-0.12529977870961
2002-05-09,-0.0923143392229022
2002-05-10,-0.061434781100928954
2002-05-13,-0.03255694293787091
2002-05-14,-0.005578231527526196
2002-05-15,0.019601974706557335
2002-05-16,0.043081962261482504
2002-05-17,0.06495736291059069
2002-05-20,0.08532087996559842
2002-05-21,0.10426206103336408
2002-05-22,0.12186711657461591
2002-05-23,0.1382187825305659
2002-05-24,0.15339622447545728
2002-05-27,0.1674749801634913
2002-05-28,0.1805269369455353
2002-05-29,0.19262034030902875
2002-05-30,0.20381982971647108
2002-05-31,0.2141864979568432
2002-06-03,0.0844867945921848
2002-06-04,0.0991353722711347
2002-06-05,0.11357449122257632
2002-06-06,0.12780717559664811
2002-06-07,0.14183213714918652
2002-06-10,0.15564595684757915
2002-06-11,0.16924328376433587
2002-06-12,0.1826170476052117
2002-06-13,0.19575868608581976
2002-06-14,0.20865838682265436
2002-06-17,0.2213053422809295
2002-06-18,0.23368801524806376
2002-06-19,0.24579441132436783
2002-06-20,0.25761235409065003
2002-06-21,0.2691297579732829
2002-06-24,0.28033489342112683
2002-06-25,0.29121663886458526
2002-06-26,0.30176471405885047
2002-06-27,0.3119698898175135
2002-06-28,0.32182416979746686
2002-07-01,0.33132094086273167
2002-07-02,0.38815602207935374
2002-07-03,0.3926940638781602
2002-07-04,0.3971877293291758
2002-07-05,0.40162235817606895
2002-07-08,0.40598255240029657
2002-07-09,0.4102542916110008
2002-07-10,0.414425009021729
2002-07-11,0.41848364081865097
2002-07-12,0.4224206494172834
2002-07-15,0.426228021513965
2002-07-16,0.4298992425710968
2002-07-17,0.43342924998705684
2002-07-18,0.4368143676713475
2002-07-19,0.4400522250628641
2002-07-22,0.4431416637946759
2002-07-23,0.44608263523215985
2002-07-24,0.4488760920096376
2002-07-25,0.45152387648572617
2002-07-26,0.45402860875387696
2002-07-29,0.4563935765069705
2002-07-30,0.4586226286870507
2002-07-31,0.4607200744743629
2002-08-01,0.45653808391631423
2002-08-02,0.4587949722344891
2002-08-05,0.4609078120563782
2002-08-06,0.462883524668667
2002-08-07,0.4647288529981739
2002-08-08,0.46645051870645327
2002-08-09,0.46805516885328663
2002-08-12,0.4695493309302063
2002-08-13,0.47093937568908517
2002-08-14,0.4722314870952896
2002-08-15,0.473431638710906
2002-08-16,0.47454557581179235
2002-08-19,0.47557880255799223
2002-08-20,0.476536573566124
2002-08-21,0.47742388927097545
2002-08-22,0.4782454945084805
2002-08-23,0.4790058798008622
2002-08-26,0.4797092848748451
2002-08-27,0.48035970399377853
2002-08-28,0.4809608927329965
2002-08-29,0.48151637587386253
2002-08-30,0.482029456135064
2002-09-02,0.4825032234994716
2002-09-03,0.4858129837812192
2002-09-04,0.48600585894302956
2002-09-05,0.4861838880951301
2002-09-06,0.4863482597266767
2002-09-09,0.4864999790319241
2002-09-10,0.4866399836775759
2002-09-11,0.4867691473550321
2002-09-12,0.4868882832909772
2002-09-13,0.48699814770519106
2002-09-16,0.4870994431887627
2002-09-17,0.487192821981967
2002-09-18,0.4872788891362277
2002-09-19,0.4873582055489265
2002-09-20,0.48743129086346304
2002-09-23,0.4874986262299691
2002-09-24,0.4875606569245543
2002-09-25,0.4876177948269602
2002-09-26,0.48767042075810957
2002-09-27,0.4877188866802938
2002-09-30,0.48776351776373444
2002-10-01,0.4770327557318151
2002-10-02,0.4777677573484069
2002-10-03,0.4784464442507948
2002-10-04,0.47907383035894546
2002-10-07,0.4796535761185383
2002-10-08,0.48018911365985206
2002-10-09,0.48068365605739044
2002-10-10,0.48114020690375053
2002-10-11,0.48156157021788304
2002-10-14,0.48195036051694695
2002-10-15,0.48230901291169326
2002-10-16,0.4826397931119778
2002-10-17,0.4829448072519601
2002-10-18,0.4832260114641757
2002-10-21,0.4834852211483533
2002-10-22,0.48372411989492464
2002-10-23,0.4839442680349607
2002-10-24,0.48414711079807504
2002-10-25,0.4843339860679027
2002-10-28,0.4845061317313558
2002-10-29,0.48466469262316875
2002-10-30,0.48481072707147355
2002-10-31,0.48494521305345706
2002-11-01,0.4804326026269229
2002-11-04,0.48091914240166334
2002-11-05,0.481367610952603
2002-11-06,0.4817798862631353
2002-11-07,0.48215891241827435
2002-11-08,0.4825073906429632
2002-11-11,0.4828277996635013
2002-11-12,0.4831224145034991
2002-11-13,0.48339332362030724
2002-11-14,0.4836424445392268
2002-11-15,0.48387153812634875
2002-11-18,0.4840822216263174
2002-11-19,0.4842759805784478
2002-11-20,0.4844541797132408
2002-11-21,0.48461807292123366
2002-11-22,0.4847688123771309
2002-11-25,0.4849074568941573
2002-11-26,0.48503497957641967
2002-11-27,0.4851522748306712
2002-11-28,0.4852601647931403
2002-11-29,0.48535940522194654
2002-12-02,0.4854506909009985
2002-12-03,0.47741545362240756
2002-12-04,0.47818778533337747
2002-12-05,0.47890136697234065
2002-12-06,0.4795577840747727
2002-12-09,0.4801616227903349
2002-12-10,0.48071710057484673
2002-12-11,0.48122809550206036
2002-12-12,0.48169817377909374
2002-12-13,0.4821306149912026
2002-12-16,0.48252843527114964
2002-12-17,0.4828944085701311
2002-12-18,0.4832310861908533
2002-12-19,0.4835408147287512
2002-12-20,0.4838257525542783
2002-12-23,0.48408788495745314
2002-12-24,0.4843290380652818
2002-12-25,0.4845508916331227
2002-12-26,0.48475499080241846
2002-12-27,0.484942756909373
2002-12-30,0.4851154974220361
2002-12-31,0.48527441507675984
2003-01-01,0.4689002282334111
2003-01-02,0.4696226798070937
2003-01-03,0.4702878663878944
2003-01-06,0.47090094766834883
2003-01-07,0.4714659246991521
2003-01-08,0.4719865033832901
2003-01-09,0.47246611452945453
2003-01-10,0.47290793268470055
2003-01-13,0.4733148939246179
2003-01-14,0.47368971261820153
2003-01-15,0.47403489719229774
2003-01-16,0.4743527649264454
2003-01-17,0.4746454558133525
2003-01-20,0.47491494552340774
2003-01-21,0.47516305751371857
2003-01-22,0.4753914743233953
2003-01-23,0.4756017480973076
2003-01-24,0.4757953103804754
2003-01-27,0.47597348122473004
2003-01-28,0.4761374776483898
2003-01-29,0.47628842148853584
2003-01-30,0.47642734668409625
2003-01-31,0.4765552060264263
2003-02-03,0.4636739586206533
2003-02-04,0.4624326370516145
2003-02-05,0.4612869730553759
2003-02-06,0.4602298820284599
2003-02-07,0.45925473284482854
2003-02-10,0.45835535892576484
2003-02-11,0.4575260303917674
2003-02-12,0.4567614271742001
2003-02-13,0.45605661317687285
2003-02-14,0.45540701154522795
2003-02-17,0.45480838107986893
2003-02-18,0.45425679381338596
2003-02-19,0.45374861375449005
2003-02-20,0.45328047679109834
2003-02-21,0.4528492717339173
2003-02-24,0.45245212247396843
2003-02-25,0.452086371221166
2003-02-26,0.45174956278621586
2003-02-27,0.4514394298645633
2003-02-28,0.4511538792786832
2003-03-03,0.45491884357993595
2003-03-04,0.45583206194000947
2003-03-05,0.45667127076107655
2003-03-06,0.45744215941631583
2003-03-07,0.4581503776476109
2003-03-10,0.4588010944691818
2003-03-11,0.4593990410864752
2003-03-12,0.45994854974594757
2003-03-13,0.460453588868059
2003-03-14,0.4609177948591405
2003-03-17,0.4613445009499517
2003-03-18,0.46173676336746766
2003-03-19,0.46209738511070914
2003-03-20,0.46242893757042985
2003-03-21,0.4627337802055134
2003-03-24,0.4630140784653993
2003-03-25,0.4632718201272829
2003-03-26,0.4635088301987841
2003-03-27,0.4637267845209238
2003-03-28,0.4639272221922623
2003-03-31,0.46411155692271155
2003-04-01,0.3561293423515483
2003-04-02,0.2875304108378457
2003-04-03,0.22439397179616685
2003-04-04,0.16628818779084392
2003-04-07,0.11281358766000953
2003-04-08,0.06360222853926438
2003-04-09,0.01831523350732277
2003-04-10,-0.023359481872540343
2003-04-11,-0.061709308011703316
2003-04-14,-0.09699887793606565
2003-04-15,-0.1294718543066436
2003-04-16,-0.15935257811912745
2003-04-17,-0.18684758954831432
2003-04-18,-0.21214703063347828
2003-04-21,-0.23542593878750087
2003-04-22,-0.2568454394510265
2003-04-23,-0.27655384559881085
2003-04-24,-0.29468767123510786
2003-04-25,-0.31137256548517084
2003-04-28,-0.3267241733977938
2003-04-29,-0.3408489291166983
2003-04-30,-0.3538447866540414
2003-05-01,-0.3425593860551238
2003-05-02,-0.3557396842085894
2003-05-05,-0.36788930417420734
2003-05-06,-0.379065956280034
2003-05-07,-0.3893478140145043
2003-05-08,-0.39880670809390417
2003-05-09,-0.4075086525263302
2003-05-12,-0.4155143279167146
2003-05-13,-0.4228795217482123
2003-05-14,-0.42965553010862545
2003-05-15,-0.4358895247355902
2003-05-16,-0.44162488876082295
2003-05-19,-0.44690152412204576
2003-05-20,-0.4517561332650335
2003-05-21,-0.45622247746483024
2003-05-22,-0.46033161384458965
2003-05-23,-0.46411211295484567
2003-05-26,-0.46759025858909986
2003-05-27,-0.47079023134848696
2003-05-28,-0.473734277325008
2003-05-29,-0.4764428631462482
2003-05-30,-0.4789348185120748
2003-06-02,-0.48122746725347787
2003-06-03,-0.4740163046178252
2003-06-04,-0.4763519898331475
2003-06-05,-0.478499289814372
2003-06-06,-0.48047316608991475
2003-06-09,-0.48228774690526116
2003-06-10,-0.48395599067663786
2003-06-11,-0.4854897857130375
2003-06-12,-0.48690004105953977
2003-06-13,-0.4881967692468376
2003-06-16,-0.4893891617264068
2003-06-17,-0.49048565768700353
2003-06-18,-0.4914940068746787
