date,ITA_banking_system_f1__ITA_banking_system_f2
2007-05-30,-0.8715641353202599
2007-05-31,-0.871564361259599
2007-06-01,-0.8714837604459257
2007-06-04,-0.8714904665251186
2007-06-05,-0.8715003311794782
2007-06-06,-0.8715108533773559
2007-06-07,-0.8715207852120811
2007-06-08,-0.8715295832122106
2007-06-11,-0.8715370861263909
2007-06-12,-0.8715433285136421
2007-06-13,-0.871548435135118
2007-06-14,-0.8715525629324681
2007-06-15,-0.8715558706567803
2007-06-18,-0.8715585042692158
2007-06-19,-0.8715605910999926
2007-06-20,-0.8715622386745864
2007-06-21,-0.8715635358595706
2007-06-22,-0.8715645550122926
2007-06-25,-0.8715653544225505
2007-06-26,-0.8715659806828915
2007-06-27,-0.8715664708210094
2007-06-28,-0.8715668541356351
2007-06-29,-0.8715671537335877
2007-07-02,-0.8715673877926162
2007-07-03,-0.871244509489447
2007-07-04,-0.8713036121986709
2007-07-05,-0.8713546150002245
2007-07-06,-0.8713973801318805
2007-07-09,-0.8714325519031769
2007-07-10,-0.8714610901980888
2007-07-11,-0.871484021978569
2007-07-12,-0.8715023175804268
2007-07-13,-0.8715168368820115
2007-07-16,-0.8715283132698853
2007-07-17,-0.8715373569242784
2007-07-18,-0.8715444669910304
2007-07-19,-0.8715500469227773
2007-07-20,-0.8715544200028623
2007-07-23,-0.8715578436187756
2007-07-24,-0.8715605217126028
2007-07-25,-0.8715626152937929
2007-07-26,-0.871564251126734
2007-07-27,-0.8715655288037286
2007-07-30,-0.8715665264424232
2007-07-31,-0.8715673052396157
2007-08-01,-0.8699573499884744
2007-08-02,-0.8702866160188781
2007-08-03,-0.8705534698527834
2007-08-06,-0.8707676509160965
2007-08-07,-0.8709383536659713
2007-08-08,-0.8710737031669847
2007-08-09,-0.8711806084352535
2007-08-10,-0.8712648021976983
2007-08-13,-0.8713309632238982
2007-08-14,-0.8713828661681177
2007-08-15,-0.8714235310306341
2007-08-16,-0.8714553593166561
2007-08-17,-0.8714802520373855
2007-08-20,-0.8714997088743156
2007-08-21,-0.871514909835935
2007-08-22,-0.8715267815593206
2007-08-23,-0.8715360506072567
2007-08-24,-0.8715432859997302
2007-08-27,-0.8715489329711296
2007-08-28,-0.8715533396547327
2007-08-29,-0.8715567781116117
2007-08-30,-0.8715594608638536
2007-08-31,-0.8715615538699024
2007-09-03,-0.8736586269382806
2007-09-04,-0.8732022839668315
2007-09-05,-0.8728457541180702
2007-09-06,-0.8725673294114719
2007-09-07,-0.8723499677931429
2007-09-10,-0.8721803154672021
2007-09-11,-0.8720479222763733
2007-09-12,-0.8719446177402209
2007-09-13,-0.8718640178189507
2007-09-14,-0.8718011365774045
2007-09-17,-0.8717520812710721
2007-09-18,-0.8717138133808157
2007-09-19,-0.8716839615759313
2007-09-20,-0.8716606754553539
2007-09-21,-0.8716425112512733
2007-09-24,-0.8716283425525413
2007-09-25,-0.8716172905950783
2007-09-26,-0.8716086698446428
2007-09-27,-0.8716019455253413
2007-09-28,-0.8715967004762954
2007-10-01,-0.8715926092904975
2007-10-02,-0.8733950131184058
2007-10-03,-0.873002460817918
2007-10-04,-0.8726939629245785
2007-10-05,-0.8724519170464546
2007-10-08,-0.8722622521587049
2007-10-09,-0.8721137815987241
2007-10-10,-0.8719976494143207
2007-10-11,-0.8719068677788699
2007-10-12,-0.8718359369844321
2007-10-15,-0.8717805371234848
2007-10-16,-0.8717372802386124
2007-10-17,-0.8717035124653604
2007-10-18,-0.8716771569190005
2007-10-19,-0.8716565894394902
2007-10-22,-0.8716405406282168
2007-10-23,-0.8716280187984478
2007-10-24,-0.8716182494870576
2007-10-25,-0.8716106280359891
2007-10-26,-0.8716046824608911
2007-10-29,-0.871600044400353
2007-10-30,-0.8715964264025294
2007-10-31,-0.8715936041759504
2007-11-01,-0.8717043014671887
2007-11-02,-0.871649364448861
2007-11-05,-0.8716175366423455
2007-11-06,-0.8715994884912517
2007-11-07,-0.8715895687109025
2007-11-08,-0.8715843773989927
2007-11-09,-0.8715818851635269
2007-11-12,-0.8715808922874404
2007-11-13,-0.8715806982871332
2007-11-14,-0.8715809009733938
2007-11-15,-0.8715812748582109
2007-11-16,-0.8715816979707162
2007-11-19,-0.8715821080854709
2007-11-20,-0.8715824767441201
2007-11-21,-0.871582793989968
2007-11-22,-0.8715830595163183
2007-11-23,-0.8715832776281304
2007-11-26,-0.8715834544507078
2007-11-27,-0.8715835964468039
2007-11-28,-0.8715837096831502
2007-11-29,-0.8715837995161766
2007-11-30,-0.8715838705039101
2007-12-03,-0.8705633360571136
2007-12-04,-0.8707838715135491
2007-12-05,-0.8709573281944283
2007-12-06,-0.8710934884607768
2007-12-07,-0.8712002138115599
2007-12-10,-0.8712837736390574
2007-12-11,-0.8713491401797291
2007-12-12,-0.8714002410323923
2007-12-13,-0.871440169360679
2007-12-14,-0.871471355707611
2007-12-17,-0.8714957066986145
2007-12-18,-0.8715147160385095
2007-12-19,-0.871529552777556
2007-12-20,-0.8715411311765756
2007-12-21,-0.8715501658163196
2007-12-24,-0.8715572149545276
2007-12-25,-0.8715627145695896
2007-12-26,-0.871567005051099
2007-12-27,-0.8715703521012986
2007-12-28,-0.8715729630884799
2007-12-31,-0.8715749998331643
2008-01-01,-0.8681598234366354
2008-01-02,-0.8688064399200629
2008-01-03,-0.8693527015642971
2008-01-04,-0.8698041531253431
2008-01-07,-0.87017166439408
2008-01-08,-0.8704676556283586
2008-01-09,-0.8707041957897051
2008-01-10,-0.8708921399759781
2008-01-11,-0.8710408288020751
2008-01-14,-0.871158078017889
2008-01-15,-0.8712503057477609
2008-01-16,-0.871322713636752
2008-01-17,-0.8713794777773589
2008-01-18,-0.871423927741284
2008-01-21,-0.8714587045027727
2008-01-22,-0.8714858947212925
2008-01-23,-0.8715071422283807
2008-01-24,-0.8715237390879597
2008-01-25,-0.8715366991163471
2008-01-28,-0.8715468167437211
2008-01-29,-0.8715547138479005
2008-01-30,-0.8715608768453422
2008-01-31,-0.871565685963124
2008-02-01,-0.867687153561451
2008-02-04,-0.8685581777106632
2008-02-05,-0.8692309246677965
2008-02-06,-0.8697516539503448
2008-02-07,-0.8701553973520395
2008-02-08,-0.8704688493422823
2008-02-11,-0.8707124525385707
2008-02-12,-0.8709019236899299
2008-02-13,-0.8710493838680974
2008-02-14,-0.8711642040425449
2008-02-15,-0.8712536430207342
2008-02-18,-0.8713233320287912
2008-02-19,-0.8713776448314833
2008-02-20,-0.8714199816786036
2008-02-21,-0.8714529879094937
2008-02-22,-0.8714787227231477
2008-02-25,-0.8714987897626822
2008-02-26,-0.871514438330173
2008-02-27,-0.8715266419449395
2008-02-28,-0.8715361593825068
2008-02-29,-0.8715435821412616
2008-03-03,-0.8696895746614286
2008-03-04,-0.870100074343537
2008-03-05,-0.8704209687065538
2008-03-06,-0.8706716719418586
2008-03-07,-0.8708674566004083
2008-03-10,-0.871020307321868
2008-03-11,-0.8711396129225265
2008-03-12,-0.8712327200956744
