date,DEU_public_finance_f1__DEU_public_finance_f2
2015-04-29,-0.8844980884075485
2015-04-30,-0.8845124549221798
2015-05-01,-0.7536548570329872
2015-05-04,-0.7752935443274269
2015-05-05,-0.7985064853455658
2015-05-06,-0.8195444556121919
2015-05-07,-0.8369208034874512
2015-05-08,-0.8504344083246291
2015-05-11,-0.8605186798096144
2015-05-12,-0.8678303015817085
2015-05-13,-0.8730262328865555
2015-05-14,-0.8766675519290736
2015-05-15,-0.8791949362502918
2015-05-18,-0.8809375723499786
2015-05-19,-0.882133678832776
2015-05-20,-0.8829521142242369
2015-05-21,-0.883510942688129
2015-05-22,-0.8838919604465275
2015-05-25,-0.8841514886836287
2015-05-26,-0.8843281466328908
2015-05-27,-0.8844483409374579
2015-05-28,-0.8845300932446929
2015-05-29,-0.8845856868238937
2015-06-01,-0.8846234864089362
2015-06-02,-0.8330421094075542
2015-06-03,-0.8453906479638872
2015-06-04,-0.8558550500729265
2015-06-05,-0.8639846692346967
2015-06-08,-0.8700049040315748
2015-06-09,-0.8743345022293455
2015-06-10,-0.8773903451975442
2015-06-11,-0.8795207134030486
2015-06-12,-0.8809937246221581
2015-06-15,-0.8820066056960689
2015-06-16,-0.8827004988698663
2015-06-17,-0.8831746668471904
2015-06-18,-0.8834981340333237
2015-06-19,-0.8837185409594037
2015-06-22,-0.883868605758342
2015-06-23,-0.8839707233536995
2015-06-24,-0.8840401881619064
2015-06-25,-0.8840874294903378
2015-06-26,-0.8841195517917523
2015-06-29,-0.8841413912465445
2015-06-30,-0.8841562384052165
2015-07-01,-0.37761550860907533
2015-07-02,-0.00044743910754381283
2015-07-03,0.26824264744202164
2015-07-06,0.45855855567466025
2015-07-07,0.5922351857819474
2015-07-08,0.6853724889431638
2015-07-09,0.749829567722577
2015-07-10,0.7942072418894116
2015-07-13,0.8246438361923862
2015-07-14,0.845461623404644
2015-07-15,0.8596728704713404
2015-07-16,0.8693610933955034
2015-07-17,0.8759596862898331
2015-07-20,0.8804510721160063
2015-07-21,0.8835068295171409
2015-07-22,0.8855852203294768
2015-07-23,0.8869985607191354
2015-07-24,0.88795952187835
2015-07-27,0.888612838511003
2015-07-28,0.8890569720511282
2015-07-29,0.8893588868251516
2015-07-30,0.8895641174633772
2015-07-31,0.8897036229252142
2015-08-03,0.2533119192375375
2015-08-04,-0.09550880927401517
2015-08-05,-0.3393054050725643
2015-08-06,-0.5090593170900329
2015-08-07,-0.6266485374328389
2015-08-10,-0.7077112382019499
2015-08-11,-0.7633748403158327
2015-08-12,-0.8014839020172412
2015-08-13,-0.8275179309747251
2015-08-14,-0.8452754523535407
2015-08-17,-0.8573745237000934
2015-08-18,-0.8656120093976614
2015-08-19,-0.8712174773303307
2015-08-20,-0.8750305438621178
2015-08-21,-0.8776237143754851
2015-08-24,-0.879386971009673
2015-08-25,-0.8805857820422974
2015-08-26,-0.8814007722570363
2015-08-27,-0.8819547996370122
2015-08-28,-0.8823314119629387
2015-08-31,-0.8825874162672038
2015-09-01,-0.8769398299042882
2015-09-02,-0.8779273025067106
2015-09-03,-0.8792380523790976
2015-09-04,-0.880464856913088
2015-09-07,-0.8814686305461922
2015-09-08,-0.882234540955891
2015-09-09,-0.882795516690983
2015-09-10,-0.8831960484755644
2015-09-11,-0.8834773668432145
2015-09-14,-0.883672834556059
2015-09-15,-0.8838076806112004
2015-09-16,-0.8839002603319522
2015-09-17,-0.88396361661091
2015-09-18,-0.8840068794963891
2015-09-21,-0.8840363779859177
2015-09-22,-0.8840564711955541
2015-09-23,-0.8840701486076442
2015-09-24,-0.8840794545071676
2015-09-25,-0.8840857841155263
2015-09-28,-0.8840900884198689
2015-09-29,-0.8840930150400248
2015-09-30,-0.8840950047377866
2015-10-01,-0.8005879592762836
2015-10-02,-0.8108506332100714
2015-10-05,-0.8246363785703822
2015-10-06,-0.8383529934683226
2015-10-07,-0.8502657308475683
2015-10-08,-0.8598127188039458
2015-10-09,-0.867073140922988
2015-10-12,-0.8724024113063313
2015-10-13,-0.8762204535274724
2015-10-14,-0.8789106645044757
2015-10-15,-0.8807846960734337
2015-10-16,-0.8820800135585236
2015-10-19,-0.8829705641689372
2015-10-20,-0.8835806069119059
2015-10-21,-0.8839974615746126
2015-10-22,-0.8842818261470404
2015-10-23,-0.8844755874561332
2015-10-26,-0.8846075099897897
2015-10-27,-0.8846972817838942
2015-10-28,-0.8847583483845223
2015-10-29,-0.8847998782748835
2015-10-30,-0.884828117008456
2015-11-02,-0.8848473160826816
2015-11-03,-0.7779604352491126
2015-11-04,-0.8066527803315612
2015-11-05,-0.8287812734266011
2015-11-06,-0.8451259970610301
2015-11-09,-0.8568759309900578
2015-11-10,-0.8651724491317999
2015-11-11,-0.8709598698761126
2015-11-12,-0.8749638004717312
2015-11-13,-0.8777182948029459
2015-11-16,-0.879605979485086
2015-11-17,-0.8808962493596024
2015-11-18,-0.8817766041228939
2015-11-19,-0.8823765444940116
2015-11-20,-0.8827850519944127
2015-11-23,-0.8830630541664781
2015-11-24,-0.8832521711594876
2015-11-25,-0.883380788697309
2015-11-26,-0.883468245418009
2015-11-27,-0.8835277066748289
2015-11-30,-0.8835681307005805
2015-12-01,-0.7926306126958795
2015-12-02,-0.817235323321576
2015-12-03,-0.8343875637230578
2015-12-04,-0.846253017378702
2015-12-07,-0.8544167116994356
2015-12-08,-0.8600122275569373
2015-12-09,-0.8638374059024218
2015-12-10,-0.8664476265530526
2015-12-11,-0.8682265769620232
2015-12-14,-0.8694379614005224
2015-12-15,-0.8702623816989972
2015-12-16,-0.8708232281435545
2015-12-17,-0.871204664909659
2015-12-18,-0.8714640360785795
2015-12-21,-0.8716403825638693
2015-12-22,-0.8717602704119017
2015-12-23,-0.8718417705847585
2015-12-24,-0.8718971725159103
2015-12-25,-0.8719348324646817
2015-12-28,-0.8719604316823802
2015-12-29,-0.8719778324466719
2015-12-30,-0.8719896603107729
2015-12-31,-0.8719977000481244
2016-01-01,0.11495220768536862
2016-01-04,0.2984560391618394
2016-01-05,0.44888055521248554
2016-01-06,0.5681049445114404
2016-01-07,0.6595575694763136
2016-01-08,0.7276957607116886
2016-01-11,0.7772544463638641
2016-01-12,0.8126251398988988
2016-01-13,0.8375133248307404
2016-01-14,0.8548447905280163
2016-01-15,0.8668247994820875
2016-01-18,0.8750626429019278
2016-01-19,0.8807067230222452
2016-01-20,0.8845640240602248
2016-01-21,0.8871956565753091
2016-01-22,0.8889889617999571
2016-01-25,0.8902100101556517
2016-01-26,0.8910409556838613
2016-01-27,0.8916062172195671
2016-01-28,0.8919906456212631
2016-01-29,0.8922520459139536
2016-02-01,0.8924297696213651
2016-02-02,0.1940667093314105
2016-02-03,-0.08876326475960623
2016-02-04,-0.3033485769565524
2016-02-05,-0.4656658720910303
2016-02-08,-0.5866121365045687
2016-02-09,-0.6750780160414268
2016-02-10,-0.7386582076931819
2016-02-11,-0.7836824100224178
2016-02-12,-0.8151992652054907
2016-02-15,-0.8370708770333344
2016-02-16,-0.8521540559677073
2016-02-17,-0.8625095018408361
2016-02-18,-0.8695969295323539
2016-02-19,-0.874437178889167
2016-02-22,-0.8777378211468133
2016-02-23,-0.8799862765746072
2016-02-24,-0.8815168908532272
2016-02-25,-0.8825583433384667
2016-02-26,-0.8832667318523703
2016-02-29,-0.8837484656135274
2016-03-01,-0.7721600305226111
2016-03-02,-0.7973585862776053
2016-03-03,-0.8196241283985432
2016-03-04,-0.8375361986279419
2016-03-07,-0.8511697455997319
2016-03-08,-0.8611790278262436
2016-03-09,-0.8683505634885553
2016-03-10,-0.8734039950931035
2016-03-11,-0.8769244823468095
2016-03-14,-0.8793579411669838
2016-03-15,-0.8810310481500253
2016-03-16,-0.8821771901323434
2016-03-17,-0.8829603894817311
2016-03-18,-0.8834946706954178
2016-03-21,-0.883858725037378
2016-03-22,-0.8841065935889008
2016-03-23,-0.8842752662195392
2016-03-24,-0.8843900049433845
2016-03-25,-0.8844680361135845
2016-03-28,-0.8845210944071601
2016-03-29,-0.8845571679540433
2016-03-30,-0.8845816919198264
2016-03-31,-0.8845983632265123
2016-04-01,-0.8482226872805774
2016-04-04,-0.8565436278339714
2016-04-05,-0.8639339806755828
2016-04-06,-0.8698074796652119
2016-04-07,-0.8742120735719622
2016-04-08,-0.8774035570984376
2016-04-11,-0.8796666350458873
2016-04-12,-0.8812490442248224
2016-04-13,-0.8823453100847983
2016-04-14,-0.8831001025052948
2016-04-15,-0.8836176315938002
2016-04-18,-0.8839714861150079
2016-04-19,-0.8842129718483662
2016-04-20,-0.8843775607299285
2016-04-21,-0.884489641542613
2016-04-22,-0.8845659206041451
2016-04-25,-0.8846178131646688
2016-04-26,-0.8846531059926519
2016-04-27,-0.8846771046738688
2016-04-28,-0.8846934214229183
2016-04-29,-0.88470451426284
2016-05-02,-0.8847120552224134
2016-05-03,-0.8336308282896696
2016-05-04,-0.8458354777413543
2016-05-05,-0.8562358409286364
2016-05-06,-0.8643341991253488
2016-05-09,-0.8703378918023403
2016-05-10,-0.8746581289048444
2016-05-11,-0.8777083883542447
2016-05-12,-0.8798352930490523
2016-05-13,-0.8813060943833825
2016-05-16,-0.8823175372281643
2016-05-17,-0.8830104814349408
2016-05-18,-0.8834840173277541
2016-05-19,-0.8838070607677225
2016-05-20,-0.8840271823607805
2016-05-23,-0.8841770544499497
2016-05-24,-0.8842790416253045
2016-05-25,-0.884348418046299
2016-05-26,-0.8843955994168853
2016-05-27,-0.8844276810194326
2016-05-30,-0.884449492836084
2016-05-31,-0.8844643212204181
2016-06-01,-0.8839852600747256
2016-06-02,-0.8840694957533675
2016-06-03,-0.8841635895773048
2016-06-06,-0.884244710298932
2016-06-07,-0.8843078264715043
2016-06-08,-0.8843544284134515
2016-06-09,-0.8843878193023308
2016-06-10,-0.8844113094914792
2016-06-13,-0.8844276434554023
2016-06-14,-0.8844389157932658
2016-06-15,-0.8844466563351713
2016-06-16,-0.8844519540250673
2016-06-17,-0.8844555717424605
2016-06-20,-0.8844580385281215
2016-06-21,-0.8844597188334804
2016-06-22,-0.8844608626258684
