date,DEU_real_estate_f1__DEU_real_estate_f2
2006-09-07,-0.843814153079753
2006-09-08,-0.8438540382733183
2006-09-11,-0.8438853119647042
2006-09-12,-0.8439098046018249
2006-09-13,-0.8439289691102582
2006-09-14,-0.8439439540460676
2006-09-15,-0.8439556645559106
2006-09-18,-0.843964812286367
2006-09-19,-0.843971955743845
2006-09-20,-0.8439775326431304
2006-09-21,-0.8439818856660131
2006-09-22,-0.8439852828729186
2006-09-25,-0.8439879338183309
2006-09-26,-0.8439900022389323
2006-09-27,-0.8439916160221453
2006-09-28,-0.8439928750252458
2006-09-29,-0.8439938572008092
2006-10-02,-0.8439946233906986
2006-10-03,-0.8315379084818614
2006-10-04,-0.8340844085086413
2006-10-05,-0.8361102834747128
2006-10-06,-0.837737882815443
2006-10-09,-0.839036090160146
2006-10-10,-0.8400658441586356
2006-10-11,-0.8408793477423996
2006-10-12,-0.8415200796694794
2006-10-13,-0.8420235921016872
2006-10-16,-0.842418594108361
2006-10-17,-0.842728065459185
2006-10-18,-0.8429702833630129
2006-10-19,-0.8431597169589853
2006-10-20,-0.8433077808520868
2006-10-23,-0.8434234563159432
2006-10-24,-0.843513795936034
2006-10-25,-0.8435843293499767
2006-10-26,-0.8436393870447974
2006-10-27,-0.8436823573472529
2006-10-30,-0.8437158895587711
2006-10-31,-0.8437420540271731
2006-11-01,-0.8454819433264494
2006-11-02,-0.8451440009822342
2006-11-03,-0.8448451939261644
2006-11-06,-0.844617277636441
2006-11-07,-0.8444432838384177
2006-11-08,-0.8443099214376547
2006-11-09,-0.8442073500015312
2006-11-10,-0.8441282366367239
2006-11-13,-0.8440670756445307
2006-11-14,-0.8440197052978379
2006-11-15,-0.8439829614197236
2006-11-16,-0.8439544264112371
2006-11-17,-0.8439322455264927
2006-11-20,-0.8439149910476714
2006-11-21,-0.8439015609692414
2006-11-22,-0.8438911028239127
2006-11-23,-0.8438829560197841
2006-11-24,-0.8438766079381932
2006-11-27,-0.8438716603480064
2006-11-28,-0.8438678036109822
2006-11-29,-0.8438647968075778
2006-11-30,-0.8438624523849548
2006-12-01,-0.8438042503018298
2006-12-04,-0.8438133715133812
2006-12-05,-0.8438224423173489
2006-12-06,-0.8438295841188517
2006-12-07,-0.8438351706084559
2006-12-08,-0.8438395371947116
2006-12-11,-0.8438429486693977
2006-12-12,-0.8438456129870155
2006-12-13,-0.8438476932025848
2006-12-14,-0.8438493170160312
2006-12-15,-0.8438505843477364
2006-12-18,-0.8438515733268441
2006-12-19,-0.8438523450104076
2006-12-20,-0.8438529470936742
2006-12-21,-0.8438534168219661
2006-12-22,-0.8438537832728019
2006-12-25,-0.8438540691425594
2006-12-26,-0.8438542921440899
2006-12-27,-0.8438544660992994
2006-12-28,-0.8438546017928517
2006-12-29,-0.8438547076389563
2007-01-01,-0.8438547902020184
2007-01-02,-0.8401520151211386
2007-01-03,-0.840343899994839
2007-01-04,-0.8407257203499503
2007-01-05,-0.8411784401037725
2007-01-08,-0.8416325354677716
2007-01-09,-0.842051643192483
2007-01-10,-0.8424198034849454
2007-01-11,-0.8427329495851898
2007-01-12,-0.8429934456860972
2007-01-15,-0.8432067276039207
2007-01-16,-0.8433793330203623
2007-01-17,-0.84351781521665
2007-01-18,-0.8436281978306025
2007-01-19,-0.8437157476512996
2007-01-22,-0.8437849250821894
2007-01-23,-0.8438394267315575
2007-01-24,-0.843882269791646
2007-01-25,-0.8439158898254653
2007-01-26,-0.8439422369013095
2007-01-29,-0.8439628628583487
2007-01-30,-0.8439789969401326
2007-01-31,-0.8439916094374742
2007-02-01,-0.8400407291070701
2007-02-02,-0.8408225632119487
2007-02-05,-0.841504784942051
2007-02-06,-0.8420461281014795
2007-02-07,-0.8424730903029212
2007-02-08,-0.8428089179806566
2007-02-09,-0.8430725399084087
2007-02-12,-0.8432791731476571
2007-02-13,-0.8434409548987132
2007-02-14,-0.8435675118522828
2007-02-15,-0.8436664484307073
2007-02-16,-0.84374375352562
2007-02-19,-0.8438041330801601
2007-02-20,-0.8438512786246964
2007-02-21,-0.8438880821891936
2007-02-22,-0.8439168072087478
2007-02-23,-0.8439392238007332
2007-02-26,-0.843956715470111
2007-02-27,-0.8439703630583528
2007-02-28,-0.8439810106586867
2007-03-01,-0.842850606731831
2007-03-02,-0.8430720399993258
2007-03-05,-0.8432718040717732
2007-03-06,-0.8434309914357192
2007-03-07,-0.8435569065336013
2007-03-08,-0.8436561724217893
2007-03-09,-0.843734237170603
2007-03-12,-0.8437955142024332
2007-03-13,-0.8438435448611667
2007-03-14,-0.8438811512067095
2007-03-15,-0.8439105706744041
2007-03-16,-0.8439335704292327
2007-03-19,-0.843951542187524
2007-03-20,-0.8439655795793428
2007-03-21,-0.8439765405506559
2007-03-22,-0.8439850972853263
2007-03-23,-0.8439917759015065
2007-03-26,-0.8439969878744721
2007-03-27,-0.8440010548255783
2007-03-28,-0.8440042280272347
2007-03-29,-0.8440067037198514
2007-03-30,-0.8440086351217001
2007-04-02,-0.8440101418346971
2007-04-03,-0.8425399497714385
2007-04-04,-0.8426291388799761
2007-04-05,-0.8427031645309034
2007-04-06,-0.842846239274409
2007-04-09,-0.8430140942079934
2007-04-10,-0.8431806690322686
2007-04-11,-0.8433329777330483
2007-04-12,-0.8434657354658458
2007-04-13,-0.8435779444624881
2007-04-16,-0.8436708158805251
2007-04-17,-0.8437465486411797
2007-04-18,-0.8438076424977315
2007-04-19,-0.8438565350952448
2007-04-20,-0.8438954296791118
2007-04-23,-0.8439262308965614
2007-04-24,-0.8439505387828143
2007-04-25,-0.8439696715367592
2007-04-26,-0.8439847003154469
2007-04-27,-0.8439964868880164
2007-04-30,-0.8440057194762459
2007-05-01,-0.8466179126248582
2007-05-02,-0.8460734389234498
2007-05-03,-0.8456001584015083
2007-05-04,-0.8452415290934335
2007-05-07,-0.8449693318343607
2007-05-08,-0.8447617622849654
2007-05-09,-0.8446028147814494
2007-05-10,-0.8444806685704372
2007-05-11,-0.844386526033026
2007-05-14,-0.8443137911635501
2007-05-15,-0.84425748539584
2007-05-16,-0.844213828766743
2007-05-17,-0.8441799367910394
2007-05-18,-0.8441535989320811
2007-05-21,-0.8441331151556267
2007-05-22,-0.8441171742619722
2007-05-23,-0.8441047625902525
2007-05-24,-0.8440950950320631
2007-05-25,-0.8440875625900818
2007-05-28,-0.8440816923131418
2007-05-29,-0.8440771165596082
2007-05-30,-0.8440735493371527
2007-05-31,-0.8440707680397876
2007-06-01,-0.8437823543928045
2007-06-04,-0.8438342402946938
2007-06-05,-0.8438831246108968
2007-06-06,-0.84392183295167
2007-06-07,-0.8439522770984782
2007-06-08,-0.8439761742220946
2007-06-11,-0.8439949055023334
2007-06-12,-0.8440095715302981
2007-06-13,-0.8440210448507341
2007-06-14,-0.8440300146024518
2007-06-15,-0.8440370235113943
2007-06-18,-0.8440424980629274
2007-06-19,-0.8440467728361283
2007-06-20,-0.8440501099703505
2007-06-21,-0.8440527146443236
2007-06-22,-0.8440547473292414
2007-06-25,-0.8440563334552244
2007-06-26,-0.844057571017464
2007-06-27,-0.84405853654933
2007-06-28,-0.8440592898059163
2007-06-29,-0.8440598774321109
2007-07-02,-0.8440603358327672
2007-07-03,-0.8339405584434575
2007-07-04,-0.8356229704025608
2007-07-05,-0.8371667676616992
2007-07-06,-0.8384951448838908
2007-07-09,-0.8396076550526871
2007-07-10,-0.8405225691787329
2007-07-11,-0.8412652436331466
2007-07-12,-0.8418623722320345
2007-07-13,-0.8423390728773038
2007-07-16,-0.8427175967152617
2007-07-17,-0.8430169398618369
2007-07-18,-0.8432529281911241
2007-07-19,-0.843438525058959
2007-07-20,-0.8435842211826196
2007-07-23,-0.8436984313375486
2007-07-24,-0.8437878608069205
2007-07-25,-0.8438578262441423
2007-07-26,-0.8439125274218706
2007-07-27,-0.843955272340767
2007-07-30,-0.8439886608490278
2007-07-31,-0.8440147327718902
2007-08-01,-0.8381777620676899
2007-08-02,-0.8393384588764565
2007-08-03,-0.8403468616883852
2007-08-06,-0.8411489992890918
2007-08-07,-0.8417828375340608
2007-08-08,-0.8422820595249284
2007-08-09,-0.8426743344562279
2007-08-10,-0.8429820364774507
2007-08-13,-0.8432230830784356
2007-08-14,-0.8434117259059627
2007-08-15,-0.8435592457812783
2007-08-16,-0.8436745402693195
2007-08-17,-0.8437646086723637
2007-08-20,-0.8438349461159861
2007-08-21,-0.8438898603351042
2007-08-22,-0.8439327243880619
2007-08-23,-0.8439661771477148
2007-08-24,-0.8439922817157623
2007-08-27,-0.8440126502116136
2007-08-28,-0.8440285418486034
2007-08-29,-0.8440409398819287
2007-08-30,-0.8440506118998129
2007-08-31,-0.8440581570154432
2007-09-03,-0.8436595176582762
2007-09-04,-0.8437412772069458
2007-09-05,-0.8438150142680954
2007-09-06,-0.8438731796148812
2007-09-07,-0.843918824694753
2007-09-10,-0.8439545928387506
2007-09-11,-0.8439825921150604
2007-09-12,-0.8440044923704124
2007-09-13,-0.8440216115256998
2007-09-14,-0.8440349869273015
2007-09-17,-0.8440454333931279
2007-09-18,-0.8440535899359108
2007-09-19,-0.8440599570847236
2007-09-20,-0.8440649265280188
2007-09-21,-0.8440688045583002
2007-09-24,-0.8440718305551971
2007-09-25,-0.8440741915214794
2007-09-26,-0.8440760334936095
2007-09-27,-0.8440774704860083
2007-09-28,-0.8440785914943648
2007-10-01,-0.8440794659744951
2007-10-02,-0.8463243074370815
2007-10-03,-0.8458708528933037
2007-10-04,-0.8454834999687955
2007-10-05,-0.8451801864953815
2007-10-08,-0.8449433084366985
2007-10-09,-0.8447583775604645
2007-10-10,-0.8446140324572301
2007-10-11,-0.8445013839068836
2007-10-12,-0.844413482345196
2007-10-15,-0.8443448976247339
2007-10-16,-0.8442913885685555
2007-10-17,-0.8442496436673447
2007-10-18,-0.8442170779065157
2007-10-19,-0.8441916737478401
2007-10-22,-0.8441718567713085
2007-10-23,-0.844156398482088
2007-10-24,-0.8441443403837056
2007-10-25,-0.844134934685176
2007-10-26,-0.8441275980103796
2007-10-29,-0.84412187526589
2007-10-30,-0.8441174114424681
2007-10-31,-0.8441139296108915
2007-11-01,-0.8447749572266009
2007-11-02,-0.8446408072256528
2007-11-05,-0.8445209304833383
2007-11-06,-0.8444280936883167
2007-11-07,-0.8443563052650913
2007-11-08,-0.8443006968702184
2007-11-09,-0.8442575586492568
2007-11-12,-0.8442240551176552
2007-11-13,-0.8441980103831135
2007-11-14,-0.8441777491578671
2007-11-15,-0.8441619781106233
2007-11-16,-0.8441496966220512
2007-11-19,-0.844140129199907
2007-11-20,-0.844132674003717
2007-11-21,-0.8441268634529653
2007-11-22,-0.8441223339651204
2007-11-23,-0.8441188026342834
2007-11-26,-0.8441160492131344
2007-11-27,-0.8441139021640692
2007-11-28,-0.8441122278432012
2007-11-29,-0.8441109221029386
2007-11-30,-0.8441099037657789
2007-12-03,-0.844256958148541
2007-12-04,-0.8442278712762318
2007-12-05,-0.844201133165742
2007-12-06,-0.8441802829741853
2007-12-07,-0.8441640769389577
2007-12-10,-0.8441514721844218
2007-12-11,-0.8441416623958078
2007-12-12,-0.8441340241081056
2007-12-13,-0.8441280743700582
2007-12-14,-0.8441234385217159
2007-12-17,-0.8441198255719151
2007-12-18,-0.8441170093047508
2007-12-19,-0.8441148137328056
2007-12-20,-0.8441131018665172
2007-12-21,-0.8441117670248466
2007-12-24,-0.8441107261005606
2007-12-25,-0.8441099143333078
2007-12-26,-0.8441092812485413
2007-12-27,-0.8441087874995677
2007-12-28,-0.8441084024102459
2007-12-31,-0.8441081020618808
2008-01-01,-0.847488970448564
2008-01-02,-0.8467990581999707
2008-01-03,-0.84622529904846
2008-01-04,-0.8457723863006502
2008-01-07,-0.8454161585409082
2008-01-08,-0.8451364904908079
2008-01-09,-0.8449172385442214
2008-01-10,-0.8447455415956545
2008-01-11,-0.8446112018248999
2008-01-14,-0.8445061625895466
2008-01-15,-0.8444240768410485
2008-01-16,-0.8443599553450956
2008-01-17,-0.8443098829162099
2008-01-18,-0.844270791296897
2008-01-21,-0.8442402784467996
2008-01-22,-0.8442164654063855
2008-01-23,-0.8441978833145964
2008-01-24,-0.8441833844656883
2008-01-25,-0.8441720724346061
2008-01-28,-0.8441632472702968
2008-01-29,-0.8441563625608149
2008-01-30,-0.8441509918309374
2008-01-31,-0.8441468022633591
2008-02-01,-0.8446914753340414
2008-02-04,-0.8445790944148568
2008-02-05,-0.8444810943637573
2008-02-06,-0.8444046363645689
2008-02-07,-0.8443451245917489
2008-02-08,-0.8442987850769069
2008-02-11,-0.8442626889837986
2008-02-12,-0.8442345637748685
2008-02-13,-0.8442126442560532
2008-02-14,-0.8441955580950236
2008-02-15,-0.844182237633781
2008-02-18,-0.8441718517847252
2008-02-19,-0.844163753327857
2008-02-20,-0.8441574380585934
2008-02-21,-0.8441525130795344
2008-02-22,-0.8441486721635912
2008-02-25,-0.8441456765955199
2008-02-26,-0.8441433402638701
2008-02-27,-0.8441415180543704
2008-02-28,-0.844140096809975
2008-02-29,-0.8441389882877411
2008-03-03,-0.8447148984515893
2008-03-04,-0.844598706762156
2008-03-05,-0.844487795753405
2008-03-06,-0.8444046581218071
2008-03-07,-0.8443422184490118
2008-03-10,-0.8442949973169763
2008-03-11,-0.8442590712328378
2008-03-12,-0.8442316025981026
2008-03-13,-0.8442105150188739
2008-03-14,-0.8441942728349418
2008-03-17,-0.8441817295864412
2008-03-18,-0.8441720224195264
2008-03-19,-0.8441644974697604
2008-03-20,-0.8441586564127521
2008-03-21,-0.8441541176828501
2008-03-24,-0.8441505880024242
2008-03-25,-0.8441478412610438
2008-03-26,-0.8441457027041469
2008-03-27,-0.844144037004467
2008-03-28,-0.8441427392041497
2008-03-31,-0.8441417277997321
2008-04-01,-0.8408863727422377
2008-04-02,-0.8409231800742583
2008-04-03,-0.841190063920144
2008-04-04,-0.8415590061939301
2008-04-07,-0.8419522470689319
2008-04-08,-0.8423271029379137
2008-04-09,-0.8426629543829282
2008-04-10,-0.8429523717832363
2008-04-11,-0.8431953202954394
2008-04-14,-0.8433955320563832
2008-04-15,-0.8435583340812431
2008-04-16,-0.843689415523639
2008-04-17,-0.843794178941049
2008-04-18,-0.8438774409439779
2008-04-21,-0.8439433326517242
2008-04-22,-0.8439953076190494
2008-04-23,-0.844036202083166
2008-04-24,-0.8440683158254378
2008-04-25,-0.8440934963226472
2008-04-28,-0.8441132174377977
2008-04-29,-0.8441286488499812
2008-04-30,-0.844140715160505
2008-05-01,-0.8409839502749185
2008-05-02,-0.8416114279173257
2008-05-05,-0.8421596658671897
2008-05-06,-0.8425939978209583
2008-05-07,-0.8429361426627463
2008-05-08,-0.8432050160163864
2008-05-09,-0.8434159384779867
2008-05-12,-0.8435811815648004
2008-05-13,-0.8437105079625838
2008-05-14,-0.8438116466702572
2008-05-15,-0.8438906947754234
2008-05-16,-0.843952449215154
2008-05-19,-0.8440006764608167
2008-05-20,-0.8440383293854051
2008-05-21,-0.844067720323898
2008-05-22,-0.8440906584077997
2008-05-23,-0.8441085581012555
2008-05-26,-0.8441225247140474
2008-05-27,-0.8441334216188988
2008-05-28,-0.8441419229942275
2008-05-29,-0.8441485551534189
2008-05-30,-0.8441537288968943
2008-06-02,-0.8441577648166776
2008-06-03,-0.843701426623717
2008-06-04,-0.8437923458259581
2008-06-05,-0.843873985553443
2008-06-06,-0.843938339295581
2008-06-09,-0.843988816501626
2008-06-10,-0.8440283565779454
2008-06-11,-0.8440592996725468
2008-06-12,-0.8440834971312876
2008-06-13,-0.8441024087212216
2008-06-16,-0.8441171825928311
2008-06-17,-0.8441287200890503
2008-06-18,-0.8441377277706871
2008-06-19,-0.8441447588894783
2008-06-20,-0.8441502462787275
2008-06-23,-0.8441545283366931
2008-06-24,-0.8441578694932101
2008-06-25,-0.8441604762948755
2008-06-26,-0.8441625100251591
2008-06-27,-0.844164096592859
2008-06-30,-0.8441653342723134
2008-07-01,-0.8441486137425221
2008-07-02,-0.8441549215876073
2008-07-03,-0.8441580736098374
2008-07-04,-0.8441605530769217
2008-07-07,-0.8441625239064581
2008-07-08,-0.8441640840911967
2008-07-09,-0.8441653150007135
2008-07-10,-0.8441662836062475
2008-07-11,-0.8441670442871824
2008-07-14,-0.8441676407626307
2008-07-15,-0.844168107926302
2008-07-16,-0.8441684734775987
2008-07-17,-0.8441687593154705
2008-07-18,-0.8441689826996036
2008-07-21,-0.8441691572011473
2008-07-22,-0.8441692934716628
2008-07-23,-0.8441693998595586
2008-07-24,-0.8441694829010438
2008-07-25,-0.8441695477092342
2008-07-28,-0.8441695982814081
2008-07-29,-0.8441696377409469
2008-07-30,-0.8441696685274354
2008-07-31,-0.844169692545786
2008-08-01,-0.8434226600354736
2008-08-04,-0.8435606154681247
2008-08-05,-0.8436883018701185
2008-08-06,-0.8437903003245499
2008-08-07,-0.8438710981455954
2008-08-08,-0.8439348670492389
2008-08-11,-0.8439850597799091
2008-08-12,-0.8440244851603919
2008-08-13,-0.8440554040372762
2008-08-14,-0.8440796222866872
2008-08-15,-0.8440985742274306
2008-08-18,-0.8441133942522598
2008-08-19,-0.8441249766773391
2008-08-20,-0.8441340248352817
2008-08-21,-0.8441410908298991
2008-08-22,-0.8441466074324407
2008-08-25,-0.8441509134996538
2008-08-26,-0.8441542741273349
2008-08-27,-0.8441568965691028
2008-08-28,-0.8441589427740118
2008-08-29,-0.8441605392394322
2008-09-01,-0.8441617847410184
2008-09-02,-0.8435529627694208
2008-09-03,-0.8436711084848347
2008-09-04,-0.8437771641253898
2008-09-05,-0.8438608780012412
2008-09-08,-0.8439266115147674
2008-09-09,-0.8439781448138615
2008-09-10,-0.8440184991540332
2008-09-11,-0.844050071674784
2008-09-12,-0.8440747566259584
2008-09-15,-0.8440940463579681
2008-09-16,-0.8441091139029124
2008-09-17,-0.8441208796877422
2008-09-18,-0.8441300649622976
2008-09-19,-0.8441372343163976
2008-09-22,-0.8441428293545181
2008-09-23,-0.8441471952723472
2008-09-24,-0.8441506017749084
2008-09-25,-0.8441532595071491
2008-09-26,-0.844155332939341
2008-09-29,-0.8441569504599565
2008-09-30,-0.8441582122738127
2008-10-01,-0.8419651543073948
2008-10-02,-0.8423718121999532
2008-10-03,-0.8426805618377614
2008-10-06,-0.8429541015887602
2008-10-07,-0.8431883684390585
2008-10-08,-0.8433839435457678
2008-10-09,-0.843544363065465
2008-10-10,-0.8436743053777571
2008-10-13,-0.8437786026030464
2008-10-14,-0.8438617505908684
2008-10-15,-0.8439277017178216
2008-10-16,-0.8439798116074518
2008-10-17,-0.8440208643971693
2008-10-20,-0.8440531335480503
2008-10-21,-0.8440784544983521
2008-10-22,-0.844098296782222
2008-10-23,-0.8441138297314135
2008-10-24,-0.8441259794953896
2008-10-27,-0.8441354770405999
2008-10-28,-0.844142897739116
2008-10-29,-0.844148693557938
2008-10-30,-0.8441532189649957
2008-10-31,-0.8441567516221189
2008-11-03,-0.8455006696208487
2008-11-04,-0.8452285282062922
2008-11-05,-0.8449867937971636
2008-11-06,-0.8448018028041576
2008-11-07,-0.8446601787314502
2008-11-10,-0.8445513672046635
2008-11-11,-0.8444675119427736
2008-11-12,-0.8444027290561267
2008-11-13,-0.8443525805893977
2008-11-14,-0.8443136984622481
2008-11-17,-0.8442835131265275
2008-11-18,-0.8442600556642981
2008-11-19,-0.8442418119641021
2008-11-20,-0.8442276142592466
2008-11-21,-0.8442165597813504
2008-11-24,-0.8442079493092067
2008-11-25,-0.844201240462493
2008-11-26,-0.8441960120209745
2008-11-27,-0.8441919365519756
2008-11-28,-0.8441887593397757
2008-12-01,-0.8441862821213465
2008-12-02,-0.8448633531430053
2008-12-03,-0.8447247009718728
2008-12-04,-0.8445947611533001
2008-12-05,-0.844497082212437
2008-12-08,-0.8444235142060709
2008-12-09,-0.8443677461210196
2008-12-10,-0.8443252356235351
2008-12-11,-0.8442926817351173
2008-12-12,-0.8442676587101998
2008-12-15,-0.8442483659019445
2008-12-16,-0.8442334548030571
2008-12-17,-0.8442219078226535
2008-12-18,-0.8442129521584646
2008-12-19,-0.8442059977917359
2008-12-22,-0.8442005922944372
2008-12-23,-0.8441963875192166
2008-12-24,-0.8441931148032923
2008-12-25,-0.8441905663513811
2008-12-26,-0.8441885811559875
2008-12-29,-0.8441870342844684
2008-12-30,-0.8441858286870151
2008-12-31,-0.8441848889068354
2009-01-01,-0.8428588798943472
2009-01-02,-0.8431377800728381
2009-01-05,-0.8433505761919647
2009-01-06,-0.8435225572384851
2009-01-07,-0.8436605283240208
2009-01-08,-0.843770469708855
2009-01-09,-0.8438576343070853
2009-01-12,-0.8439264790100964
2009-01-13,-0.8439806980440577
2009-01-14,-0.8440233049689134
2009-01-15,-0.8440567304841298
2009-01-16,-0.8440829191760241
2009-01-19,-0.8441034173648497
2009-01-20,-0.8441194491305298
2009-01-21,-0.8441319801649033
2009-01-22,-0.8441417703394819
2009-01-23,-0.8441494163862215
2009-01-26,-0.844155386207914
2009-01-27,-0.844160046259786
2009-01-28,-0.844163683283722
2009-01-29,-0.8441665214899026
2009-01-30,-0.8441687360976985
2009-02-02,-0.8441704639822251
2009-02-03,-0.8439275601641726
2009-02-04,-0.843982678352696
2009-02-05,-0.8440244302897816
2009-02-06,-0.8440572000549412
2009-02-09,-0.8440829056661302
2009-02-10,-0.8441030447218771
2009-02-11,-0.8441188070852559
2009-02-12,-0.844131134490538
2009-02-13,-0.8441407697831477
2009-02-16,-0.8441482974202213
2009-02-17,-0.8441541763395296
2009-02-18,-0.8441587663731572
2009-02-19,-0.8441623493212407
2009-02-20,-0.8441651456756057
2009-02-23,-0.8441673278380535
2009-02-24,-0.8441690305362811
2009-02-25,-0.8441703590125325
2009-02-26,-0.8441713954497986
2009-02-27,-0.8441722040079976
2009-03-02,-0.8441728347666402
2009-03-03,-0.8447436873958327
2009-03-04,-0.8446202526028013
2009-03-05,-0.8444976307406689
2009-03-06,-0.8444112432519532
2009-03-09,-0.8443501100565772
2009-03-10,-0.8443062804946845
2009-03-11,-0.8442744584839549
2009-03-12,-0.844251085740381
2009-03-13,-0.844233740784962
2009-03-16,-0.844220752812892
2009-03-17,-0.844210952437738
2009-03-18,-0.8442035095622753
2009-03-19,-0.84419782689892
2009-03-20,-0.8441934692338822
2009-03-23,-0.844190115825226
2009-03-24,-0.8441875279173413
2009-03-25,-0.844185526245396
2009-03-26,-0.8441839752270672
2009-03-27,-0.8441827716936877
2009-03-30,-0.8441818367483395
2009-03-31,-0.8441811098102024
2009-04-01,-0.8280178270503716
2009-04-02,-0.8314743886265262
2009-04-03,-0.8342151345792576
2009-04-06,-0.8363684766279247
2009-04-07,-0.8380565132047229
2009-04-08,-0.8393779146743316
2009-04-09,-0.8404113099205957
2009-04-10,-0.8412189211116993
2009-04-13,-0.8418497713095342
2009-04-14,-0.8423423728234926
2009-04-15,-0.8427269213920562
2009-04-16,-0.8430270597431736
2009-04-17,-0.8432612817048595
2009-04-20,-0.8434440433386344
2009-04-21,-0.8435866386582195
2009-04-22,-0.8436978878844229
2009-04-23,-0.843784677303804
2009-04-24,-0.843852382130202
2009-04-27,-0.8439051973839741
2009-04-28,-0.8439463966005012
2009-04-29,-0.8439785339948522
2009-04-30,-0.8440036023733294
2009-05-01,-0.8444610254138377
2009-05-04,-0.8443898636619147
2009-05-05,-0.844320028680266
2009-05-06,-0.8442669995879462
2009-05-07,-0.844226738215267
2009-05-08,-0.8441960117491257
2009-05-11,-0.8441724586199304
2009-05-12,-0.8441543393759543
2009-05-13,-0.8441403600953813
2009-05-14,-0.84412954992634
2009-05-15,-0.8441211750509682
2009-05-18,-0.8441146773942498
2009-05-19,-0.8441096303777005
2009-05-20,-0.8441057065840267
2009-05-21,-0.8441026538648738
2009-05-22,-0.8441002775159859
2009-05-25,-0.8440984268684408
2009-05-26,-0.8440969851312693
2009-05-27,-0.8440958616523607
2009-05-28,-0.8440949859938308
2009-05-29,-0.8440943033789219
2009-06-01,-0.8440937711820587
2009-06-02,-0.8442415964301307
2009-06-03,-0.8442133540554455
2009-06-04,-0.8441859776665634
2009-06-05,-0.8441647393630112
2009-06-08,-0.8441483170299572
2009-06-09,-0.8441355966309809
2009-06-10,-0.844125728965633
2009-06-11,-0.8441180652157987
2009-06-12,-0.8441121075984991
2009-06-15,-0.8441074728969564
2009-06-16,-0.8441038652800236
2009-06-17,-0.8441010558735244
2009-06-18,-0.8440988672965459
2009-06-19,-0.8440971618864881
2009-06-22,-0.8440958326892478
2009-06-23,-0.8440947965379061
2009-06-24,-0.84409398871885
2009-06-25,-0.844093358850756
2009-06-26,-0.8440928676941895
2009-06-29,-0.844092484677688
2009-06-30,-0.8440921859769948
2009-07-01,-0.8438390463828533
2009-07-02,-0.8438094392080149
2009-07-03,-0.8438286195671585
2009-07-06,-0.843862687228717
2009-07-07,-0.843900867592885
2009-07-08,-0.84393778285201
2009-07-09,-0.8439709543598648
2009-07-10,-0.843999509294028
2009-07-13,-0.8440234219119086
2009-07-14,-0.8440430754817803
2009-07-15,-0.8440590166709342
2009-07-16,-0.8440718237073761
2009-07-17,-0.8440820405156008
2009-07-20,-0.8440901481368144
2009-07-21,-0.8440965564501821
2009-07-22,-0.8441016063109934
2009-07-23,-0.8441055764813974
2009-07-24,-0.8441086922543252
2009-07-27,-0.8441111341455655
2009-07-28,-0.8441130458729643
2009-07-29,-0.8441145413116332
2009-07-30,-0.844115710364828
2009-07-31,-0.8441166238148687
2009-08-03,-0.8430724386041647
2009-08-04,-0.8432818450343977
2009-08-05,-0.8434637709281521
2009-08-06,-0.84360649232589
2009-08-07,-0.8437180819703998
2009-08-10,-0.8438052779339917
2009-08-11,-0.8438733849578431
2009-08-12,-0.8439265654138681
2009-08-13,-0.8439680806812061
2009-08-14,-0.8440004835104024
2009-08-17,-0.8440257704063906
2009-08-18,-0.8440455018847267
2009-08-19,-0.8440608971106693
2009-08-20,-0.8440729082230554
2009-08-21,-0.8440822786119537
2009-08-24,-0.8440895885596493
2009-08-25,-0.8440952909522483
2009-08-26,-0.8440997392023935
2009-08-27,-0.8441032090700105
2009-08-28,-0.8441059157073958
2009-08-31,-0.8441080269695034
2009-09-01,-0.8442851434616682
2009-09-02,-0.844253055551256
2009-09-03,-0.8442222736127283
2009-09-04,-0.8441983707491619
2009-09-07,-0.8441798702143389
2009-09-08,-0.844165529036557
2009-09-09,-0.8441543973055081
2009-09-10,-0.8441457476738738
2009-09-11,-0.84413902112477
2009-09-14,-0.8441337866913072
2009-09-15,-0.8441297113051427
2009-09-16,-0.8441265370520743
2009-09-17,-0.8441240639030937
2009-09-18,-0.8441221365320335
2009-09-21,-0.844120634208415
2009-09-22,-0.8441194630204937
2009-09-23,-0.8441185498741527
2009-09-24,-0.8441178378515609
2009-09-25,-0.8441172826149819
2009-09-28,-0.844116849616387
2009-09-29,-0.844116511929865
2009-09-30,-0.8441162485663226
2009-10-01,-0.8419230916583531
2009-10-02,-0.8423874236864798
2009-10-05,-0.842758509637278
2009-10-06,-0.8430495714096728
2009-10-07,-0.8432774902479941
2009-10-08,-0.8434557984880285
2009-10-09,-0.8435951981434925
2009-10-12,-0.8437041221387492
2009-10-13,-0.843789198898707
2009-10-14,-0.8438556289263182
2009-10-15,-0.8439074868134723
2009-10-16,-0.8439479616945539
2009-10-19,-0.8439795477012008
2009-10-20,-0.8440041942486337
2009-10-21,-0.8440234242968369
2009-10-22,-0.8440384272182956
2009-10-23,-0.8440501316109936
2009-10-26,-0.8440592623197434
2009-10-27,-0.8440663850502619
2009-10-28,-0.8440719412513851
2009-10-29,-0.8440762753736591
2009-10-30,-0.8440796561616496
2009-11-02,-0.844082293280523
2009-11-03,-0.8442869100687795
2009-11-04,-0.8442503100341142
2009-11-05,-0.8442139790699479
2009-11-06,-0.8441860004734013
2009-11-09,-0.8441645070156597
