date,DEU_real_estate_f1,DEU_real_estate_f2
2014-01-21,-0.9989273614864765,0.9770139312954073
2014-01-22,-0.9989273614864765,0.9770139312954073
2014-01-23,-0.9989273614864765,0.9770139312954073
2014-01-24,-0.9989273614864765,0.9770139312954073
2014-01-27,-0.9989273614864765,0.9770139312954073
2014-01-28,-0.9989273614864765,0.9770139312954073
2014-01-29,-0.9989273614864765,0.9770139312954073
2014-01-30,-0.9989273614864765,0.9770139312954073
2014-01-31,-1.0005073284817687,0.9861914234183555
2014-02-03,-0.9989622066249122,0.9775853885068376
2014-02-04,-0.9989287005468966,0.9775828576683582
2014-02-05,-0.9989279722798242,0.9775828569142541
2014-02-06,-0.9989279564498723,0.9775828569140292
2014-02-07,-0.9989279561057847,0.9775828569140292
2014-02-10,-0.9989279560983055,0.9775828569140292
2014-02-11,-0.998927956098143,0.9775828569140292
2014-02-12,-0.9989279560981393,0.9775828569140292
2014-02-13,-0.9989279560981393,0.9775828569140292
2014-02-14,-0.9989279560981393,0.9775828569140292
2014-02-17,-0.9989279560981393,0.9775828569140292
2014-02-18,-0.9989279560981393,0.9775828569140292
2014-02-19,-0.9989279560981393,0.9775828569140292
2014-02-20,-0.9989279560981393,0.9775828569140292
2014-02-21,-0.9989279560981393,0.9775828569140292
2014-02-24,-0.9989279560981393,0.9775828569140292
2014-02-25,-0.9989279560981393,0.9775828569140292
2014-02-26,-0.9989279560981393,0.9775828569140292
2014-02-27,-0.9989279560981393,0.9775828569140292
2014-02-28,-0.9935915906159064,0.9881984761563767
2014-03-03,-0.9988090683851292,0.9782310931570309
2014-03-04,-0.9989233925175454,0.9782281679990735
2014-03-05,-0.9989258779587851,0.9782281671274761
2014-03-06,-0.9989259319837583,0.9782281671272163
2014-03-07,-0.9989259331580714,0.9782281671272163
2014-03-10,-0.998925933183597,0.9782281671272163
2014-03-11,-0.9989259331841518,0.9782281671272163
2014-03-12,-0.9989259331841639,0.9782281671272163
2014-03-13,-0.9989259331841642,0.9782281671272163
2014-03-14,-0.9989259331841642,0.9782281671272163
2014-03-17,-0.9989259331841642,0.9782281671272163
2014-03-18,-0.9989259331841642,0.9782281671272163
2014-03-19,-0.9989259331841642,0.9782281671272163
2014-03-20,-0.9989259331841642,0.9782281671272163
2014-03-21,-0.9989259331841642,0.9782281671272163
2014-03-24,-0.9989259331841642,0.9782281671272163
2014-03-25,-0.9989259331841642,0.9782281671272163
2014-03-26,-0.9989259331841642,0.9782281671272163
2014-03-27,-0.9989259331841642,0.9782281671272163
2014-03-28,-0.9989259331841642,0.9782281671272163
2014-03-31,-0.9702521025761888,-0.1682155485649773
2014-04-01,-0.9982642822148102,-0.5653426438691351
2014-04-02,-0.9989003987014626,-0.566211769949223
2014-04-03,-0.9989142391474573,-0.5662120295180595
2014-04-04,-0.9989145399965538,-0.5662120295954026
2014-04-07,-0.9989145465359598,-0.5662120295954257
2014-04-08,-0.9989145466781036,-0.5662120295954257
2014-04-09,-0.9989145466811933,-0.5662120295954257
2014-04-10,-0.9989145466812603,-0.5662120295954257
2014-04-11,-0.9989145466812618,-0.5662120295954257
2014-04-14,-0.998914546681262,-0.5662120295954257
2014-04-15,-0.998914546681262,-0.5662120295954257
2014-04-16,-0.998914546681262,-0.5662120295954257
2014-04-17,-0.998914546681262,-0.5662120295954257
2014-04-18,-0.998914546681262,-0.5662120295954257
2014-04-21,-0.998914546681262,-0.5662120295954257
2014-04-22,-0.998914546681262,-0.5662120295954257
2014-04-23,-0.998914546681262,-0.5662120295954257
2014-04-24,-0.998914546681262,-0.5662120295954257
2014-04-25,-0.998914546681262,-0.5662120295954257
2014-04-28,-0.998914546681262,-0.5662120295954257
2014-04-29,-0.998914546681262,-0.5662120295954257
2014-04-30,-0.9781920755133494,-0.6515554650993571
2014-05-01,-0.9984416059741947,-0.6206677607769373
2014-05-02,-0.9988958311812018,-0.6206592015410335
2014-05-05,-0.9989057113277431,-0.6206591989907139
2014-05-06,-0.9989059260906993,-0.6206591989899538
2014-05-07,-0.9989059307588937,-0.6206591989899536
2014-05-08,-0.9989059308603637,-0.6206591989899536
2014-05-09,-0.9989059308625694,-0.6206591989899536
2014-05-12,-0.9989059308626174,-0.6206591989899536
2014-05-13,-0.9989059308626184,-0.6206591989899536
2014-05-14,-0.9989059308626184,-0.6206591989899536
2014-05-15,-0.9989059308626184,-0.6206591989899536
2014-05-16,-0.9989059308626184,-0.6206591989899536
2014-05-19,-0.9989059308626184,-0.6206591989899536
2014-05-20,-0.9989059308626184,-0.6206591989899536
2014-05-21,-0.9989059308626184,-0.6206591989899536
2014-05-22,-0.9989059308626184,-0.6206591989899536
2014-05-23,-0.9989059308626184,-0.6206591989899536
2014-05-26,-0.9989059308626184,-0.6206591989899536
2014-05-27,-0.9989059308626184,-0.6206591989899536
2014-05-28,-0.9989059308626184,-0.6206591989899536
2014-05-29,-0.9989059308626184,-0.6206591989899536
2014-05-30,-0.9989059308626184,-0.6206591989899536
2014-06-02,-1.0214296918011752,-0.7553999537826032
2014-06-03,-0.9993887464360415,-0.6948182801574418
2014-06-04,-0.9989253717626974,-0.6948023428247416
2014-06-05,-0.9989153067800932,-0.6948023380761009
2014-06-06,-0.9989150880060836,-0.694802338074686
2014-06-09,-0.9989150832507063,-0.6948023380746856
2014-06-10,-0.998915083147341,-0.6948023380746856
2014-06-11,-0.9989150831450943,-0.6948023380746856
2014-06-12,-0.9989150831450455,-0.6948023380746856
2014-06-13,-0.9989150831450445,-0.6948023380746856
2014-06-16,-0.9989150831450443,-0.6948023380746856
2014-06-17,-0.9989150831450443,-0.6948023380746856
2014-06-18,-0.9989150831450443,-0.6948023380746856
2014-06-19,-0.9989150831450443,-0.6948023380746856
2014-06-20,-0.9989150831450443,-0.6948023380746856
2014-06-23,-0.9989150831450443,-0.6948023380746856
2014-06-24,-0.9989150831450443,-0.6948023380746856
2014-06-25,-0.9989150831450443,-0.6948023380746856
2014-06-26,-0.9989150831450443,-0.6948023380746856
2014-06-27,-0.9989150831450443,-0.6948023380746856
2014-06-30,-1.0031360479569906,-0.013765116252829038
2014-07-01,-0.9990079154717943,-0.018973101664998583
2014-07-02,-0.9989187494388385,-0.018975645736599447
2014-07-03,-0.9989168115474217,-0.018975646494802136
2014-07-04,-0.9989167694245907,-0.01897564649502806
2014-07-07,-0.9989167685089884,-0.018975646495028125
2014-07-08,-0.9989167684890864,-0.018975646495028125
2014-07-09,-0.9989167684886537,-0.018975646495028125
2014-07-10,-0.9989167684886443,-0.018975646495028125
2014-07-11,-0.9989167684886441,-0.018975646495028125
2014-07-14,-0.9989167684886441,-0.018975646495028125
2014-07-15,-0.9989167684886441,-0.018975646495028125
2014-07-16,-0.9989167684886441,-0.018975646495028125
2014-07-17,-0.9989167684886441,-0.018975646495028125
2014-07-18,-0.9989167684886441,-0.018975646495028125
2014-07-21,-0.9989167684886441,-0.018975646495028125
2014-07-22,-0.9989167684886441,-0.018975646495028125
2014-07-23,-0.9989167684886441,-0.018975646495028125
2014-07-24,-0.9989167684886441,-0.018975646495028125
2014-07-25,-0.9989167684886441,-0.018975646495028125
2014-07-28,-0.9989167684886441,-0.018975646495028125
2014-07-29,-0.9989167684886441,-0.018975646495028125
2014-07-30,-0.9989167684886441,-0.018975646495028125
2014-07-31,-1.0008559983147054,-0.2907703043631902
2014-08-01,-0.9989595545282836,-0.2794536820451099
2014-08-04,-0.9989184521234726,-0.2794505044156325
2014-08-05,-0.998917558757823,-0.27945050346881894
2014-08-06,-0.9989175393392166,-0.2794505034685369
2014-08-07,-0.9989175389171241,-0.2794505034685368
2014-08-08,-0.9989175389079495,-0.2794505034685368
2014-08-11,-0.99891753890775,-0.2794505034685368
2014-08-12,-0.9989175389077457,-0.2794505034685368
2014-08-13,-0.9989175389077456,-0.2794505034685368
2014-08-14,-0.9989175389077456,-0.2794505034685368
2014-08-15,-0.9989175389077456,-0.2794505034685368
2014-08-18,-0.9989175389077456,-0.2794505034685368
2014-08-19,-0.9989175389077456,-0.2794505034685368
2014-08-20,-0.9989175389077456,-0.2794505034685368
2014-08-21,-0.9989175389077456,-0.2794505034685368
2014-08-22,-0.9989175389077456,-0.2794505034685368
2014-08-25,-0.9989175389077456,-0.2794505034685368
2014-08-26,-0.9989175389077456,-0.2794505034685368
2014-08-27,-0.9989175389077456,-0.2794505034685368
2014-08-28,-0.9989175389077456,-0.2794505034685368
2014-08-29,-0.9989175389077456,-0.2794505034685368
2014-09-01,-1.0125955053383195,-0.3820708839804314
2014-09-02,-0.9992141886649596,-0.36994480074094477
2014-09-03,-0.9989291879713724,-0.3699413578041668
2014-09-04,-0.9989229957645512,-0.36994135677829854
2014-09-05,-0.9989228611689918,-0.36994135677799284
2014-09-08,-0.9989228582433576,-0.3699413567779927
2014-09-09,-0.9989228581797643,-0.3699413567779927
2014-09-10,-0.9989228581783822,-0.3699413567779927
2014-09-11,-0.998922858178352,-0.3699413567779927
2014-09-12,-0.9989228581783514,-0.3699413567779927
2014-09-15,-0.9989228581783514,-0.3699413567779927
2014-09-16,-0.9989228581783514,-0.3699413567779927
2014-09-17,-0.9989228581783514,-0.3699413567779927
2014-09-18,-0.9989228581783514,-0.3699413567779927
2014-09-19,-0.9989228581783514,-0.3699413567779927
2014-09-22,-0.9989228581783514,-0.3699413567779927
2014-09-23,-0.9989228581783514,-0.3699413567779927
2014-09-24,-0.9989228581783514,-0.3699413567779927
2014-09-25,-0.9989228581783514,-0.3699413567779927
2014-09-26,-0.9989228581783514,-0.3699413567779927
2014-09-29,-0.9989228581783514,-0.3699413567779927
2014-09-30,-1.027480738397344,-0.7759788456963509
2014-10-01,-0.9995288623444645,-0.642935021558575
2014-10-02,-0.9989463644422703,-0.6429049935680025
2014-10-03,-0.9989337142890522,-0.6429049846212698
2014-10-06,-0.9989334393244673,-0.6429049846186039
2014-10-07,-0.998933433347705,-0.6429049846186032
2014-10-08,-0.998933433217791,-0.6429049846186032
2014-10-09,-0.9989334332149674,-0.6429049846186032
2014-10-10,-0.9989334332149059,-0.6429049846186032
2014-10-13,-0.9989334332149046,-0.6429049846186032
2014-10-14,-0.9989334332149046,-0.6429049846186032
2014-10-15,-0.9989334332149046,-0.6429049846186032
2014-10-16,-0.9989334332149046,-0.6429049846186032
2014-10-17,-0.9989334332149046,-0.6429049846186032
2014-10-20,-0.9989334332149046,-0.6429049846186032
2014-10-21,-0.9989334332149046,-0.6429049846186032
2014-10-22,-0.9989334332149046,-0.6429049846186032
2014-10-23,-0.9989334332149046,-0.6429049846186032
2014-10-24,-0.9989334332149046,-0.6429049846186032
2014-10-27,-0.9989334332149046,-0.6429049846186032
2014-10-28,-0.9989334332149046,-0.6429049846186032
2014-10-29,-0.9989334332149046,-0.6429049846186032
2014-10-30,-0.9989334332149046,-0.6429049846186032
2014-10-31,-1.0165904054317731,-0.7124431376749347
2014-11-03,-0.9993136522585065,-0.681613658484094
2014-11-04,-0.998947836271367,-0.6816050601377905
2014-11-05,-0.9989398891765403,-0.6816050575758129
2014-11-06,-0.9989397164367038,-0.6816050575750495
2014-11-07,-0.9989397126819473,-0.6816050575750492
2014-11-10,-0.998939712600332,-0.6816050575750492
2014-11-11,-0.998939712598558,-0.6816050575750492
2014-11-12,-0.9989397125985194,-0.6816050575750492
2014-11-13,-0.9989397125985187,-0.6816050575750492
2014-11-14,-0.9989397125985184,-0.6816050575750492
2014-11-17,-0.9989397125985184,-0.6816050575750492
2014-11-18,-0.9989397125985184,-0.6816050575750492
2014-11-19,-0.9989397125985184,-0.6816050575750492
2014-11-20,-0.9989397125985184,-0.6816050575750492
2014-11-21,-0.9989397125985184,-0.6816050575750492
2014-11-24,-0.9989397125985184,-0.6816050575750492
2014-11-25,-0.9989397125985184,-0.6816050575750492
2014-11-26,-0.9989397125985184,-0.6816050575750492
2014-11-27,-0.9989397125985184,-0.6816050575750492
2014-11-28,-0.9989397125985184,-0.6816050575750492
2014-12-01,-1.0195716778659782,-0.8076203598622617
2014-12-02,-0.9993818521152985,-0.7421564982465173
2014-12-03,-0.9989562177172048,-0.7421393003513395
2014-12-04,-0.9989469719576136,-0.7421392952271072
2014-12-05,-0.9989467709901089,-0.7421392952255803
2014-12-08,-0.9989467666217822,-0.7421392952255799
2014-12-09,-0.9989467665268301,-0.7421392952255799
2014-12-10,-0.9989467665247661,-0.7421392952255799
2014-12-11,-0.9989467665247214,-0.7421392952255799
2014-12-12,-0.9989467665247205,-0.7421392952255799
2014-12-15,-0.9989467665247203,-0.7421392952255799
2014-12-16,-0.9989467665247203,-0.7421392952255799
2014-12-17,-0.9989467665247203,-0.7421392952255799
2014-12-18,-0.9989467665247203,-0.7421392952255799
2014-12-19,-0.9989467665247203,-0.7421392952255799
2014-12-22,-0.9989467665247203,-0.7421392952255799
2014-12-23,-0.9989467665247203,-0.7421392952255799
2014-12-24,-0.9989467665247203,-0.7421392952255799
2014-12-25,-0.9989467665247203,-0.7421392952255799
2014-12-26,-0.9989467665247203,-0.7421392952255799
2014-12-29,-0.9989467665247203,-0.7421392952255799
2014-12-30,-0.9989467665247203,-0.7421392952255799
2014-12-31,-1.0028631317561691,-1.3789261607038386
2015-01-01,-0.9990326965353685,-0.9041998959913329
2015-01-02,-0.9989499230201746,-0.9041231176213196
2015-01-05,-0.9989481240429967,-0.9041230947467898
2015-01-06,-0.9989480849396561,-0.9041230947399739
2015-01-07,-0.9989480840896867,-0.904123094739972
2015-01-08,-0.9989480840712116,-0.904123094739972
2015-01-09,-0.9989480840708099,-0.904123094739972
2015-01-12,-0.9989480840708013,-0.904123094739972
2015-01-13,-0.998948084070801,-0.904123094739972
2015-01-14,-0.998948084070801,-0.904123094739972
2015-01-15,-0.998948084070801,-0.904123094739972
2015-01-16,-0.998948084070801,-0.904123094739972
2015-01-19,-0.998948084070801,-0.904123094739972
2015-01-20,-0.998948084070801,-0.904123094739972
2015-01-21,-0.998948084070801,-0.904123094739972
2015-01-22,-0.998948084070801,-0.904123094739972
2015-01-23,-0.998948084070801,-0.904123094739972
2015-01-26,-0.998948084070801,-0.904123094739972
2015-01-27,-0.998948084070801,-0.904123094739972
2015-01-28,-0.998948084070801,-0.904123094739972
2015-01-29,-0.998948084070801,-0.904123094739972
2015-01-30,-0.998948084070801,-0.904123094739972
2015-02-02,-1.040599313019524,-1.0673919819337314
2015-02-03,-0.9998137987251815,-0.9304788209745283
2015-02-04,-0.9989797492501491,-0.9304455407274285
2015-02-05,-0.9989616431138448,-0.9304455308115349
2015-02-06,-0.9989612495609367,-0.9304455308085803
2015-02-09,-0.9989612410064833,-0.9304455308085794
2015-02-10,-0.9989612408205396,-0.9304455308085794
2015-02-11,-0.9989612408164978,-0.9304455308085794
2015-02-12,-0.9989612408164099,-0.9304455308085794
2015-02-13,-0.9989612408164079,-0.9304455308085794
2015-02-16,-0.9989612408164079,-0.9304455308085794
2015-02-17,-0.9989612408164079,-0.9304455308085794
2015-02-18,-0.9989612408164079,-0.9304455308085794
2015-02-19,-0.9989612408164079,-0.9304455308085794
2015-02-20,-0.9989612408164079,-0.9304455308085794
2015-02-23,-0.9989612408164079,-0.9304455308085794
2015-02-24,-0.9989612408164079,-0.9304455308085794
2015-02-25,-0.9989612408164079,-0.9304455308085794
2015-02-26,-0.9989612408164079,-0.9304455308085794
2015-02-27,-0.9989612408164079,-0.9304455308085794
2015-03-02,-0.9989612408164079,-0.9304455308085794
2015-03-03,-0.9989612408164079,-0.9304455308085794
2015-03-04,-0.9989612408164079,-0.9304455308085794
2015-03-05,-0.9989612408164079,-0.9304455308085794
2015-03-06,-0.9989612408164079,-0.9304455308085794
2015-03-09,-0.9989612408164079,-0.9304455308085794
2015-03-10,-0.9989612408164079,-0.9304455308085794
2015-03-11,-0.9989612408164079,-0.9304455308085794
2015-03-12,-0.9989612408164079,-0.9304455308085794
2015-03-13,-0.9989612408164079,-0.9304455308085794
2015-03-16,-0.9989612408164079,-0.9304455308085794
2015-03-17,-0.9989612408164079,-0.9304455308085794
2015-03-18,-0.9989612408164079,-0.9304455308085794
2015-03-19,-0.9989612408164079,-0.9304455308085794
2015-03-20,-0.9989612408164079,-0.9304455308085794
2015-03-23,-0.9989612408164079,-0.9304455308085794
2015-03-24,-0.9989612408164079,-0.9304455308085794
2015-03-25,-0.9989612408164079,-0.9304455308085794
2015-03-26,-0.9989612408164079,-0.9304455308085794
2015-03-27,-0.9989612408164079,-0.9304455308085794
2015-03-30,-0.9989612408164079,-0.9304455308085794
2015-03-31,-0.9922235469272966,-1.1647558798157975
2015-04-01,-0.998811265317267,-0.9568250823273433
2015-04-02,-0.9989559198342356,-0.9567787324888801
2015-04-03,-0.998959064813562,-0.9567787186791473
2015-04-06,-0.9989591331747019,-0.9567787186750325
2015-04-07,-0.9989591346606332,-0.9567787186750313
2015-04-08,-0.998959134692932,-0.9567787186750313
2015-04-09,-0.9989591346936341,-0.9567787186750313
2015-04-10,-0.9989591346936493,-0.9567787186750313
2015-04-13,-0.9989591346936498,-0.9567787186750313
2015-04-14,-0.9989591346936498,-0.9567787186750313
2015-04-15,-0.9989591346936498,-0.9567787186750313
2015-04-16,-0.9989591346936498,-0.9567787186750313
2015-04-17,-0.9989591346936498,-0.9567787186750313
2015-04-20,-0.9989591346936498,-0.9567787186750313
2015-04-21,-0.9989591346936498,-0.9567787186750313
2015-04-22,-0.9989591346936498,-0.9567787186750313
2015-04-23,-0.9989591346936498,-0.9567787186750313
2015-04-24,-0.9989591346936498,-0.9567787186750313
2015-04-27,-0.9989591346936498,-0.9567787186750313
2015-04-28,-0.9989591346936498,-0.9567787186750313
2015-04-29,-0.9989591346936498,-0.9567787186750313
2015-04-30,-0.9679726812218675,-1.0055196354817777
2015-05-01,-0.998243711658912,-0.961405270836675
2015-05-04,-0.998933599258462,-0.9613929788100684
2015-05-05,-0.9989486108802901,-0.9613929751475163
2015-05-06,-0.9989489371877642,-0.9613929751464252
2015-05-07,-0.9989489442805468,-0.9613929751464247
2015-05-08,-0.998948944434719,-0.9613929751464247
2015-05-11,-0.9989489444380701,-0.9613929751464247
2015-05-12,-0.9989489444381429,-0.9613929751464247
2015-05-13,-0.9989489444381446,-0.9613929751464247
2015-05-14,-0.9989489444381446,-0.9613929751464247
2015-05-15,-0.9989489444381446,-0.9613929751464247
2015-05-18,-0.9989489444381446,-0.9613929751464247
2015-05-19,-0.9989489444381446,-0.9613929751464247
2015-05-20,-0.9989489444381446,-0.9613929751464247
2015-05-21,-0.9989489444381446,-0.9613929751464247
2015-05-22,-0.9989489444381446,-0.9613929751464247
2015-05-25,-0.9989489444381446,-0.9613929751464247
2015-05-26,-0.9989489444381446,-0.9613929751464247
2015-05-27,-0.9989489444381446,-0.9613929751464247
2015-05-28,-0.9989489444381446,-0.9613929751464247
2015-05-29,-0.9989489444381446,-0.9613929751464247
2015-06-01,-1.0240539276057614,-1.026371599330847
2015-06-02,-0.9994830685070029,-0.966910201004133
2015-06-03,-0.9989684502763511,-0.9668939937883296
2015-06-04,-0.9989572731079712,-0.9668939889592306
2015-06-05,-0.998957030159735,-0.9668939889577917
2015-06-08,-0.9989570248788953,-0.9668939889577913
2015-06-09,-0.9989570247641083,-0.9668939889577913
2015-06-10,-0.9989570247616132,-0.9668939889577913
2015-06-11,-0.998957024761559,-0.9668939889577913
2015-06-12,-0.9989570247615579,-0.9668939889577913
2015-06-15,-0.9989570247615579,-0.9668939889577913
2015-06-16,-0.9989570247615579,-0.9668939889577913
2015-06-17,-0.9989570247615579,-0.9668939889577913
2015-06-18,-0.9989570247615579,-0.9668939889577913
2015-06-19,-0.9989570247615579,-0.9668939889577913
2015-06-22,-0.9989570247615579,-0.9668939889577913
2015-06-23,-0.9989570247615579,-0.9668939889577913
2015-06-24,-0.9989570247615579,-0.9668939889577913
2015-06-25,-0.9989570247615579,-0.9668939889577913
2015-06-26,-0.9989570247615579,-0.9668939889577913
2015-06-29,-0.9989570247615579,-0.9668939889577913
2015-06-30,-0.971757269041178,-0.5603491445634403
2015-07-01,-0.9983325127242044,-0.8966038569752005
2015-07-02,-0.9989346216390025,-0.8968123479141151
2015-07-03,-0.9989477214732243,-0.8968124100592763
2015-07-06,-0.9989480062233551,-0.8968124100777936
2015-07-07,-0.9989480124128262,-0.8968124100777991
2015-07-08,-0.9989480125473635,-0.8968124100777991
2015-07-09,-0.9989480125502879,-0.8968124100777991
2015-07-10,-0.9989480125503514,-0.8968124100777991
2015-07-13,-0.9989480125503528,-0.8968124100777991
2015-07-14,-0.9989480125503528,-0.8968124100777991
2015-07-15,-0.9989480125503528,-0.8968124100777991
2015-07-16,-0.9989480125503528,-0.8968124100777991
2015-07-17,-0.9989480125503528,-0.8968124100777991
2015-07-20,-0.9989480125503528,-0.8968124100777991
2015-07-21,-0.9989480125503528,-0.8968124100777991
2015-07-22,-0.9989480125503528,-0.8968124100777991
2015-07-23,-0.9989480125503528,-0.8968124100777991
2015-07-24,-0.9989480125503528,-0.8968124100777991
2015-07-27,-0.9989480125503528,-0.8968124100777991
2015-07-28,-0.9989480125503528,-0.8968124100777991
2015-07-29,-0.9989480125503528,-0.8968124100777991
2015-07-30,-0.9989480125503528,-0.8968124100777991
2015-07-31,-0.967639036846779,-0.7527667342297351
2015-08-03,-0.998224074100446,-0.8596577612288182
2015-08-04,-0.9989214676212721,-0.8596967189490119
2015-08-05,-0.9989366427434291,-0.8596967305579284
2015-08-06,-0.9989369726049911,-0.8596967305613874
2015-08-07,-0.9989369797750272,-0.8596967305613884
2015-08-10,-0.9989369799308786,-0.8596967305613884
2015-08-11,-0.9989369799342662,-0.8596967305613884
2015-08-12,-0.9989369799343399,-0.8596967305613884
2015-08-13,-0.9989369799343415,-0.8596967305613884
2015-08-14,-0.9989369799343415,-0.8596967305613884
2015-08-17,-0.9989369799343415,-0.8596967305613884
2015-08-18,-0.9989369799343415,-0.8596967305613884
2015-08-19,-0.9989369799343415,-0.8596967305613884
2015-08-20,-0.9989369799343415,-0.8596967305613884
2015-08-21,-0.9989369799343415,-0.8596967305613884
2015-08-24,-0.9989369799343415,-0.8596967305613884
2015-08-25,-0.9989369799343415,-0.8596967305613884
2015-08-26,-0.9989369799343415,-0.8596967305613884
2015-08-27,-0.9989369799343415,-0.8596967305613884
2015-08-28,-0.9989369799343415,-0.8596967305613884
2015-08-31,-0.9807401089052507,-0.7813809273962704
2015-09-01,-0.9985240725126778,-0.835879066192749
2015-09-02,-0.9989214484728207,-0.8358970438040415
2015-09-03,-0.9989300913001739,-0.8358970491609549
2015-09-04,-0.9989302791673902,-0.8358970491625509
2015-09-07,-0.9989302832509652,-0.8358970491625514
2015-09-08,-0.9989302833397279,-0.8358970491625514
2015-09-09,-0.9989302833416572,-0.8358970491625514
2015-09-10,-0.9989302833416992,-0.8358970491625514
2015-09-11,-0.9989302833417,-0.8358970491625514
2015-09-14,-0.9989302833417,-0.8358970491625514
2015-09-15,-0.9989302833417,-0.8358970491625514
2015-09-16,-0.9989302833417,-0.8358970491625514
2015-09-17,-0.9989302833417,-0.8358970491625514
2015-09-18,-0.9989302833417,-0.8358970491625514
2015-09-21,-0.9989302833417,-0.8358970491625514
2015-09-22,-0.9989302833417,-0.8358970491625514
2015-09-23,-0.9989302833417,-0.8358970491625514
2015-09-24,-0.9989302833417,-0.8358970491625514
2015-09-25,-0.9989302833417,-0.8358970491625514
2015-09-28,-0.9989302833417,-0.8358970491625514
2015-09-29,-0.9989302833417,-0.8358970491625514
2015-09-30,-1.0083363221854802,-1.233533524534216
2015-10-01,-0.9991353185037698,-0.9174693403239472
2015-10-02,-0.9989381085083833,-0.9174082740834508
2015-10-05,-0.9989338231520507,-0.9174082558895246
2015-10-06,-0.9989337300040606,-0.9174082558841035
2015-10-07,-0.9989337279793504,-0.9174082558841018
2015-10-08,-0.9989337279353404,-0.9174082558841018
2015-10-09,-0.9989337279343837,-0.9174082558841018
2015-10-12,-0.9989337279343629,-0.9174082558841018
2015-10-13,-0.9989337279343625,-0.9174082558841018
2015-10-14,-0.9989337279343625,-0.9174082558841018
2015-10-15,-0.9989337279343625,-0.9174082558841018
2015-10-16,-0.9989337279343625,-0.9174082558841018
2015-10-19,-0.9989337279343625,-0.9174082558841018
2015-10-20,-0.9989337279343625,-0.9174082558841018
2015-10-21,-0.9989337279343625,-0.9174082558841018
2015-10-22,-0.9989337279343625,-0.9174082558841018
2015-10-23,-0.9989337279343625,-0.9174082558841018
2015-10-26,-0.9989337279343625,-0.9174082558841018
2015-10-27,-0.9989337279343625,-0.9174082558841018
2015-10-28,-0.9989337279343625,-0.9174082558841018
2015-10-29,-0.9989337279343625,-0.9174082558841018
2015-10-30,-0.9989337279343625,-0.9174082558841018
2015-11-02,-1.000460158946922,-0.8892780773939265
2015-11-03,-0.9989673760290351,-0.9123238097987095
2015-11-04,-0.9989350023295865,-0.912330945996858
2015-11-05,-0.9989342986739609,-0.9123309481232367
2015-11-06,-0.9989342833789744,-0.9123309481238703
2015-11-09,-0.998934283046515,-0.9123309481238705
2015-11-10,-0.9989342830392884,-0.9123309481238705
2015-11-11,-0.9989342830391313,-0.9123309481238705
2015-11-12,-0.998934283039128,-0.9123309481238705
2015-11-13,-0.9989342830391278,-0.9123309481238705
2015-11-16,-0.9989342830391278,-0.9123309481238705
2015-11-17,-0.9989342830391278,-0.9123309481238705
2015-11-18,-0.9989342830391278,-0.9123309481238705
2015-11-19,-0.9989342830391278,-0.9123309481238705
2015-11-20,-0.9989342830391278,-0.9123309481238705
2015-11-23,-0.9989342830391278,-0.9123309481238705
2015-11-24,-0.9989342830391278,-0.9123309481238705
2015-11-25,-0.9989342830391278,-0.9123309481238705
2015-11-26,-0.9989342830391278,-0.9123309481238705
2015-11-27,-0.9989342830391278,-0.9123309481238705
2015-11-30,-1.0067940464540615,-0.9397273678260883
2015-12-01,-0.9991059369498643,-0.9171665987269695
2015-12-02,-0.9989407746941219,-0.9171601165705464
2015-12-03,-0.9989371855559979,-0.9171601146390961
2015-12-04,-0.9989371075411646,-0.9171601146385207
2015-12-07,-0.9989371058453962,-0.9171601146385204
2015-12-08,-0.998937105808536,-0.9171601146385204
2015-12-09,-0.9989371058077349,-0.9171601146385204
2015-12-10,-0.9989371058077176,-0.9171601146385204
2015-12-11,-0.9989371058077171,-0.9171601146385204
2015-12-14,-0.9989371058077171,-0.9171601146385204
2015-12-15,-0.9989371058077171,-0.9171601146385204
2015-12-16,-0.9989371058077171,-0.9171601146385204
2015-12-17,-0.9989371058077171,-0.9171601146385204
2015-12-18,-0.9989371058077171,-0.9171601146385204
2015-12-21,-0.9989371058077171,-0.9171601146385204
2015-12-22,-0.9989371058077171,-0.9171601146385204
2015-12-23,-0.9989371058077171,-0.9171601146385204
2015-12-24,-0.9989371058077171,-0.9171601146385204
2015-12-25,-0.9989371058077171,-0.9171601146385204
2015-12-28,-0.9989371058077171,-0.9171601146385204
2015-12-29,-0.9989371058077171,-0.9171601146385204
2015-12-30,-0.9989371058077171,-0.9171601146385204
2015-12-31,-0.9781794002381693,-0.9189117836168036
2016-01-01,-0.9984642810734048,-0.9174648290471122
2016-01-04,-0.9989193242187786,-0.917464398920066
2016-01-05,-0.9989292221690924,-0.9174643987919022
2016-01-06,-0.9989294373190521,-0.9174643987918641
2016-01-07,-0.9989294419956585,-0.9174643987918641
2016-01-08,-0.9989294420973114,-0.9174643987918641
2016-01-11,-0.998929442099521,-0.9174643987918641
2016-01-12,-0.998929442099569,-0.9174643987918641
2016-01-13,-0.9989294420995701,-0.9174643987918641
2016-01-14,-0.9989294420995701,-0.9174643987918641
2016-01-15,-0.9989294420995701,-0.9174643987918641
2016-01-18,-0.9989294420995701,-0.9174643987918641
2016-01-19,-0.9989294420995701,-0.9174643987918641
2016-01-20,-0.9989294420995701,-0.9174643987918641
2016-01-21,-0.9989294420995701,-0.9174643987918641
