date,DEU_real_estate_f1__DEU_real_estate_f2
2006-04-14,-0.3580607956576236
2006-04-17,-0.36242575577548003
2006-04-18,-0.3665804840218485
2006-04-19,-0.3705271579597212
2006-04-20,-0.37426895491616174
2006-04-21,-0.377809942523882
2006-04-24,-0.3811549662467837
2006-04-25,-0.3843095365942232
2006-04-26,-0.38727971838989445
2006-04-27,-0.39007202408743724
2006-04-28,-0.39269331273844343
2006-05-01,-0.3951506958382703
2006-05-02,-0.417542572088864
2006-05-03,-0.41828171735753533
2006-05-04,-0.4188216492063992
2006-05-05,-0.419342580287987
2006-05-08,-0.41984631139040474
2006-05-09,-0.4203313031478134
2006-05-10,-0.420796378760269
2006-05-11,-0.4212407465354682
2006-05-12,-0.42166394671347257
2006-05-15,-0.4220658012512802
2006-05-16,-0.4224463683162489
2006-05-17,-0.4228059014549336
2006-05-18,-0.42314481328104675
2006-05-19,-0.42346364346039833
2006-05-22,-0.42376303072455024
2006-05-23,-0.4240436886151784
2006-05-24,-0.42430638464509585
2006-05-25,-0.42455192255699803
2006-05-26,-0.42478112736489043
2006-05-29,-0.42499483287374007
2006-05-30,-0.42519387138830045
2006-05-31,-0.4253790653407681
2006-06-01,-0.4249423627404616
2006-06-02,-0.42513215587851816
2006-06-05,-0.42532737083368294
2006-06-06,-0.42550845351287286
2006-06-07,-0.42567596342153513
2006-06-08,-0.42583084307522
2006-06-09,-0.4259739880206975
2006-06-12,-0.4261062391803452
2006-06-13,-0.4262283846185549
2006-06-14,-0.4263411616853918
2006-06-15,-0.42644525928412613
2006-06-16,-0.4265413202100165
2006-06-19,-0.42662994352047584
2006-06-20,-0.4267116869042788
2006-06-21,-0.42678706902385805
2006-06-22,-0.42685657181019476
2006-06-23,-0.42692064269443014
2006-06-26,-0.426979696764231
2006-06-27,-0.42703411883620296
2006-06-28,-0.4270842654383627
2006-06-29,-0.4271304666989199
2006-06-30,-0.42717302813944535
2006-07-03,-0.42851835095827595
2006-07-04,-0.42844377446364257
2006-07-05,-0.4283917601502292
2006-07-06,-0.4283442567093134
2006-07-07,-0.42830054054703026
2006-07-10,-0.42826030394140113
2006-07-11,-0.42822327109670766
2006-07-12,-0.42818918803142614
2006-07-13,-0.4281578207310036
2006-07-14,-0.428128953601104
2006-07-17,-0.4281023880398765
2006-07-18,-0.42807794111751934
2006-07-19,-0.42805544435554266
2006-07-20,-0.42803474259865437
2006-07-21,-0.4280156929726231
2006-07-24,-0.42799816392189305
2006-07-25,-0.4279820343211175
2006-07-26,-0.4279671926551704
2006-07-27,-0.4279535362625483
2006-07-28,-0.42794097063743447
2006-07-31,-0.4279294087860116
2006-08-01,-0.4271222134110176
2006-08-02,-0.42715307661463414
2006-08-03,-0.42720354388840687
2006-08-04,-0.4272504655283531
2006-08-07,-0.42729365265097313
2006-08-08,-0.4273333924379014
2006-08-09,-0.42736995931713795
2006-08-10,-0.4274036061543837
2006-08-11,-0.4274345657383606
2006-08-14,-0.4274630523597278
2006-08-15,-0.42748926327167697
2006-08-16,-0.4275133800367094
2006-08-17,-0.4275355697681586
2006-08-18,-0.4275559862744944
2006-08-21,-0.427574771113865
2006-08-22,-0.4275920545657853
2006-08-23,-0.42760795652636785
2006-08-24,-0.4276225873330181
2006-08-25,-0.42763604852406967
2006-08-28,-0.4276484335384267
2006-08-29,-0.42765982835989
2006-08-30,-0.4276703121104945
2006-08-31,-0.4276799575968516
2006-09-01,-0.4272311397141388
2006-09-04,-0.4272620314071983
2006-09-05,-0.42730384776706215
2006-09-06,-0.42734261249893596
2006-09-07,-0.42737828351461515
2006-09-08,-0.42741110192444176
