date,FRA_financial_markets_f1__FRA_financial_markets_f2
2022-12-14,-0.8866862750272675
2022-12-15,-0.8906401717687191
2022-12-16,-0.8934400956035148
2022-12-19,-0.8953977267415966
2022-12-20,-0.8967544750419942
2022-12-21,-0.8976891216313032
2022-12-22,-0.8983303336318338
2022-12-23,-0.8987689958543765
2022-12-26,-0.8990685136948879
2022-12-27,-0.8992727558199765
2022-12-28,-0.8994119047483669
2022-12-29,-0.899506648427078
2022-12-30,-0.8995711307774935
2023-01-02,-0.8996150049742335
2023-01-03,-0.8799846665433653
2023-01-04,-0.8860236312591822
2023-01-05,-0.8902602650805033
2023-01-06,-0.8931870952534441
2023-01-09,-0.8951947827828053
2023-01-10,-0.8965670096333926
2023-01-11,-0.8975030489807662
2023-01-12,-0.8981408150200053
2023-01-13,-0.8985750497573175
2023-01-16,-0.8988705766485321
2023-01-17,-0.8990716464901592
2023-01-18,-0.8992084246656062
2023-01-19,-0.899301456956297
2023-01-20,-0.899364729498709
2023-01-23,-0.8994077596762636
2023-01-24,-0.8994370224173694
2023-01-25,-0.899456922096221
2023-01-26,-0.8994704543400289
2023-01-27,-0.8994796564749963
2023-01-30,-0.8994859140205034
2023-01-31,-0.8994901691927807
2023-02-01,-0.8626299248142315
2023-02-02,-0.8610733208588113
2023-02-03,-0.8645322755482617
2023-02-06,-0.8703456632281419
2023-02-07,-0.8766394680078111
2023-02-08,-0.8823543024907733
2023-02-09,-0.8870554881331426
2023-02-10,-0.8906891046859312
2023-02-13,-0.8933841564829592
2023-02-14,-0.8953283068200131
2023-02-15,-0.8967045713327114
2023-02-16,-0.8976664036947211
2023-02-17,-0.8983327505044099
2023-02-20,-0.8987916481391969
2023-02-21,-0.8991064020334213
2023-02-22,-0.8993216942770662
2023-02-23,-0.8994686784138964
2023-02-24,-0.8995688992363305
2023-02-27,-0.8996371752594747
2023-02-28,-0.8996836612286356
2023-03-01,-0.8992190982204856
2023-03-02,-0.899161746397853
2023-03-03,-0.8992462907795931
2023-03-06,-0.8993638261666963
2023-03-07,-0.8994724917558236
2023-03-08,-0.8995599949684276
2023-03-09,-0.8996258944812052
2023-03-10,-0.8996736975573675
2023-03-13,-0.8997075974764344
2023-03-14,-0.8997312972850044
2023-03-15,-0.8997477137850626
2023-03-16,-0.8997590163476559
2023-03-17,-0.8997667666246146
2023-03-20,-0.8997720666845442
2023-03-21,-0.8997756845467251
2023-03-22,-0.8997781510861798
2023-03-23,-0.899779831289461
2023-03-24,-0.8997809751945454
2023-03-27,-0.8997817536817738
2023-03-28,-0.8997822833450045
2023-03-29,-0.8997826436508247
2023-03-30,-0.8997828887210138
2023-03-31,-0.8997830553974412
2023-04-03,-0.7827775568871324
2023-04-04,-0.8152824607335435
2023-04-05,-0.8398558327124346
2023-04-06,-0.8577649365695723
2023-04-07,-0.8705242399090415
2023-04-10,-0.8794795365629581
2023-04-11,-0.885701784791019
2023-04-12,-0.8899954905882353
2023-04-13,-0.8929445565057551
2023-04-14,-0.89496362398035
2023-04-17,-0.8963429684479111
