date,FRA_real_estate_f1__FRA_real_estate_f2
2015-07-27,-0.9020012285115881
2015-07-28,-0.9020003486158472
2015-07-29,-0.9019996623141289
2015-07-30,-0.9019991270092519
2015-07-31,-0.9019987094779258
2015-08-03,-0.9021324261884458
2015-08-04,-0.9021032874662978
2015-08-05,-0.9020800082764504
2015-08-06,-0.9020618376465921
2015-08-07,-0.902047658933551
2015-08-10,-0.9020365961334552
2015-08-11,-0.9020279650800598
2015-08-12,-0.902021231600869
2015-08-13,-0.9020159787232429
2015-08-14,-0.9020118810149796
2015-08-17,-0.9020086845212281
2015-08-18,-0.9020061910856048
2015-08-19,-0.9020042461026017
2015-08-20,-0.9020027289534651
2015-08-21,-0.9020015455394931
2015-08-24,-0.9020006224539383
2015-08-25,-0.901999902433614
2015-08-26,-0.9019993408096423
2015-08-27,-0.9019989027381227
2015-08-28,-0.9019985610394952
2015-08-31,-0.9019982945129081
2015-09-01,-0.90180593088196
2015-09-02,-0.9018474635460423
2015-09-03,-0.9018804624956962
2015-09-04,-0.9019061818920674
2015-09-07,-0.9019262283583885
2015-09-08,-0.9019418556678238
2015-09-09,-0.9019540395343356
2015-09-10,-0.9019635396430833
2015-09-11,-0.9019709477148001
2015-09-14,-0.9019767247848626
2015-09-15,-0.9019812301526914
2015-09-16,-0.9019847438843914
2015-09-17,-0.901987484317483
2015-09-18,-0.9019896216858311
2015-09-21,-0.901991288729605
2015-09-22,-0.9019925889604125
2015-09-23,-0.9019936031016391
2015-09-24,-0.9019943941079773
2015-09-25,-0.9019950110782649
2015-09-28,-0.9019954923060434
2015-09-29,-0.9019958676581067
2015-09-30,-0.9019961604292284
2015-10-01,-0.9010875857912086
2015-10-02,-0.9012827925719683
2015-10-05,-0.9014394434507517
2015-10-06,-0.9015617747368354
2015-10-07,-0.9016572607413322
2015-10-08,-0.9017317797258119
2015-10-09,-0.9017899282820243
2015-10-12,-0.9018352983515149
2015-10-13,-0.9018706955193238
2015-10-14,-0.9018983104288573
2015-10-15,-0.9019198531413375
2015-10-16,-0.9019366583162863
2015-10-19,-0.901949767474692
2015-10-20,-0.9019599932954043
2015-10-21,-0.9019679698441251
2015-10-22,-0.9019741917984239
2015-10-23,-0.9019790450710343
2015-10-26,-0.9019828307127189
2015-10-27,-0.901985783566553
2015-10-28,-0.9019880868243351
2015-10-29,-0.9019898833842505
2015-10-30,-0.9019912847120671
2015-11-02,-0.9019923777542102
2015-11-03,-0.9015285995255484
2015-11-04,-0.9016248379114691
2015-11-05,-0.9017040800216525
2015-11-06,-0.901766817842849
2015-11-09,-0.9018163046331822
2015-11-10,-0.901855238384686
2015-11-11,-0.901885809345387
2015-11-12,-0.9019097776893615
2015-11-13,-0.9019285476891679
2015-11-16,-0.9019432336641987
2015-11-17,-0.9019547162979477
2015-11-18,-0.9019636895112068
2015-11-19,-0.9019706988050616
2015-11-20,-0.9019761722476812
2015-11-23,-0.9019804452983291
2015-11-24,-0.9019837805670887
2015-11-25,-0.9019863834684612
2015-11-26,-0.9019884145775575
2015-11-27,-0.9019899993568715
2015-11-30,-0.9019912357972184
2015-12-01,-0.9013831146027835
2015-12-02,-0.9015165656755618
2015-12-03,-0.9016224435096282
2015-12-04,-0.9017047950335955
2015-12-07,-0.9017688789619669
2015-12-08,-0.9018187732202828
2015-12-09,-0.9018576353770957
2015-12-10,-0.9018879142316912
2015-12-11,-0.9019115113032882
2015-12-14,-0.9019299045959851
2015-12-15,-0.9019442438090431
2015-12-16,-0.9019554237988662
2015-12-17,-0.9019641413937047
