,M1SL,lme_proxy_equal,MYAGM2EZM196N,EUR3MTD156N,GOLDAMGBD228NLBM,IRLTLT01USM156N,USD3MTD156N,ECBESTRVOLWGTTRMDMNRT,IRLTLT01FRM156N,MYAGM1EZM196N,MORTGAGE30US,CSUSHPISA,IRLTLT01DEM156N,IRLTLT01ESM156N,IRLTLT01ITM156N,IBEX_35
2022-04-01,0.26120671541998564,0.14496493114216685,,1.09509430938603,1.1429896496938357,0.2584236033938955,0.9924826328853094,0.9843946602286006,0.2429662889898846,,0.12461276628072337,0.2631770175395965,0.2247291466876624,0.09907759059697437,0.25823949439443544,1.5814861872745916
2022-04-04,0.2655989658950083,0.2143133992781885,,1.09509430938603,1.16471800209283,0.27120099152290617,0.9886301494989581,0.981683130684695,0.2511089653133216,,0.12461276628072337,0.39040881060834853,0.2321351951962806,0.11476345457454386,0.2743678873163776,1.5234656263332322
2022-04-05,0.2649159274749336,0.19218655595090303,,1.09509430938603,1.1468801426778106,0.26929074163758043,0.922586761267967,0.9833100451999356,0.24989460045823858,,0.12461276628072337,0.3736048834043549,0.23102225773083004,0.10649922555961333,0.27200405779947007,1.4569554435370338
2022-04-06,0.2643339571139126,0.17658955535622375,,1.09509430938603,1.127947281343491,0.2676563102210037,0.9292563458428763,0.9838523521802642,0.24885773121207236,,0.12461276628072337,0.35870314046728735,0.23007202802068227,0.10252000059871515,0.269978530346329,1.4345888990174314
2022-04-07,0.2638382729989263,0.16584853067808106,,1.09509430938603,1.1084215420130112,0.2662591552230939,0.9206647198506557,0.9827677392893824,0.247972983554624,,0.12461276628072337,0.34553173073826426,0.22926123617278657,0.10065798942224931,0.26824480671256623,1.45569987782882
2022-04-08,0.2634162081237195,0.15859904581814457,,1.09509430938603,1.0981020548133842,0.26506578330342845,0.9159967185796883,0.981683130684695,0.2472184585212021,,0.12461276628072337,0.33392780030716723,0.2285698018009163,0.09979954779701872,0.2667622825410586,1.3931687036529452
2022-04-11,0.2630569205419581,0.15378413840432273,,1.09509430938603,1.080155944806357,0.2640471765720718,0.9114516997338411,0.982225434450377,0.2465752969077077,,0.12461276628072337,0.32373760186042017,0.22798043380204952,0.09940662739755714,0.2654956281862869,1.4133499870079962
2022-04-12,0.26275113981930986,0.15062446222840464,,1.09509430938603,1.0604866780057105,0.2631782611396546,0.8717421638444066,0.9827677392893824,0.24602728758192727,,0.12461276628072337,0.3148167007047682,0.22747827041860974,0.09922739027535867,0.26441420121774717,1.3542480900154108
2022-04-13,0.26249094613524426,0.1485687054607376,,1.09509430938603,1.0761757439347097,0.26243742104581846,0.8880808095668598,0.982225434450377,0.24556051809329418,,0.12461276628072337,0.3070302056790021,0.2270505583153296,0.0991457559283141,0.26349149861479265,1.2962727082221954
2022-04-14,0.2622695785458361,0.14723905421593741,,1.09509430938603,1.0594426975319258,0.26180605869529633,0.8841849649145374,0.9833100451999356,0.24516306529710952,,0.12461276628072337,0.3002529609053787,0.22668636851863086,0.09910860178277157,0.26270465331512827,1.2474763616551634
2022-04-15,0.2620812690828936,0.14638244377602763,,1.09509430938603,1.0458558832854379,0.26126820111389754,0.8708680240115504,0.9838523521802642,0.24482472310728412,,0.12461276628072337,0.2943696483430822,0.2263763465269658,0.09909169737618752,0.26203397709056997,1.2242155980320737
2022-04-18,0.26192109959216003,0.14583202479278773,,1.09509430938603,1.0268548772778305,0.26081015006218605,0.8704504378851052,0.9838523521802642,0.2445367641775759,,0.12461276628072337,0.2892747686868585,0.22611249362301816,0.09908400734608899,0.26146254967950766,1.1729192157333084
2022-04-19,0.26178487847450704,0.14547895369034142,,1.09509430938603,1.014310806328903,0.2604201732168666,0.8528453465429224,0.9838523521802642,0.24429173220933662,,0.12461276628072337,0.28487248628475903,0.22588797633365432,0.09908050928995854,0.26097585263710804,1.1244526627446774
2022-04-20,0.2616690347677897,0.1452527234909912,,1.09509430938603,1.0344618881931413,0.26008823315313434,0.8522917818816265,0.9805985263804238,0.244083261631205,,0.12461276628072337,0.2810763398772676,0.22569696103371353,0.09907891813622224,0.26056144537941245,1.0789539620193622
2022-04-21,0.26157052727886193,0.14510786993443006,,1.09509430938603,1.016610556567687,0.25980575064877426,0.8522745535460677,0.982225434450377,0.24390592154314938,,0.12461276628072337,0.27780883341972973,0.2255344708296996,0.09907819438146426,0.2602086802990441,1.064271107524206
