date,ESP_real_estate_f1__ESP_real_estate_f2
2021-05-05,0.8994614415986995
2021-05-06,0.8994935293628221
2021-05-07,0.8995155345555466
2021-05-10,0.8995305836681114
2021-05-11,0.899540856572413
2021-05-12,0.8995478603935957
2021-05-13,0.8995526314209783
2021-05-14,0.8995558796138413
2021-05-17,0.8995580901841181
2021-05-18,0.8995595942029736
2021-05-19,0.899560617319571
2021-05-20,0.8995613132159899
2021-05-21,0.8995617865072464
2021-05-24,0.8995621083829315
2021-05-25,0.8995623272757006
2021-05-26,0.899562476130719
2021-05-27,0.8995625773557562
2021-05-28,0.8995626461904274
2021-05-31,0.899562692998744
2021-06-01,0.8994542415668554
2021-06-02,0.8994854134136968
2021-06-03,0.8995078740615412
2021-06-04,0.8995237203920167
2021-06-07,0.899534760555766
2021-06-08,0.8995423901382029
2021-06-09,0.8995476347574741
2021-06-10,0.899551227213816
2021-06-11,0.899553682155495
2021-06-14,0.899555357095876
2021-06-15,0.899556498634718
2021-06-16,0.8995572760733914
2021-06-17,0.8995578052827247
2021-06-18,0.8995581653997008
2021-06-21,0.899558410396874
2021-06-22,0.8995585770492688
2021-06-23,0.8995586903979632
2021-06-24,0.899558767486632
2021-06-25,0.8995588199122473
2021-06-28,0.8995588555641102
2021-06-29,0.8995588798084969
2021-06-30,0.8995588962951901
2021-07-01,0.8950784097132659
2021-07-02,0.89641069964486
2021-07-05,0.8973596940536291
2021-07-06,0.8980233022738764
2021-07-07,0.8984825702231856
2021-07-08,0.8987984447698281
2021-07-09,0.8990148505368087
2021-07-12,0.8991627388225544
2021-07-13,0.8992636375712838
2021-07-14,0.8993324022514017
2021-07-15,0.8993792328276596
2021-07-16,0.8994111101295642
2021-07-19,0.8994328016807955
2021-07-20,0.8994475588469638
2021-07-21,0.8994575969076711
2021-07-22,0.8994644242587907
2021-07-23,0.8994690675347984
2021-07-26,0.8994722252741373
2021-07-27,0.899474372680015
2021-07-28,0.8994758329815398
2021-07-29,0.8994768260164356
2021-07-30,0.8994775012936734
2021-08-02,0.8994779604882389
2021-08-03,0.8983669450953569
2021-08-04,0.8987186282142328
2021-08-05,0.8989555477187035
2021-08-06,0.8991155968393735
2021-08-09,0.899223945897614
2021-08-10,0.8992974005319592
2021-08-11,0.8993472470693449
2021-08-12,0.8993810953752321
2021-08-13,0.899404090362231
2021-08-16,0.8994197168502075
2021-08-17,0.8994303381894877
2021-08-18,0.899437558537646
2021-08-19,0.8994424673726501
2021-08-20,0.8994458049158975
2021-08-23,0.8994480742295345
2021-08-24,0.8994496172623682
2021-08-25,0.8994506664777935
2021-08-26,0.8994513799222826
2021-08-27,0.8994518650541493
2021-08-30,0.8994521949388712
2021-08-31,0.899452419258096
2021-09-01,0.8991383566795961
2021-09-02,0.899170057717084
2021-09-03,0.8992339507710869
2021-09-06,0.8992973433854371
2021-09-07,0.8993497644894299
2021-09-08,0.8993897471041236
2021-09-09,0.8994189497594985
2021-09-10,0.8994397420380562
2021-09-13,0.8994543138272827
2021-09-14,0.899464423175825
2021-09-15,0.8994713903498424
2021-09-16,0.8994761709742737
2021-09-17,0.8994794416650286
2021-09-20,0.8994816749227803
2021-09-21,0.8994831977868434
2021-09-22,0.899484235298876
2021-09-23,0.8994849417152063
2021-09-24,0.8994854224980545
2021-09-27,0.8994857496243452
2021-09-28,0.8994859721598113
2021-09-29,0.8994861235252885
2021-09-30,0.8994862264728928
2021-10-01,0.8958427694652041
2021-10-04,0.8968685124030682
2021-10-05,0.897629781030081
2021-10-06,0.898175638760208
2021-10-07,0.8985594942110751
2021-10-08,0.8988262644642762
2021-10-11,0.8990102921795887
2021-10-12,0.8991366337214228
2021-10-13,0.8992230987716289
2021-10-14,0.8992821495689302
2021-10-15,0.8993224214820621
2021-10-18,0.8993498605424841
2021-10-19,0.8993685441070536
2021-10-20,0.8993812604770249
2021-10-21,0.8993899129405659
2021-10-22,0.8993957990776945
2021-10-25,0.8993998027872603
2021-10-26,0.8994025258339011
2021-10-27,0.8994043777471311
2021-10-28,0.8994056371592394
2021-10-29,0.8994064936104708
2021-11-01,0.8994070760206321
2021-11-02,0.8989687613951405
2021-11-03,0.8991061990492363
2021-11-04,0.8992003274435652
2021-11-05,0.8992646351574896
2021-11-08,0.8993085020896788
2021-11-09,0.899338394881691
2021-11-10,0.8993587511136905
2021-11-11,0.8993726067798324
2021-11-12,0.8993820348263845
2021-11-15,0.8993884487554934
2021-11-16,0.8993928115455109
2021-11-17,0.8993957788506032
2021-11-18,0.899397796898148
2021-11-19,0.8993991692993488
2021-11-22,0.8994001025913327
2021-11-23,0.8994007372569577
2021-11-24,0.8994011688419115
2021-11-25,0.8994014623252513
2021-11-26,0.8994016618964108
2021-11-29,0.8994017976058898
2021-11-30,0.8994018898887994
2021-12-01,0.8993260576704538
2021-12-02,0.8993480122480096
2021-12-03,0.8993634145580064
2021-12-06,0.8993740996942904
2021-12-07,0.8993814633139041
2021-12-08,0.899386515731556
2021-12-09,0.8993899722447514
2021-12-10,0.8993923323195842
2021-12-13,0.8993939416290545
2021-12-14,0.8993950380203595
2021-12-15,0.8993957845189661
2021-12-16,0.8993962925782092
2021-12-17,0.8993966382618768
2021-12-20,0.8993968734207076
2021-12-21,0.8993970333720775
2021-12-22,0.8993971421590129
2021-12-23,0.8993972161433461
2021-12-24,0.8993972664569324
2021-12-27,0.8993973006721165
2021-12-28,0.8993973239393311
2021-12-29,0.8993973397614411
2021-12-30,0.899397350520658
2021-12-31,0.8993973578370066
2022-01-03,0.896107946807778
2022-01-04,0.8970361560178586
2022-01-05,0.8977190006859915
2022-01-06,0.8982061958899508
2022-01-07,0.8985477721940187
2022-01-10,0.8987847116094994
2022-01-11,0.8989479616723026
2022-01-12,0.8990599488115394
2022-01-13,0.899136549241691
2022-01-14,0.8991888443974533
2022-01-17,0.8992245004868165
2022-01-18,0.8992487906423857
2022-01-19,0.8992653282682707
2022-01-20,0.8992765832370498
2022-01-21,0.8992842409487485
2022-01-24,0.8992894501931752
2022-01-25,0.8992929934025965
2022-01-26,0.8992954032107571
2022-01-27,0.8992970420764287
2022-01-28,0.8992981565952738
2022-01-31,0.8992989145094556
2022-02-01,0.898878359990197
2022-02-02,0.8989820778036751
2022-02-03,0.8990741253985054
2022-02-04,0.8991467244968911
2022-02-07,0.8992007225271638
2022-02-08,0.8992395836060318
2022-02-09,0.8992670001902853
2022-02-10,0.8992861018540519
2022-02-11,0.8992993029802091
2022-02-14,0.8993083777819424
2022-02-15,0.8993145939804635
2022-02-16,0.8993188419570503
2022-02-17,0.8993217402729008
2022-02-18,0.8993237156084083
2022-02-21,0.8993250609078868
2022-02-22,0.8993259766689237
2022-02-23,0.8993265998288552
2022-02-24,0.8993270237820007
2022-02-25,0.8993273121645234
2022-02-28,0.8993275083081957
2022-03-01,0.8991811056068969
2022-03-02,0.8991778298930985
2022-03-03,0.8992099586096071
2022-03-04,0.899247998694601
2022-03-07,0.8992814265484075
2022-03-08,0.8993076769864998
2022-03-09,0.8993271621818236
2022-03-10,0.8993411704623905
2022-03-11,0.8993510475008896
2022-03-14,0.8993579266123155
2022-03-15,0.8993626797249163
2022-03-16,0.8993659466900676
2022-03-17,0.899368184346756
2022-03-18,0.8993697134090137
2022-03-21,0.899370756619134
2022-03-22,0.899371467596185
2022-03-23,0.8993719517975804
2022-03-24,0.8993722813951952
2022-03-25,0.8993725056790051
2022-03-28,0.8993726582647269
2022-03-29,0.8993727620566035
2022-03-30,0.899372832650579
2022-03-31,0.8993728806616279
2022-04-01,0.8987527345709324
2022-04-04,0.8988794100629042
2022-04-05,0.899009985947569
2022-04-06,0.8991195751047003
2022-04-07,0.8992037680309781
2022-04-08,0.8992655096896847
2022-04-11,0.8993095761789768
2022-04-12,0.899340506014786
2022-04-13,0.8993619849207886
2022-04-14,0.8993767972713965
2022-04-15,0.8993869652992161
2022-04-18,0.8993939237924534
2022-04-19,0.8993986760254692
2022-04-20,0.899401917003895
2022-04-21,0.8994041252431071
2022-04-22,0.8994056288677666
2022-04-25,0.8994066522671095
2022-04-26,0.8994073486105194
2022-04-27,0.8994078223235252
2022-04-28,0.8994081445404717
2022-04-29,0.8994083636904872
2022-05-02,0.8994085127320807
2022-05-03,0.8983312123295676
2022-05-04,0.8986684504474506
2022-05-05,0.8988985305652268
2022-05-06,0.8990552936539435
2022-05-09,0.899162029197217
2022-05-10,0.8992346706627378
2022-05-11,0.8992840946043988
2022-05-12,0.8993177155194875
2022-05-13,0.8993405835177757
2022-05-16,0.8993561364029877
2022-05-17,0.8993667135784353
2022-05-18,0.8993739066139623
2022-05-19,0.8993787981326195
2022-05-20,0.8993821244813514
2022-05-23,0.899384386451098
2022-05-24,0.8993859246141587
2022-05-25,0.8993869705755017
2022-05-26,0.8993876818337372
2022-05-27,0.8993881654912157
2022-05-30,0.8993884943790244
2022-05-31,0.8993887180229704
2022-06-01,0.8988544832576226
2022-06-02,0.8989413513394122
2022-06-03,0.8990517042543118
2022-06-06,0.8991508795024727
2022-06-07,0.8992295854474632
2022-06-08,0.8992883496747306
2022-06-09,0.8993307452733449
2022-06-10,0.8993607041495286
2022-06-13,0.8993815997403874
2022-06-14,0.8993960511792938
2022-06-15,0.8994059903671651
2022-06-16,0.8994128009324438
2022-06-17,0.8994174561324108
2022-06-20,0.899420632775231
2022-06-21,0.8994227980282754
2022-06-22,0.8994242727748846
2022-06-23,0.8994252767002282
2022-06-24,0.8994259598767463
2022-06-27,0.8994264246711524
2022-06-28,0.8994267408395867
2022-06-29,0.8994269558840775
2022-06-30,0.8994271021373664
2022-07-01,0.8989215484248355
2022-07-04,0.8990756960867576
2022-07-05,0.8991840293134108
2022-07-06,0.8992593051544351
2022-07-07,0.8993112314676576
2022-07-08,0.8993468812693831
2022-07-11,0.8993712797753581
2022-07-12,0.8993879430191075
2022-07-13,0.899399307381357
2022-07-14,0.8994070505521795
2022-07-15,0.8994123230239766
2022-07-18,0.8994159115918899
2022-07-19,0.8994183533364432
2022-07-20,0.8994200144239439
