date,ITA_external_fx_f1,ITA_external_fx_f2
2000-03-14,2.5588430697983777,2.2731227988984886
2000-03-15,2.5588430697983777,2.2731227988984886
2000-03-16,2.5588430697983777,2.2731227988984886
2000-03-17,2.5588430697983777,2.2731227988984886
2000-03-20,2.5588430697983777,2.2731227988984886
2000-03-21,2.5588430697983777,2.2731227988984886
2000-03-22,2.5588430697983777,2.2731227988984886
2000-03-23,2.5588430697983777,2.2731227988984886
2000-03-24,2.5588430697983777,2.2731227988984886
2000-03-27,2.5588430697983777,2.2731227988984886
2000-03-28,2.5588430697983777,2.2731227988984886
2000-03-29,2.5588430697983777,2.2731227988984886
2000-03-30,2.5588430697983777,2.2731227988984886
2000-03-31,2.5588430697983777,2.2731227988984886
2000-04-03,2.6308161457340926,2.5555215447197073
2000-04-04,2.6308161457340926,2.555521544733522
2000-04-05,2.6308161457340926,2.555521544733522
2000-04-06,2.6308161457340926,2.555521544733522
2000-04-07,2.6308161457340926,2.555521544733522
2000-04-10,2.6308161457340926,2.555521544733522
2000-04-11,2.6308161457340926,2.555521544733522
2000-04-12,2.6308161457340926,2.555521544733522
2000-04-13,2.6308161457340926,2.555521544733522
2000-04-14,2.6308161457340926,2.555521544733522
2000-04-17,2.6308161457340926,2.555521544733522
2000-04-18,2.6308161457340926,2.555521544733522
2000-04-19,2.6308161457340926,2.555521544733522
2000-04-20,2.6308161457340926,2.555521544733522
2000-04-21,2.6308161457340926,2.555521544733522
2000-04-24,2.6308161457340926,2.555521544733522
2000-04-25,2.6308161457340926,2.555521544733522
2000-04-26,2.6308161457340926,2.555521544733522
2000-04-27,2.6308161457340926,2.555521544733522
2000-04-28,2.6308161457340926,2.555521544733522
2000-05-01,2.6308161457340926,2.555521544733522
2000-05-02,2.5812508726885084,3.0209227887466192
2000-05-03,2.5812508726885084,3.020922788768862
2000-05-04,2.5812508726885084,3.020922788768862
2000-05-05,2.5812508726885084,3.020922788768862
2000-05-08,2.5812508726885084,3.020922788768862
2000-05-09,2.5812508726885084,3.020922788768862
2000-05-10,2.5812508726885084,3.020922788768862
2000-05-11,2.5812508726885084,3.020922788768862
2000-05-12,2.5812508726885084,3.020922788768862
2000-05-15,2.5812508726885084,3.020922788768862
2000-05-16,2.5812508726885084,3.020922788768862
2000-05-17,2.5812508726885084,3.020922788768862
2000-05-18,2.5812508726885084,3.020922788768862
2000-05-19,2.5812508726885084,3.020922788768862
2000-05-22,2.5812508726885084,3.020922788768862
2000-05-23,2.5812508726885084,3.020922788768862
2000-05-24,2.5812508726885084,3.020922788768862
2000-05-25,2.5812508726885084,3.020922788768862
2000-05-26,2.5812508726885084,3.020922788768862
2000-05-29,2.5812508726885084,3.020922788768862
2000-05-30,2.5812508726885084,3.020922788768862
2000-05-31,2.5812508726885084,3.020922788768862
2000-06-01,2.3949803865282875,2.6604016272308644
2000-06-02,2.3949803865282875,2.6604016272109314
2000-06-05,2.3949803865282875,2.6604016272109314
2000-06-06,2.3949803865282875,2.6604016272109314
2000-06-07,2.3949803865282875,2.6604016272109314
2000-06-08,2.3949803865282875,2.6604016272109314
2000-06-09,2.3949803865282875,2.6604016272109314
2000-06-12,2.3949803865282875,2.6604016272109314
2000-06-13,2.3949803865282875,2.6604016272109314
2000-06-14,2.3949803865282875,2.6604016272109314
2000-06-15,2.3949803865282875,2.6604016272109314
2000-06-16,2.3949803865282875,2.6604016272109314
2000-06-19,2.3949803865282875,2.6604016272109314
2000-06-20,2.3949803865282875,2.6604016272109314
2000-06-21,2.3949803865282875,2.6604016272109314
2000-06-22,2.3949803865282875,2.6604016272109314
2000-06-23,2.3949803865282875,2.6604016272109314
2000-06-26,2.3949803865282875,2.6604016272109314
2000-06-27,2.3949803865282875,2.6604016272109314
2000-06-28,2.3949803865282875,2.6604016272109314
2000-06-29,2.3949803865282875,2.6604016272109314
2000-06-30,2.3949803865282875,2.6604016272109314
2000-07-03,2.352955216351383,2.4532320342495253
2000-07-04,2.352955216351383,2.453232034238345
2000-07-05,2.352955216351383,2.453232034238345
2000-07-06,2.352955216351383,2.453232034238345
2000-07-07,2.352955216351383,2.453232034238345
2000-07-10,2.352955216351383,2.453232034238345
2000-07-11,2.352955216351383,2.453232034238345
2000-07-12,2.352955216351383,2.453232034238345
2000-07-13,2.352955216351383,2.453232034238345
2000-07-14,2.352955216351383,2.453232034238345
2000-07-17,2.352955216351383,2.453232034238345
2000-07-18,2.352955216351383,2.453232034238345
2000-07-19,2.352955216351383,2.453232034238345
2000-07-20,2.352955216351383,2.453232034238345
2000-07-21,2.352955216351383,2.453232034238345
2000-07-24,2.352955216351383,2.453232034238345
2000-07-25,2.352955216351383,2.453232034238345
2000-07-26,2.352955216351383,2.453232034238345
2000-07-27,2.352955216351383,2.453232034238345
2000-07-28,2.352955216351383,2.453232034238345
2000-07-31,2.352955216351383,2.453232034238345
2000-08-01,2.320459070993321,2.7064775132808063
2000-08-02,2.320459070993321,2.706477513293306
2000-08-03,2.320459070993321,2.706477513293306
2000-08-04,2.320459070993321,2.706477513293306
2000-08-07,2.320459070993321,2.706477513293306
2000-08-08,2.320459070993321,2.706477513293306
2000-08-09,2.320459070993321,2.706477513293306
2000-08-10,2.320459070993321,2.706477513293306
2000-08-11,2.320459070993321,2.706477513293306
2000-08-14,2.320459070993321,2.706477513293306
2000-08-15,2.320459070993321,2.706477513293306
2000-08-16,2.320459070993321,2.706477513293306
2000-08-17,2.320459070993321,2.706477513293306
2000-08-18,2.320459070993321,2.706477513293306
2000-08-21,2.320459070993321,2.706477513293306
2000-08-22,2.320459070993321,2.706477513293306
2000-08-23,2.320459070993321,2.706477513293306
2000-08-24,2.320459070993321,2.706477513293306
2000-08-25,2.320459070993321,2.706477513293306
2000-08-28,2.320459070993321,2.706477513293306
2000-08-29,2.320459070993321,2.706477513293306
2000-08-30,2.320459070993321,2.706477513293306
2000-08-31,2.320459070993321,2.706477513293306
2000-09-01,2.3335775019817073,3.217989756824557
2000-09-04,2.3335775019817073,3.2179897568489384
2000-09-05,2.3335775019817073,3.2179897568489384
2000-09-06,2.3335775019817073,3.2179897568489384
2000-09-07,2.3335775019817073,3.2179897568489384
2000-09-08,2.3335775019817073,3.2179897568489384
2000-09-11,2.3335775019817073,3.2179897568489384
2000-09-12,2.3335775019817073,3.2179897568489384
2000-09-13,2.3335775019817073,3.2179897568489384
2000-09-14,2.3335775019817073,3.2179897568489384
2000-09-15,2.3335775019817073,3.2179897568489384
2000-09-18,2.3335775019817073,3.2179897568489384
2000-09-19,2.3335775019817073,3.2179897568489384
2000-09-20,2.3335775019817073,3.2179897568489384
2000-09-21,2.3335775019817073,3.2179897568489384
2000-09-22,2.3335775019817073,3.2179897568489384
2000-09-25,2.3335775019817073,3.2179897568489384
2000-09-26,2.3335775019817073,3.2179897568489384
2000-09-27,2.3335775019817073,3.2179897568489384
2000-09-28,2.3335775019817073,3.2179897568489384
2000-09-29,2.3335775019817073,3.2179897568489384
2000-10-02,2.3335775019817073,3.2179897568489384
2000-10-03,2.347405867048812,3.282665820912276
2000-10-04,2.347405867048812,3.282665820915592
2000-10-05,2.347405867048812,3.282665820915592
2000-10-06,2.347405867048812,3.282665820915592
2000-10-09,2.347405867048812,3.282665820915592
2000-10-10,2.347405867048812,3.282665820915592
2000-10-11,2.347405867048812,3.282665820915592
2000-10-12,2.347405867048812,3.282665820915592
2000-10-13,2.347405867048812,3.282665820915592
2000-10-16,2.347405867048812,3.282665820915592
2000-10-17,2.347405867048812,3.282665820915592
2000-10-18,2.347405867048812,3.282665820915592
2000-10-19,2.347405867048812,3.282665820915592
2000-10-20,2.347405867048812,3.282665820915592
2000-10-23,2.347405867048812,3.282665820915592
2000-10-24,2.347405867048812,3.282665820915592
2000-10-25,2.347405867048812,3.282665820915592
2000-10-26,2.347405867048812,3.282665820915592
2000-10-27,2.347405867048812,3.282665820915592
2000-10-30,2.347405867048812,3.282665820915592
2000-10-31,2.347405867048812,3.282665820915592
2000-11-01,2.3615142187493143,3.673224998842491
2000-11-02,2.3615142187493143,3.6732249988616394
2000-11-03,2.3615142187493143,3.6732249988616394
2000-11-06,2.3615142187493143,3.6732249988616394
2000-11-07,2.3615142187493143,3.6732249988616394
2000-11-08,2.3615142187493143,3.6732249988616394
2000-11-09,2.3615142187493143,3.6732249988616394
2000-11-10,2.3615142187493143,3.6732249988616394
2000-11-13,2.3615142187493143,3.6732249988616394
2000-11-14,2.3615142187493143,3.6732249988616394
2000-11-15,2.3615142187493143,3.6732249988616394
2000-11-16,2.3615142187493143,3.6732249988616394
2000-11-17,2.3615142187493143,3.6732249988616394
2000-11-20,2.3615142187493143,3.6732249988616394
2000-11-21,2.3615142187493143,3.6732249988616394
2000-11-22,2.3615142187493143,3.6732249988616394
2000-11-23,2.3615142187493143,3.6732249988616394
2000-11-24,2.3615142187493143,3.6732249988616394
2000-11-27,2.3615142187493143,3.6732249988616394
2000-11-28,2.3615142187493143,3.6732249988616394
2000-11-29,2.3615142187493143,3.6732249988616394
2000-11-30,2.3615142187493143,3.6732249988616394
2000-12-01,2.1904756333169253,3.3488219522304306
2000-12-04,2.1904756333169253,3.348821952212819
2000-12-05,2.1904756333169253,3.348821952212819
2000-12-06,2.1904756333169253,3.348821952212819
2000-12-07,2.1904756333169253,3.348821952212819
2000-12-08,2.1904756333169253,3.348821952212819
2000-12-11,2.1904756333169253,3.348821952212819
2000-12-12,2.1904756333169253,3.348821952212819
2000-12-13,2.1904756333169253,3.348821952212819
2000-12-14,2.1904756333169253,3.348821952212819
2000-12-15,2.1904756333169253,3.348821952212819
2000-12-18,2.1904756333169253,3.348821952212819
2000-12-19,2.1904756333169253,3.348821952212819
2000-12-20,2.1904756333169253,3.348821952212819
2000-12-21,2.1904756333169253,3.348821952212819
2000-12-22,2.1904756333169253,3.348821952212819
2000-12-25,2.1904756333169253,3.348821952212819
2000-12-26,2.1904756333169253,3.348821952212819
2000-12-27,2.1904756333169253,3.348821952212819
2000-12-28,2.1904756333169253,3.348821952212819
2000-12-29,2.1904756333169253,3.348821952212819
2001-01-01,2.1904756333169253,3.348821952212819
2001-01-02,2.1201954343539144,2.4305444804888316
2001-01-03,2.1201954343539144,2.4305444804323004
2001-01-04,2.1201954343539144,2.4305444804323004
2001-01-05,2.1201954343539144,2.4305444804323004
2001-01-08,2.1201954343539144,2.4305444804323004
2001-01-09,2.1201954343539144,2.4305444804323004
2001-01-10,2.1201954343539144,2.4305444804323004
2001-01-11,2.1201954343539144,2.4305444804323004
2001-01-12,2.1201954343539144,2.4305444804323004
2001-01-15,2.1201954343539144,2.4305444804323004
2001-01-16,2.1201954343539144,2.4305444804323004
2001-01-17,2.1201954343539144,2.4305444804323004
2001-01-18,2.1201954343539144,2.4305444804323004
2001-01-19,2.1201954343539144,2.4305444804323004
2001-01-22,2.1201954343539144,2.4305444804323004
2001-01-23,2.1201954343539144,2.4305444804323004
2001-01-24,2.1201954343539144,2.4305444804323004
2001-01-25,2.1201954343539144,2.4305444804323004
2001-01-26,2.1201954343539144,2.4305444804323004
2001-01-29,2.1201954343539144,2.4305444804323004
2001-01-30,2.1201954343539144,2.4305444804323004
2001-01-31,2.1201954343539144,2.4305444804323004
2001-02-01,2.0822010085136315,2.450782296188945
2001-02-02,2.0822010085136315,2.4507822961899883
2001-02-05,2.0822010085136315,2.4507822961899883
2001-02-06,2.0822010085136315,2.4507822961899883
2001-02-07,2.0822010085136315,2.4507822961899883
2001-02-08,2.0822010085136315,2.4507822961899883
2001-02-09,2.0822010085136315,2.4507822961899883
2001-02-12,2.0822010085136315,2.4507822961899883
2001-02-13,2.0822010085136315,2.4507822961899883
2001-02-14,2.0822010085136315,2.4507822961899883
2001-02-15,2.0822010085136315,2.4507822961899883
2001-02-16,2.0822010085136315,2.4507822961899883
2001-02-19,2.0822010085136315,2.4507822961899883
2001-02-20,2.0822010085136315,2.4507822961899883
2001-02-21,2.0822010085136315,2.4507822961899883
2001-02-22,2.0822010085136315,2.4507822961899883
2001-02-23,2.0822010085136315,2.4507822961899883
2001-02-26,2.0822010085136315,2.4507822961899883
2001-02-27,2.0822010085136315,2.4507822961899883
2001-02-28,2.0822010085136315,2.4507822961899883
2001-03-01,2.1078772195398825,2.536223458927972
2001-03-02,2.1078772195398825,2.536223458932322
2001-03-05,2.1078772195398825,2.536223458932322
2001-03-06,2.1078772195398825,2.536223458932322
2001-03-07,2.1078772195398825,2.536223458932322
2001-03-08,2.1078772195398825,2.536223458932322
2001-03-09,2.1078772195398825,2.536223458932322
2001-03-12,2.1078772195398825,2.536223458932322
2001-03-13,2.1078772195398825,2.536223458932322
2001-03-14,2.1078772195398825,2.536223458932322
2001-03-15,2.1078772195398825,2.536223458932322
2001-03-16,2.1078772195398825,2.536223458932322
2001-03-19,2.1078772195398825,2.536223458932322
2001-03-20,2.1078772195398825,2.536223458932322
2001-03-21,2.1078772195398825,2.536223458932322
2001-03-22,2.1078772195398825,2.536223458932322
2001-03-23,2.1078772195398825,2.536223458932322
2001-03-26,2.1078772195398825,2.536223458932322
2001-03-27,2.1078772195398825,2.536223458932322
2001-03-28,2.1078772195398825,2.536223458932322
2001-03-29,2.1078772195398825,2.536223458932322
2001-03-30,2.1078772195398825,2.536223458932322
2001-04-02,2.1078772195398825,2.536223458932322
2001-04-03,2.1017781111847142,2.8916623014151135
2001-04-04,2.1017781111847142,2.891662301432387
2001-04-05,2.1017781111847142,2.891662301432387
2001-04-06,2.1017781111847142,2.891662301432387
2001-04-09,2.1017781111847142,2.891662301432387
2001-04-10,2.1017781111847142,2.891662301432387
2001-04-11,2.1017781111847142,2.891662301432387
2001-04-12,2.1017781111847142,2.891662301432387
2001-04-13,2.1017781111847142,2.891662301432387
2001-04-16,2.1017781111847142,2.891662301432387
2001-04-17,2.1017781111847142,2.891662301432387
2001-04-18,2.1017781111847142,2.891662301432387
2001-04-19,2.1017781111847142,2.891662301432387
2001-04-20,2.1017781111847142,2.891662301432387
2001-04-23,2.1017781111847142,2.891662301432387
2001-04-24,2.1017781111847142,2.891662301432387
2001-04-25,2.1017781111847142,2.891662301432387
2001-04-26,2.1017781111847142,2.891662301432387
2001-04-27,2.1017781111847142,2.891662301432387
2001-04-30,2.1017781111847142,2.891662301432387
2001-05-01,2.131463819386852,2.827717328906547
2001-05-02,2.131463819386852,2.8277173289031987
2001-05-03,2.131463819386852,2.8277173289031987
2001-05-04,2.131463819386852,2.8277173289031987
2001-05-07,2.131463819386852,2.8277173289031987
2001-05-08,2.131463819386852,2.8277173289031987
2001-05-09,2.131463819386852,2.8277173289031987
2001-05-10,2.131463819386852,2.8277173289031987
2001-05-11,2.131463819386852,2.8277173289031987
