date,ITA_macro_f1__ITA_macro_f2
2021-09-23,0.7150246698556
2021-09-24,0.7150566254480835
2021-09-27,0.7150860266704736
2021-09-28,0.7151130775532355
2021-09-29,0.7151379658534331
2021-09-30,0.7151608643490648
2021-10-01,0.7052489690519176
2021-10-04,0.7060372193913886
2021-10-05,0.7067621244493046
2021-10-06,0.7074287965981835
2021-10-07,0.7080419321411852
2021-10-08,0.7086058457284778
2021-10-11,0.7091245018395309
2021-10-12,0.709601543592755
2021-10-13,0.7100403191218002
2021-10-14,0.710443905734343
2021-10-15,0.7108151320483554
2021-10-18,0.7111565982823097
2021-10-19,0.7114706948592009
2021-10-20,0.7117596194694716
2021-10-21,0.7120253927246224
2021-10-22,0.7122698725213683
2021-10-25,0.7124947672254436
2021-10-26,0.7127016477744597
2021-10-27,0.7128919587904732
2021-10-28,0.7130670287849836
2021-10-29,0.7132280795319037
2021-11-01,0.7133762346775383
2021-11-02,0.706768405292301
2021-11-03,0.7073733669263452
2021-11-04,0.7079298159687126
2021-11-05,0.7084416514112011
2021-11-08,0.7089124575173853
2021-11-09,0.7093455294411014
2021-11-10,0.709743896727247
2021-11-11,0.7101103448736041
2021-11-12,0.7104474351182286
2021-11-15,0.7107575226022674
2021-11-16,0.711042773044785
2021-11-17,0.7113051780541984
2021-11-18,0.7115465691900534
2021-11-19,0.7117686308790283
2021-11-22,0.7119729122801208
2021-11-23,0.7121608381858393
2021-11-24,0.7123337190388519
2021-11-25,0.7124927601368058
2021-11-26,0.7126390700919112
2021-11-29,0.7127736686062969
2021-11-30,0.712897493619037
2021-12-01,0.7109882884670637
2021-12-02,0.7112165562151056
2021-12-03,0.7114265899703774
2021-12-06,0.7116198441628412
2021-12-07,0.711797657544397
2021-12-08,0.7119612623350657
2021-12-09,0.7121117926552523
2021-12-10,0.7122502922979781
2021-12-13,0.7123777218914914
2021-12-14,0.7124949654990409
2021-12-15,0.7126028366991838
2021-12-16,0.7127020841868075
2021-12-17,0.7127933969320542
2021-12-20,0.7128774089315598
2021-12-21,0.7129547035838096
2021-12-22,0.7130258177180147
2021-12-23,0.7130912453036603
2021-12-24,0.7131514408657982
2021-12-27,0.7132068226292283
2021-12-28,0.7132577754129246
2021-12-29,0.7133046532944045
2021-12-30,0.7133477820622109
2021-12-31,0.7133874614732618
2022-01-03,0.594778221837591
2022-01-04,0.5260129740067448
2022-01-05,0.4625358508573986
2022-01-06,0.4039553936546783
2022-01-07,0.3499068521746448
2022-01-10,0.30005070401760564
2022-01-11,0.2540712024806535
2022-01-12,0.21167496226712348
2022-01-13,0.17258959025169063
2022-01-14,0.1365623667311716
2022-01-17,0.10335898106008365
2022-01-18,0.07276232427193396
2022-01-19,0.044571340197606654
2022-01-20,0.018599935687421534
2022-01-21,-0.0053240501988834794
2022-01-24,-0.027359818770666226
2022-01-25,-0.047654527267919376
2022-01-26,-0.06634414899322887
2022-01-27,-0.08355427988471856
2022-01-28,-0.09940089360786576
2022-01-31,-0.11399104738774758
2022-02-01,-0.13861400012762656
2022-02-02,-0.15000745723801706
2022-02-03,-0.16051714099241987
2022-02-04,-0.17020961776190524
2022-02-07,-0.1791467380099844
2022-02-08,-0.18738592548525906
2022-02-09,-0.19498045563535582
2022-02-10,-0.20197972245376156
2022-02-11,-0.208429493234768
2022-02-14,-0.21437215093631484
2022-02-15,-0.21984692403719944
2022-02-16,-0.22489010392840958
2022-02-17,-0.22953525000244013
2022-02-18,-0.23381338270327018
2022-02-21,-0.23775316487673082
2022-02-22,-0.2413810718194903
2022-02-23,-0.24472155046764738
2022-02-24,-0.2477971681954911
2022-02-25,-0.25062875171355625
2022-02-28,-0.2532355165646043
2022-03-01,-0.2614792731200183
2022-03-02,-0.2632339349220099
2022-03-03,-0.2648511657251711
2022-03-04,-0.2663415167507138
2022-03-07,-0.26771476132998445
2022-03-08,-0.2689799473734785
