date,ESP_macro_f1__ESP_macro_f2
2023-02-03,-0.25064122848429693
2023-02-06,-0.25047452741111936
2023-02-07,-0.25032109956890536
2023-02-08,-0.2501798927282758
2023-02-09,-0.25004993734874925
2023-02-10,-0.24993034021061517
2023-02-13,-0.2498202784985169
2023-02-14,-0.24971899432951827
2023-02-15,-0.24962578969458216
2023-02-16,-0.2495400217840648
2023-02-17,-0.24946109866962604
2023-02-20,-0.2493884753166977
2023-02-21,-0.24932164990332112
2023-02-22,-0.24926016042275964
2023-02-23,-0.24920358154881275
2023-02-24,-0.24915152174419455
2023-02-27,-0.2491036205937076
2023-02-28,-0.24905954634521946
2023-03-01,-0.2539915345308449
2023-03-02,-0.2535570293164829
2023-03-03,-0.2531589480102295
2023-03-06,-0.2527924047274803
2023-03-07,-0.25245491068926573
2023-03-08,-0.25214418347100065
2023-03-09,-0.2518581170677652
2023-03-10,-0.25159476861536967
2023-03-13,-0.2513523461394022
2023-03-14,-0.2511291971662495
2023-03-15,-0.2509237981437295
2023-03-16,-0.2507347446214443
2023-03-17,-0.25056074214282353
2023-03-20,-0.2504005978028354
2023-03-21,-0.25025321242744175
2023-03-22,-0.2501175733330272
2023-03-23,-0.24999274762621135
2023-03-24,-0.2498778760066171
2023-03-27,-0.2497721670373087
2023-03-28,-0.24967489184970196
2023-03-29,-0.24958537925178265
2023-03-30,-0.24950301121042182
2023-03-31,-0.24942721868046397
2023-04-03,-0.24963413444826427
2023-04-04,-0.24952828408100516
2023-04-05,-0.24944934036760524
2023-04-06,-0.24937690526158468
2023-04-07,-0.24931031647349355
2023-04-10,-0.2492490975670843
2023-04-11,-0.249192812369872
2023-04-12,-0.24914106062122426
2023-04-13,-0.24909347493694906
2023-04-14,-0.24904971804750148
2023-04-17,-0.24900948027745282
2023-04-18,-0.24897247724374608
2023-04-19,-0.2489384477525921
2023-04-20,-0.24890715187688084
2023-04-21,-0.2488783691977772
2023-04-24,-0.248851897195768
2023-04-25,-0.24882754977785312
2023-04-26,-0.24880515592884567
2023-04-27,-0.24878455847588557
2023-04-28,-0.24876561295629107
2023-05-01,-0.24874818657978903
2023-05-02,-0.2501628907944412
2023-05-03,-0.250036279963615
2023-05-04,-0.24991754424004953
2023-05-05,-0.24980826348633334
2023-05-08,-0.2497077015501008
2023-05-09,-0.24961516464300923
2023-05-10,-0.24953001381424028
2023-05-11,-0.24945166076178368
2023-05-12,-0.24937956385252802
2023-05-15,-0.24931322444909443
2023-05-16,-0.24925218352133194
2023-05-17,-0.24919601852109888
2023-05-18,-0.2491443405004518
2023-05-19,-0.2490967914547742
2023-05-22,-0.2490530418737
2023-05-23,-0.24901278848393432
2023-05-24,-0.24897575216923223
2023-05-25,-0.248941676053883
2023-05-26,-0.2489103237370629
2023-05-29,-0.2488814776663593
2023-05-30,-0.248854937639651
2023-05-31,-0.24883051942534595
2023-06-01,-0.25043587598186323
2023-06-02,-0.2502827929801172
2023-06-05,-0.2501442961526218
2023-06-06,-0.2500168643265595
2023-06-07,-0.24989960006359202
2023-06-08,-0.2497916939772043
2023-06-09,-0.24969240092345868
2023-06-12,-0.24960103483513763
2023-06-13,-0.24951696407620383
2023-06-14,-0.2494396071564443
2023-06-15,-0.24936842877846502
2023-06-16,-0.24930293619202226
2023-06-19,-0.2492426758324488
2023-06-20,-0.24918723022158806
2023-06-21,-0.2491362151112093
2023-06-22,-0.24908927685032883
2023-06-23,-0.24904608995922656
2023-06-26,-0.24900635489421752
2023-06-27,-0.24896979598842278
2023-06-28,-0.24893615955488885
2023-06-29,-0.24890521213943145
2023-06-30,-0.24887673891153494
2023-07-03,-0.2537535187419864
2023-07-04,-0.25334979699484184
2023-07-05,-0.25296848297640806
2023-07-06,-0.252617270260168
2023-07-07,-0.2522938701636058
2023-07-10,-0.2519961014435236
2023-07-11,-0.2517219502909358
2023-07-12,-0.2514695584190664
2023-07-13,-0.2512372114693586
2023-07-14,-0.25102332821458156
2023-07-17,-0.2508264505176516
2023-07-18,-0.2506452340018534
2023-07-19,-0.25047843938929093
2023-07-20,-0.2503249244658259
2023-07-21,-0.25018363663235954
2023-07-24,-0.25005360600404775
2023-07-25,-0.24993393902084238
2023-07-26,-0.24982381253460162
2023-07-27,-0.24972246833987272
2023-07-28,-0.24962920811729555
2023-07-31,-0.24954338876039517
2023-08-01,-0.24960889337432224
2023-08-02,-0.24952624836851708
2023-08-03,-0.24944871317437983
2023-08-04,-0.24937735569594566
2023-08-07,-0.24931169460545097
