date,ESP_macro_f1,ESP_macro_f2
2000-09-29,-1.0344449021157205,-0.9998715837868116
2000-10-02,-1.056003704626608,-1.1204254867516383
2000-10-03,-1.0345993872557748,-0.9998977274039206
2000-10-04,-1.034448882361086,-0.9998977273986664
2000-10-05,-1.0344477911311898,-0.9998977273986664
2000-10-06,-1.0344477832175432,-0.9998977273986664
2000-10-09,-1.034447783160153,-0.9998977273986664
2000-10-10,-1.034447783159737,-0.9998977273986664
2000-10-11,-1.0344477831597338,-0.9998977273986664
2000-10-12,-1.0344477831597338,-0.9998977273986664
2000-10-13,-1.0344477831597338,-0.9998977273986664
2000-10-16,-1.0344477831597338,-0.9998977273986664
2000-10-17,-1.0344477831597338,-0.9998977273986664
2000-10-18,-1.0344477831597338,-0.9998977273986664
2000-10-19,-1.0344477831597338,-0.9998977273986664
2000-10-20,-1.0344477831597338,-0.9998977273986664
2000-10-23,-1.0344477831597338,-0.9998977273986664
2000-10-24,-1.0344477831597338,-0.9998977273986664
2000-10-25,-1.0344477831597338,-0.9998977273986664
2000-10-26,-1.0344477831597338,-0.9998977273986664
2000-10-27,-1.0344477831597338,-0.9998977273986664
2000-10-30,-1.0344477831597338,-0.9998977273986664
2000-10-31,-1.0309614401254932,-1.1716603292327754
2000-11-01,-1.0344219125070202,-0.9999255122385516
2000-11-02,-1.0344471354586142,-0.9999255122315396
2000-11-03,-1.0344473183835858,-0.9999255122315396
2000-11-06,-1.0344473197101682,-0.9999255122315396
2000-11-07,-1.0344473197197888,-0.9999255122315396
2000-11-08,-1.0344473197198585,-0.9999255122315396
2000-11-09,-1.034447319719859,-0.9999255122315396
2000-11-10,-1.034447319719859,-0.9999255122315396
2000-11-13,-1.034447319719859,-0.9999255122315396
2000-11-14,-1.034447319719859,-0.9999255122315396
2000-11-15,-1.034447319719859,-0.9999255122315396
2000-11-16,-1.034447319719859,-0.9999255122315396
2000-11-17,-1.034447319719859,-0.9999255122315396
2000-11-20,-1.034447319719859,-0.9999255122315396
2000-11-21,-1.034447319719859,-0.9999255122315396
2000-11-22,-1.034447319719859,-0.9999255122315396
2000-11-23,-1.034447319719859,-0.9999255122315396
2000-11-24,-1.034447319719859,-0.9999255122315396
2000-11-27,-1.034447319719859,-0.9999255122315396
2000-11-28,-1.034447319719859,-0.9999255122315396
2000-11-29,-1.034447319719859,-0.9999255122315396
2000-11-30,-1.0316308633196085,-1.0288992978499232
2000-12-01,-1.0344264377054044,-0.9999296478826231
2000-12-04,-1.0344467944481541,-0.9999296478811902
2000-12-05,-1.0344469420807625,-0.9999296478811902
2000-12-06,-1.0344469431514023,-0.9999296478811902
2000-12-07,-1.0344469431591667,-0.9999296478811902
2000-12-08,-1.034446943159223,-0.9999296478811902
2000-12-11,-1.0344469431592234,-0.9999296478811902
2000-12-12,-1.0344469431592234,-0.9999296478811902
2000-12-13,-1.0344469431592234,-0.9999296478811902
2000-12-14,-1.0344469431592234,-0.9999296478811902
2000-12-15,-1.0344469431592234,-0.9999296478811902
2000-12-18,-1.0344469431592234,-0.9999296478811902
2000-12-19,-1.0344469431592234,-0.9999296478811902
2000-12-20,-1.0344469431592234,-0.9999296478811902
2000-12-21,-1.0344469431592234,-0.9999296478811902
2000-12-22,-1.0344469431592234,-0.9999296478811902
2000-12-25,-1.0344469431592234,-0.9999296478811902
2000-12-26,-1.0344469431592234,-0.9999296478811902
2000-12-27,-1.0344469431592234,-0.9999296478811902
2000-12-28,-1.0344469431592234,-0.9999296478811902
2000-12-29,-1.0344469431592234,-0.9999296478811902
2001-01-01,-0.980598460280047,-1.166663747796629
2001-01-02,-1.0340161871805453,-0.9999483183277164
2001-01-03,-1.0344360601061857,-0.9999483183208665
2001-01-04,-1.0344391069161034,-0.9999483183208665
2001-01-05,-1.0344391290118349,-0.9999483183208665
2001-01-08,-1.0344391291720743,-0.9999483183208665
2001-01-09,-1.0344391291732364,-0.9999483183208665
2001-01-10,-1.0344391291732449,-0.9999483183208665
2001-01-11,-1.0344391291732449,-0.9999483183208665
2001-01-12,-1.0344391291732449,-0.9999483183208665
2001-01-15,-1.0344391291732449,-0.9999483183208665
2001-01-16,-1.0344391291732449,-0.9999483183208665
2001-01-17,-1.0344391291732449,-0.9999483183208665
2001-01-18,-1.0344391291732449,-0.9999483183208665
2001-01-19,-1.0344391291732449,-0.9999483183208665
2001-01-22,-1.0344391291732449,-0.9999483183208665
2001-01-23,-1.0344391291732449,-0.9999483183208665
2001-01-24,-1.0344391291732449,-0.9999483183208665
2001-01-25,-1.0344391291732449,-0.9999483183208665
2001-01-26,-1.0344391291732449,-0.9999483183208665
2001-01-29,-1.0344391291732449,-0.9999483183208665
2001-01-30,-1.0344391291732449,-0.9999483183208665
2001-01-31,-1.0218961807273679,-1.066916462422155
2001-02-01,-1.0343446089041775,-0.9999546021962187
2001-02-02,-1.034436554131589,-0.9999546021930806
2001-02-05,-1.034437221012994,-0.9999546021930806
2001-02-06,-1.0344372258492593,-0.9999546021930806
2001-02-07,-1.0344372258843322,-0.9999546021930806
2001-02-08,-1.0344372258845866,-0.9999546021930806
2001-02-09,-1.0344372258845884,-0.9999546021930806
2001-02-12,-1.0344372258845884,-0.9999546021930806
