date,DEU_financial_markets_f1,DEU_financial_markets_f2
2006-06-13,-0.98990727372056,-0.9999439373868148
2006-06-14,-0.98990727372056,-0.9999439373868148
2006-06-15,-0.98990727372056,-0.9999439373868148
2006-06-16,-0.98990727372056,-0.9999439373868148
2006-06-19,-0.98990727372056,-0.9999439373868148
2006-06-20,-0.98990727372056,-0.9999439373868148
2006-06-21,-0.98990727372056,-0.9999439373868148
2006-06-22,-0.98990727372056,-0.9999439373868148
2006-06-23,-0.98990727372056,-0.9999439373868148
2006-06-26,-0.98990727372056,-0.9999439373868148
2006-06-27,-0.98990727372056,-0.9999439373868148
2006-06-28,-0.98990727372056,-0.9999439373868148
2006-06-29,-0.98990727372056,-0.9999439373868148
2006-06-30,-0.8367183462172586,-1.2831912937133794
2006-07-03,-0.9859579824795001,-0.9999703509845017
2006-07-04,-0.9859579824795001,-0.9999656361802557
2006-07-05,-0.9859579824795001,-0.9999656360670441
2006-07-06,-0.9859579824795001,-0.9999656360670414
2006-07-07,-0.9859579824795001,-0.9999656360670414
2006-07-10,-0.9859579824795001,-0.9999656360670414
2006-07-11,-0.9859579824795001,-0.9999656360670414
